Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
FIFA Women's World Cup,World,Netherlands,2,South Africa,0,2023-08-06,https://www.goal.com/en/match/netherlands-vs-south-africa/14a4359ma04rt4oen34z4nndg,"[['Netherlands', 'Draw', 'South Africa'], ['606', '274', '238']]","{'Ball possession': ['70%', '30%'], 'Total shots': ['14', '13'], 'Corners': ['6', '5'], 'Fouls': ['9', '12']}"
FIFA Women's World Cup,World,Sweden,0,United States,0,2023-08-06,https://www.goal.com/en/match/sweden-vs-united-states/14dpeki57wctu1opaai3rpmok,"[['Sweden', 'Draw', 'United States'], ['554', '423', '575']]","{'Ball possession': ['42%', '58%'], 'Total shots': ['9', '22'], 'Corners': ['3', '9'], 'Fouls': ['15', '11']}"
Championship,England,Leicester,2,Coventry,1,2023-08-06,https://www.goal.com/en/match/leicester-city-vs-coventry-city/8717sb2yy6c7gz2cpb9h0lvdg,"[['Leicester', 'Draw', 'Coventry'], ['801', '474', '168']]","{'Ball possession': ['65%', '35%'], 'Total shots': ['20', '20'], 'Corners': ['6', '8'], 'Fouls': ['11', '13']}"
Championship,England,Leeds,2,Cardiff,2,2023-08-06,https://www.goal.com/en/match/leeds-united-vs-cardiff-city/86n0vf1nwkj4rysbc88gat4ic,"[['Leeds', 'Draw', 'Cardiff'], ['613', '462', '157']]","{'Ball possession': ['71.7%', '28.3%'], 'Total shots': ['25', '7'], 'Corners': ['10', '0'], 'Fouls': ['8', '10']}"
Championship,England,Sunderland,1,Ipswich,2,2023-08-06,https://www.goal.com/en/match/sunderland-vs-ipswich-town/87fm7onmzuaje4nz8o2vukyl0,"[['Sunderland', 'Draw', 'Ipswich'], ['669', '672', '298']]","{'Ball possession': ['66.3%', '33.7%'], 'Total shots': ['20', '13'], 'Corners': ['11', '4'], 'Fouls': ['10', '13']}"
Premiership,Scotland,Hibernian,2,St. Mirren,3,2023-08-06,https://www.goal.com/en/match/hibernian-vs-st-mirren/3btt1wtjmzjrtktu9cntavk7o,"[['Hibernian', 'Draw', 'St. Mirren'], ['238', '261', '105']]","{'Ball possession': ['59.2%', '40.8%'], 'Total shots': ['14', '8'], 'Corners': ['2', '7'], 'Fouls': ['14', '7']}"
First Division A,Belgium,Anderlecht,1,Antwerp,0,2023-08-06,https://www.goal.com/en/match/anderlecht-vs-antwerp/3ko45ucjolvm7yt7mgs8u01lg,"[['Anderlecht', 'Draw', 'Antwerp'], ['343', '485', '247']]","{'Ball possession': ['43.5%', '56.5%'], 'Total shots': ['10', '5'], 'Corners': ['3', '6'], 'Fouls': ['9', '19']}"
First Division A,Belgium,Mechelen,0,Gent,1,2023-08-06,https://www.goal.com/en/match/mechelen-vs-gent/3kxbdv5v0cf6ylv105bebp7o4,"[['Mechelen', 'Draw', 'Gent'], ['98', '285', '267']]","{'Ball possession': ['51.3%', '48.7%'], 'Total shots': ['13', '11'], 'Corners': ['7', '3'], 'Fouls': ['14', '14']}"
First Division A,Belgium,Westerlo,0,Club Brugge,1,2023-08-06,https://www.goal.com/en/match/westerlo-vs-club-brugge/3l86ot2nfymv54ch17fent0d0,"[['Westerlo', 'Draw', 'Club Brugge'], ['96', '279', '291']]","{'Ball possession': ['40.6%', '59.4%'], 'Total shots': ['11', '20'], 'Corners': ['4', '5'], 'Fouls': ['7', '9']}"
First Division A,Belgium,Kortrijk,0,Sint-Truiden,1,2023-08-06,https://www.goal.com/en/match/kortrijk-vs-sint-truiden/3lh9tld6how0tqjjuch5y06c4,"[['Kortrijk', 'Draw', 'Sint-Truiden'], ['176', '407', '265']]","{'Ball possession': ['51.2%', '48.8%'], 'Total shots': ['8', '14'], 'Corners': ['0', '14'], 'Fouls': ['10', '12']}"
Serie A,Brazil,Goiás,1,Fortaleza,0,2023-08-06,https://www.goal.com/en/match/goias-vs-fortaleza/cjkm3jbfj2rjrvxnv89p88npw,"[['Goiás', 'Draw', 'Fortaleza'], ['94', '199', '166']]","{'Ball possession': ['36.1%', '63.9%'], 'Total shots': ['9', '12'], 'Corners': ['5', '2'], 'Fouls': ['15', '10']}"
Serie A,Brazil,Internacional,2,Corinthians,2,2023-08-06,https://www.goal.com/en/match/internacional-vs-corinthians/ck32vrn7fd6qajq4wx0vaoems,"[['Internacional', 'Draw', 'Corinthians'], ['133', '217', '176']]","{'Ball possession': ['55.3%', '44.7%'], 'Total shots': ['15', '9'], 'Corners': ['1', '4'], 'Fouls': ['18', '7']}"
Serie A,Brazil,Fluminense,2,Palmeiras,1,2023-08-06,https://www.goal.com/en/match/fluminense-vs-palmeiras/cijxptizp0zzagdqvzpmsawb8,"[['Fluminense', 'Draw', 'Palmeiras'], ['146', '221', '244']]","{'Ball possession': ['55%', '45%'], 'Total shots': ['10', '18'], 'Corners': ['0', '8'], 'Fouls': ['18', '22']}"
