Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
La Liga,Spain,Athletic Club,0,Osasuna,0,2023-01-09,https://www.goal.com/en/match/athletic-club-vs-osasuna/9ktqz9mregtcrgcpvt94kktg4,"[['Athletic Club', 'Draw', 'Osasuna'], ['2055', '1378', '556']]","{'Ball possession': ['60.1%', '39.9%'], 'Total shots': ['17', '3'], 'Corners': ['14', '1'], 'Fouls': ['8', '13']}"
Serie A,Italy,Verona,2,Cremonese,0,2023-01-09,https://www.goal.com/en/match/hellas-verona-vs-cremonese/50j8oc9a3rgrcb5pagkb99kpg,"[['Verona', 'Draw', 'Cremonese'], ['1164', '1266', '651']]","{'Ball possession': ['46.7%', '53.3%'], 'Total shots': ['9', '14'], 'Corners': ['3', '5'], 'Fouls': ['16', '11']}"
Serie A,Italy,Bologna,1,Atalanta,2,2023-01-09,https://www.goal.com/en/match/bologna-vs-atalanta/50caxof9lnibumg49ywhyuwic,"[['Bologna', 'Draw', 'Atalanta'], ['615', '1380', '1845']]","{'Ball possession': ['50.6%', '49.4%'], 'Total shots': ['12', '7'], 'Corners': ['4', '0'], 'Fouls': ['16', '15']}"
AFF Championship,Asia,Vietnam,2,Indonesia,0,2023-01-09,https://www.goal.com/en/match/vietnam-vs-indonesia/9pcyfymbqbdg2edy97rs9uj9w,"[['Vietnam', 'Draw', 'Indonesia'], ['836', '783', '1591']]","{'Ball possession': ['47.5%', '52.5%'], 'Total shots': ['14', '9'], 'Corners': ['5', '7'], 'Fouls': ['12', '17']}"
Friendlies,World,Sweden,2,Finland,0,2023-01-09,https://www.goal.com/en/match/sweden-vs-finland/clojtdbm7sqlowjquxhemhs0k,"[['Sweden', 'Draw', 'Finland'], ['640', '402', '154']]","{'Ball possession': ['54.5%', '45.5%'], 'Total shots': ['15', '5'], 'Corners': ['5', '4'], 'Fouls': ['13', '14']}"
FA Cup,England,Oxford,0,Arsenal,3,2023-01-09,https://www.goal.com/en/match/oxford-united-vs-arsenal/69mf8lhb12f8p1noxl4ijqec4,"[['Oxford', 'Draw', 'Arsenal'], ['598', '1134', '3957']]","{'Ball possession': ['35.8%', '64.2%'], 'Total shots': ['7', '11'], 'Corners': ['2', '9'], 'Fouls': ['9', '7']}"
Süper Lig,Turkey,Başakşehir,2,Demirspor,1,2023-01-09,https://www.goal.com/en/match/istanbul-basaksehir-vs-adana-demirspor/ra297ura1wjqod7kiyhdl6ok,"[['Başakşehir', 'Draw', 'Demirspor'], ['850', '799', '319']]","{'Ball possession': ['55%', '45%'], 'Total shots': ['16', '18'], 'Corners': ['6', '4'], 'Fouls': ['19', '12']}"
Süper Lig,Turkey,Alanyaspor,5,Trabzonspor,0,2023-01-09,https://www.goal.com/en/match/alanyaspor-vs-trabzonspor/qqa2hkudldt48llvwh8aoaok,"[['Alanyaspor', 'Draw', 'Trabzonspor'], ['398', '898', '917']]","{'Ball possession': ['32%', '68%'], 'Total shots': ['11', '15'], 'Corners': ['2', '4'], 'Fouls': ['12', '12']}"
Süper Lig,Turkey,İstanbulspor,1,Gaziantep,1,2023-01-09,https://www.goal.com/en/match/istanbulspor-vs-gaziantep-fk/reygh50nbb3lq3wft9ljam8k,"[['İstanbulspor', 'Draw', 'Gaziantep'], ['382', '740', '515']]","{'Ball possession': ['55.4%', '44.6%'], 'Total shots': ['12', '8'], 'Corners': ['7', '3'], 'Fouls': ['6', '8']}"
Liga MX,Mexico,Santos Laguna,0,Tigres,3,2023-01-09,https://www.goal.com/en/match/santos-laguna-vs-tigres-uanl/6uvwf6qqr9426smkbe66colck,"[['Santos Laguna', 'Draw', 'Tigres'], ['138', '166', '158']]","{'Ball possession': ['56.9%', '43.1%'], 'Total shots': ['16', '17'], 'Corners': ['10', '6'], 'Fouls': ['10', '11']}"
Liga MX,Mexico,Tijuana,1,Cruz Azul,1,2023-01-09,https://www.goal.com/en/match/tijuana-vs-cruz-azul/6uyreojbfgaukwg3douhwuql0,"[['Tijuana', 'Draw', 'Cruz Azul'], ['100', '188', '249']]","{'Ball possession': ['40.9%', '59.1%'], 'Total shots': ['16', '9'], 'Corners': ['6', '6'], 'Fouls': ['15', '10']}"
Super League 1,Greece,Panaitolikos,0,OFI,4,2023-01-09,https://www.goal.com/en/match/panaitolikos-vs-ofi/7t4wrzwwev8h2ugs80ihxb8r8,"[['Panaitolikos', 'Draw', 'OFI'], ['340', '389', '150']]","{'Corners': ['0', '5'], 'Fouls': ['18', '21']}"
Gulf Cup of Nations,Asia,Oman,3,Yemen,2,2023-01-09,https://www.goal.com/en/match/oman-vs-yemen/4fb2yyizahypx9hiit5loyn84,"[['Oman', 'Draw', 'Yemen'], ['245', '200', '75']]","{'Ball possession': ['70.6%', '29.4%'], 'Total shots': ['16', '19'], 'Corners': ['9', '4'], 'Fouls': ['12', '7']}"
Gulf Cup of Nations,Asia,Saudi Arabia,0,Iraq,2,2023-01-09,https://www.goal.com/en/match/saudi-arabia-vs-iraq/4fe9i1kfmqi0c4zqz9ox15z4k,"[['Saudi Arabia', 'Draw', 'Iraq'], ['412', '313', '192']]","{'Ball possession': ['48.9%', '51.1%'], 'Total shots': ['4', '11'], 'Corners': ['2', '5'], 'Fouls': ['7', '16']}"
Pernambucano 1,Brazil,Afogados,1,Belo Jardim,1,2023-01-09,https://www.goal.com/en/match/afogados-vs-belo-jardim/55oot7lthq1ukftpta538e238,[],{}
Copa do Nordeste,Brazil,Santa Cruz,2,Botafogo,1,2023-01-09,https://www.goal.com/en/match/santa-cruz-vs-botafogo-pb/awsr1c1q0e8qxodj75xhk1e6s,"[['Santa Cruz', 'Draw', 'Botafogo'], ['24', '33', '21']]","{'Corners': ['3', '5'], 'Fouls': ['13', '10']}"
1. Division,Cyprus,Aris Limassol,0,Akritas,0,2023-01-09,https://www.goal.com/en/match/aris-limassol-vs-akritas/25wcwf0m9ckz9un49ybooxvkk,"[['Aris Limassol', 'Draw', 'Akritas'], ['247', '305', '102']]","{'Corners': ['10', '5'], 'Fouls': ['16', '16']}"
1. Division,Cyprus,Olympiakos,0,Karmiotissa,0,2023-01-09,https://www.goal.com/en/match/olympiakos-nicosia-vs-karmiotissa/25sfoxlrh292mt9j7g9wn1r10,[],{}
Premier League 2,England,Leicester,0,Chelsea,2,2023-01-09,https://www.goal.com/en/match/leicester-city-u21-vs-chelsea-u21/5vj826dd433ldqjjmn2r7wl5g,[],{}
Premier League 2 Division Two,England,Newcastle,0,Aston Villa,2,2023-01-09,https://www.goal.com/en/match/newcastle-united-u21-vs-aston-villa-u21/9rk5zdrxxbsd8he2psk2uhhw,[],{}
Premier League 2 Division Two,England,Sunderland,5,Middlesbrough,7,2023-01-09,https://www.goal.com/en/match/sunderland-u21-vs-middlesbrough-u21/62lgvq3a04f7wbptiewzb2tw,[],{}
Super League 2,Greece,Iraklis 1908,2,Diagoras,1,2023-01-09,https://www.goal.com/en/match/iraklis-1908-vs-diagoras/dqdp5rkhoz9pknlgr3wglual0,"[['Iraklis 1908', 'Draw', 'Diagoras'], ['78', '146', '68']]","{'Corners': ['6', '3'], 'Fouls': ['12', '9']}"
I-League,India,Aizawl,0,Real Kashmir,0,2023-01-09,https://www.goal.com/en/match/aizawl-vs-real-kashmir/3cqewit3zwir62qkt9u8lobo4,[],{}
Liga 1,Indonesia,PSIS,0,Bhayangkara,1,2023-01-09,https://www.goal.com/en/match/psis-semarang-vs-bhayangkara/5ok16wkhs45tjvslohmhcjdg,[],{}
Ligat Ha'al,Israel,H Be'er Sheva,6,Hapoel TA,0,2023-01-09,https://www.goal.com/en/match/hapoel-be-er-sheva-vs-hapoel-tel-aviv/5q7c3viveakzd30es0bknumtw,"[[""H Be'er Sheva"", 'Draw', 'Hapoel TA'], ['271', '284', '109']]","{'Corners': ['8', '4'], 'Fouls': ['6', '12']}"
