Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
CONMEBOL Sudamericana,South America,Ñublense,0,Audax,0,2023-07-14,https://www.goal.com/en/match/nublense-vs-audax-italiano/503lw8sj4n6grn5tb92jhvnkk,[],{}
CONMEBOL Sudamericana,South America,Libertad,2,Tigre,1,2023-07-14,https://www.goal.com/en/match/libertad-vs-tigre/50vslfofbsqj7ra2yju1r9638,"[['Libertad', 'Draw', 'Tigre'], ['219', '177', '148']]","{'Ball possession': ['57.4%', '42.6%'], 'Total shots': ['10', '8'], 'Corners': ['6', '4'], 'Fouls': ['4', '9']}"
Liga MX,Mexico,Santos Laguna,0,Atlas,0,2023-07-14,https://www.goal.com/en/match/santos-laguna-vs-atlas/db02dx2ructw1kaelssvqglck,"[['Santos Laguna', 'Draw', 'Atlas'], ['202', '279', '145']]","{'Ball possession': ['45.7%', '54.3%'], 'Total shots': ['12', '10'], 'Corners': ['2', '4'], 'Fouls': ['11', '12']}"
Liga MX,Mexico,Chivas,2,Necaxa,0,2023-07-14,https://www.goal.com/en/match/guadalajara-vs-necaxa/db9dybn4584l6bsonn5qduqdw,"[['Chivas', 'Draw', 'Necaxa'], ['267', '144', '72']]","{'Ball possession': ['56.3%', '43.7%'], 'Total shots': ['9', '13'], 'Corners': ['5', '4'], 'Fouls': ['8', '10']}"
Copa do Brasil,Brazil,Palmeiras,1,São Paulo,2,2023-07-14,https://www.goal.com/en/match/palmeiras-vs-sao-paulo/4zemuucoaqz9j6rjb3pi76cyc,"[['Palmeiras', 'Draw', 'São Paulo'], ['324', '207', '173']]","{'Ball possession': ['51.4%', '48.6%'], 'Total shots': ['15', '8'], 'Corners': ['12', '2'], 'Fouls': ['12', '19']}"
Super League,Malaysia,Kedah,3,Kelantan Utd,1,2023-07-14,https://www.goal.com/en/match/kedah-vs-kelantan-united/1j0fya0p3c6soc7lmmgttois4,[],{}
Super League,Malaysia,Kelantan,0,Darul Ta'zim,5,2023-07-14,https://www.goal.com/en/match/kelantan-vs-johor-darul-ta-zim/1j2sk9nosk0kxew64z3xfv9qs,[],{}
Club Friendlies,World,Antalyaspor,2,Başakşehir,1,2023-07-14,https://www.goal.com/en/match/antalyaspor-vs-istanbul-basaksehir/5hy5j9cktjf4gu9xpn3erw5ck,[],{}
Club Friendlies,World,Liefering,1,Bayern II,2,2023-07-14,https://www.goal.com/en/match/liefering-vs-bayern-muenchen-ii/98ig40c1lm5mzzga5mwhi9x5g,[],{}
Club Friendlies,World,Austria,1,Galatasaray,1,2023-07-14,https://www.goal.com/en/match/austria-wien-vs-galatasaray/84gzrrfb2i2vl7nh6xofht3x0,"[['Austria', 'Draw', 'Galatasaray'], ['31', '78', '147']]","{'Ball possession': ['40.9%', '59.1%'], 'Total shots': ['8', '18'], 'Corners': ['5', '8'], 'Fouls': ['19', '9']}"
