Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Premier League,England,Fulham,2,Leeds,1,2023-04-22,https://www.goal.com/en/match/fulham-vs-leeds-united/86h5fvvyaajecwdvjctyj34t0,"[['Fulham', 'Draw', 'Leeds'], ['1108', '813', '450']]","{'Ball possession': ['49.3%', '50.7%'], 'Total shots': ['12', '10'], 'Corners': ['8', '6'], 'Fouls': ['10', '15']}"
Premier League,England,Brentford,1,Aston Villa,1,2023-04-22,https://www.goal.com/en/match/brentford-vs-aston-villa/865z3bvnnxy2emsdq43hifz84,"[['Brentford', 'Draw', 'Aston Villa'], ['657', '1196', '1376']]","{'Ball possession': ['42.5%', '57.5%'], 'Total shots': ['16', '14'], 'Corners': ['8', '4'], 'Fouls': ['12', '8']}"
Premier League,England,Crystal Palace,0,Everton,0,2023-04-22,https://www.goal.com/en/match/crystal-palace-vs-everton/86ddo875nw2scsthtvduc0mj8,"[['Crystal Palace', 'Draw', 'Everton'], ['997', '749', '383']]","{'Ball possession': ['56.9%', '43.1%'], 'Total shots': ['12', '10'], 'Corners': ['8', '1'], 'Fouls': ['12', '14']}"
Premier League,England,Leicester,2,Wolves,1,2023-04-22,https://www.goal.com/en/match/leicester-city-vs-wolverhampton-wanderers/86kwhx6hzg4soaggjj5jc9tlg,"[['Leicester', 'Draw', 'Wolves'], ['763', '927', '691']]","{'Ball possession': ['41.8%', '58.2%'], 'Total shots': ['15', '16'], 'Corners': ['1', '7'], 'Fouls': ['17', '16']}"
Premier League,England,Liverpool,3,Nottm Forest,2,2023-04-22,https://www.goal.com/en/match/liverpool-vs-nottingham-forest/86os5msciw0qnk3gdd9n8pk44,"[['Liverpool', 'Draw', 'Nottm Forest'], ['2563', '717', '373']]","{'Ball possession': ['81.1%', '18.9%'], 'Total shots': ['18', '11'], 'Corners': ['9', '3'], 'Fouls': ['9', '12']}"
La Liga,Spain,Osasuna,3,Betis,2,2023-04-22,https://www.goal.com/en/match/osasuna-vs-real-betis/a0hu45fdxc7wdcnrtgxhl6has,"[['Osasuna', 'Draw', 'Betis'], ['260', '503', '509']]","{'Ball possession': ['38.4%', '61.6%'], 'Total shots': ['10', '21'], 'Corners': ['5', '13'], 'Fouls': ['20', '13']}"
La Liga,Spain,Almería,1,Athletic Club,2,2023-04-22,https://www.goal.com/en/match/almeria-vs-athletic-club/a0acsok8dr7uo7r81i4fu4zdg,"[['Almería', 'Draw', 'Athletic Club'], ['145', '447', '494']]","{'Ball possession': ['52.7%', '47.3%'], 'Total shots': ['12', '14'], 'Corners': ['3', '4'], 'Fouls': ['8', '20']}"
La Liga,Spain,Real Sociedad,2,Vallecano,1,2023-04-22,https://www.goal.com/en/match/real-sociedad-vs-rayo-vallecano/a0wn2jcrjqpbj1etf27u44cus,"[['Real Sociedad', 'Draw', 'Vallecano'], ['758', '569', '206']]","{'Ball possession': ['60.9%', '39.1%'], 'Total shots': ['7', '7'], 'Corners': ['3', '3'], 'Fouls': ['18', '19']}"
La Liga,Spain,Valladolid,1,Girona,0,2023-04-22,https://www.goal.com/en/match/real-valladolid-vs-girona/a10g4j5xwrlgi4n2bo2lts178,"[['Valladolid', 'Draw', 'Girona'], ['287', '402', '206']]","{'Ball possession': ['38.5%', '61.5%'], 'Total shots': ['15', '12'], 'Corners': ['5', '7'], 'Fouls': ['14', '9']}"
La Liga,Spain,Real Madrid,2,Celta Vigo,0,2023-04-22,https://www.goal.com/en/match/real-madrid-vs-celta-de-vigo/a0ljegsb2opt7ciq823zpqluc,"[['Real Madrid', 'Draw', 'Celta Vigo'], ['2015', '688', '306']]","{'Ball possession': ['65.8%', '34.2%'], 'Total shots': ['17', '12'], 'Corners': ['8', '3'], 'Fouls': ['10', '10']}"
Serie A,Italy,Salernitana,3,Sassuolo,0,2023-04-22,https://www.goal.com/en/match/salernitana-vs-sassuolo/5f0cfi2mpjnkrn11j2c1yaj9w,"[['Salernitana', 'Draw', 'Sassuolo'], ['198', '454', '398']]","{'Ball possession': ['47.3%', '52.7%'], 'Total shots': ['13', '11'], 'Corners': ['4', '8'], 'Fouls': ['11', '15']}"
Serie A,Italy,Lazio,0,Torino,1,2023-04-22,https://www.goal.com/en/match/lazio-vs-torino/5euzok3lddgfelly325jejn6c,"[['Lazio', 'Draw', 'Torino'], ['1138', '690', '223']]","{'Ball possession': ['53%', '47%'], 'Total shots': ['10', '7'], 'Corners': ['3', '4'], 'Fouls': ['13', '13']}"
Serie A,Italy,Sampdoria,1,Spezia,1,2023-04-22,https://www.goal.com/en/match/sampdoria-vs-spezia/5f3pz57is86yanlsuhxyjm3h0,"[['Sampdoria', 'Draw', 'Spezia'], ['553', '758', '400']]","{'Ball possession': ['45.1%', '54.9%'], 'Total shots': ['13', '19'], 'Corners': ['9', '9'], 'Fouls': ['9', '11']}"
Bundesliga,Germany,Bochum,1,Wolfsburg,5,2023-04-22,https://www.goal.com/en/match/bochum-vs-wolfsburg/e175lf5yau52eaupjd36genf8,"[['Bochum', 'Draw', 'Wolfsburg'], ['231', '471', '436']]","{'Ball possession': ['54.5%', '45.5%'], 'Total shots': ['24', '15'], 'Corners': ['10', '3'], 'Fouls': ['11', '8']}"
Bundesliga,Germany,Hertha BSC,2,Bremen,4,2023-04-22,https://www.goal.com/en/match/hertha-bsc-vs-werder-bremen/e1f58i4css506qk05v6n20x78,"[['Hertha BSC', 'Draw', 'Bremen'], ['287', '440', '282']]","{'Ball possession': ['54.3%', '45.7%'], 'Total shots': ['14', '13'], 'Corners': ['8', '4'], 'Fouls': ['11', '12']}"
Bundesliga,Germany,Hoffenheim,1,Köln,3,2023-04-22,https://www.goal.com/en/match/hoffenheim-vs-koeln/e0za4fd1f8hhj1v3g3r6ej85w,"[['Hoffenheim', 'Draw', 'Köln'], ['439', '462', '216']]","{'Ball possession': ['54.5%', '45.5%'], 'Total shots': ['12', '13'], 'Corners': ['2', '5'], 'Fouls': ['11', '11']}"
Bundesliga,Germany,Mainz 05,3,Bayern München,1,2023-04-22,https://www.goal.com/en/match/mainz-05-vs-bayern-muenchen/e0v71lmhknklpwayo6urayuqc,"[['Mainz 05', 'Draw', 'Bayern München'], ['244', '653', '1328']]","{'Ball possession': ['25.8%', '74.2%'], 'Total shots': ['12', '11'], 'Corners': ['2', '7'], 'Fouls': ['14', '6']}"
Bundesliga,Germany,Dortmund,4,Frankfurt,0,2023-04-22,https://www.goal.com/en/match/borussia-dortmund-vs-eintracht-frankfurt/e0hgs4p6bigohc25zyo0xl3is,"[['Dortmund', 'Draw', 'Frankfurt'], ['1550', '741', '283']]","{'Ball possession': ['54.4%', '45.6%'], 'Total shots': ['14', '9'], 'Corners': ['5', '2'], 'Fouls': ['10', '13']}"
Ligue 1,France,Auxerre,1,Lille,1,2023-04-22,https://www.goal.com/en/match/auxerre-vs-lille/1e4ek2c3t2d2c1ovuo7lub9ck,"[['Auxerre', 'Draw', 'Lille'], ['148', '406', '478']]","{'Ball possession': ['30.1%', '69.9%'], 'Total shots': ['8', '14'], 'Corners': ['4', '4'], 'Fouls': ['12', '12']}"
