Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Friendlies,World,Trinidad,1,Guatemala,0,2023-06-12,https://www.goal.com/en/match/trinidad-and-tobago-vs-guatemala/87wxrf533cg6ypsluig0b3f8,"[['Trinidad', 'Draw', 'Guatemala'], ['59', '76', '46']]",
Friendlies,World,Chile,3,Cuba,0,2023-06-12,https://www.goal.com/en/match/chile-vs-cuba/96l6nzedtbb1cqkyfzzbhjx0,"[['Chile', 'Draw', 'Cuba'], ['110', '75', '55']]","{'Ball possession': ['73.5%', '26.5%'], 'Total shots': ['25', '5'], 'Corners': ['5', '2'], 'Fouls': ['14', '4']}"
Friendlies,World,Germany,3,Ukraine,3,2023-06-12,https://www.goal.com/en/match/germany-vs-ukraine/efdsh2boypucilhh4zblf21as,"[['Germany', 'Draw', 'Ukraine'], ['891', '366', '160']]","{'Ball possession': ['69.2%', '30.8%'], 'Total shots': ['16', '5'], 'Corners': ['4', '2'], 'Fouls': ['9', '7']}"
Friendlies,World,Kuwait,3,Zambia,0,2023-06-12,https://www.goal.com/en/match/kuwait-vs-zambia/9hvfxqjcxf62c01tu2mykj0no,"[['Kuwait', 'Draw', 'Zambia'], ['34', '37', '23']]","{'Ball possession': ['100%', '0%'], 'Total shots': ['3', '0']}"
Friendlies,World,Morocco,0,Cabo Verde,0,2023-06-12,https://www.goal.com/en/match/morocco-vs-cabo-verde/dn83dq8lp1vx1za4huraa5gr8,"[['Morocco', 'Draw', 'Cabo Verde'], ['627', '316', '141']]","{'Corners': ['8', '0'], 'Fouls': ['13', '13']}"
MLS,USA,Portland,1,Dallas,0,2023-06-12,https://www.goal.com/en/match/portland-timbers-vs-dallas/a6a6km77ih32mx4givxmdj8d0,"[['Portland', 'Draw', 'Dallas'], ['157', '206', '165']]","{'Ball possession': ['41.7%', '58.3%'], 'Total shots': ['14', '5'], 'Corners': ['2', '2'], 'Fouls': ['12', '12']}"
Serie A,Brazil,Flamengo,3,Grêmio,0,2023-06-12,https://www.goal.com/en/match/flamengo-vs-gremio/bxxrvl30cujv4xe3vu56qukno,"[['Flamengo', 'Draw', 'Grêmio'], ['365', '268', '136']]","{'Ball possession': ['52.7%', '47.3%'], 'Total shots': ['14', '25'], 'Corners': ['3', '7'], 'Fouls': ['20', '17']}"
Serie A,Brazil,Goiás,2,Fluminense,2,2023-06-12,https://www.goal.com/en/match/goias-vs-fluminense/byyosuea4ck7kzwfen25g3p5g,"[['Goiás', 'Draw', 'Fluminense'], ['122', '216', '274']]","{'Ball possession': ['40.6%', '59.4%'], 'Total shots': ['22', '13'], 'Corners': ['6', '7'], 'Fouls': ['15', '23']}"
Liga Profesional Argentina,Argentina,NOB,1,Unión,1,2023-06-12,https://www.goal.com/en/match/newell-s-old-boys-vs-union/2d591oae9wta0pa5re0m6aej8,"[['NOB', 'Draw', 'Unión'], ['375', '243', '107']]","{'Ball possession': ['63.3%', '36.7%'], 'Total shots': ['11', '5'], 'Corners': ['7', '2'], 'Fouls': ['6', '13']}"
Liga Profesional Argentina,Argentina,San Lorenzo,0,Córdoba SdE,0,2023-06-12,https://www.goal.com/en/match/san-lorenzo-vs-central-cordoba-sde/2by9t15zqke08pu6z1ub7h4wk,"[['San Lorenzo', 'Draw', 'Córdoba SdE'], ['361', '281', '143']]","{'Ball possession': ['60.4%', '39.6%'], 'Total shots': ['14', '4'], 'Corners': ['5', '7'], 'Fouls': ['9', '17']}"
