Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
La Liga,Spain,Villarreal,0,Vallecano,1,2023-01-30,https://www.goal.com/en/match/villarreal-vs-rayo-vallecano/9p58vus94l4tkjajc9nu346qc,"[['Villarreal', 'Draw', 'Vallecano'], ['2375', '1351', '484']]","{'Ball possession': ['61.8%', '38.2%'], 'Total shots': ['12', '11'], 'Corners': ['5', '4'], 'Fouls': ['11', '18']}"
Serie A,Italy,Udinese,1,Verona,1,2023-01-30,https://www.goal.com/en/match/udinese-vs-hellas-verona/54bnnhmfn36za3mzzx9022e50,"[['Udinese', 'Draw', 'Verona'], ['1794', '1377', '560']]","{'Ball possession': ['55.4%', '44.6%'], 'Total shots': ['26', '10'], 'Corners': ['14', '6'], 'Fouls': ['9', '11']}"
Friendlies,World,Trinidad,2,Saint Martin,0,2023-01-30,https://www.goal.com/en/match/trinidad-and-tobago-vs-saint-martin/csl09mndksaulv64hz6wd2rro,[],{}
FA Cup,England,Derby,0,West Ham,2,2023-01-30,https://www.goal.com/en/match/derby-county-vs-west-ham-united/wltw2br955dqldutx55ykjkk,"[['Derby', 'Draw', 'West Ham'], ['810', '1244', '1858']]","{'Ball possession': ['47.7%', '52.3%'], 'Total shots': ['11', '8'], 'Corners': ['2', '2'], 'Fouls': ['5', '9']}"
Liga MX,Mexico,Pachuca,2,Necaxa,1,2023-01-30,https://www.goal.com/en/match/pachuca-vs-necaxa/1fxxkhf057uebmyb4jwiuncpg,"[['Pachuca', 'Draw', 'Necaxa'], ['231', '151', '51']]","{'Ball possession': ['58.1%', '41.9%'], 'Total shots': ['25', '9'], 'Corners': ['9', '4'], 'Fouls': ['12', '9']}"
Liga Profesional Argentina,Argentina,Colón,1,Lanús,2,2023-01-30,https://www.goal.com/en/match/colon-vs-lanus/1m8q4pdyfudqyzzj5gss990yc,"[['Colón', 'Draw', 'Lanús'], ['139', '146', '94']]","{'Ball possession': ['60.3%', '39.7%'], 'Total shots': ['11', '14'], 'Corners': ['5', '2'], 'Fouls': ['13', '15']}"
Liga Profesional Argentina,Argentina,Instituto,0,Sarmiento,0,2023-01-30,https://www.goal.com/en/match/instituto-vs-sarmiento/1mfoob3qtgwbw0qbmy05c3jmc,[],{}
Liga Profesional Argentina,Argentina,Racing Club,0,Belgrano,0,2023-01-30,https://www.goal.com/en/match/racing-club-vs-belgrano/1lrhnhj4bn7aeu3hvqjroxa8k,"[['Racing Club', 'Draw', 'Belgrano'], ['378', '127', '92']]","{'Ball possession': ['70.4%', '29.6%'], 'Total shots': ['14', '7'], 'Corners': ['7', '3'], 'Fouls': ['3', '15']}"
Liga Profesional Argentina,Argentina,Boca Juniors,1,Atl. Tucumán,0,2023-01-30,https://www.goal.com/en/match/boca-juniors-vs-atletico-tucuman/1n4xb9e0yhsdh0hhmd01frbis,"[['Boca Juniors', 'Draw', 'Atl. Tucumán'], ['639', '175', '156']]","{'Ball possession': ['60.1%', '39.9%'], 'Total shots': ['19', '13'], 'Corners': ['5', '5'], 'Fouls': ['13', '24']}"
Liga Profesional Argentina,Argentina,Barracas C,0,Godoy Cruz,1,2023-01-30,https://www.goal.com/en/match/barracas-central-vs-godoy-cruz/1md4nzhzbzn63pfvkr5rdzg9g,"[['Barracas C', 'Draw', 'Godoy Cruz'], ['232', '285', '193']]","{'Ball possession': ['50.7%', '49.3%'], 'Total shots': ['6', '13'], 'Corners': ['2', '7'], 'Fouls': ['11', '11']}"
Primeira Liga,Portugal,Guimarães,2,Chaves,1,2023-01-30,https://www.goal.com/en/match/vitoria-guimaraes-vs-chaves/brj4mvtwgd000h1i5c4usng9g,"[['Guimarães', 'Draw', 'Chaves'], ['755', '832', '345']]","{'Ball possession': ['46.7%', '53.3%'], 'Total shots': ['18', '16'], 'Corners': ['7', '6'], 'Fouls': ['18', '10']}"
