Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
FIFA Women's World Cup,World,Sweden,5,Italy,0,2023-07-29,https://www.goal.com/en/match/sweden-vs-italy/9babfc756ca9bev8v83o3wrh0,"[['Sweden', 'Draw', 'Italy'], ['271', '371', '302']]","{'Ball possession': ['46.8%', '53.2%'], 'Total shots': ['21', '12'], 'Corners': ['7', '3'], 'Fouls': ['13', '1']}"
FIFA Women's World Cup,World,France,2,Brazil,1,2023-07-29,https://www.goal.com/en/match/france-vs-brazil/s76h1ziltmuhd53vgkedr7ys,"[['France', 'Draw', 'Brazil'], ['288', '404', '479']]","{'Ball possession': ['53.9%', '46.1%'], 'Total shots': ['19', '11'], 'Corners': ['5', '3'], 'Fouls': ['13', '10']}"
FIFA Women's World Cup,World,Panama,0,Jamaica,1,2023-07-29,https://www.goal.com/en/match/panama-vs-jamaica/z34k1ftn37o215tbw3vd979w,"[['Panama', 'Draw', 'Jamaica'], ['125', '274', '330']]","{'Ball possession': ['52.1%', '47.9%'], 'Total shots': ['13', '20'], 'Corners': ['7', '9'], 'Fouls': ['10', '15']}"
First Division A,Belgium,Eupen,2,Westerlo,2,2023-07-29,https://www.goal.com/en/match/as-eupen-vs-westerlo/3hdhomjyysvxqafvzq1aom2hg,"[['Eupen', 'Draw', 'Westerlo'], ['145', '242', '116']]","{'Ball possession': ['40.4%', '59.6%'], 'Total shots': ['13', '22'], 'Corners': ['1', '4'], 'Fouls': ['14', '7']}"
First Division A,Belgium,Charleroi,1,OHL,1,2023-07-29,https://www.goal.com/en/match/sporting-charleroi-vs-oh-leuven/3hphnm42ozcm1yye5nocz3ytw,"[['Charleroi', 'Draw', 'OHL'], ['102', '205', '139']]","{'Ball possession': ['32.4%', '67.6%'], 'Total shots': ['4', '19'], 'Corners': ['2', '6'], 'Fouls': ['7', '12']}"
First Division A,Belgium,RWDM,0,Genk,4,2023-07-29,https://www.goal.com/en/match/rwdm-vs-genk/3i1gh5sjqhh8ru1v0amig38k4,"[['RWDM', 'Draw', 'Genk'], ['83', '273', '284']]","{'Ball possession': ['36.9%', '63.1%'], 'Total shots': ['10', '29'], 'Corners': ['2', '6'], 'Fouls': ['11', '11']}"
Serie A,Brazil,Fluminense,1,Santos,0,2023-07-29,https://www.goal.com/en/match/fluminense-vs-santos/cfyb1qxuy07wap3lymywqr3tg,"[['Fluminense', 'Draw', 'Santos'], ['248', '251', '89']]","{'Ball possession': ['71.4%', '28.6%'], 'Total shots': ['15', '3'], 'Corners': ['6', '2'], 'Fouls': ['18', '20']}"
Serie A,Brazil,Internacional,1,Cuiabá,2,2023-07-29,https://www.goal.com/en/match/internacional-vs-cuiaba/chh9v3efv1tlhf24a828wk844,"[['Internacional', 'Draw', 'Cuiabá'], ['169', '190', '63']]","{'Ball possession': ['69.1%', '30.9%'], 'Total shots': ['17', '12'], 'Corners': ['7', '5'], 'Fouls': ['14', '11']}"
Serie A,Brazil,Paranaense,3,Cruzeiro,3,2023-07-29,https://www.goal.com/en/match/athletico-paranaense-vs-cruzeiro/chrykn0juykc1efg2lg6f4k5w,"[['Paranaense', 'Draw', 'Cruzeiro'], ['175', '191', '74']]","{'Ball possession': ['53%', '47%'], 'Total shots': ['15', '14'], 'Corners': ['7', '5'], 'Fouls': ['16', '23']}"
Liga Profesional Argentina,Argentina,Belgrano,0,R. Central,0,2023-07-29,https://www.goal.com/en/match/belgrano-vs-rosario-central/2myr8c5p4o8brbjn8xaxcjyms,"[['Belgrano', 'Draw', 'R. Central'], ['121', '144', '157']]","{'Ball possession': ['49.9%', '50.1%'], 'Total shots': ['12', '4'], 'Corners': ['3', '5'], 'Fouls': ['12', '11']}"
