Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Premier League,England,Aston Villa,2,Leeds,1,2023-01-13,https://www.goal.com/en/match/aston-villa-vs-leeds-united/7sy9ww366i17um5nbre7pgrv8,"[['Aston Villa', 'Draw', 'Leeds'], ['2330', '1771', '973']]","{'Ball possession': ['53.4%', '46.6%'], 'Total shots': ['11', '16'], 'Corners': ['0', '11'], 'Fouls': ['12', '18']}"
La Liga,Spain,Celta Vigo,1,Villarreal,1,2023-01-13,https://www.goal.com/en/match/celta-de-vigo-vs-villarreal/9lzizure5nnyeey6akd9txnh0,"[['Celta Vigo', 'Draw', 'Villarreal'], ['637', '1442', '1865']]","{'Ball possession': ['51%', '49%'], 'Total shots': ['21', '3'], 'Corners': ['14', '3'], 'Fouls': ['11', '8']}"
Serie A,Italy,Napoli,5,Juventus,1,2023-01-13,https://www.goal.com/en/match/napoli-vs-juventus/51x851gpcx8jfpvpup943hkpg,"[['Napoli', 'Draw', 'Juventus'], ['2395', '1829', '1677']]","{'Ball possession': ['60.1%', '39.9%'], 'Total shots': ['14', '11'], 'Corners': ['2', '5'], 'Fouls': ['10', '9']}"
AFF Championship,Asia,Vietnam,2,Thailand,2,2023-01-13,https://www.goal.com/en/match/vietnam-vs-thailand/4a1qws7t194mlsxjvp9qhq590,"[['Vietnam', 'Draw', 'Thailand'], ['688', '898', '1655']]","{'Ball possession': ['53.5%', '46.5%'], 'Total shots': ['12', '9'], 'Corners': ['3', '1'], 'Fouls': ['11', '7']}"
A-League Men,Australia,Macarthur,1,Central Coast,2,2023-01-13,https://www.goal.com/en/match/macarthur-vs-central-coast-mariners/2htj1tliwgi36mpro58cjwums,"[['Macarthur', 'Draw', 'Central Coast'], ['358', '499', '386']]","{'Ball possession': ['47.5%', '52.5%'], 'Total shots': ['14', '17'], 'Corners': ['9', '7'], 'Fouls': ['11', '10']}"
Süper Lig,Turkey,Kayseri,4,Sivasspor,1,2023-01-13,https://www.goal.com/en/match/kayserispor-vs-sivasspor/t4wnlkvdfeyr17sfkmsnqolw,"[['Kayseri', 'Draw', 'Sivasspor'], ['384', '696', '457']]","{'Ball possession': ['56.9%', '43.1%'], 'Total shots': ['15', '17'], 'Corners': ['5', '4'], 'Fouls': ['16', '15']}"
Süper Lig,Turkey,Galatasaray,4,Hatay,0,2023-01-13,https://www.goal.com/en/match/galatasaray-vs-hatayspor/sbgpm8bqbzmq6bj9ur97af4k,"[['Galatasaray', 'Draw', 'Hatay'], ['1149', '733', '232']]","{'Ball possession': ['66%', '34%'], 'Total shots': ['28', '10'], 'Corners': ['8', '3'], 'Fouls': ['11', '10']}"
Premiership,Scotland,Hearts,1,St. Mirren,0,2023-01-13,https://www.goal.com/en/match/hearts-vs-st-mirren/9m3r4ofdyrlx5gwk1q844t2j8,"[['Hearts', 'Draw', 'St. Mirren'], ['704', '632', '216']]","{'Ball possession': ['68%', '32%'], 'Total shots': ['12', '19'], 'Corners': ['5', '5'], 'Fouls': ['8', '13']}"
Liga MX,Mexico,Atlas,2,Mazatlán,1,2023-01-13,https://www.goal.com/en/match/atlas-vs-mazatlan/6v45oz5zm84mv98wk2cgs6jv8,"[['Atlas', 'Draw', 'Mazatlán'], ['251', '208', '97']]","{'Ball possession': ['53.7%', '46.3%'], 'Total shots': ['22', '11'], 'Corners': ['8', '0'], 'Fouls': ['14', '14']}"
First Division A,Belgium,Westerlo,1,OHL,2,2023-01-13,https://www.goal.com/en/match/westerlo-vs-oh-leuven/dlnn04m3bhefdkjof0qemprmc,"[['Westerlo', 'Draw', 'OHL'], ['351', '519', '186']]","{'Ball possession': ['57.4%', '42.6%'], 'Total shots': ['14', '10'], 'Corners': ['9', '3'], 'Fouls': ['10', '7']}"
Primeira Liga,Portugal,Portimonense,0,Santa Clara,0,2023-01-13,https://www.goal.com/en/match/portimonense-vs-santa-clara/bpytfcieqtw8zhqb3lpdprytw,"[['Portimonense', 'Draw', 'Santa Clara'], ['435', '595', '238']]","{'Ball possession': ['75.4%', '24.6%'], 'Total shots': ['24', '10'], 'Corners': ['6', '1'], 'Fouls': ['17', '13']}"
Ligue 2,France,Annecy,2,Paris,0,2023-01-13,https://www.goal.com/en/match/annecy-vs-paris-fc/akxwg3wjk7m01sv5cjyu89c7o,"[['Annecy', 'Draw', 'Paris'], ['162', '474', '447']]","{'Ball possession': ['43.8%', '56.2%'], 'Total shots': ['8', '5'], 'Corners': ['1', '4'], 'Fouls': ['14', '14']}"
Ligue 2,France,Bastia,1,Pau,0,2023-01-13,https://www.goal.com/en/match/bastia-vs-pau/alc65wc9579ytuc2322lmyx3o,"[['Bastia', 'Draw', 'Pau'], ['209', '325', '103']]","{'Ball possession': ['48.1%', '51.9%'], 'Total shots': ['15', '6'], 'Corners': ['7', '2'], 'Fouls': ['20', '17']}"
Ligue 2,France,Bordeaux,1,Amiens,1,2023-01-13,https://www.goal.com/en/match/bordeaux-vs-amiens-sc/172pxrfsxjeouxctj0s111250,"[['Bordeaux', 'Draw', 'Amiens'], ['392', '431', '184']]","{'Ball possession': ['62.6%', '37.4%'], 'Total shots': ['9', '13'], 'Corners': ['5', '4'], 'Fouls': ['17', '22']}"
