Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
UEFA Champions League,Europe,Real Madrid,1,Man City,1,2023-05-09,https://www.goal.com/en/match/real-madrid-vs-manchester-city/7bxu6gud1wfeav6ve4xfn0w7o,"[['Real Madrid', 'Draw', 'Man City'], ['10020', '3340', '9579']]","{'Ball possession': ['44.4%', '55.6%'], 'Total shots': ['13', '10'], 'Corners': ['8', '7'], 'Fouls': ['11', '11']}"
Serie A,Brazil,Corinthians,1,Fortaleza,1,2023-05-09,https://www.goal.com/en/match/corinthians-vs-fortaleza/bjf96xo1obwdym6i4lb4w8mxg,"[['Corinthians', 'Draw', 'Fortaleza'], ['240', '217', '207']]","{'Ball possession': ['48.8%', '51.2%'], 'Total shots': ['21', '16'], 'Corners': ['5', '5'], 'Fouls': ['6', '9']}"
Liga Profesional Argentina,Argentina,Racing Club,2,Talleres,4,2023-05-09,https://www.goal.com/en/match/racing-club-vs-talleres-de-cordoba/25o8ts8j1g3l96u0w0cyp3jf8,"[['Racing Club', 'Draw', 'Talleres'], ['324', '183', '150']]","{'Ball possession': ['64.4%', '35.6%'], 'Total shots': ['12', '18'], 'Corners': ['5', '4'], 'Fouls': ['10', '8']}"
Liga Profesional Argentina,Argentina,Córdoba SdE,0,Sarmiento,1,2023-05-09,https://www.goal.com/en/match/central-cordoba-sde-vs-sarmiento/24u2ceta0ifl78ks2xx6j2cd0,"[['Córdoba SdE', 'Draw', 'Sarmiento'], ['169', '150', '85']]","{'Ball possession': ['64.4%', '35.6%'], 'Total shots': ['24', '17'], 'Corners': ['7', '4'], 'Fouls': ['7', '12']}"
Primera A,Colombia,Cali,2,Envigado,0,2023-05-09,https://www.goal.com/en/match/deportivo-cali-vs-envigado/aphe3q9594c8h7jpn9raw1tzo,"[['Cali', 'Draw', 'Envigado'], ['122', '108', '62']]","{'Ball possession': ['49.2%', '50.8%'], 'Total shots': ['13', '12'], 'Corners': ['6', '4'], 'Fouls': ['19', '14']}"
Primera A,Colombia,Huila,0,América,2,2023-05-09,https://www.goal.com/en/match/atletico-huila-vs-america-de-cali/aoyslpym1ec09ec5m07kglpuc,"[['Huila', 'Draw', 'América'], ['70', '114', '111']]","{'Ball possession': ['62%', '38%'], 'Total shots': ['9', '11'], 'Corners': ['6', '5'], 'Fouls': ['11', '15']}"
Primera División,Uruguay,Racing,0,Peñarol,2,2023-05-09,https://www.goal.com/en/match/racing-vs-penarol/e9nr2dg7il6onk2fzfmsaafbo,"[['Racing', 'Draw', 'Peñarol'], ['27', '60', '70']]","{'Corners': ['4', '6'], 'Fouls': ['10', '13']}"
Primera División,Chile,Magallanes,1,Curicó Unido,2,2023-05-09,https://www.goal.com/en/match/magallanes-vs-curico-unido/brglr4fcu96fv6xz7rkjdzpqs,"[['Magallanes', 'Draw', 'Curicó Unido'], ['150', '220', '91']]","{'Ball possession': ['68%', '32%'], 'Total shots': ['12', '9'], 'Corners': ['5', '5'], 'Fouls': ['11', '13']}"
Allsvenskan,Sweden,Hammarby,0,Mjällby,0,2023-05-09,https://www.goal.com/en/match/hammarby-vs-mjaellby/3einnmkee3gqt8s6j9f8mgbv8,"[['Hammarby', 'Draw', 'Mjällby'], ['471', '511', '194']]","{'Ball possession': ['55.3%', '44.7%'], 'Total shots': ['16', '7'], 'Corners': ['7', '1'], 'Fouls': ['12', '11']}"
Allsvenskan,Sweden,Värnamo,3,Varberg,1,2023-05-09,https://www.goal.com/en/match/vaernamo-vs-varberg/3evc133bzq52g9b8s3nuye0wk,"[['Värnamo', 'Draw', 'Varberg'], ['305', '422', '183']]","{'Ball possession': ['40.5%', '59.5%'], 'Total shots': ['11', '17'], 'Corners': ['7', '4'], 'Fouls': ['12', '16']}"
Ligue 1,Algeria,Khenchela,0,Kabylie,0,2023-05-09,https://www.goal.com/en/match/khenchela-vs-kabylie/2ksegzhsg4bk4194zz4d07ndg,"[['Khenchela', 'Draw', 'Kabylie'], ['80', '155', '74']]","{'Corners': ['3', '4'], 'Fouls': ['14', '23']}"
Ligue 1,Algeria,MC Alger,0,Belouizdad,0,2023-05-09,https://www.goal.com/en/match/mc-alger-vs-belouizdad/2lar33tcm7zjn064v2upeoowk,[],{}
Primera Nacional,Argentina,Atlanta,1,Riestra,1,2023-05-09,https://www.goal.com/en/match/atlanta-vs-deportivo-riestra/cg597olmuwbhn1m4ul1c4r1uc,[],{}
Prim B Metro,Argentina,Ituzaingó,0,A Merlo,0,2023-05-09,https://www.goal.com/en/match/ituzaingo-vs-argentino-merlo/d5clah7jbesz9xi7i4kmiv21g,[],{}
Premier League,Armenia,BKMA,2,L. Artsakh,1,2023-05-09,https://www.goal.com/en/match/bkma-vs-lernayin-artsakh/1pgd2rc023scwx13geidwng9g,[],{}
Primera División,Bolivia,Bolívar,1,Universitario,1,2023-05-09,https://www.goal.com/en/match/bolivar-vs-universitario-de-vinto/4ldjpip6i68jdwzl09kbjshec,"[['Bolívar', 'Draw', 'Universitario'], ['81', '63', '27']]","{'Ball possession': ['64.5%', '35.5%'], 'Total shots': ['21', '9'], 'Corners': ['2', '1'], 'Fouls': ['11', '10']}"
Serie B,Brazil,Atlético GO,2,Londrina,1,2023-05-09,https://www.goal.com/en/match/atletico-goianiense-vs-londrina/b0qduskv9prl7nyryx89vf47o,"[['Atlético GO', 'Draw', 'Londrina'], ['129', '99', '37']]","{'Ball possession': ['40.3%', '59.7%'], 'Total shots': ['8', '12'], 'Corners': ['5', '12'], 'Fouls': ['14', '15']}"
Serie C,Brazil,Confiança,2,Altos,1,2023-05-09,https://www.goal.com/en/match/confianca-vs-altos/nislzbknep77ss8qxjy6m61g,"[['Confiança', 'Draw', 'Altos'], ['26', '35', '23']]","{'Corners': ['7', '5'], 'Fouls': ['11', '11']}"
Serie C,Brazil,Figueirense,2,Paysandu,0,2023-05-09,https://www.goal.com/en/match/figueirense-vs-paysandu/ob1tceq26n79o8se1otm52j8,"[['Figueirense', 'Draw', 'Paysandu'], ['24', '45', '39']]","{'Corners': ['2', '10'], 'Fouls': ['30', '21']}"
Serie D,Brazil,Santa Cruz,1,Iguatu,0,2023-05-09,https://www.goal.com/en/match/santa-cruz-vs-iguatu/9k3iuikkxgzkmw1vcazpvan10,"[['Santa Cruz', 'Draw', 'Iguatu'], ['25', '26', '13']]","{'Corners': ['8', '4'], 'Fouls': ['21', '9']}"
Serie D,Brazil,Democrata GV,1,Santo André,1,2023-05-09,https://www.goal.com/en/match/democrata-gv-vs-santo-andre/9ommqhk24sjkdnoco2kxsr2ms,"[['Democrata GV', 'Draw', 'Santo André'], ['7', '11', '8']]","{'Corners': ['8', '3'], 'Fouls': ['11', '18']}"
