Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
FIFA World Cup,World,Cameroon,3,Serbia,3,2022-11-28,https://www.goal.com/en/match/cameroon-vs-serbia/ek8qzqnynkcdltx07vk91ekus,"[['Cameroon', 'Draw', 'Serbia'], ['2543', '2499', '3854']]","{'Ball possession': ['40.8%', '59.2%'], 'Total shots': ['13', '15'], 'Corners': ['4', '3'], 'Fouls': ['8', '13']}"
FIFA World Cup,World,Korea Rep,2,Ghana,3,2022-11-28,https://www.goal.com/en/match/korea-republic-vs-ghana/5ipj0nkzk07krbne8b9f9wkr8,"[['Korea Rep', 'Draw', 'Ghana'], ['4631', '2935', '3695']]","{'Ball possession': ['63.1%', '36.9%'], 'Total shots': ['22', '7'], 'Corners': ['13', '5'], 'Fouls': ['13', '9']}"
FIFA World Cup,World,Brazil,1,Switzerland,0,2022-11-28,https://www.goal.com/en/match/brazil-vs-switzerland/dyknehdqoyrb50xd7orsjcx78,"[['Brazil', 'Draw', 'Switzerland'], ['11434', '2929', '2029']]","{'Ball possession': ['53.7%', '46.3%'], 'Total shots': ['13', '6'], 'Corners': ['8', '3'], 'Fouls': ['10', '17']}"
FIFA World Cup,World,Portugal,2,Uruguay,0,2022-11-28,https://www.goal.com/en/match/portugal-vs-uruguay/4agtnd9r89kfnpk27y7abn6z8,"[['Portugal', 'Draw', 'Uruguay'], ['9818', '3242', '3216']]","{'Ball possession': ['59.7%', '40.3%'], 'Total shots': ['15', '11'], 'Corners': ['6', '2'], 'Fouls': ['10', '16']}"
Primera A,Colombia,Millonarios,1,Junior,0,2022-11-28,https://www.goal.com/en/match/millonarios-vs-junior/9x8iq1s88rkus91cir24ztyc4,"[['Millonarios', 'Draw', 'Junior'], ['184', '173', '73']]","{'Ball possession': ['46.6%', '53.4%'], 'Total shots': ['18', '16'], 'Corners': ['4', '3'], 'Fouls': ['12', '12']}"
Primera A,Colombia,Pereira,5,Santa Fe,1,2022-11-28,https://www.goal.com/en/match/deportivo-pereira-vs-independiente-santa-fe/9xb5t0crmvghqb5a9htoiia6s,"[['Pereira', 'Draw', 'Santa Fe'], ['122', '192', '143']]","{'Ball possession': ['44.2%', '55.8%'], 'Total shots': ['25', '11'], 'Corners': ['4', '2'], 'Fouls': ['12', '6']}"
Premier League,Ukraine,Oleksandria,1,Rukh Vynnyky,1,2022-11-28,https://www.goal.com/en/match/oleksandria-vs-rukh-vynnyky/134yqiv7yxwy4ccij0wkocges,[],{}
Premier League,Ukraine,Kryvbas KR,2,Dnipro-1,1,2022-11-28,https://www.goal.com/en/match/kryvbas-kr-vs-dnipro-1/13dcxurq4ih4a6423b29cc26s,[],{}
Club Friendlies,World,Roma,3,F Marinos,3,2022-11-28,https://www.goal.com/en/match/roma-vs-yokohama-f-marinos/3895mvb0tmwxip30su1eh3l04,"[['Roma', 'Draw', 'F Marinos'], ['665', '315', '282']]","{'Ball possession': ['41.7%', '58.3%'], 'Total shots': ['25', '10'], 'Corners': ['10', '6'], 'Fouls': ['16', '17']}"
Club Friendlies,World,Darul Ta'zim,1,Dortmund,4,2022-11-28,https://www.goal.com/en/match/johor-darul-ta-zim-vs-borussia-dortmund/ay079vw4samztckq6u40rv2s,"[[""Darul Ta'zim"", 'Draw', 'Dortmund'], ['160', '168', '531']]","{'Ball possession': ['38%', '62%'], 'Total shots': ['10', '17'], 'Corners': ['6', '12'], 'Fouls': ['7', '13']}"
Premier League,Armenia,L. Artsakh,0,Van,2,2022-11-28,https://www.goal.com/en/match/lernayin-artsakh-vs-van/1hthi655ci3ufrzyyk475ry1g,[],{}
Cup,Bulgaria,Lokomotiv Sf,3,Bistritsa,0,2022-11-28,https://www.goal.com/en/match/lokomotiv-sofia-1929-vs-vitosha-bistritsa/1vlw94biuamre2pkb83926eqc,"[['Lokomotiv Sf', 'Draw', 'Bistritsa'], ['69', '81', '19']]","{'Corners': ['13', '5'], 'Fouls': ['6', '5']}"
Primera B,Chile,Cobreloa,0,Copiapó,5,2022-11-28,https://www.goal.com/en/match/cobreloa-vs-copiapo/e920lh0n5l3p22q26bkr7wetw,[],{}
China League One,China PR,Jiading,4,Shijiazhuang,2,2022-11-28,https://www.goal.com/en/match/shanghai-jiading-vs-shijiazhuang-gongfu/f3s0ombtl2hwsa2dq2yso8lck,[],{}
China League One,China PR,Shaanxi Chang.,3,Nantong,2,2022-11-28,https://www.goal.com/en/match/shaanxi-chang-an-vs-nantong-zhiyun/f3o6dt0obhjpahh745coxym8k,[],{}
China League One,China PR,Tianshan,1,Hainiu,7,2022-11-28,https://www.goal.com/en/match/xinjiang-tianshan-vs-qingdao-hainiu/f3uv0ovwqmjgfyto7wn4gror8,[],{}
1. Division,Cyprus,Aris Limassol,2,Pafos,2,2022-11-28,https://www.goal.com/en/match/aris-limassol-vs-pafos/20yyld5c1m9i1eb2l559ly1p0,"[['Aris Limassol', 'Draw', 'Pafos'], ['184', '383', '195']]","{'Corners': ['4', '6'], 'Fouls': ['22', '6']}"
