Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
FIFA World Cup,World,Qatar,0,Ecuador,2,2022-11-20,https://www.goal.com/en/match/qatar-vs-ecuador/ak5kkxvpxf1url15gci42ly7e,"[['Qatar', 'Draw', 'Ecuador'], ['10037', '5071', '9463']]","{'Ball possession': ['47.1%', '52.9%'], 'Total shots': ['5', '6'], 'Corners': ['1', '3'], 'Fouls': ['15', '15']}"
Friendlies,World,Gambia,N/A,Tanzania,N/A,2022-11-20,https://www.goal.com/en/match/gambia-vs-tanzania/eds0cub1n74vfjdeexgdjr190,[],{}
Friendlies,World,Colombia,2,Paraguay,0,2022-11-20,https://www.goal.com/en/match/colombia-vs-paraguay/11g6yeixqnaofiehc4wyhzjf8,"[['Colombia', 'Draw', 'Paraguay'], ['671', '326', '114']]","{'Ball possession': ['66.6%', '33.4%'], 'Total shots': ['9', '7'], 'Corners': ['7', '1'], 'Fouls': ['19', '14']}"
Friendlies,World,Peru,1,Bolivia,0,2022-11-20,https://www.goal.com/en/match/peru-vs-bolivia/espei80kov88jiwcn4wutzk7o,"[['Peru', 'Draw', 'Bolivia'], ['672', '322', '101']]","{'Total shots': ['1', '0']}"
Friendlies,World,Guatemala,3,Nicaragua,1,2022-11-20,https://www.goal.com/en/match/guatemala-vs-nicaragua/bquvt4v6aoo48um27btlqwvmc,[],{}
Friendlies,World,Uzbekistan,0,Russia,0,2022-11-20,https://www.goal.com/en/match/uzbekistan-vs-russia/e9afg8sio3k7yti3v60u52olw,"[['Uzbekistan', 'Draw', 'Russia'], ['275', '501', '626']]","{'Ball possession': ['39.3%', '60.7%'], 'Total shots': ['7', '11'], 'Corners': ['4', '7'], 'Fouls': ['8', '9']}"
Friendlies,World,Slovakia,0,Chile,0,2022-11-20,https://www.goal.com/en/match/slovakia-vs-chile/9f070mu65tlxmktaezcfna42c,"[['Slovakia', 'Draw', 'Chile'], ['280', '428', '419']]","{'Ball possession': ['42.5%', '57.5%'], 'Total shots': ['10', '19'], 'Corners': ['5', '8'], 'Fouls': ['9', '20']}"
Friendlies,World,Norway,1,Finland,1,2022-11-20,https://www.goal.com/en/match/norway-vs-finland/34xmzgzd0jbo48hzdcba5j0gk,"[['Norway', 'Draw', 'Finland'], ['665', '414', '163']]","{'Ball possession': ['55.5%', '44.5%'], 'Total shots': ['15', '6'], 'Corners': ['5', '5'], 'Fouls': ['9', '12']}"
Friendlies,World,South Africa,1,Angola,1,2022-11-20,https://www.goal.com/en/match/south-africa-vs-angola/5a1i83nhass3udb6xjkr6579w,"[['South Africa', 'Draw', 'Angola'], ['251', '245', '174']]","{'Ball possession': ['54%', '46%'], 'Total shots': ['10', '12'], 'Corners': ['4', '5'], 'Fouls': ['19', '14']}"
Friendlies,World,N. Macedonia,1,Azerbaijan,3,2022-11-20,https://www.goal.com/en/match/north-macedonia-vs-azerbaijan/f4vm8yshz014u28wstr37kduc,"[['N. Macedonia', 'Draw', 'Azerbaijan'], ['209', '279', '234']]","{'Corners': ['3', '8'], 'Fouls': ['12', '13']}"
Friendlies,World,Luxembourg,0,Bulgaria,0,2022-11-20,https://www.goal.com/en/match/luxembourg-vs-bulgaria/4lbo4s33c4yiip0uu6fqd3ims,"[['Luxembourg', 'Draw', 'Bulgaria'], ['170', '306', '350']]","{'Corners': ['2', '8'], 'Fouls': ['19', '25']}"
Friendlies,World,Slovenia,1,Montenegro,0,2022-11-20,https://www.goal.com/en/match/slovenia-vs-montenegro/8hwu6ku0nw4kwdu46wn21en84,"[['Slovenia', 'Draw', 'Montenegro'], ['392', '304', '104']]","{'Ball possession': ['100%', '0%'], 'Total shots': ['1', '1'], 'Corners': ['5', '4'], 'Fouls': ['15', '22']}"
Friendlies,World,Oman,2,Belarus,0,2022-11-20,https://www.goal.com/en/match/oman-vs-belarus/ejdh58dle3w5tuasr0xxa8tn8,"[['Oman', 'Draw', 'Belarus'], ['116', '170', '160']]","{'Corners': ['7', '4'], 'Fouls': ['7', '15']}"
Friendlies,World,Israel,2,Cyprus,3,2022-11-20,https://www.goal.com/en/match/israel-vs-cyprus/be90lva64yayyu2t5728va80k,"[['Israel', 'Draw', 'Cyprus'], ['621', '400', '145']]",
Friendlies,World,Syria,1,Venezuela,2,2022-11-20,https://www.goal.com/en/match/syria-vs-venezuela/1iynxpk5ew4lxbar8ponrwqok,"[['Syria', 'Draw', 'Venezuela'], ['174', '259', '256']]","{'Ball possession': ['33.3%', '66.7%'], 'Total shots': ['1', '2'], 'Corners': ['2', '3'], 'Fouls': ['7', '7']}"
Friendlies,World,Moldova,0,Romania,5,2022-11-20,https://www.goal.com/en/match/moldova-vs-romania/7um5n0mp08he3l3kz7brhprtg,"[['Moldova', 'Draw', 'Romania'], ['198', '448', '530']]","{'Ball possession': ['0%', '100%'], 'Total shots': ['0', '5'], 'Corners': ['2', '7'], 'Fouls': ['14', '11']}"
Friendlies,World,Malta,0,Ireland,1,2022-11-20,https://www.goal.com/en/match/malta-vs-republic-of-ireland/9w7fgi3joe70r9guuab3h5kwk,"[['Malta', 'Draw', 'Ireland'], ['168', '397', '546']]","{'Ball possession': ['43.8%', '56.2%'], 'Total shots': ['6', '13'], 'Corners': ['1', '6'], 'Fouls': ['15', '11']}"
Friendlies,World,Hungary,2,Greece,1,2022-11-20,https://www.goal.com/en/match/hungary-vs-greece/5sal9iayv4wyg44nri1nqec4,"[['Hungary', 'Draw', 'Greece'], ['583', '580', '402']]","{'Ball possession': ['40.4%', '59.6%'], 'Total shots': ['12', '8'], 'Corners': ['3', '2'], 'Fouls': ['13', '10']}"
Friendlies,World,Austria,2,Italy,0,2022-11-20,https://www.goal.com/en/match/austria-vs-italy/830xpr7bdoz3if4oq1lvcm784,"[['Austria', 'Draw', 'Italy'], ['228', '613', '1449']]","{'Ball possession': ['39.7%', '60.3%'], 'Total shots': ['17', '16'], 'Corners': ['5', '12'], 'Fouls': ['15', '9']}"
Friendlies,World,St. Lucia,1,San Marino,0,2022-11-20,https://www.goal.com/en/match/st-lucia-vs-san-marino/bx3lszxn9thhsbbn4p4651t04,[],{}
Premier League,Ukraine,Minai,1,FK Metalist,0,2022-11-20,https://www.goal.com/en/match/minai-vs-fk-metalist-kharkiv/12ed9ba15mq91omkee9uhp05w,[],{}
Premier League,Ukraine,Kryvbas KR,0,Metalist 1925,2,2022-11-20,https://www.goal.com/en/match/kryvbas-kr-vs-metalist-1925-kharkiv/11wxmkitxi7psoxsfugemix3o,[],{}
Primera Nacional,Argentina,Instituto,1,Est Caseros,1,2022-11-20,https://www.goal.com/en/match/instituto-vs-estudiantes-caseros/b9iooyfvlfawd4nwn81r79ul0,[],{}
Premier League,Armenia,L. Artsakh,0,Shirak,0,2022-11-20,https://www.goal.com/en/match/lernayin-artsakh-vs-shirak/1hf2x5v8xpa4zt5uftiqzyql0,[],{}
Premier League,Armenia,Noah,2,Van,2,2022-11-20,https://www.goal.com/en/match/noah-vs-van/1hjaq800nq7ncbqmom7zyqqdw,[],{}
A-League Women,Australia,Wellington,1,Melbourne City,4,2022-11-20,https://www.goal.com/en/match/wellington-phoenix-vs-melbourne-city/6ve18d3nb1f0u3f7nnulthhxw,"[['Wellington', 'Draw', 'Melbourne City'], ['15', '52', '42']]","{'Ball possession': ['45.5%', '54.5%'], 'Total shots': ['17', '12'], 'Corners': ['4', '4'], 'Fouls': ['11', '11']}"
A-League Women,Australia,Adelaide,1,Sydney,0,2022-11-20,https://www.goal.com/en/match/adelaide-united-vs-sydney/6vinifw7mu9gkrmki366mw9hw,"[['Adelaide', 'Draw', 'Sydney'], ['27', '43', '41']]","{'Ball possession': ['58.7%', '41.3%'], 'Total shots': ['10', '13'], 'Corners': ['2', '5'], 'Fouls': ['11', '7']}"
Play-offs 1/2,Belarus,ML Vitebsk,3,Arsenal,1,2022-11-20,https://www.goal.com/en/match/ml-vitebsk-vs-arsenal/820hcsdm3f5bmthcf1s94yej8,[],{}
Challenger Pro League,Belgium,Deinze,2,Lierse K,1,2022-11-20,https://www.goal.com/en/match/deinze-vs-lierse-k/bmbqxahnr4l6i43pg1o09lkwk,"[['Deinze', 'Draw', 'Lierse K'], ['51', '92', '28']]","{'Ball possession': ['48.6%', '51.4%'], 'Total shots': ['12', '23'], 'Corners': ['1', '6'], 'Fouls': ['16', '13']}"
Challenger Pro League,Belgium,Dender,2,Anderlecht II,1,2022-11-20,https://www.goal.com/en/match/dender-vs-rsc-anderlecht-ii/bm3nmg4c6usjkg4vgjvqoy6ms,"[['Dender', 'Draw', 'Anderlecht II'], ['54', '107', '49']]","{'Ball possession': ['47.2%', '52.8%'], 'Total shots': ['13', '11'], 'Corners': ['4', '4'], 'Fouls': ['14', '12']}"
Copa Verde,Brazil,Vila Nova,1,Paysandu,1,2022-11-20,https://www.goal.com/en/match/vila-nova-vs-paysandu/74cr8hpf8ntvvhf8mbiw2xwr8,"[['Vila Nova', 'Draw', 'Paysandu'], ['19', '22', '14']]","{'Corners': ['5', '3'], 'Fouls': ['17', '18']}"
Primera B,Chile,Copiapó,4,Puerto Montt,0,2022-11-20,https://www.goal.com/en/match/copiapo-vs-puerto-montt/7j24soc7lowki2jtuu5yi2m1g,[],{}
