Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Premier League,England,Brentford,3,Fulham,2,2023-03-06,https://www.goal.com/en/match/brentford-vs-fulham/7zpayoqo0gxyqc6hdg823pfkk,[],{}
La Liga,Spain,Osasuna,0,Celta Vigo,0,2023-03-06,https://www.goal.com/en/match/osasuna-vs-celta-de-vigo/9u84zm0wzgjq16uj7bb0t75sk,[],{}
Serie A,Italy,Sassuolo,3,Cremonese,2,2023-03-06,https://www.goal.com/en/match/sassuolo-vs-cremonese/597ouo3qvh43tbq2mxbc1ke8k,[],{}
Serie A,Italy,Torino,1,Bologna,0,2023-03-06,https://www.goal.com/en/match/torino-vs-bologna/59f4ec9f0r6gaxe5pg4vh9slw,[],{}
Süper Lig,Turkey,Kasımpaşa,3,Antalyaspor,1,2023-03-06,https://www.goal.com/en/match/kasimpasa-vs-antalyaspor/ybcx6mpsj1g6ibdet9bxxxqs,[],{}
Liga MX,Mexico,Querétaro,1,Toluca,0,2023-03-06,https://www.goal.com/en/match/queretaro-vs-toluca/1m7hceycx535yub4e68jffor8,[],{}
Liga Profesional Argentina,Argentina,Huracán,1,San Lorenzo,1,2023-03-06,https://www.goal.com/en/match/huracan-vs-san-lorenzo/1t1392p0qcv9lsh48fi85lyc4,[],{}
Liga Profesional Argentina,Argentina,Talleres,1,Vélez,2,2023-03-06,https://www.goal.com/en/match/talleres-de-cordoba-vs-velez-sarsfield/1sft9n7dswujd5hag1iwax5w4,[],{}
Liga Profesional Argentina,Argentina,Tigre,0,Argentinos,1,2023-03-06,https://www.goal.com/en/match/tigre-vs-argentinos-juniors/1tnly8g98jfphkt49fgmzw6xg,[],{}
Liga Profesional Argentina,Argentina,Arsenal,0,Belgrano,1,2023-03-06,https://www.goal.com/en/match/arsenal-vs-belgrano/1timc1vw43cawub9pcfaaigic,[],{}
Liga Profesional Argentina,Argentina,Godoy Cruz,2,Racing Club,0,2023-03-06,https://www.goal.com/en/match/godoy-cruz-vs-racing-club/1tbqrndq5lp32f1kw1f8skv10,[],{}
Primeira Liga,Portugal,Casa Pia,2,Paços Ferreira,1,2023-03-06,https://www.goal.com/en/match/casa-pia-vs-pacos-de-ferreira/bwc17zygrml05ytbu2xvtcsus,[],{}
Superliga,Denmark,AaB,0,Midtjylland,0,2023-03-06,https://www.goal.com/en/match/aab-vs-midtjylland/5h7rq2bq9a7u63pyiuus4xmvo,[],{}
Primera A,Colombia,Pasto,0,Atl. Nacional,1,2023-03-06,https://www.goal.com/en/match/deportivo-pasto-vs-atletico-nacional/ae6cvmynmtp7lcavieb4lp0yc,[],{}
Primera A,Colombia,Pereira,1,Dep. Tolima,1,2023-03-06,https://www.goal.com/en/match/deportivo-pereira-vs-deportes-tolima/adpdeeavzgy2q1h692qurzqxg,[],{}
Primera División,Uruguay,Cerro Largo,0,Wanderers,0,2023-03-06,https://www.goal.com/en/match/cerro-largo-vs-wanderers/dpk3tt57d94sjnr3mqthzq2hg,[],{}
Primera División,Chile,Colo Colo,2,Magallanes,0,2023-03-06,https://www.goal.com/en/match/colo-colo-vs-magallanes/bys60dqy2zalagv0v1pwsdu6s,[],{}
Primera División,Chile,Cobresal,3,Everton,2,2023-03-06,https://www.goal.com/en/match/cobresal-vs-everton/blxe3mtvsjdf2mdya4ufjhc0k,[],{}
Premier League,Ukraine,Lviv,1,Minai,0,2023-03-06,https://www.goal.com/en/match/lviv-vs-minai/144p7htljhifer2n1vfe5s1zo,[],{}
Ekstraklasa,Poland,Radomiak,0,Zagłębie,1,2023-03-06,https://www.goal.com/en/match/radomiak-radom-vs-zaglebie-lubin/dpyfz06tgl5d62v3tpvdpvnkk,[],{}
Super League 1,Greece,Panathinaikos,2,Panaitolikos,0,2023-03-06,https://www.goal.com/en/match/panathinaikos-vs-panaitolikos/7zax289mtl6925mo8alqy43ro,[],{}
Serie B,Italy,Genoa,4,Cosenza,0,2023-03-06,https://www.goal.com/en/match/genoa-vs-cosenza/4mhj700a0qbvs0bhc7zikhzo,[],{}
Ligue 2,France,Caen,0,Sochaux,0,2023-03-06,https://www.goal.com/en/match/caen-vs-sochaux/as2asvthojius7sio4n4n8v10,[],{}
Super League,Malaysia,Kuching FA,1,Sabah,2,2023-03-06,https://www.goal.com/en/match/kuching-fa-vs-sabah/9j2ypblqu1jbb5q5y346aszro,[],{}
Super League,Malaysia,Negeri Seem.,0,Darul Ta'zim,7,2023-03-06,https://www.goal.com/en/match/negeri-sembilan-vs-johor-darul-ta-zim/9j5es1dyendfk9edf497d979w,[],{}
Africa U20 Cup of Nations,Africa,Senegal,3,Tunisia,0,2023-03-06,https://www.goal.com/en/match/senegal-u20-vs-tunisia-u20/2ln1re9k3p3p2i2nnn71a3qc4,"[['Senegal', 'Draw', 'Tunisia'], ['146', '114', '36']]","{'Corners': ['5', '2'], 'Fouls': ['24', '9']}"
Africa U20 Cup of Nations,Africa,Nigeria,0,Gambia,1,2023-03-06,https://www.goal.com/en/match/nigeria-u20-vs-gambia-u20/2liuav71tmymhlky2byuqoc9g,"[['Nigeria', 'Draw', 'Gambia'], ['198', '141', '76']]","{'Corners': ['12', '0'], 'Fouls': ['11', '17']}"
Superliga,Albania,Laçi,1,Kukësi,2,2023-03-06,https://www.goal.com/en/match/laci-vs-kukesi/b21g6yot53se4y7rglptd0ahg,[],{}
Superliga,Albania,Teuta,1,Vllaznia,1,2023-03-06,https://www.goal.com/en/match/teuta-durres-vs-vllaznia-shkoder/b2bpm6qsj39tb8yxaez2766ms,[],{}
Superliga,Albania,Partizani,2,Tirana,0,2023-03-06,https://www.goal.com/en/match/partizani-tirana-vs-tirana/b1xqher9uix437dkbvcd65uz8,[],{}
Primera Nacional,Argentina,SM Tucumán,1,Temperley,1,2023-03-06,https://www.goal.com/en/match/san-martin-tucuman-vs-temperley/azpjylvjom7kki4g6746cy904,[],{}
Primera Nacional,Argentina,Estudiantes RC,2,Agropecuario,1,2023-03-06,https://www.goal.com/en/match/estudiantes-rio-cuarto-vs-agropecuario/azfgpadbxrw8k29uw0le9p1qs,[],{}
Primera Nacional,Argentina,Quilmes,4,Aldosivi,1,2023-03-06,https://www.goal.com/en/match/quilmes-vs-aldosivi/c7ukq1ekk0hy6vkwrsef3bswk,[],{}
Primera Nacional,Argentina,Defensores Bel,4,Guillermo Br,1,2023-03-06,https://www.goal.com/en/match/defensores-de-belgrano-vs-guillermo-brown/azc36ky32ymurz216j9dszuok,[],{}
Premier League,Armenia,Ararat,1,Shirak,2,2023-03-06,https://www.goal.com/en/match/ararat-vs-shirak/1p0un7ka9kk4wliro43u42ln8,[],{}
Premier League,Armenia,Noah,0,Urartu,2,2023-03-06,https://www.goal.com/en/match/noah-vs-urartu/1jwbrcmppar2vrydhgk2ola1g,[],{}
AFC U20 Asian Cup,Asia,Kyrgyzstan,0,Japan,3,2023-03-06,https://www.goal.com/en/match/kyrgyz-republic-u20-vs-japan-u20/ldct71pt055r39xvvqiyvl04,"[['Kyrgyzstan', 'Draw', 'Japan'], ['22', '96', '131']]","{'Corners': ['6', '5'], 'Fouls': ['9', '9']}"
AFC U20 Asian Cup,Asia,China PR,2,Saudi Arabia,0,2023-03-06,https://www.goal.com/en/match/china-pr-u20-vs-saudi-arabia-u20/lacf0pkmfgvkvwuqr0dgexp0,"[['China PR', 'Draw', 'Saudi Arabia'], ['47', '104', '86']]","{'Corners': ['2', '9'], 'Fouls': ['16', '10']}"
Victoria NPL,Australia,South Melb,2,Knights,1,2023-03-06,https://www.goal.com/en/match/south-melbourne-vs-melbourne-knights/oxlrhd3ou8p94o2dqj06pq1g,[],{}
Primera División,Bolivia,The Strongest,3,Real Tomayapo,1,2023-03-06,https://www.goal.com/en/match/the-strongest-vs-real-tomayapo/4fsva54irgazhyoqox8nmeolw,[],{}
Primera División,Bolivia,Blooming,0,Bolívar,5,2023-03-06,https://www.goal.com/en/match/blooming-vs-bolivar/4g0c5ci71im1h15dp9lqzq1p0,[],{}
Primera División,Bolivia,Libertad,0,Universitario,0,2023-03-06,https://www.goal.com/en/match/libertad-gran-mamore-vs-universitario-de-vinto/4g7lyhldszqywxbgoidm628lw,[],{}
Carioca Série A,Brazil,Flamengo,0,Vasco,1,2023-03-06,https://www.goal.com/en/match/flamengo-vs-vasco-da-gama/7g5mwfp6lck425xl0xylpa590,[],{}
Gaúcho 1,Brazil,Grêmio,2,Internacional,1,2023-03-06,https://www.goal.com/en/match/gremio-vs-internacional/bcbaf2jftc7ycygdqkuexmpzo,[],{}
Paranaense 1,Brazil,Cianorte,1,Maringá,0,2023-03-06,https://www.goal.com/en/match/cianorte-vs-maringa/93jpouvs4x0wb31jv5m53pd78,[],{}
Catarinense 1,Brazil,Camboriú,2,Barra,2,2023-03-06,https://www.goal.com/en/match/camboriu-vs-barra/7cywver95uxa2rbs390g8wnbo,[],{}
Catarinense 1,Brazil,Figueirense,1,Hercílio,1,2023-03-06,https://www.goal.com/en/match/figueirense-vs-hercilio-luz/7cjt4bn1id09azzwhiwn3hrtg,[],{}
Cearense 1,Brazil,Juazeiro,1,Caucaia,1,2023-03-06,https://www.goal.com/en/match/guarani-de-juazeiro-vs-caucaia/46wfl8fyayor67rz11hvq35sk,[],{}
Copa do Nordeste,Brazil,Ceará,2,Fortaleza,0,2023-03-06,https://www.goal.com/en/match/ceara-vs-fortaleza/d1j54mxi85drwll53nzu2oduc,[],{}
Copa do Nordeste,Brazil,Santa Cruz,3,Sampaio Corrêa,1,2023-03-06,https://www.goal.com/en/match/santa-cruz-vs-sampaio-correa/676zu0nv7umdxdsysses9fvh0,[],{}
First League,Bulgaria,Arda,2,Spartak Varna,0,2023-03-06,https://www.goal.com/en/match/arda-vs-spartak-varna/ajyx20lbs91qvtw1splevoxec,[],{}
Primera B,Chile,Antofagasta,1,Morning,0,2023-03-06,https://www.goal.com/en/match/deportes-antofagasta-vs-santiago-morning/2yxrs572vqle3ksl00fv8tf6c,[],{}
Liga Femenina,Colombia,Industriales,1,Tolima,1,2023-03-06,https://www.goal.com/en/match/industriales-vs-deportes-tolima/f3jw6911rflwjiznbahn5aas4,[],{}
Liga Femenina,Colombia,La Equidad,2,Real Santander,0,2023-03-06,https://www.goal.com/en/match/la-equidad-vs-real-santander/f3h9l96isphot8dguuty5zv9w,[],{}
Liga Femenina,Colombia,Llaneros,2,Boyacá Chicó,0,2023-03-06,https://www.goal.com/en/match/llaneros-vs-boyaca-chico/f3mjqm1vjlymjv9oy06mo5wyc,[],{}
Liga Femenina,Colombia,Pereira,3,Dep. Pasto,0,2023-03-06,https://www.goal.com/en/match/deportivo-pereira-vs-deportivo-pasto/f3eif1g5jpii99sg22dzlnn6c,[],{}
Primera División,Costa Rica,Guápiles,1,Guanacasteca,0,2023-03-06,https://www.goal.com/en/match/santos-de-guapiles-vs-guanacasteca/4p1cio8o1vvx6nga4bvb01gk4,[],{}
1. Division,Cyprus,AEL,0,Apollon,2,2023-03-06,https://www.goal.com/en/match/ael-vs-apollon/2bwbcjbip5bblr5lcanjb6o0k,[],{}
