Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
League Cup,England,Man Utd,3,Charlton,0,2023-01-10,https://www.goal.com/en/match/manchester-united-vs-charlton-athletic/dg63fb24isgsy2f0khi2fvv2s,"[['Man Utd', 'Draw', 'Charlton'], ['6043', '1250', '655']]","{'Ball possession': ['69.5%', '30.5%'], 'Total shots': ['21', '5'], 'Corners': ['5', '1'], 'Fouls': ['11', '6']}"
League Cup,England,Newcastle,2,Leicester,0,2023-01-10,https://www.goal.com/en/match/newcastle-united-vs-leicester-city/dgf1pmto5qqy6weccadspyu50,"[['Newcastle', 'Draw', 'Leicester'], ['2409', '1310', '865']]","{'Ball possession': ['52.2%', '47.8%'], 'Total shots': ['22', '7'], 'Corners': ['12', '4'], 'Fouls': ['13', '16']}"
AFF Championship,Asia,Thailand,3,Malaysia,0,2023-01-10,https://www.goal.com/en/match/thailand-vs-malaysia/9ph25c87o8sdjxlbru423179w,"[['Thailand', 'Draw', 'Malaysia'], ['1372', '637', '550']]","{'Ball possession': ['62.9%', '37.1%'], 'Total shots': ['15', '3'], 'Corners': ['2', '1'], 'Fouls': ['14', '20']}"
A-League Men,Australia,Perth,2,Brisbane,1,2023-01-10,https://www.goal.com/en/match/perth-glory-vs-brisbane-roar/2e8jzipkd5cwwavkcpxg245ck,"[['Perth', 'Draw', 'Brisbane'], ['328', '495', '472']]","{'Ball possession': ['47.8%', '52.2%'], 'Total shots': ['6', '7'], 'Corners': ['1', '5'], 'Fouls': ['18', '9']}"
Liga MX,Mexico,Pachuca,5,Puebla,1,2023-01-10,https://www.goal.com/en/match/pachuca-vs-puebla/6v1gv7iqsc0o484h6cgdla61g,"[['Pachuca', 'Draw', 'Puebla'], ['362', '227', '81']]","{'Ball possession': ['63.2%', '36.8%'], 'Total shots': ['22', '8'], 'Corners': ['12', '0'], 'Fouls': ['10', '14']}"
Coppa Italia,Italy,Inter,2,Parma,1,2023-01-10,https://www.goal.com/en/match/internazionale-vs-parma/7soq2hz7z6qe9yffnve61c6qc,"[['Inter', 'Draw', 'Parma'], ['2048', '1023', '370']]","{'Ball possession': ['72%', '28%'], 'Total shots': ['11', '9'], 'Corners': ['14', '4'], 'Fouls': ['13', '17']}"
League Two,England,Bradford,1,Rochdale,2,2023-01-10,https://www.goal.com/en/match/bradford-city-vs-rochdale/9qcjri1ye2n9jmkk8z7doh34k,"[['Bradford', 'Draw', 'Rochdale'], ['822', '607', '206']]","{'Ball possession': ['58.2%', '41.8%'], 'Total shots': ['12', '12'], 'Corners': ['5', '4'], 'Fouls': ['11', '14']}"
National League,England,Wrexham,2,Bromley,1,2023-01-10,https://www.goal.com/en/match/wrexham-vs-bromley/9bjjg0d9b19x5hi40eospv28k,"[['Wrexham', 'Draw', 'Bromley'], ['442', '397', '119']]","{'Corners': ['4', '2'], 'Fouls': ['15', '10']}"
National League,England,Aldershot,0,Dag & Red,2,2023-01-10,https://www.goal.com/en/match/aldershot-town-vs-dagenham-and-redbridge/96q5hx2y2mrcjq56pomp1gidw,"[['Aldershot', 'Draw', 'Dag & Red'], ['135', '354', '225']]","{'Corners': ['3', '3'], 'Fouls': ['8', '8']}"
National League,England,Notts,1,Boreham Wood,1,2023-01-10,https://www.goal.com/en/match/notts-county-vs-boreham-wood/9imma320zpjny7f1rxj63oqac,"[['Notts', 'Draw', 'Boreham Wood'], ['382', '350', '103']]","{'Corners': ['9', '3'], 'Fouls': ['7', '15']}"
