Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Serie A,Brazil,Goiás,0,Cuiabá,1,2023-06-05,https://www.goal.com/en/match/goias-vs-cuiaba/bwetgz24tc2a6qhoiepswosgk,"[['Goiás', 'Draw', 'Cuiabá'], ['137', '137', '53']]","{'Ball possession': ['55.3%', '44.7%'], 'Total shots': ['11', '15'], 'Corners': ['4', '5'], 'Fouls': ['19', '14']}"
Serie A,Brazil,Palmeiras,3,Coritiba,1,2023-06-05,https://www.goal.com/en/match/palmeiras-vs-coritiba/bvweowi5hlfxx284vjpf8ktg4,"[['Palmeiras', 'Draw', 'Coritiba'], ['267', '153', '59']]","{'Ball possession': ['51%', '49%'], 'Total shots': ['23', '7'], 'Corners': ['11', '6'], 'Fouls': ['15', '13']}"
Liga Profesional Argentina,Argentina,Lanús,2,Atl. Tucumán,1,2023-06-05,https://www.goal.com/en/match/lanus-vs-atletico-tucuman/2az3vmfvrxyn5bbnoxsvyn7ys,"[['Lanús', 'Draw', 'Atl. Tucumán'], ['261', '136', '90']]","{'Ball possession': ['43.3%', '56.7%'], 'Total shots': ['30', '13'], 'Corners': ['10', '5'], 'Fouls': ['12', '9']}"
Concacaf Champions Cup,N/C America,Los Angeles,0,León,1,2023-06-05,https://www.goal.com/en/match/los-angeles-vs-leon/cfdlj4eeldz1rm6tdoqof4owk,"[['Los Angeles', 'Draw', 'León'], ['167', '111', '99']]","{'Ball possession': ['55.8%', '44.2%'], 'Total shots': ['14', '7'], 'Corners': ['7', '3'], 'Fouls': ['17', '19']}"
Primera A,Colombia,Águilas D,0,Atl. Nacional,1,2023-06-05,https://www.goal.com/en/match/aguilas-doradas-vs-atletico-nacional/1i3hy16gjocd6m2r7r3e1pmac,"[['Águilas D', 'Draw', 'Atl. Nacional'], ['37', '70', '77']]","{'Ball possession': ['70.8%', '29.2%'], 'Total shots': ['20', '15'], 'Corners': ['15', '7'], 'Fouls': ['8', '9']}"
Primera A,Colombia,Petrolera,1,Pasto,0,2023-06-05,https://www.goal.com/en/match/alianza-petrolera-vs-deportivo-pasto/1id1w6lbny4m9o6dae7jt2044,"[['Petrolera', 'Draw', 'Pasto'], ['90', '90', '44']]","{'Ball possession': ['61.7%', '38.3%'], 'Total shots': ['20', '17'], 'Corners': ['6', '8'], 'Fouls': ['14', '11']}"
Bundesliga,Austria,WAC,1,A Lustenau,2,2023-06-05,https://www.goal.com/en/match/wolfsberger-ac-vs-austria-lustenau/1q9l54qn8qy8w4zzds4lb5tzo,"[['WAC', 'Draw', 'A Lustenau'], ['318', '340', '141']]","{'Ball possession': ['54.4%', '45.6%'], 'Total shots': ['12', '11'], 'Corners': ['5', '5'], 'Fouls': ['16', '21']}"
Allsvenskan,Sweden,Varberg,0,Häcken,2,2023-06-05,https://www.goal.com/en/match/varberg-vs-haecken/3kccb61bvj3fdktahuvpquuxg,"[['Varberg', 'Draw', 'Häcken'], ['159', '399', '388']]","{'Ball possession': ['44.7%', '55.3%'], 'Total shots': ['18', '16'], 'Corners': ['5', '7'], 'Fouls': ['26', '8']}"
Allsvenskan,Sweden,Malmö,5,Degerfors,0,2023-06-05,https://www.goal.com/en/match/malmoe-ff-vs-degerfors/3juq0uoewxstm9qmt4h0k4efo,"[['Malmö', 'Draw', 'Degerfors'], ['450', '390', '138']]","{'Ball possession': ['74.9%', '25.1%'], 'Total shots': ['28', '2'], 'Corners': ['9', '4'], 'Fouls': ['8', '12']}"
Primera Nacional,Argentina,Aldosivi,1,Ferro,2,2023-06-05,https://www.goal.com/en/match/aldosivi-vs-ferro-carril-oeste/cjv3u5hiqnho12dxjlagno4yc,[],{}
Primera Nacional,Argentina,SM Tucumán,3,Defensores Bel,1,2023-06-05,https://www.goal.com/en/match/san-martin-tucuman-vs-defensores-de-belgrano/bbypqy7z1l23rwp6rdioa9gk4,[],{}
Primera Nacional,Argentina,Mitre SdE,1,Dep Madryn,0,2023-06-05,https://www.goal.com/en/match/mitre-santiago-d-estero-vs-deportivo-madryn/ckhmd3f2qjhk61zzjj12ipses,[],{}
Primera Nacional,Argentina,Atlanta,1,Brown Adrogué,2,2023-06-05,https://www.goal.com/en/match/atlanta-vs-brown-de-adrogue/ck6fcbl00qy05gy3fwkwb4d1w,[],{}
Premier League,Armenia,L. Artsakh,0,Shirak,1,2023-06-05,https://www.goal.com/en/match/lernayin-artsakh-vs-shirak/1sd5ll6hr0a74pjjg2pa8zi1g,[],{}
Premier League,Armenia,BKMA,2,Ararat-Armenia,5,2023-06-05,https://www.goal.com/en/match/bkma-vs-ararat-armenia/1s8piaauhn91lxnqz1ob8i6ms,[],{}
Primera División,Bolivia,The Strongest,1,Wilstermann,0,2023-06-05,https://www.goal.com/en/match/the-strongest-vs-jorge-wilstermann/4p3lh7lomtzn2u084i2h4rqc4,"[['The Strongest', 'Draw', 'Wilstermann'], ['58', '56', '30']]","{'Ball possession': ['55.1%', '44.9%'], 'Total shots': ['16', '14'], 'Corners': ['6', '4'], 'Fouls': ['10', '10']}"
Primera División,Bolivia,O. Petrolero,2,Always Ready,0,2023-06-05,https://www.goal.com/en/match/oriente-petrolero-vs-always-ready/4p754t372fawjpqunt0ml1puc,"[['O. Petrolero', 'Draw', 'Always Ready'], ['16', '52', '66']]","{'Ball possession': ['46.9%', '53.1%'], 'Total shots': ['9', '13'], 'Corners': ['5', '4'], 'Fouls': ['24', '9']}"
Primera División,Bolivia,Guabirá,1,Universitario,0,2023-06-05,https://www.goal.com/en/match/guabira-vs-universitario-de-vinto/4owj88v0zcuzbj4oijm7o5puc,"[['Guabirá', 'Draw', 'Universitario'], ['31', '86', '59']]","{'Ball possession': ['40.8%', '59.2%'], 'Total shots': ['9', '13'], 'Corners': ['3', '4'], 'Fouls': ['14', '15']}"
Serie B,Brazil,Londrina,1,Sport,2,2023-06-05,https://www.goal.com/en/match/londrina-vs-sport-recife/bf574gi1rgqlullnlhn1ih15g,"[['Londrina', 'Draw', 'Sport'], ['22', '53', '50']]","{'Ball possession': ['36.6%', '63.4%'], 'Total shots': ['8', '7'], 'Corners': ['5', '7'], 'Fouls': ['17', '13']}"
Serie C,Brazil,Confiança,2,Amazonas,3,2023-06-05,https://www.goal.com/en/match/confianca-vs-amazonas/y3g935hci3tkhxdnawfsz6z8,"[['Confiança', 'Draw', 'Amazonas'], ['25', '28', '17']]","{'Corners': ['6', '4'], 'Fouls': ['9', '24']}"
