Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Premier League,England,Liverpool,2,Everton,0,2023-02-13,https://www.goal.com/en/match/liverpool-vs-everton/7wvxewsmznlrwicyn7poxzl04,"[['Liverpool', 'Draw', 'Everton'], ['4276', '1916', '1625']]","{'Ball possession': ['59.1%', '40.9%'], 'Total shots': ['15', '6'], 'Corners': ['3', '3'], 'Fouls': ['8', '16']}"
La Liga,Spain,Espanyol,2,Real Sociedad,3,2023-02-13,https://www.goal.com/en/match/espanyol-vs-real-sociedad/9qk9lnahabg7ial7jetqxs5xw,"[['Espanyol', 'Draw', 'Real Sociedad'], ['684', '1428', '2063']]","{'Ball possession': ['43.6%', '56.4%'], 'Total shots': ['10', '11'], 'Corners': ['4', '3'], 'Fouls': ['9', '17']}"
Serie A,Italy,Verona,1,Salernitana,0,2023-02-13,https://www.goal.com/en/match/hellas-verona-vs-salernitana/55n4ssvietdxwbd6x1o6d5mhg,"[['Verona', 'Draw', 'Salernitana'], ['1193', '1153', '699']]","{'Ball possession': ['36.6%', '63.4%'], 'Total shots': ['14', '8'], 'Corners': ['5', '1'], 'Fouls': ['14', '21']}"
Serie A,Italy,Sampdoria,0,Inter,0,2023-02-13,https://www.goal.com/en/match/sampdoria-vs-internazionale/56832sittivkg7g7bzluryfis,"[['Sampdoria', 'Draw', 'Inter'], ['399', '1141', '2414']]","{'Ball possession': ['34.7%', '65.3%'], 'Total shots': ['7', '25'], 'Corners': ['3', '7'], 'Fouls': ['13', '11']}"
Liga Profesional Argentina,Argentina,River Plate,2,Argentinos,1,2023-02-13,https://www.goal.com/en/match/river-plate-vs-argentinos-juniors/1olf3fr0li6lt0b298xkzxjx0,"[['River Plate', 'Draw', 'Argentinos'], ['569', '154', '117']]","{'Ball possession': ['49.7%', '50.3%'], 'Total shots': ['8', '9'], 'Corners': ['2', '5'], 'Fouls': ['15', '12']}"
Liga Profesional Argentina,Argentina,Instituto,0,Huracán,0,2023-02-13,https://www.goal.com/en/match/instituto-vs-huracan/1p9hmef3g1xktjalkmh3ezspg,"[['Instituto', 'Draw', 'Huracán'], ['161', '160', '196']]","{'Ball possession': ['50%', '50%'], 'Total shots': ['11', '6'], 'Corners': ['7', '4'], 'Fouls': ['11', '7']}"
Liga Profesional Argentina,Argentina,Racing Club,2,Tigre,2,2023-02-13,https://www.goal.com/en/match/racing-club-vs-tigre/1oooaew6ex0u3uht4flf0xus4,"[['Racing Club', 'Draw', 'Tigre'], ['304', '166', '124']]","{'Ball possession': ['58.5%', '41.5%'], 'Total shots': ['9', '12'], 'Corners': ['5', '5'], 'Fouls': ['12', '9']}"
Liga Profesional Argentina,Argentina,Barracas C,1,Unión,1,2023-02-13,https://www.goal.com/en/match/barracas-central-vs-union/1p6jgahlg9hp3k5c2e8qvncic,"[['Barracas C', 'Draw', 'Unión'], ['230', '266', '123']]","{'Ball possession': ['49.4%', '50.6%'], 'Total shots': ['6', '18'], 'Corners': ['5', '5'], 'Fouls': ['12', '12']}"
Primeira Liga,Portugal,Rio Ave,2,Estoril,0,2023-02-13,https://www.goal.com/en/match/rio-ave-vs-estoril/btqusab5go7yxosnqhsqfkmj8,"[['Rio Ave', 'Draw', 'Estoril'], ['641', '789', '353']]","{'Ball possession': ['48.9%', '51.1%'], 'Total shots': ['10', '16'], 'Corners': ['2', '9'], 'Fouls': ['26', '15']}"
Primera A,Colombia,Atl. Nacional,1,Cali,1,2023-02-13,https://www.goal.com/en/match/atletico-nacional-vs-deportivo-cali/aavetyzevlx923wqze9q6d1ck,"[['Atl. Nacional', 'Draw', 'Cali'], ['131', '90', '52']]","{'Ball possession': ['42.7%', '57.3%'], 'Total shots': ['7', '13'], 'Corners': ['6', '6'], 'Fouls': ['14', '7']}"
Primera División,Chile,Univ Católica,3,Cobresal,3,2023-02-13,https://www.goal.com/en/match/universidad-catolica-vs-cobresal/bj107s2w1etv88g9semnqm7mc,"[['Univ Católica', 'Draw', 'Cobresal'], ['63', '66', '31']]","{'Ball possession': ['57.3%', '42.7%'], 'Total shots': ['12', '20'], 'Corners': ['3', '6'], 'Fouls': ['12', '8']}"
Ekstraklasa,Poland,Warta Poznań,1,Miedź,1,2023-02-13,https://www.goal.com/en/match/warta-poznan-vs-miedz-legnica/dmqqhyy8v2ted7x73fbwdufbo,"[['Warta Poznań', 'Draw', 'Miedź'], ['310', '264', '84']]","{'Corners': ['8', '1'], 'Fouls': ['10', '13']}"
Super League 1,Greece,Lamia,1,OFI,4,2023-02-13,https://www.goal.com/en/match/lamia-vs-ofi/7x8nxsdlz2aqga6y32zzkv0us,"[['Lamia', 'Draw', 'OFI'], ['154', '296', '214']]","{'Corners': ['6', '5'], 'Fouls': ['15', '20']}"
Super League 1,Greece,Asteras,2,PAOK,2,2023-02-13,https://www.goal.com/en/match/asteras-tripolis-vs-paok/7wqzcl1r45qbypqrlx54h1ces,"[['Asteras', 'Draw', 'PAOK'], ['123', '351', '543']]","{'Corners': ['2', '9'], 'Fouls': ['7', '14']}"
Super League 1,Greece,AEK,3,Levadiakos,0,2023-02-13,https://www.goal.com/en/match/aek-athens-vs-levadiakos/7wj2kru9u2st7rbx6w4ua5n2s,"[['AEK', 'Draw', 'Levadiakos'], ['564', '315', '112']]","{'Corners': ['6', '2'], 'Fouls': ['17', '7']}"
Super League 1,Greece,Olympiakos,6,Panaitolikos,1,2023-02-13,https://www.goal.com/en/match/olympiakos-piraeus-vs-panaitolikos/7x0qidykffc4hdlak765st9n8,"[['Olympiakos', 'Draw', 'Panaitolikos'], ['583', '420', '156']]","{'Corners': ['3', '6'], 'Fouls': ['10', '15']}"
Ligue 2,France,Metz,0,Caen,0,2023-02-13,https://www.goal.com/en/match/metz-vs-caen/aom7pcvut0uwyylk9wl8n2mms,[],{}
Superliga,Albania,Bylis,0,Partizani,1,2023-02-13,https://www.goal.com/en/match/bylis-vs-partizani-tirana/b0b6umf7zunwn7iv4w6rqujv8,[],{}
Primera Nacional,Argentina,Maipú,2,Chaco,0,2023-02-13,https://www.goal.com/en/match/deportivo-maipu-vs-chaco-for-ever/7lk8wwjekazt3kdaeduefzgno,[],{}
Primera Nacional,Argentina,Quilmes,3,Riestra,1,2023-02-13,https://www.goal.com/en/match/quilmes-vs-deportivo-riestra/7m0vnsx3gisqzwp14ohdy2t5g,[],{}
Prim B Metro,Argentina,Fénix,1,Villa SC,2,2023-02-13,https://www.goal.com/en/match/fenix-vs-villa-san-carlos/2f601m6onxptc2a3uqca7qadw,[],{}
Primera División,Bolivia,Independiente,1,The Strongest,4,2023-02-13,https://www.goal.com/en/match/independiente-vs-the-strongest/4dpdxyyzxc9fkgnakf5ph9u6s,"[['Independiente', 'Draw', 'The Strongest'], ['14', '45', '54']]","{'Ball possession': ['51.3%', '48.7%'], 'Total shots': ['8', '16'], 'Corners': ['8', '6'], 'Fouls': ['10', '13']}"
Primera División,Bolivia,Wilstermann,0,Aurora,2,2023-02-13,https://www.goal.com/en/match/jorge-wilstermann-vs-aurora/4dfsdu603p3tu3amslune4d90,"[['Wilstermann', 'Draw', 'Aurora'], ['32', '53', '32']]","{'Ball possession': ['68.7%', '31.3%'], 'Total shots': ['19', '7'], 'Corners': ['6', '8'], 'Fouls': ['8', '26']}"
Paulista A1,Brazil,São Paulo,3,Santos,1,2023-02-13,https://www.goal.com/en/match/sao-paulo-vs-santos/ch64tyxfqt10ekvzl7cuvkg7o,"[['São Paulo', 'Draw', 'Santos'], ['108', '73', '46']]","{'Ball possession': ['82.1%', '17.9%'], 'Total shots': ['13', '7'], 'Corners': ['3', '2'], 'Fouls': ['17', '13']}"
Paulista A1,Brazil,Inter Limeira,0,Santo André,1,2023-02-13,https://www.goal.com/en/match/inter-de-limeira-vs-santo-andre/cgmp7dyn71ar2t271vug98rh0,"[['Inter Limeira', 'Draw', 'Santo André'], ['34', '64', '43']]","{'Ball possession': ['54.7%', '45.3%'], 'Total shots': ['13', '10'], 'Corners': ['3', '2'], 'Fouls': ['15', '12']}"
Carioca Série A,Brazil,Fluminense,2,Vasco,0,2023-02-13,https://www.goal.com/en/match/fluminense-vs-vasco-da-gama/7equrgdl2rj6t17e232kvlwd0,"[['Fluminense', 'Draw', 'Vasco'], ['87', '55', '33']]","{'Ball possession': ['100%', '0%'], 'Total shots': ['2', '0'], 'Corners': ['6', '7'], 'Fouls': ['15', '19']}"
Gaúcho 1,Brazil,Aimoré,1,Erechim,2,2023-02-13,https://www.goal.com/en/match/aimore-vs-ypiranga-erechim/bavjzjnpvl6tf778z4j2yfcb8,"[['Aimoré', 'Draw', 'Erechim'], ['7', '22', '14']]","{'Corners': ['6', '3'], 'Fouls': ['5', '11']}"
Paranaense 1,Brazil,Aruko,2,Cascavel,1,2023-02-13,https://www.goal.com/en/match/aruko-sports-vs-cascavel/7qt6ctajvhh6gt14xbh4pyntg,"[['Aruko', 'Draw', 'Cascavel'], ['6', '15', '7']]","{'Corners': ['9', '4'], 'Fouls': ['21', '14']}"
Paranaense 1,Brazil,Azuriz,2,Foz Iguaçu,0,2023-02-13,https://www.goal.com/en/match/azuriz-vs-foz-do-iguacu/7qmrgkzwlj44scepdxkp1dixg,"[['Azuriz', 'Draw', 'Foz Iguaçu'], ['9', '19', '5']]","{'Corners': ['3', '7'], 'Fouls': ['15', '15']}"
Paranaense 1,Brazil,Coritiba,0,Independente,0,2023-02-13,https://www.goal.com/en/match/coritiba-vs-independente-fsj/7qpnqnnslrgid41ialbnkddlg,"[['Coritiba', 'Draw', 'Independente'], ['24', '24', '13']]","{'Corners': ['7', '2'], 'Fouls': ['22', '11']}"
Catarinense 1,Brazil,Camboriú,1,Figueirense,0,2023-02-13,https://www.goal.com/en/match/camboriu-vs-figueirense/7aoij4vlyr2i37fh9io4bvbbo,"[['Camboriú', 'Draw', 'Figueirense'], ['4', '11', '14']]","{'Corners': ['5', '9'], 'Fouls': ['12', '17']}"
Catarinense 1,Brazil,Chapecoense,3,Marcílio Dias,0,2023-02-13,https://www.goal.com/en/match/chapecoense-vs-marcilio-dias/7b4hjprradz81n94f3phwvj10,"[['Chapecoense', 'Draw', 'Marcílio Dias'], ['20', '14', '10']]","{'Corners': ['5', '7'], 'Fouls': ['17', '16']}"
Catarinense 1,Brazil,Criciúma,1,Joinville,1,2023-02-13,https://www.goal.com/en/match/criciuma-vs-joinville/7aw6ci5h6xra5gp9nfu049bf8,"[['Criciúma', 'Draw', 'Joinville'], ['12', '13', '11']]","{'Corners': ['14', '1'], 'Fouls': ['17', '24']}"
Goiano 1,Brazil,Goianésia,2,Anápolis,0,2023-02-13,https://www.goal.com/en/match/goianesia-vs-anapolis/13qomqfm978nrpwf8ygbu3bbo,[],{}
Baiano 1,Brazil,Bahia de Feira,4,Itabuna,0,2023-02-13,https://www.goal.com/en/match/bahia-de-feira-vs-itabuna/6skypa0bdm7tw2mwe0ndzjnro,"[['Bahia de Feira', 'Draw', 'Itabuna'], ['10', '12', '4']]","{'Corners': ['4', '5'], 'Fouls': ['16', '17']}"
Pernambucano 1,Brazil,Maguary,1,Central,1,2023-02-13,https://www.goal.com/en/match/maguary-pe-vs-central/5anuvi1je0ir0un4qyp8dyadw,[],{}
Paraibano 1,Brazil,Serra Branca,1,Nacional,1,2023-02-13,https://www.goal.com/en/match/serra-branca-vs-nacional-de-patos/btas2ufe1pp82gp7n9o71nr4k,"[['Serra Branca', 'Draw', 'Nacional'], ['11', '44', '27']]","{'Corners': ['6', '3'], 'Fouls': ['16', '16']}"
First League,Bulgaria,Slavia Sofia,2,Pirin,0,2023-02-13,https://www.goal.com/en/match/slavia-sofia-vs-pirin-blagoevgrad/3xian2y2ahwcvy2bbxbzpdm38,"[['Slavia Sofia', 'Draw', 'Pirin'], ['236', '204', '53']]","{'Corners': ['2', '5'], 'Fouls': ['17', '17']}"
Primera B,Colombia,Boca,1,Bogotá,0,2023-02-13,https://www.goal.com/en/match/boca-juniors-de-cali-vs-bogota/83m7dxslct5v6nj7jfob1ta8k,[],{}
