Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
UEFA Champions League,Europe,Astana,0,Dinamo Zagreb,2,2023-08-02,https://www.goal.com/en/match/astana-vs-dinamo-zagreb/ewqzjp3fcgagiufkrkey0ifbo,"[['Astana', 'Draw', 'Dinamo Zagreb'], ['100', '312', '418']]","{'Total shots': ['0', '1'], 'Corners': ['8', '4'], 'Fouls': ['14', '13']}"
UEFA Champions League,Europe,Qarabağ,1,Raków,1,2023-08-02,https://www.goal.com/en/match/qarabag-vs-rakow-czestochowa/euukxz4dxcaknp02eomh8ydqs,"[['Qarabağ', 'Draw', 'Raków'], ['298', '344', '209']]","{'Ball possession': ['50%', '50%'], 'Total shots': ['1', '1'], 'Corners': ['6', '2'], 'Fouls': ['19', '11']}"
UEFA Champions League,Europe,Genk,2,Servette,2,2023-08-02,https://www.goal.com/en/match/genk-vs-servette/exrxbtf7mw8m140k9xxyzvuac,"[['Genk', 'Draw', 'Servette'], ['372', '363', '150']]","{'Ball possession': ['73.1%', '26.9%'], 'Total shots': ['33', '8'], 'Corners': ['11', '0'], 'Fouls': ['20', '13']}"
UEFA Champions League,Europe,Häcken,3,KÍ,3,2023-08-02,https://www.goal.com/en/match/haecken-vs-ki/ey1kc7xkfbg9n7thhur468s2c,"[['Häcken', 'Draw', 'KÍ'], ['272', '271', '114']]","{'Ball possession': ['100%', '0%'], 'Total shots': ['3', '2'], 'Corners': ['8', '6'], 'Fouls': ['15', '8']}"
UEFA Champions League,Europe,M Haifa,4,Sheriff,1,2023-08-02,https://www.goal.com/en/match/maccabi-haifa-vs-sheriff/evzj4ib28lsak1x60r7e2ac5w,"[['M Haifa', 'Draw', 'Sheriff'], ['229', '279', '171']]","{'Ball possession': ['74.5%', '25.5%'], 'Total shots': ['28', '18'], 'Corners': ['14', '6'], 'Fouls': ['15', '14']}"
UEFA Champions League,Europe,Molde,2,HJK,0,2023-08-02,https://www.goal.com/en/match/molde-vs-hjk/evlp8lc2uir119chyxrkpzjf8,"[['Molde', 'Draw', 'HJK'], ['258', '302', '134']]","{'Total shots': ['1', '0'], 'Corners': ['10', '1'], 'Fouls': ['12', '6']}"
UEFA Champions League,Europe,København,6,Breidablik,3,2023-08-02,https://www.goal.com/en/match/kobenhavn-vs-breidablik/ev81a52p2u6hwqd3nigiew7x0,"[['København', 'Draw', 'Breidablik'], ['256', '199', '77']]","{'Ball possession': ['53.3%', '46.7%'], 'Total shots': ['18', '11'], 'Corners': ['3', '3'], 'Fouls': ['6', '8']}"
UEFA Champions League,Europe,Galatasaray,1,Žalgiris,0,2023-08-02,https://www.goal.com/en/match/galatasaray-vs-zalgiris/etzfy40e69yu3hqug3jze7vo4,"[['Galatasaray', 'Draw', 'Žalgiris'], ['477', '312', '138']]","{'Ball possession': ['68.1%', '31.9%'], 'Total shots': ['20', '6'], 'Corners': ['9', '1'], 'Fouls': ['17', '16']}"
FIFA Women's World Cup,World,Argentina,0,Sweden,2,2023-08-02,https://www.goal.com/en/match/argentina-vs-sweden/9j8kmgqzp1d7ihk7r5p97ay38,"[['Argentina', 'Draw', 'Sweden'], ['438', '359', '471']]","{'Ball possession': ['41.2%', '58.8%'], 'Total shots': ['6', '7'], 'Corners': ['1', '4'], 'Fouls': ['7', '21']}"
FIFA Women's World Cup,World,South Africa,3,Italy,2,2023-08-02,https://www.goal.com/en/match/south-africa-vs-italy/9oxa2qa0pfi5qrtkt1o81k1lg,"[['South Africa', 'Draw', 'Italy'], ['214', '302', '426']]","{'Ball possession': ['37.9%', '62.1%'], 'Total shots': ['12', '18'], 'Corners': ['5', '5'], 'Fouls': ['12', '9']}"
FIFA Women's World Cup,World,Jamaica,0,Brazil,0,2023-08-02,https://www.goal.com/en/match/jamaica-vs-brazil/1az7n20khxhwud21xc5tteyac,"[['Jamaica', 'Draw', 'Brazil'], ['192', '328', '546']]","{'Ball possession': ['27.3%', '72.7%'], 'Total shots': ['3', '18'], 'Corners': ['0', '6'], 'Fouls': ['8', '3']}"
FIFA Women's World Cup,World,Panama,3,France,6,2023-08-02,https://www.goal.com/en/match/panama-vs-france/14ikr989uuypr9yvxcb3jik9g,"[['Panama', 'Draw', 'France'], ['88', '231', '383']]","{'Ball possession': ['28.2%', '71.8%'], 'Total shots': ['6', '26'], 'Corners': ['0', '11'], 'Fouls': ['8', '18']}"
UEFA Europa Conference League,Europe,AEK,1,Torpedo BelAZ,1,2023-08-02,https://www.goal.com/en/match/aek-larnaca-vs-torpedo-belaz/crbhltj7enecr0vf03yrlofmc,"[['AEK', 'Draw', 'Torpedo BelAZ'], ['171', '171', '65']]","{'Corners': ['6', '5'], 'Fouls': ['10', '17']}"
UEFA Europa Conference League,Europe,Dudelange,2,Gzira Utd,1,2023-08-02,https://www.goal.com/en/match/f91-dudelange-vs-gzira-united/13ts4vvxgh77dzhbwnmvj2l1w,"[['Dudelange', 'Draw', 'Gzira Utd'], ['91', '150', '104']]","{'Corners': ['8', '2'], 'Fouls': ['13', '5']}"
CONMEBOL Libertadores,South America,Argentinos,1,Fluminense,1,2023-08-02,https://www.goal.com/en/match/argentinos-juniors-vs-fluminense/9kne7c2nt0bxn5wr6y1q9nqc4,"[['Argentinos', 'Draw', 'Fluminense'], ['344', '331', '301']]","{'Ball possession': ['47.3%', '52.7%'], 'Total shots': ['16', '8'], 'Corners': ['2', '2'], 'Fouls': ['17', '15']}"
CONMEBOL Libertadores,South America,Bolívar,3,Paranaense,1,2023-08-02,https://www.goal.com/en/match/bolivar-vs-athletico-paranaense/9k4xtq4n9zkej4wu0jq17tzx0,"[['Bolívar', 'Draw', 'Paranaense'], ['283', '274', '215']]","{'Ball possession': ['65.6%', '34.4%'], 'Total shots': ['23', '10'], 'Corners': ['15', '3'], 'Fouls': ['13', '11']}"
CONMEBOL Libertadores,South America,River Plate,2,Internacional,1,2023-08-02,https://www.goal.com/en/match/river-plate-vs-internacional/9ke5z81xejzdi3aav3jo5pq8k,"[['River Plate', 'Draw', 'Internacional'], ['835', '254', '184']]","{'Ball possession': ['56.5%', '43.5%'], 'Total shots': ['21', '6'], 'Corners': ['5', '3'], 'Fouls': ['17', '20']}"
CONMEBOL Sudamericana,South America,Libertad,0,Fortaleza,1,2023-08-02,https://www.goal.com/en/match/libertad-vs-fortaleza/9bb0uwt7ijhmdtq6tstvrfmdw,"[['Libertad', 'Draw', 'Fortaleza'], ['347', '258', '151']]","{'Ball possession': ['56.9%', '43.1%'], 'Total shots': ['15', '5'], 'Corners': ['5', '1'], 'Fouls': ['16', '17']}"
CONMEBOL Sudamericana,South America,Emelec,1,Def y Justicia,2,2023-08-02,https://www.goal.com/en/match/emelec-vs-defensa-y-justicia/d07ojxhvre71x7jy31co71edw,"[['Emelec', 'Draw', 'Def y Justicia'], ['162', '243', '211']]","{'Ball possession': ['36%', '64%'], 'Total shots': ['8', '21'], 'Corners': ['3', '4'], 'Fouls': ['12', '16']}"
CONMEBOL Sudamericana,South America,Corinthians,2,NOB,1,2023-08-02,https://www.goal.com/en/match/corinthians-vs-newell-s-old-boys/9axsjj2faba2jrfn4bj6w4104,"[['Corinthians', 'Draw', 'NOB'], ['434', '240', '153']]","{'Ball possession': ['56.2%', '43.8%'], 'Total shots': ['10', '18'], 'Corners': ['5', '7'], 'Fouls': ['12', '12']}"
Premier League,Ukraine,Veres Rivne,1,Shakhtar D,1,2023-08-02,https://www.goal.com/en/match/veres-rivne-vs-shakhtar-donetsk/cb3w8a6l3o6id8g186y4nbeok,[],{}
Club Friendlies,World,Milan,0,Barcelona,1,2023-08-02,https://www.goal.com/en/match/milan-vs-barcelona/2nsc634j0ds6jy18bgoinh8us,"[['Milan', 'Draw', 'Barcelona'], ['536', '360', '1456']]","{'Ball possession': ['38.8%', '61.2%'], 'Total shots': ['10', '18'], 'Corners': ['5', '8'], 'Fouls': ['11', '9']}"
Club Friendlies,World,Liverpool,3,Bayern München,4,2023-08-02,https://www.goal.com/en/match/liverpool-vs-bayern-muenchen/9j39x60vtowygcitjl9d6rw9g,"[['Liverpool', 'Draw', 'Bayern München'], ['1467', '425', '674']]","{'Ball possession': ['39.1%', '60.9%'], 'Total shots': ['12', '16'], 'Corners': ['3', '7'], 'Fouls': ['12', '9']}"
Club Friendlies,World,Kasımpaşa,4,Gaziantep,2,2023-08-02,https://www.goal.com/en/match/kasimpasa-vs-gaziantep-fk/bv1pwudomsdk5zagvd4aqyfpw,[],{}
Club Friendlies,World,Pendik,1,Antalyaspor,1,2023-08-02,https://www.goal.com/en/match/pendikspor-vs-antalyaspor/3x2qzvzbsex1esny23qisy2ok,[],{}
Club Friendlies,World,Parma,1,Sassuolo,0,2023-08-02,https://www.goal.com/en/match/parma-vs-sassuolo/26yrhj8valrfq6utkuovww0es,"[['Parma', 'Draw', 'Sassuolo'], ['15', '40', '36']]",
Club Friendlies,World,Farense,2,Roma,4,2023-08-02,https://www.goal.com/en/match/farense-vs-roma/690yzxwebn8ixayl6m28js74k,"[['Farense', 'Draw', 'Roma'], ['37', '63', '175']]","{'Ball possession': ['46.5%', '53.5%'], 'Total shots': ['6', '13'], 'Corners': ['5', '1'], 'Fouls': ['13', '16']}"
Torneo Federal A,Argentina,Atenas,2,Estudiantes SL,2,2023-08-02,https://www.goal.com/en/match/atenas-vs-estudiantes-de-san-luis/6ba8l74ofrdbxrsxfbnwz2wwk,[],{}
Torneo Federal A,Argentina,Sansinena,1,Circulo Dep.,2,2023-08-02,https://www.goal.com/en/match/sansinena-vs-circulo-deportivo/42zdfsgzz9ua5a537fwy0iln8,[],{}
Torneo Federal A,Argentina,Juventud UU,2,Peñarol,1,2023-08-02,https://www.goal.com/en/match/juventud-unida-univ-vs-sportivo-penarol/6c6fc2ccs4kpwg9iulqav5m38,[],{}
Torneo Federal A,Argentina,Crucero,2,9 de Julio,2,2023-08-02,https://www.goal.com/en/match/crucero-del-norte-vs-9-de-julio-rafaela/4owpmlp4wmd8cq9y9yqwl8cgk,"[['Crucero', 'Draw', '9 de Julio'], ['11', '21', '6']]","{'Corners': ['4', '2'], 'Fouls': ['6', '14']}"
Torneo Federal A,Argentina,Las Heras,1,Argentino MM,1,2023-08-02,https://www.goal.com/en/match/huracan-las-heras-vs-argentino-monte-maiz/6bkxvsf2qvg2r3lgs9z29eln8,"[['Las Heras', 'Draw', 'Argentino MM'], ['8', '28', '11']]","{'Corners': ['5', '4'], 'Fouls': ['9', '17']}"
Torneo Federal A,Argentina,Gimnasia Tiro,1,Central Norte,1,2023-08-02,https://www.goal.com/en/match/gimnasia-y-tiro-vs-central-norte/4p5red7nmb0roq2sgnxhu4hzo,[],{}
Torneo Federal A,Argentina,Ind Chivilcoy,1,De. Pro.,0,2023-08-02,https://www.goal.com/en/match/independiente-chivilcoy-vs-def-de-pronunciamiento/erus906qzxktvy4x9nsz886c4,"[['Ind Chivilcoy', 'Draw', 'De. Pro.'], ['14', '18', '4']]","{'Corners': ['9', '0'], 'Fouls': ['11', '30']}"
Torneo Federal A,Argentina,SM Formosa,5,S Resistencia,0,2023-08-02,https://www.goal.com/en/match/san-martin-formosa-vs-sarmiento-resistencia/4pex1s4wfo3ftb7pqxcvsob2s,[],{}
Serie B,Brazil,Mirassol,2,Avaí,2,2023-08-02,https://www.goal.com/en/match/mirassol-vs-avai/c68yxbhlkpclro9rvit7rqolw,"[['Mirassol', 'Draw', 'Avaí'], ['163', '151', '66']]","{'Ball possession': ['55.6%', '44.4%'], 'Total shots': ['12', '9'], 'Corners': ['7', '5'], 'Fouls': ['14', '21']}"
Serie B,Brazil,Sampaio Corrêa,0,Botafogo SP,0,2023-08-02,https://www.goal.com/en/match/sampaio-correa-vs-botafogo-sp/c6r0bm3nkqo3apw837rmshqtw,"[['Sampaio Corrêa', 'Draw', 'Botafogo SP'], ['85', '158', '101']]","{'Ball possession': ['66.1%', '33.9%'], 'Total shots': ['15', '10'], 'Corners': ['5', '4'], 'Fouls': ['20', '31']}"
Serie B,Brazil,CRB,2,Atlético GO,1,2023-08-02,https://www.goal.com/en/match/crb-vs-atletico-goianiense/c7icjsg8warbmnex0i2imgjro,"[['CRB', 'Draw', 'Atlético GO'], ['104', '151', '67']]","{'Ball possession': ['50.2%', '49.8%'], 'Total shots': ['12', '11'], 'Corners': ['5', '7'], 'Fouls': ['13', '20']}"
Copa Paulista,Brazil,Santo André B,0,Portuguesa,1,2023-08-02,https://www.goal.com/en/match/santo-andre-b-vs-portuguesa/ik6hhg44advcy5oz5qr3royc,"[['Santo André B', 'Draw', 'Portuguesa'], ['4', '10', '11']]","{'Corners': ['4', '9'], 'Fouls': ['10', '14']}"
Primera B,Chile,Morning,1,San Luis,0,2023-08-02,https://www.goal.com/en/match/santiago-morning-vs-san-luis/39famp8wg5yg1klbmhdwcot90,[],{}
Primera B,Colombia,Leones,0,Quindío,0,2023-08-02,https://www.goal.com/en/match/leones-vs-deportes-quindio/1xc7xew62t6f1cp54ol9csavo,[],{}
FNL,Czech Republic,Prostějov,3,Sparta II,3,2023-08-02,https://www.goal.com/en/match/prostejov-vs-sparta-praha-ii/6z8connwxk91ut8bud0t7vnys,[],{}
FNL,Czech Republic,Chrudim,0,Táborsko,3,2023-08-02,https://www.goal.com/en/match/chrudim-vs-taborsko/6yomlzzg81iyyljyjr7gvb0gk,"[['Chrudim', 'Draw', 'Táborsko'], ['21', '40', '28']]","{'Corners': ['9', '6'], 'Fouls': ['7', '10']}"
FNL,Czech Republic,Příbram,1,Opava,0,2023-08-02,https://www.goal.com/en/match/pribram-vs-opava/6y4v0yurkio7idmy9ksya5jx0,"[['Příbram', 'Draw', 'Opava'], ['38', '54', '21']]","{'Corners': ['4', '3'], 'Fouls': ['11', '11']}"
FNL,Czech Republic,Varnsdorf,3,Vlašim,3,2023-08-02,https://www.goal.com/en/match/varnsdorf-vs-vlasim/6zrvdwvkjq81g34b18uf33dhw,"[['Varnsdorf', 'Draw', 'Vlašim'], ['26', '29', '17']]","{'Corners': ['6', '6'], 'Fouls': ['15', '17']}"
FNL,Czech Republic,Vyškov,5,Hanácká,1,2023-08-02,https://www.goal.com/en/match/vyskov-vs-hanacka/6zi37modeb0hdo1ifojypgyz8,[],{}
FNL,Czech Republic,Vysočina,6,Sigma II,3,2023-08-02,https://www.goal.com/en/match/vysocina-jihlava-vs-sigma-olomouc-ii/701lulbd6hm5qmuqwd7khkhec,"[['Vysočina', 'Draw', 'Sigma II'], ['45', '36', '15']]","{'Corners': ['5', '5'], 'Fouls': ['14', '8']}"
FNL,Czech Republic,Zbrojovka,0,Dukla,2,2023-08-02,https://www.goal.com/en/match/zbrojovka-brno-vs-dukla-praha/6yyjry9hr4rl95q4nqtrr09as,"[['Zbrojovka', 'Draw', 'Dukla'], ['37', '40', '26']]","{'Corners': ['8', '5'], 'Fouls': ['15', '14']}"
FNL,Czech Republic,Žižkov,3,Líšeň,1,2023-08-02,https://www.goal.com/en/match/viktoria-zizkov-vs-lisen/6yei3v6y3lr9y2vvq2zp1hh5g,"[['Žižkov', 'Draw', 'Líšeň'], ['25', '45', '15']]","{'Corners': ['5', '4'], 'Fouls': ['14', '13']}"
1. Deild,Iceland,Grindavík,1,Vestri,1,2023-08-02,https://www.goal.com/en/match/grindavik-vs-vestri/diwnxoijysveur6f43aqetes4,[],{}
1. Deild,Iceland,Thór,0,Fjölnir,1,2023-08-02,https://www.goal.com/en/match/thor-vs-fjoelnir/dihnjn1h3shjs7cdtfb19s55g,[],{}
1. Deild,Iceland,Afturelding,1,Grótta,1,2023-08-02,https://www.goal.com/en/match/afturelding-vs-grotta/dc092zwcv37o9l2bxtypfi6tw,[],{}
1. Deild,Iceland,ÍA,1,Leiknir R,5,2023-08-02,https://www.goal.com/en/match/ia-vs-leiknir-reykjavik/dip6fx9jle2b7b2jd1hsbvr4k,[],{}
