Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
La Liga,Spain,Cádiz,2,Getafe,2,2023-03-10,https://www.goal.com/en/match/cadiz-vs-getafe/9v2i0ij8jbqdqg1h6zzftl1xw,[],{}
Serie A,Italy,Spezia,2,Inter,1,2023-03-10,https://www.goal.com/en/match/spezia-vs-internazionale/5ag66e1touxi5uddccuytp444,[],{}
Bundesliga,Germany,Köln,0,Bochum,2,2023-03-10,https://www.goal.com/en/match/koeln-vs-bochum/dv99h7xiy73pvag0f2z0ndij8,[],{}
Ligue 1,France,Lille,3,Lyon,3,2023-03-10,https://www.goal.com/en/match/lille-vs-olympique-lyonnais/19ao13x8ho38tv0tslbdwptlg,[],{}
Championship,England,Stoke,3,Blackburn,2,2023-03-10,https://www.goal.com/en/match/stoke-city-vs-blackburn-rovers/6ik3fh7459oz3nsg1n6sbf5sk,[],{}
CONMEBOL Libertadores,South America,Fortaleza,0,Cerro Porteño,1,2023-03-10,https://www.goal.com/en/match/fortaleza-vs-cerro-porteno/bgdlurr7o0j3h529ghk3d1nh0,[],{}
CONMEBOL Libertadores,South America,Huracán,0,Sp. Cristal,0,2023-03-10,https://www.goal.com/en/match/huracan-vs-sporting-cristal/51ubpqcgggioi7vvkvxur5a8k,[],{}
CONMEBOL Sudamericana,South America,Blooming,6,Palmaflor,0,2023-03-10,https://www.goal.com/en/match/blooming-vs-palmaflor/dh9iudtx429jptunbfe1cs1ec,[],{}
CONMEBOL Sudamericana,South America,Cobresal,0,Palestino,1,2023-03-10,https://www.goal.com/en/match/cobresal-vs-palestino/f03kwk4fiq7qdzwdso5qffz10,[],{}
CONMEBOL Sudamericana,South America,Dep. Tolima,1,Junior,0,2023-03-10,https://www.goal.com/en/match/deportes-tolima-vs-junior/2e6s4x9afrvyew3qurccnzac4,[],{}
CONMEBOL Sudamericana,South America,Emelec,2,Dep. Cuenca,1,2023-03-10,https://www.goal.com/en/match/emelec-vs-deportivo-cuenca/67c5sp28qvsbb7yrkau92hdsk,[],{}
CONMEBOL Sudamericana,South America,Universitario,2,Cienciano,0,2023-03-10,https://www.goal.com/en/match/universitario-vs-cienciano/cth70yp165u6e2ie02q5hhwyc,[],{}
A-League Men,Australia,Perth,1,Wanderers,0,2023-03-10,https://www.goal.com/en/match/perth-glory-vs-western-sydney-wanderers/2nkm7x8wm6l73dqyy11kp6x3o,[],{}
Süper Lig,Turkey,Giresun,2,Fatih,2,2023-03-10,https://www.goal.com/en/match/giresunspor-vs-fatih-karaguemruek/zq0ays1kzr7k7yqhnqxdidjo,[],{}
First Division A,Belgium,Charleroi,0,OHL,1,2023-03-10,https://www.goal.com/en/match/sporting-charleroi-vs-oh-leuven/dvmreijz690fz4wcvl8yw1kic,[],{}
Copa do Brasil,Brazil,Náutico,2,Vila Nova,1,2023-03-10,https://www.goal.com/en/match/nautico-vs-vila-nova/b59ves7et9zafmgus2356tnh0,[],{}
Copa do Brasil,Brazil,Botafogo SP,3,São Raimundo R,1,2023-03-10,https://www.goal.com/en/match/botafogo-sp-vs-sao-raimundo-rr/b71yiocxwmqgul7pz6fkjan10,[],{}
Copa do Brasil,Brazil,Santos,3,Iguatu,0,2023-03-10,https://www.goal.com/en/match/santos-vs-iguatu/b6cb2prlnc0k6swrhn9bkm8t0,[],{}
Liga Profesional Argentina,Argentina,Barracas C,1,Independiente,1,2023-03-10,https://www.goal.com/en/match/barracas-central-vs-independiente/1ukpe9t3jpdys26uh5gkhb9jo,[],{}
Concacaf Champions Cup,N/C America,Motagua,0,Pachuca,0,2023-03-10,https://www.goal.com/en/match/motagua-vs-pachuca/5rprjzb9krhm4iu38bhwl35zo,[],{}
Concacaf Champions Cup,N/C America,Alajuelense,0,Los Angeles,3,2023-03-10,https://www.goal.com/en/match/alajuelense-vs-los-angeles/5ruxvkev6op431njln7www93o,[],{}
Primeira Liga,Portugal,Porto,3,Estoril,2,2023-03-10,https://www.goal.com/en/match/porto-vs-estoril/bwuxmm1t3vexygmkou5ux8etw,[],{}
Superliga,Denmark,OB,2,AaB,1,2023-03-10,https://www.goal.com/en/match/ob-vs-aab/5hz3qi888hd2ay7rxaajhozdg,[],{}
Primera A,Colombia,Petrolera,3,Pasto,1,2023-03-10,https://www.goal.com/en/match/alianza-petrolera-vs-deportivo-pasto/a8x9n1g0lrt5sswcqm87t5ous,[],{}
2. Bundesliga,Germany,Kaiserslautern,2,Sandhausen,2,2023-03-10,https://www.goal.com/en/match/kaiserslautern-vs-sandhausen/4g1bqsbdiesym37vv24soi904,[],{}
