Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
UEFA Europa League,Europe,Midtjylland,0,Sporting,4,2023-02-23,https://www.goal.com/en/match/midtjylland-vs-sporting-cp/baa0y10dmnlvcf1n49cuzhmac,"[['Midtjylland', 'Draw', 'Sporting'], ['851', '1499', '1934']]","{'Ball possession': ['37.3%', '62.7%'], 'Total shots': ['5', '14'], 'Corners': ['7', '4'], 'Fouls': ['14', '10']}"
UEFA Europa League,Europe,Monaco,2,Leverkusen,3,2023-02-23,https://www.goal.com/en/match/monaco-vs-bayer-leverkusen/cpvpvcma4uszm1mtoxfeo251w,"[['Monaco', 'Draw', 'Leverkusen'], ['2380', '1524', '798']]","{'Ball possession': ['49%', '51%'], 'Total shots': ['12', '17'], 'Corners': ['7', '7'], 'Fouls': ['15', '12']}"
UEFA Europa League,Europe,Nantes,0,Juventus,3,2023-02-23,https://www.goal.com/en/match/nantes-vs-juventus/amw8e11g9rfd3031yy3m4zsb8,"[['Nantes', 'Draw', 'Juventus'], ['706', '1448', '2676']]","{'Ball possession': ['39.3%', '60.7%'], 'Total shots': ['10', '19'], 'Corners': ['4', '6'], 'Fouls': ['13', '11']}"
UEFA Europa League,Europe,PSV,2,Sevilla,0,2023-02-23,https://www.goal.com/en/match/psv-vs-sevilla/d6ckcd5eoonqry7mwnf3dqo7o,"[['PSV', 'Draw', 'Sevilla'], ['1257', '1407', '1554']]","{'Ball possession': ['50.2%', '49.8%'], 'Total shots': ['16', '11'], 'Corners': ['4', '7'], 'Fouls': ['19', '7']}"
UEFA Europa League,Europe,Man Utd,2,Barcelona,1,2023-02-23,https://www.goal.com/en/match/manchester-united-vs-barcelona/a4dqaurlw0dge121czxoeaxhw,"[['Man Utd', 'Draw', 'Barcelona'], ['8350', '2298', '5209']]","{'Ball possession': ['42.6%', '57.4%'], 'Total shots': ['12', '6'], 'Corners': ['1', '2'], 'Fouls': ['13', '12']}"
UEFA Europa League,Europe,Rennes,2,Shakhtar D,1,2023-02-23,https://www.goal.com/en/match/rennes-vs-shakhtar-donetsk/bo4ei3suridbtal1jxk798lxw,"[['Rennes', 'Draw', 'Shakhtar D'], ['1174', '1175', '971']]","{'Ball possession': ['52.3%', '47.7%'], 'Total shots': ['23', '7'], 'Corners': ['5', '3'], 'Fouls': ['11', '17']}"
UEFA Europa League,Europe,Roma,2,Salzburg,0,2023-02-23,https://www.goal.com/en/match/roma-vs-salzburg/dzkuoybttnobgpkkysazggduc,"[['Roma', 'Draw', 'Salzburg'], ['2181', '1237', '753']]","{'Ball possession': ['45%', '55%'], 'Total shots': ['16', '15'], 'Corners': ['8', '0'], 'Fouls': ['10', '11']}"
UEFA Europa League,Europe,Union Berlin,3,Ajax,1,2023-02-23,https://www.goal.com/en/match/union-berlin-vs-ajax/c3xfz9tvnc27b9paucoi4o74k,"[['Union Berlin', 'Draw', 'Ajax'], ['1596', '1575', '1672']]","{'Ball possession': ['26.7%', '73.3%'], 'Total shots': ['10', '11'], 'Corners': ['6', '4'], 'Fouls': ['13', '9']}"
UEFA Europa Conference League,Europe,Anderlecht,2,Ludogorets,1,2023-02-23,https://www.goal.com/en/match/anderlecht-vs-ludogorets/aj8i4gv7thx5snj1tb441515g,"[['Anderlecht', 'Draw', 'Ludogorets'], ['544', '704', '461']]","{'Corners': ['11', '4'], 'Fouls': ['17', '16']}"
UEFA Europa Conference League,Europe,CFR,0,Lazio,0,2023-02-23,https://www.goal.com/en/match/cfr-cluj-vs-lazio/1ipef67odjot1i5t35etzfj84,"[['CFR', 'Draw', 'Lazio'], ['273', '791', '1141']]","{'Corners': ['4', '5'], 'Fouls': ['15', '6']}"
UEFA Europa Conference League,Europe,Dnipro-1,0,AEK,0,2023-02-23,https://www.goal.com/en/match/dnipro-1-vs-aek-larnaca/7fzrrrvuqmjs0qhe2hd63tgyc,"[['Dnipro-1', 'Draw', 'AEK'], ['372', '696', '522']]","{'Corners': ['7', '5'], 'Fouls': ['12', '19']}"
UEFA Europa Conference League,Europe,Partizan,1,Sheriff,3,2023-02-23,https://www.goal.com/en/match/partizan-vs-sheriff/91zuhpgqehiq7jjxtrwnnglxw,"[['Partizan', 'Draw', 'Sheriff'], ['598', '556', '227']]","{'Corners': ['4', '4'], 'Fouls': ['12', '13']}"
UEFA Europa Conference League,Europe,Basel,2,Trabzonspor,0,2023-02-23,https://www.goal.com/en/match/basel-vs-trabzonspor/ekmzpsnu62l2at5ee885yt250,"[['Basel', 'Draw', 'Trabzonspor'], ['681', '867', '498']]","{'Corners': ['2', '9'], 'Fouls': ['18', '8']}"
UEFA Europa Conference League,Europe,Fiorentina,3,Braga,2,2023-02-23,https://www.goal.com/en/match/fiorentina-vs-sporting-braga/5k1pbajk2x409m6ib9k8hbvo4,"[['Fiorentina', 'Draw', 'Braga'], ['807', '662', '370']]","{'Corners': ['7', '5'], 'Fouls': ['15', '9']}"
UEFA Europa Conference League,Europe,Gent,1,Qarabağ,0,2023-02-23,https://www.goal.com/en/match/gent-vs-qarabag/ct4kk9v5g2l4bootniedvkh04,"[['Gent', 'Draw', 'Qarabağ'], ['593', '714', '442']]","{'Corners': ['7', '7'], 'Fouls': ['16', '19']}"
UEFA Europa Conference League,Europe,Lech,1,Bodø/Glimt,0,2023-02-23,https://www.goal.com/en/match/lech-poznan-vs-bodo-glimt/3oau7cuf2qtrz6eunmgj5jlsk,"[['Lech', 'Draw', 'Bodø/Glimt'], ['524', '758', '488']]","{'Corners': ['5', '7'], 'Fouls': ['11', '12']}"
Friendlies,World,Grenada,1,Barbados,1,2023-02-23,https://www.goal.com/en/match/grenada-vs-barbados/8t3tjq3cefa5uwmnvklsar0no,[],{}
CONMEBOL Libertadores,South America,El Nacional,2,Medellín,2,2023-02-23,https://www.goal.com/en/match/el-nacional-vs-independiente-medellin/9tat1ejw029lcch9gpa8v4lqs,"[['El Nacional', 'Draw', 'Medellín'], ['394', '255', '125']]","{'Ball possession': ['48.6%', '51.4%'], 'Total shots': ['29', '13'], 'Corners': ['5', '4'], 'Fouls': ['9', '15']}"
CONMEBOL Libertadores,South America,Boston River,0,Huracán,0,2023-02-23,https://www.goal.com/en/match/boston-river-vs-huracan/als0j0e2tscx6a502bkmo6fx0,"[['Boston River', 'Draw', 'Huracán'], ['137', '227', '376']]","{'Ball possession': ['48.3%', '51.7%'], 'Total shots': ['12', '20'], 'Corners': ['4', '7'], 'Fouls': ['5', '16']}"
CONMEBOL Libertadores,South America,Carabobo,0,Atl. Mineiro,0,2023-02-23,https://www.goal.com/en/match/carabobo-vs-atletico-mineiro/58wk9z9odc5wqob9bfkbbnlzo,"[['Carabobo', 'Draw', 'Atl. Mineiro'], ['86', '211', '388']]","{'Ball possession': ['21.4%', '78.6%'], 'Total shots': ['6', '20'], 'Corners': ['1', '6'], 'Fouls': ['10', '14']}"
Liga MX,Mexico,Cruz Azul,1,Atlas,0,2023-02-23,https://www.goal.com/en/match/cruz-azul-vs-atlas/1jxqicgk8ql8m1bb8ugv2sb9w,"[['Cruz Azul', 'Draw', 'Atlas'], ['306', '249', '141']]","{'Ball possession': ['48.9%', '51.1%'], 'Total shots': ['15', '9'], 'Corners': ['5', '5'], 'Fouls': ['9', '11']}"
Copa do Brasil,Brazil,Caucaia,0,Tombense,0,2023-02-23,https://www.goal.com/en/match/caucaia-vs-tombense/ki7knms9kpgj2y74ynwsnhuc,"[['Caucaia', 'Draw', 'Tombense'], ['90', '80', '56']]","{'Corners': ['7', '4'], 'Fouls': ['13', '20']}"
Copa do Brasil,Brazil,São Raimundo R,4,Cuiabá,3,2023-02-23,https://www.goal.com/en/match/sao-raimundo-rr-vs-cuiaba/kqf6vwobhy4xom2kbckltus4,[],{}
Copa do Brasil,Brazil,Marília,0,Brusque,3,2023-02-23,https://www.goal.com/en/match/marilia-vs-brusque/1i7yjl66fwt6bh64scvzp3s44,"[['Marília', 'Draw', 'Brusque'], ['57', '71', '40']]","{'Corners': ['3', '3'], 'Fouls': ['10', '14']}"
Copa do Brasil,Brazil,São Francisco,1,Erechim,1,2023-02-23,https://www.goal.com/en/match/sao-francisco-vs-ypiranga-erechim/jczans8lzga2ntvos5wl6oes,[],{}
