Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
FIFA Women's World Cup,World,Spain,2,Netherlands,1,2023-08-11,https://www.goal.com/en/match/spain-vs-netherlands/9tk828zdgiksys5y9n92cc4k4,"[['Spain', 'Draw', 'Netherlands'], ['695', '435', '496']]","{'Ball possession': ['62%', '38%'], 'Total shots': ['28', '10'], 'Corners': ['8', '2'], 'Fouls': ['7', '22']}"
FIFA Women's World Cup,World,Japan,1,Sweden,2,2023-08-11,https://www.goal.com/en/match/japan-vs-sweden/9to0utqyw79msyxtm7ru9ah3o,"[['Japan', 'Draw', 'Sweden'], ['1378', '490', '375']]","{'Ball possession': ['50.2%', '49.8%'], 'Total shots': ['11', '15'], 'Corners': ['4', '3'], 'Fouls': ['7', '11']}"
Premier League,England,Burnley,0,Man City,3,2023-08-11,https://www.goal.com/en/match/burnley-vs-manchester-city/c3h42njfgxs5smffn86jc6kno,"[['Burnley', 'Draw', 'Man City'], ['1123', '1632', '5094']]","{'Ball possession': ['34.4%', '65.6%'], 'Total shots': ['6', '17'], 'Corners': ['6', '5'], 'Fouls': ['11', '8']}"
La Liga,Spain,Almería,0,Vallecano,2,2023-08-11,https://www.goal.com/en/match/almeria-vs-rayo-vallecano/em4ogl9n60jah1q0owasds55g,"[['Almería', 'Draw', 'Vallecano'], ['514', '787', '385']]","{'Ball possession': ['60.2%', '39.8%'], 'Total shots': ['19', '10'], 'Corners': ['8', '3'], 'Fouls': ['16', '25']}"
La Liga,Spain,Sevilla,1,Valencia,2,2023-08-11,https://www.goal.com/en/match/sevilla-vs-valencia/enjrxxb990m90ghr57nbyv4es,"[['Sevilla', 'Draw', 'Valencia'], ['1080', '847', '361']]","{'Ball possession': ['54.9%', '45.1%'], 'Total shots': ['9', '10'], 'Corners': ['8', '1'], 'Fouls': ['15', '17']}"
Ligue 1,France,Nice,1,Lille,1,2023-08-11,https://www.goal.com/en/match/nice-vs-lille/f2nn9x6giflkx3hdfjradoxsk,"[['Nice', 'Draw', 'Lille'], ['515', '800', '533']]","{'Ball possession': ['40%', '60%'], 'Total shots': ['8', '12'], 'Corners': ['3', '3'], 'Fouls': ['13', '9']}"
CONMEBOL Libertadores,South America,Olimpia,3,Flamengo,1,2023-08-11,https://www.goal.com/en/match/olimpia-vs-flamengo/9my8t37vzukq6j6dhaa3mrxuc,"[['Olimpia', 'Draw', 'Flamengo'], ['139', '187', '323']]","{'Ball possession': ['44.8%', '55.2%'], 'Total shots': ['14', '4'], 'Corners': ['6', '0'], 'Fouls': ['11', '11']}"
CONMEBOL Libertadores,South America,Racing Club,3,Atl. Nacional,0,2023-08-11,https://www.goal.com/en/match/racing-club-vs-atletico-nacional/9l5qksnugszc9diu8wrqmevpw,"[['Racing Club', 'Draw', 'Atl. Nacional'], ['336', '185', '194']]","{'Ball possession': ['54.7%', '45.3%'], 'Total shots': ['20', '7'], 'Corners': ['9', '0'], 'Fouls': ['14', '13']}"
CONMEBOL Sudamericana,South America,São Paulo,2,San Lorenzo,0,2023-08-11,https://www.goal.com/en/match/sao-paulo-vs-san-lorenzo/9d5p6h5idk08sj53lbnft3uhg,"[['São Paulo', 'Draw', 'San Lorenzo'], ['228', '160', '166']]","{'Ball possession': ['70.5%', '29.5%'], 'Total shots': ['12', '6'], 'Corners': ['8', '1'], 'Fouls': ['12', '16']}"
CONMEBOL Sudamericana,South America,LDU Quito,2,Ñublense,3,2023-08-11,https://www.goal.com/en/match/ldu-quito-vs-nublense/9csiufb4zb6arsqmlqzs8h0r8,"[['LDU Quito', 'Draw', 'Ñublense'], ['154', '115', '71']]","{'Ball possession': ['61.3%', '38.7%'], 'Total shots': ['27', '7'], 'Corners': ['14', '3'], 'Fouls': ['10', '9']}"
CONMEBOL Sudamericana,South America,RB Bragantino,3,América MG,3,2023-08-11,https://www.goal.com/en/match/rb-bragantino-vs-america-mineiro/9emc7fr6gjvp3myj12xffa2hg,"[['RB Bragantino', 'Draw', 'América MG'], ['177', '133', '73']]","{'Ball possession': ['52.7%', '47.3%'], 'Total shots': ['19', '13'], 'Corners': ['10', '3'], 'Fouls': ['18', '13']}"
Eredivisie,Netherlands,Volendam,1,Vitesse,2,2023-08-11,https://www.goal.com/en/match/volendam-vs-vitesse/3w1ey88pt3xoxp8g4mi4pdus4,"[['Volendam', 'Draw', 'Vitesse'], ['300', '484', '377']]","{'Ball possession': ['28.3%', '71.7%'], 'Total shots': ['4', '13'], 'Corners': ['3', '7'], 'Fouls': ['12', '11']}"
Süper Lig,Turkey,Trabzonspor,1,Antalyaspor,0,2023-08-11,https://www.goal.com/en/match/trabzonspor-vs-antalyaspor/dryefq7ax1n74rog6wfo03ggk,"[['Trabzonspor', 'Draw', 'Antalyaspor'], ['496', '435', '178']]","{'Ball possession': ['48%', '52%'], 'Total shots': ['14', '12'], 'Corners': ['6', '9'], 'Fouls': ['18', '11']}"
First Division A,Belgium,Antwerp,6,Kortrijk,0,2023-08-11,https://www.goal.com/en/match/antwerp-vs-kortrijk/3lqfljaxpeo88ofgynl5a8qhg,"[['Antwerp', 'Draw', 'Kortrijk'], ['397', '328', '127']]","{'Ball possession': ['63.8%', '36.2%'], 'Total shots': ['25', '4'], 'Corners': ['4', '1'], 'Fouls': ['8', '11']}"
Primeira Liga,Portugal,Braga,1,Famalicão,2,2023-08-11,https://www.goal.com/en/match/sporting-braga-vs-famalicao/9uc41w57a05x5qyb4gksfv47o,"[['Braga', 'Draw', 'Famalicão'], ['690', '539', '165']]","{'Ball possession': ['59.9%', '40.1%'], 'Total shots': ['12', '13'], 'Corners': ['3', '4'], 'Fouls': ['17', '12']}"
DFB Pokal,Germany,Bersenbrück,0,M'gladbach,7,2023-08-11,https://www.goal.com/en/match/bersenbrueck-vs-borussia-m-gladbach/4wecvdj70x4ukac0vloidobo4,"[['Bersenbrück', 'Draw', ""M'gladbach""], ['92', '235', '314']]","{'Ball possession': ['40.6%', '59.4%'], 'Total shots': ['7', '23'], 'Corners': ['4', '6'], 'Fouls': ['9', '8']}"
DFB Pokal,Germany,Saarbrücken,2,Karlsruhe,1,2023-08-11,https://www.goal.com/en/match/saarbruecken-vs-karlsruher-sc/1an4q3cs8zpi5n560dwtj47is,"[['Saarbrücken', 'Draw', 'Karlsruhe'], ['85', '203', '152']]","{'Ball possession': ['47.3%', '52.7%'], 'Total shots': ['12', '13'], 'Corners': ['4', '4'], 'Fouls': ['18', '9']}"
DFB Pokal,Germany,Sandhausen,3,Hannover,3,2023-08-11,https://www.goal.com/en/match/sandhausen-vs-hannover-96/2cucrgc6xiyybq2t7szqivrbo,"[['Sandhausen', 'Draw', 'Hannover'], ['104', '238', '216']]","{'Ball possession': ['48.4%', '51.6%'], 'Total shots': ['25', '14'], 'Corners': ['10', '7'], 'Fouls': ['14', '20']}"
DFB Pokal,Germany,Braunschweig,1,Schalke 04,3,2023-08-11,https://www.goal.com/en/match/eintracht-braunschweig-vs-schalke-04/6j230kccq3khsooyvq7hcvgno,"[['Braunschweig', 'Draw', 'Schalke 04'], ['109', '291', '427']]","{'Ball possession': ['47.5%', '52.5%'], 'Total shots': ['12', '5'], 'Corners': ['7', '3'], 'Fouls': ['22', '12']}"
Coppa Italia,Italy,Frosinone,1,Pisa,0,2023-08-11,https://www.goal.com/en/match/frosinone-vs-pisa/8zpkojgv2bukgw6fzy6qebuok,"[['Frosinone', 'Draw', 'Pisa'], ['310', '267', '99']]","{'Ball possession': ['45.1%', '54.9%'], 'Total shots': ['8', '12'], 'Corners': ['3', '6'], 'Fouls': ['8', '18']}"
Coppa Italia,Italy,Udinese,4,Catanzaro,1,2023-08-11,https://www.goal.com/en/match/udinese-vs-catanzaro/901fe7kyy0k8942orumnhwyz8,"[['Udinese', 'Draw', 'Catanzaro'], ['426', '369', '103']]","{'Ball possession': ['42.1%', '57.9%'], 'Total shots': ['17', '6'], 'Corners': ['3', '1'], 'Fouls': ['15', '10']}"
