Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
La Liga,Spain,Osasuna,0,Real Sociedad,2,2023-04-28,https://www.goal.com/en/match/osasuna-vs-real-sociedad/a2nc7ix1uxms6f60vky7ze9ec,"[['Osasuna', 'Draw', 'Real Sociedad'], ['649', '1108', '1266']]","{'Ball possession': ['50.5%', '49.5%'], 'Total shots': ['13', '12'], 'Corners': ['4', '2'], 'Fouls': ['12', '15']}"
Serie A,Italy,Lecce,1,Udinese,0,2023-04-28,https://www.goal.com/en/match/lecce-vs-udinese/5g0ft2766bsccxobf6bo4uh3o,"[['Lecce', 'Draw', 'Udinese'], ['532', '954', '980']]","{'Ball possession': ['38.1%', '61.9%'], 'Total shots': ['15', '10'], 'Corners': ['7', '4'], 'Fouls': ['21', '12']}"
Serie A,Italy,Spezia,0,Monza,2,2023-04-28,https://www.goal.com/en/match/spezia-vs-monza/5gi8dmpxdkvb1o72mj772jg2c,"[['Spezia', 'Draw', 'Monza'], ['578', '939', '798']]","{'Ball possession': ['45.2%', '54.8%'], 'Total shots': ['12', '8'], 'Corners': ['3', '3'], 'Fouls': ['10', '16']}"
Bundesliga,Germany,Bochum,1,Dortmund,1,2023-04-28,https://www.goal.com/en/match/bochum-vs-borussia-dortmund/e27e3tn3yeqowc8afz6eyoaok,"[['Bochum', 'Draw', 'Dortmund'], ['333', '1048', '2244']]","{'Ball possession': ['33.3%', '66.7%'], 'Total shots': ['13', '22'], 'Corners': ['4', '11'], 'Fouls': ['13', '9']}"
Ligue 1,France,Strasbourg,1,Lyon,2,2023-04-28,https://www.goal.com/en/match/strasbourg-vs-olympique-lyonnais/1fmwzwni3q4gntg8nl9awzpxw,"[['Strasbourg', 'Draw', 'Lyon'], ['402', '998', '1282']]","{'Ball possession': ['53.1%', '46.9%'], 'Total shots': ['11', '7'], 'Corners': ['5', '4'], 'Fouls': ['13', '24']}"
Championship,England,Blackpool,2,Millwall,3,2023-04-28,https://www.goal.com/en/match/blackpool-vs-millwall/6subl2kv3kagq4tpg07mpzuhg,"[['Blackpool', 'Draw', 'Millwall'], ['415', '670', '617']]","{'Ball possession': ['54%', '46%'], 'Total shots': ['13', '18'], 'Corners': ['7', '3'], 'Fouls': ['12', '16']}"
A-League Men,Australia,Adelaide Utd,1,Central Coast,4,2023-04-28,https://www.goal.com/en/match/adelaide-united-vs-central-coast-mariners/2rzegbvdnb6cjvq87m8kuqtjo,"[['Adelaide Utd', 'Draw', 'Central Coast'], ['373', '334', '185']]","{'Ball possession': ['53.5%', '46.5%'], 'Total shots': ['14', '14'], 'Corners': ['7', '3'], 'Fouls': ['11', '15']}"
A-League Men,Australia,Melbourne City,3,Wanderers,2,2023-04-28,https://www.goal.com/en/match/melbourne-city-vs-western-sydney-wanderers/2rr09t77nf8a9tz6uqzmg8bv8,"[['Melbourne City', 'Draw', 'Wanderers'], ['483', '290', '98']]","{'Ball possession': ['56.8%', '43.2%'], 'Total shots': ['19', '7'], 'Corners': ['8', '1'], 'Fouls': ['16', '5']}"
Süper Lig,Turkey,Alanyaspor,1,Ümraniye,0,2023-04-28,https://www.goal.com/en/match/alanyaspor-vs-uemraniyespor/18gmx8t2ao6y81vs2mwqlu2ok,"[['Alanyaspor', 'Draw', 'Ümraniye'], ['419', '504', '167']]","{'Ball possession': ['37.4%', '62.6%'], 'Total shots': ['8', '14'], 'Corners': ['4', '6'], 'Fouls': ['12', '13']}"
First Division A,Belgium,Gent,3,Westerlo,1,2023-04-28,https://www.goal.com/en/match/gent-vs-westerlo/3ho2izkrux3w8sly1kdztha1g,"[['Gent', 'Draw', 'Westerlo'], ['382', '450', '152']]","{'Ball possession': ['59.5%', '40.5%'], 'Total shots': ['21', '10'], 'Corners': ['9', '5'], 'Fouls': ['8', '6']}"
Copa do Brasil,Brazil,Bahia,4,Volta Redonda,0,2023-04-28,https://www.goal.com/en/match/bahia-vs-volta-redonda/aijo0d1x7vc3ygjurt0zt88ic,"[['Bahia', 'Draw', 'Volta Redonda'], ['188', '132', '37']]","{'Corners': ['6', '4'], 'Fouls': ['22', '13']}"
Copa do Brasil,Brazil,Botafogo,2,Erechim,0,2023-04-28,https://www.goal.com/en/match/botafogo-vs-ypiranga-erechim/aisvcwgdw1dsy79rnv424i87o,"[['Botafogo', 'Draw', 'Erechim'], ['205', '111', '37']]","{'Ball possession': ['53.9%', '46.1%'], 'Total shots': ['22', '8'], 'Corners': ['5', '1'], 'Fouls': ['9', '10']}"
Copa do Brasil,Brazil,CSA,2,Internacional,1,2023-04-28,https://www.goal.com/en/match/csa-vs-internacional/akcij3f4d5yxop7tnizhssx04,"[['CSA', 'Draw', 'Internacional'], ['53', '131', '148']]","{'Ball possession': ['47.2%', '52.8%'], 'Total shots': ['11', '21'], 'Corners': ['4', '6'], 'Fouls': ['18', '14']}"
Copa do Brasil,Brazil,Grêmio,1,ABC,1,2023-04-28,https://www.goal.com/en/match/gremio-vs-abc/aj23jcy1cbhlql5yrpgyb86j8,"[['Grêmio', 'Draw', 'ABC'], ['208', '108', '37']]","{'Ball possession': ['59%', '41%'], 'Total shots': ['21', '8'], 'Corners': ['8', '2'], 'Fouls': ['9', '8']}"
Liga Profesional Argentina,Argentina,Platense,1,Estudiantes,2,2023-04-28,https://www.goal.com/en/match/platense-vs-estudiantes/23u8y9tyoisvazojhdi19fl78,"[['Platense', 'Draw', 'Estudiantes'], ['124', '185', '211']]","{'Ball possession': ['50.4%', '49.6%'], 'Total shots': ['8', '12'], 'Corners': ['5', '5'], 'Fouls': ['15', '8']}"
