Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
League Cup,England,Nottm Forest,1,Wolves,1,2023-01-11,https://www.goal.com/en/match/nottingham-forest-vs-wolverhampton-wanderers/dgcfg66y5i43b13tb19v8v02c,"[['Nottm Forest', 'Draw', 'Wolves'], ['915', '1333', '1535']]","{'Ball possession': ['34.7%', '65.3%'], 'Total shots': ['7', '10'], 'Corners': ['6', '4'], 'Fouls': ['15', '11']}"
League Cup,England,Southampton,2,Man City,0,2023-01-11,https://www.goal.com/en/match/southampton-vs-manchester-city/dg9qsck1lou2hzuohylw6oufo,"[['Southampton', 'Draw', 'Man City'], ['570', '1056', '3331']]","{'Ball possession': ['28.2%', '71.8%'], 'Total shots': ['12', '7'], 'Corners': ['5', '3'], 'Fouls': ['10', '5']}"
Ligue 1,France,Ajaccio,0,Reims,1,2023-01-11,https://www.goal.com/en/match/ajaccio-vs-reims/ydbplh1dm847pif9vma3mz2s,"[['Ajaccio', 'Draw', 'Reims'], ['489', '1132', '992']]","{'Ball possession': ['47.6%', '52.4%'], 'Total shots': ['11', '9'], 'Corners': ['2', '2'], 'Fouls': ['20', '22']}"
Ligue 1,France,Auxerre,0,Toulouse,5,2023-01-11,https://www.goal.com/en/match/auxerre-vs-toulouse/yi76scybjjal38na7x9xd9g4,"[['Auxerre', 'Draw', 'Toulouse'], ['419', '1041', '777']]","{'Ball possession': ['47.4%', '52.6%'], 'Total shots': ['18', '9'], 'Corners': ['7', '4'], 'Fouls': ['22', '13']}"
Ligue 1,France,Brest,0,Lille,0,2023-01-11,https://www.goal.com/en/match/brest-vs-lille/zijwdw0378trecv18xr7l34k,"[['Brest', 'Draw', 'Lille'], ['305', '1019', '1374']]","{'Ball possession': ['28%', '72%'], 'Total shots': ['5', '11'], 'Corners': ['0', '8'], 'Fouls': ['15', '12']}"
Ligue 1,France,Clermont,2,Rennes,1,2023-01-11,https://www.goal.com/en/match/clermont-vs-rennes/ymnfh6wcmprf07j3e2atg5qs,"[['Clermont', 'Draw', 'Rennes'], ['273', '863', '1040']]","{'Ball possession': ['38.2%', '61.8%'], 'Total shots': ['11', '9'], 'Corners': ['4', '1'], 'Fouls': ['12', '13']}"
Ligue 1,France,Nantes,0,Lyon,0,2023-01-11,https://www.goal.com/en/match/nantes-vs-olympique-lyonnais/yxc03pj6qy6jb68clh4iq3h0,"[['Nantes', 'Draw', 'Lyon'], ['394', '1100', '1398']]","{'Ball possession': ['39.2%', '60.8%'], 'Total shots': ['13', '10'], 'Corners': ['6', '1'], 'Fouls': ['12', '15']}"
Ligue 1,France,Lorient,2,Monaco,2,2023-01-11,https://www.goal.com/en/match/lorient-vs-monaco/yrpl0ugjweklcmw85jkty42c,"[['Lorient', 'Draw', 'Monaco'], ['392', '1028', '1293']]","{'Ball possession': ['42.2%', '57.8%'], 'Total shots': ['8', '16'], 'Corners': ['3', '4'], 'Fouls': ['8', '13']}"
Ligue 1,France,Nice,6,Montpellier,1,2023-01-11,https://www.goal.com/en/match/nice-vs-montpellier/z36bzeasxxu7hqd368stgahg,"[['Nice', 'Draw', 'Montpellier'], ['649', '779', '408']]","{'Ball possession': ['58.9%', '41.1%'], 'Total shots': ['16', '4'], 'Corners': ['3', '4'], 'Fouls': ['16', '17']}"
Ligue 1,France,PSG,2,Angers,0,2023-01-11,https://www.goal.com/en/match/psg-vs-angers-sco/z96314i4bv4344v72e9yy2ac,"[['PSG', 'Draw', 'Angers'], ['3175', '905', '328']]","{'Ball possession': ['66.2%', '33.8%'], 'Total shots': ['9', '6'], 'Corners': ['5', '1'], 'Fouls': ['5', '10']}"
