Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
UEFA Champions League,Europe,Salzburg,1,Chelsea,2,2022-10-25,https://www.goal.com/en/match/salzburg-vs-chelsea/48r2juij3gmynsgfmg9e7gmqc,"[['Salzburg', 'Draw', 'Chelsea'], ['1384', '2760', '6504']]","{'Ball possession': ['29.5%', '70.5%'], 'Total shots': ['16', '15'], 'Corners': ['9', '3'], 'Fouls': ['18', '11']}"
UEFA Champions League,Europe,Sevilla,3,København,0,2022-10-25,https://www.goal.com/en/match/sevilla-vs-kobenhavn/cbkwv2kjsr6rabc7y4i8qh3is,"[['Sevilla', 'Draw', 'København'], ['2978', '2094', '884']]","{'Ball possession': ['57.5%', '42.5%'], 'Total shots': ['15', '10'], 'Corners': ['3', '5'], 'Fouls': ['12', '18']}"
UEFA Champions League,Europe,Benfica,4,Juventus,3,2022-10-25,https://www.goal.com/en/match/benfica-vs-juventus/b3jgay7166sw4tq53wigwtvro,"[['Benfica', 'Draw', 'Juventus'], ['2459', '2171', '2216']]","{'Ball possession': ['54.3%', '45.7%'], 'Total shots': ['15', '13'], 'Corners': ['9', '7'], 'Fouls': ['5', '9']}"
UEFA Champions League,Europe,Celtic,1,Shakhtar D,1,2022-10-25,https://www.goal.com/en/match/celtic-vs-shakhtar-donetsk/bubakd38ln6udohv2fgq92ec4,"[['Celtic', 'Draw', 'Shakhtar D'], ['1844', '1948', '1461']]","{'Ball possession': ['54.2%', '45.8%'], 'Total shots': ['15', '8'], 'Corners': ['8', '3'], 'Fouls': ['6', '10']}"
UEFA Champions League,Europe,Dinamo Zagreb,0,Milan,4,2022-10-25,https://www.goal.com/en/match/dinamo-zagreb-vs-milan/48nks73er0dkkq4j96tikps0k,"[['Dinamo Zagreb', 'Draw', 'Milan'], ['773', '1976', '3882']]","{'Ball possession': ['55.3%', '44.7%'], 'Total shots': ['11', '22'], 'Corners': ['0', '8'], 'Fouls': ['6', '15']}"
UEFA Champions League,Europe,Dortmund,0,Man City,0,2022-10-25,https://www.goal.com/en/match/borussia-dortmund-vs-manchester-city/cbo2od0zxvda0bon0214l7n6c,"[['Dortmund', 'Draw', 'Man City'], ['1500', '2103', '4786']]","{'Ball possession': ['27.3%', '72.7%'], 'Total shots': ['11', '8'], 'Corners': ['0', '3'], 'Fouls': ['5', '10']}"
UEFA Champions League,Europe,Leipzig,3,Real Madrid,2,2022-10-25,https://www.goal.com/en/match/rb-leipzig-vs-real-madrid/buem8l5dgqcfklqun5cpvpnh0,"[['Leipzig', 'Draw', 'Real Madrid'], ['1154', '2298', '5578']]","{'Ball possession': ['43.6%', '56.4%'], 'Total shots': ['14', '12'], 'Corners': ['5', '8'], 'Fouls': ['7', '6']}"
UEFA Champions League,Europe,PSG,7,M Haifa,2,2022-10-25,https://www.goal.com/en/match/psg-vs-maccabi-haifa/b3gljnx1z8stbw5ej9wk68c9g,"[['PSG', 'Draw', 'M Haifa'], ['3765', '1391', '623']]","{'Ball possession': ['62.1%', '37.9%'], 'Total shots': ['21', '13'], 'Corners': ['3', '8'], 'Fouls': ['6', '12']}"
Championship,England,Coventry,2,Rotherham,2,2022-10-25,https://www.goal.com/en/match/coventry-city-vs-rotherham-united/5clb9vy6figfojjgxfd8dtdec,"[['Coventry', 'Draw', 'Rotherham'], ['766', '866', '347']]","{'Ball possession': ['53.7%', '46.3%'], 'Total shots': ['21', '10'], 'Corners': ['6', '1'], 'Fouls': ['7', '11']}"
Championship,England,Burnley,1,Norwich,0,2022-10-25,https://www.goal.com/en/match/burnley-vs-norwich-city/5kzeznaeq5gem0b23l47naadw,"[['Burnley', 'Draw', 'Norwich'], ['1068', '1112', '553']]","{'Ball possession': ['60.8%', '39.2%'], 'Total shots': ['17', '5'], 'Corners': ['5', '4'], 'Fouls': ['10', '14']}"
Serie A,Brazil,Fortaleza,0,Atl. Mineiro,0,2022-10-25,https://www.goal.com/en/match/fortaleza-vs-atletico-mineiro/3s406feke1lwioyppo0ageh3o,"[['Fortaleza', 'Draw', 'Atl. Mineiro'], ['251', '316', '321']]","{'Ball possession': ['31.2%', '68.8%'], 'Total shots': ['4', '9'], 'Corners': ['2', '11'], 'Fouls': ['22', '10']}"
Liga Profesional Argentina,Argentina,Tigre,1,Arsenal,4,2022-10-25,https://www.goal.com/en/match/tigre-vs-arsenal/alulql10yjmejmj8440kl82z8,"[['Tigre', 'Draw', 'Arsenal'], ['372', '226', '121']]","{'Ball possession': ['63%', '37%'], 'Total shots': ['18', '10'], 'Corners': ['4', '2'], 'Fouls': ['9', '6']}"
Primera División,Chile,Audax,1,Curicó Unido,1,2022-10-25,https://www.goal.com/en/match/audax-italiano-vs-curico-unido/db5y0d3dzeijxvjlizm16cyz8,"[['Audax', 'Draw', 'Curicó Unido'], ['143', '205', '110']]","{'Ball possession': ['48.9%', '51.1%'], 'Total shots': ['10', '20'], 'Corners': ['7', '10'], 'Fouls': ['12', '7']}"
