Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
La Liga,Spain,Cádiz,2,Girona,0,2023-02-10,https://www.goal.com/en/match/cadiz-vs-girona/9qepolpzqzf89oytokrpzwe1g,"[['Cádiz', 'Draw', 'Girona'], ['871', '1221', '840']]","{'Ball possession': ['42.6%', '57.4%'], 'Total shots': ['12', '7'], 'Corners': ['5', '6'], 'Fouls': ['17', '11']}"
Serie A,Italy,Milan,1,Torino,0,2023-02-10,https://www.goal.com/en/match/milan-vs-torino/560ur3lku3squn8q219y9olxw,"[['Milan', 'Draw', 'Torino'], ['2198', '1327', '663']]","{'Ball possession': ['46.3%', '53.7%'], 'Total shots': ['9', '12'], 'Corners': ['3', '8'], 'Fouls': ['10', '20']}"
Bundesliga,Germany,Schalke 04,0,Wolfsburg,0,2023-02-10,https://www.goal.com/en/match/schalke-04-vs-wolfsburg/drlz7u8x2c3hq8nox5mzo3p5g,"[['Schalke 04', 'Draw', 'Wolfsburg'], ['591', '1184', '1701']]","{'Ball possession': ['53.2%', '46.8%'], 'Total shots': ['20', '8'], 'Corners': ['9', '3'], 'Fouls': ['10', '20']}"
Ligue 1,France,Nice,3,Ajaccio,0,2023-02-10,https://www.goal.com/en/match/nice-vs-ajaccio/14tjg256d4n41obzmo16l0xec,"[['Nice', 'Draw', 'Ajaccio'], ['1585', '997', '338']]","{'Ball possession': ['62%', '38%'], 'Total shots': ['11', '6'], 'Corners': ['5', '5'], 'Fouls': ['9', '7']}"
Championship,England,Birmingham,2,West Bromwich,0,2023-02-10,https://www.goal.com/en/match/birmingham-city-vs-west-bromwich-albion/6bl7r342vo1621pn94ked65g4,"[['Birmingham', 'Draw', 'West Bromwich'], ['421', '867', '902']]","{'Ball possession': ['31.8%', '68.2%'], 'Total shots': ['12', '5'], 'Corners': ['5', '6'], 'Fouls': ['13', '7']}"
CONMEBOL Libertadores,South America,Boston River,3,Zamora,1,2023-02-10,https://www.goal.com/en/match/boston-river-vs-zamora/q3nr9ywqmqvvuyhox0vk7578,"[['Boston River', 'Draw', 'Zamora'], ['192', '153', '75']]","{'Ball possession': ['63.2%', '36.8%'], 'Total shots': ['18', '14'], 'Corners': ['6', '3'], 'Fouls': ['11', '17']}"
Eredivisie,Netherlands,AZ,5,Excelsior,0,2023-02-10,https://www.goal.com/en/match/az-vs-excelsior/3lrie7rjacmmmq5xob5y1egwk,"[['AZ', 'Draw', 'Excelsior'], ['1185', '777', '273']]","{'Ball possession': ['63.3%', '36.7%'], 'Total shots': ['21', '3'], 'Corners': ['10', '0'], 'Fouls': ['9', '9']}"
A-League Men,Australia,Brisbane,1,Central Coast,2,2023-02-10,https://www.goal.com/en/match/brisbane-roar-vs-central-coast-mariners/2klxzuaeziwzf7uxxpa24v1n8,"[['Brisbane', 'Draw', 'Central Coast'], ['288', '450', '442']]","{'Ball possession': ['43.2%', '56.8%'], 'Total shots': ['11', '21'], 'Corners': ['7', '6'], 'Fouls': ['10', '11']}"
Liga MX,Mexico,Querétaro,0,León,3,2023-02-10,https://www.goal.com/en/match/queretaro-vs-leon/1h5p6fhthuq31rv04tucjux3o,"[['Querétaro', 'Draw', 'León'], ['142', '283', '221']]","{'Ball possession': ['53.4%', '46.6%'], 'Total shots': ['12', '16'], 'Corners': ['5', '9'], 'Fouls': ['11', '19']}"
Liga MX,Mexico,Atlas,0,Monterrey,2,2023-02-10,https://www.goal.com/en/match/atlas-vs-monterrey/1hba5sa7mcouplndq096ug5jo,"[['Atlas', 'Draw', 'Monterrey'], ['113', '195', '267']]","{'Ball possession': ['55.8%', '44.2%'], 'Total shots': ['16', '16'], 'Corners': ['5', '4'], 'Fouls': ['14', '7']}"
First Division A,Belgium,OHL,0,Cercle Brugge,0,2023-02-10,https://www.goal.com/en/match/oh-leuven-vs-cercle-brugge/dqvzs325coup7j9iqyfcazmdw,"[['OHL', 'Draw', 'Cercle Brugge'], ['192', '471', '315']]","{'Ball possession': ['55.6%', '44.4%'], 'Total shots': ['8', '12'], 'Corners': ['6', '7'], 'Fouls': ['12', '10']}"
First Division A,Belgium,Club Brugge,1,R. Union SG,1,2023-02-10,https://www.goal.com/en/match/club-brugge-vs-union-saint-gilloise/dqda3rxlk0slfzw4cdrv9txxw,"[['Club Brugge', 'Draw', 'R. Union SG'], ['394', '631', '467']]","{'Ball possession': ['56.4%', '43.6%'], 'Total shots': ['10', '19'], 'Corners': ['5', '3'], 'Fouls': ['13', '10']}"
First Division A,Belgium,Eupen,2,Mechelen,1,2023-02-10,https://www.goal.com/en/match/as-eupen-vs-mechelen/drdf9imwnl24viw1h7z5x9nv8,"[['Eupen', 'Draw', 'Mechelen'], ['182', '440', '238']]","{'Ball possession': ['51%', '49%'], 'Total shots': ['11', '14'], 'Corners': ['4', '2'], 'Fouls': ['16', '16']}"
Primeira Liga,Portugal,Vizela,0,Chaves,0,2023-02-10,https://www.goal.com/en/match/vizela-vs-chaves/btn4rxelzu1ioj314avh397o4,"[['Vizela', 'Draw', 'Chaves'], ['325', '545', '239']]","{'Ball possession': ['58.5%', '41.5%'], 'Total shots': ['15', '15'], 'Corners': ['5', '6'], 'Fouls': ['14', '15']}"
Primera A,Colombia,Junior,0,Magdalena,0,2023-02-10,https://www.goal.com/en/match/junior-vs-union-magdalena/aao8w79xgmv53donhgoml46c4,"[['Junior', 'Draw', 'Magdalena'], ['96', '138', '76']]","{'Ball possession': ['72.8%', '27.2%'], 'Total shots': ['21', '7'], 'Corners': ['5', '3'], 'Fouls': ['8', '15']}"
Primera División,Chile,Audax,1,Unión Española,1,2023-02-10,https://www.goal.com/en/match/audax-italiano-vs-union-espanola/bj8g3l06c9a5ti0cngkew0lqs,"[['Audax', 'Draw', 'Unión Española'], ['137', '135', '67']]","{'Ball possession': ['66.6%', '33.4%'], 'Total shots': ['21', '10'], 'Corners': ['7', '2'], 'Fouls': ['9', '8']}"
Bundesliga,Austria,Sturm,1,Rapid,0,2023-02-10,https://www.goal.com/en/match/sturm-graz-vs-rapid-wien/3z20vvlnjut0oa73aegrc0lqs,"[['Sturm', 'Draw', 'Rapid'], ['320', '361', '206']]","{'Ball possession': ['55.6%', '44.4%'], 'Total shots': ['10', '10'], 'Corners': ['4', '4'], 'Fouls': ['6', '13']}"
2. Bundesliga,Germany,Bielefeld,0,Rostock,1,2023-02-10,https://www.goal.com/en/match/arminia-bielefeld-vs-hansa-rostock/4bpi2rmnalc89vuekjttvqvpw,"[['Bielefeld', 'Draw', 'Rostock'], ['289', '347', '110']]","{'Ball possession': ['50.9%', '49.1%'], 'Total shots': ['11', '14'], 'Corners': ['6', '10'], 'Fouls': ['10', '16']}"
2. Bundesliga,Germany,Karlsruhe,2,Greuther Fürth,1,2023-02-10,https://www.goal.com/en/match/karlsruher-sc-vs-greuther-fuerth/4cha8ochosmlonylp74pln8yc,"[['Karlsruhe', 'Draw', 'Greuther Fürth'], ['171', '312', '171']]","{'Ball possession': ['46.7%', '53.3%'], 'Total shots': ['17', '13'], 'Corners': ['4', '5'], 'Fouls': ['11', '18']}"
Ekstraklasa,Poland,Stal Mielec,0,Raków,0,2023-02-10,https://www.goal.com/en/match/stal-mielec-vs-rakow-czestochowa/dmmtkq8o7qibs43e41niy8o44,"[['Stal Mielec', 'Draw', 'Raków'], ['52', '193', '162']]","{'Corners': ['2', '9'], 'Fouls': ['15', '16']}"
Ekstraklasa,Poland,Lechia,0,Widzew,0,2023-02-10,https://www.goal.com/en/match/lechia-gdansk-vs-widzew-lodz/dmal2y1kx7s6oop1trujlawwk,"[['Lechia', 'Draw', 'Widzew'], ['97', '183', '81']]","{'Corners': ['3', '8'], 'Fouls': ['7', '11']}"
Serie B,Italy,Genoa,2,Palermo,0,2023-02-10,https://www.goal.com/en/match/genoa-vs-palermo/gjurwspebagiqk49xj6byms,"[['Genoa', 'Draw', 'Palermo'], ['336', '347', '182']]","{'Corners': ['6', '3'], 'Fouls': ['14', '11']}"
CAF Champions League,Africa,Zamalek,0,Belouizdad,1,2023-02-10,https://www.goal.com/en/match/zamalek-vs-belouizdad/et5faary9mthwoaij4dm0madw,"[['Zamalek', 'Draw', 'Belouizdad'], ['279', '289', '144']]","{'Ball possession': ['54.1%', '45.9%'], 'Total shots': ['12', '10'], 'Corners': ['7', '4'], 'Fouls': ['13', '11']}"
CAF Champions League,Africa,Raja,5,Vipers,0,2023-02-10,https://www.goal.com/en/match/raja-casablanca-vs-vipers/e0midgo17hadg59263h23w0lw,"[['Raja', 'Draw', 'Vipers'], ['211', '206', '88']]","{'Ball possession': ['69.2%', '30.8%'], 'Total shots': ['17', '4'], 'Corners': ['7', '2'], 'Fouls': ['14', '18']}"
