Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
AFF Championship,Asia,Singapore,3,Myanmar,2,2022-12-24,https://www.goal.com/en/match/singapore-vs-myanmar/1ci1mqpwl976j353r94dp4iz8,"[['Singapore', 'Draw', 'Myanmar'], ['649', '424', '208']]","{'Ball possession': ['44.2%', '55.8%'], 'Total shots': ['12', '17'], 'Corners': ['2', '8'], 'Fouls': ['10', '12']}"
AFF Championship,Asia,Malaysia,5,Laos,0,2022-12-24,https://www.goal.com/en/match/malaysia-vs-laos/1cdzmtr2ix4oeebb31585s0es,"[['Malaysia', 'Draw', 'Laos'], ['749', '369', '169']]","{'Ball possession': ['72%', '28%'], 'Total shots': ['31', '6'], 'Corners': ['9', '0'], 'Fouls': ['16', '13']}"
A-League Men,Australia,Sydney,0,Macarthur,3,2022-12-24,https://www.goal.com/en/match/sydney-vs-macarthur/2fyh42ywdq77w34lt27i3k93o,"[['Sydney', 'Draw', 'Macarthur'], ['417', '331', '145']]","{'Ball possession': ['57.4%', '42.6%'], 'Total shots': ['12', '23'], 'Corners': ['7', '7'], 'Fouls': ['11', '10']}"
Süper Lig,Turkey,Hatay,1,Giresun,1,2022-12-24,https://www.goal.com/en/match/hatayspor-vs-giresunspor/o3sijjeb9cvwmbdvu8rmx7h0,"[['Hatay', 'Draw', 'Giresun'], ['417', '468', '166']]","{'Ball possession': ['70.7%', '29.3%'], 'Total shots': ['11', '12'], 'Corners': ['4', '4'], 'Fouls': ['11', '12']}"
Süper Lig,Turkey,Kasımpaşa,1,Sivasspor,2,2022-12-24,https://www.goal.com/en/match/kasimpasa-vs-sivasspor/nrj6jsqfj0wnv9rfuz8pv8k4,"[['Kasımpaşa', 'Draw', 'Sivasspor'], ['365', '589', '335']]","{'Ball possession': ['59.4%', '40.6%'], 'Total shots': ['10', '9'], 'Corners': ['4', '6'], 'Fouls': ['18', '9']}"
Süper Lig,Turkey,Trabzonspor,2,Fenerbahçe,0,2022-12-24,https://www.goal.com/en/match/trabzonspor-vs-fenerbahce/nclw84fc30ix0kxbqqrzbpqs,"[['Trabzonspor', 'Draw', 'Fenerbahçe'], ['428', '827', '991']]","{'Ball possession': ['52.6%', '47.4%'], 'Total shots': ['18', '8'], 'Corners': ['5', '2'], 'Fouls': ['20', '19']}"
Premiership,Scotland,Celtic,4,St. Johnstone,1,2022-12-24,https://www.goal.com/en/match/celtic-vs-st-johnstone/9sv45rjioz9tmjqcuv6i5mfpw,"[['Celtic', 'Draw', 'St. Johnstone'], ['637', '504', '189']]","{'Ball possession': ['75.7%', '24.3%'], 'Total shots': ['20', '7'], 'Corners': ['9', '1'], 'Fouls': ['12', '4']}"
Premiership,Scotland,St. Mirren,3,Aberdeen,1,2022-12-24,https://www.goal.com/en/match/st-mirren-vs-aberdeen/9teprmapibe05jxckanozsq38,"[['St. Mirren', 'Draw', 'Aberdeen'], ['218', '492', '366']]","{'Ball possession': ['33.3%', '66.7%'], 'Total shots': ['16', '11'], 'Corners': ['8', '5'], 'Fouls': ['16', '8']}"
Premiership,Scotland,Dundee Utd,2,Hearts,2,2022-12-24,https://www.goal.com/en/match/dundee-united-vs-hearts/9sz3fbuwp8s85fobus1l3is5w,"[['Dundee Utd', 'Draw', 'Hearts'], ['208', '513', '482']]","{'Ball possession': ['32.9%', '67.1%'], 'Total shots': ['11', '14'], 'Corners': ['6', '9'], 'Fouls': ['15', '8']}"
Premiership,Scotland,Hibernian,4,Livingston,0,2022-12-24,https://www.goal.com/en/match/hibernian-vs-livingston/9t31ugqimqdkdtzep31i5a8es,"[['Hibernian', 'Draw', 'Livingston'], ['288', '457', '302']]","{'Ball possession': ['77.6%', '22.4%'], 'Total shots': ['27', '8'], 'Corners': ['9', '1'], 'Fouls': ['13', '14']}"
