Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Premier League,England,Wolves,2,Crystal Palace,0,2023-04-25,https://www.goal.com/en/match/wolverhampton-wanderers-vs-crystal-palace/87oeuavxktwkh4q5diadtbcpg,"[['Wolves', 'Draw', 'Crystal Palace'], ['1187', '1429', '1268']]","{'Ball possession': ['41.2%', '58.8%'], 'Total shots': ['9', '14'], 'Corners': ['6', '11'], 'Fouls': ['13', '14']}"
Premier League,England,Aston Villa,1,Fulham,0,2023-04-25,https://www.goal.com/en/match/aston-villa-vs-fulham/8703160yc6j3utg39a7g9rzmc,"[['Aston Villa', 'Draw', 'Fulham'], ['2071', '1271', '590']]","{'Ball possession': ['51.8%', '48.2%'], 'Total shots': ['14', '1'], 'Corners': ['8', '2'], 'Fouls': ['6', '18']}"
Premier League,England,Leeds,1,Leicester,1,2023-04-25,https://www.goal.com/en/match/leeds-united-vs-leicester-city/879gm1gilkzi54kn5dotuc1sk,"[['Leeds', 'Draw', 'Leicester'], ['1018', '1337', '1203']]","{'Ball possession': ['40.8%', '59.2%'], 'Total shots': ['13', '15'], 'Corners': ['3', '6'], 'Fouls': ['14', '15']}"
La Liga,Spain,Cádiz,0,Osasuna,1,2023-04-25,https://www.goal.com/en/match/cadiz-vs-osasuna/a1lvfbpmebeqs8n1f7or87aqc,"[['Cádiz', 'Draw', 'Osasuna'], ['546', '951', '937']]","{'Ball possession': ['56%', '44%'], 'Total shots': ['20', '6'], 'Corners': ['11', '2'], 'Fouls': ['8', '15']}"
La Liga,Spain,Girona,4,Real Madrid,2,2023-04-25,https://www.goal.com/en/match/girona-vs-real-madrid/a1ta9okh0byqhowo7urhsv0us,"[['Girona', 'Draw', 'Real Madrid'], ['428', '1027', '2857']]","{'Ball possession': ['28.3%', '71.7%'], 'Total shots': ['13', '18'], 'Corners': ['3', '8'], 'Fouls': ['7', '6']}"
La Liga,Spain,Betis,0,Real Sociedad,0,2023-04-25,https://www.goal.com/en/match/real-betis-vs-real-sociedad/a1cg4tvm1dbs66jsb631uc1sk,"[['Betis', 'Draw', 'Real Sociedad'], ['902', '1039', '817']]","{'Ball possession': ['57.9%', '42.1%'], 'Total shots': ['11', '10'], 'Corners': ['2', '4'], 'Fouls': ['13', '23']}"
Championship,England,Blackburn,0,Burnley,1,2023-04-25,https://www.goal.com/en/match/blackburn-rovers-vs-burnley/6k488t1cb0sl3lb3gprxcxx5g,"[['Blackburn', 'Draw', 'Burnley'], ['394', '808', '993']]","{'Ball possession': ['49.8%', '50.2%'], 'Total shots': ['8', '8'], 'Corners': ['10', '4'], 'Fouls': ['13', '12']}"
Eredivisie,Netherlands,Groningen,0,NEC,1,2023-04-25,https://www.goal.com/en/match/groningen-vs-nec/3utbx4hejy3gnhi225bi96ivo,"[['Groningen', 'Draw', 'NEC'], ['242', '407', '283']]","{'Ball possession': ['49.9%', '50.1%'], 'Total shots': ['14', '9'], 'Corners': ['4', '7'], 'Fouls': ['14', '8']}"
Serie A,Brazil,Bahia,1,Botafogo,2,2023-04-25,https://www.goal.com/en/match/bahia-vs-botafogo/bfm8wj7lsdogklg4wmbgzwrh0,"[['Bahia', 'Draw', 'Botafogo'], ['182', '195', '174']]","{'Ball possession': ['59.5%', '40.5%'], 'Total shots': ['13', '5'], 'Corners': ['6', '3'], 'Fouls': ['18', '9']}"
Liga Profesional Argentina,Argentina,Racing Club,1,Atl. Tucumán,3,2023-04-25,https://www.goal.com/en/match/racing-club-vs-atletico-tucuman/22rhiksduxun1mjtuyshyczro,"[['Racing Club', 'Draw', 'Atl. Tucumán'], ['384', '175', '87']]","{'Ball possession': ['75.4%', '24.6%'], 'Total shots': ['16', '10'], 'Corners': ['6', '6'], 'Fouls': ['4', '12']}"
Liga Profesional Argentina,Argentina,Argentinos,2,Gimn La Plata,4,2023-04-25,https://www.goal.com/en/match/argentinos-juniors-vs-gimnasia-la-plata/22gqwbkztw9ld22uztial84k4,"[['Argentinos', 'Draw', 'Gimn La Plata'], ['322', '134', '82']]","{'Ball possession': ['66.2%', '33.8%'], 'Total shots': ['21', '13'], 'Corners': ['12', '4'], 'Fouls': ['8', '11']}"
Primera A,Colombia,América,2,Pereira,1,2023-04-25,https://www.goal.com/en/match/america-de-cali-vs-deportivo-pereira/amb7lqjhfdi1jjdayzanllpn8,"[['América', 'Draw', 'Pereira'], ['107', '108', '54']]","{'Ball possession': ['51.9%', '48.1%'], 'Total shots': ['24', '9'], 'Corners': ['5', '0'], 'Fouls': ['14', '11']}"
Primera División,Uruguay,Wanderers,0,Nacional,1,2023-04-25,https://www.goal.com/en/match/wanderers-vs-nacional/e4qxibdje486f9eysmhhobk0k,"[['Wanderers', 'Draw', 'Nacional'], ['28', '63', '60']]","{'Corners': ['10', '6'], 'Fouls': ['13', '13']}"
Primera División,Chile,Ñublense,2,Audax,5,2023-04-25,https://www.goal.com/en/match/nublense-vs-audax-italiano/bphfutgtzqrz4mrklleq7vqc4,"[['Ñublense', 'Draw', 'Audax'], ['95', '91', '50']]","{'Ball possession': ['56.7%', '43.3%'], 'Total shots': ['15', '19'], 'Corners': ['2', '1'], 'Fouls': ['14', '8']}"
Super League,Switzerland,GC Zürich,4,Young Boys,1,2023-04-25,https://www.goal.com/en/match/grasshoppers-vs-young-boys/7jkhjnixf9abez828t93cdc0k,"[['GC Zürich', 'Draw', 'Young Boys'], ['120', '406', '607']]","{'Ball possession': ['36%', '64%'], 'Total shots': ['11', '22'], 'Corners': ['6', '8'], 'Fouls': ['10', '9']}"
League One,England,Barnsley,0,Ipswich,3,2023-04-25,https://www.goal.com/en/match/barnsley-vs-ipswich-town/8fryx5610qn0he6b08kgfgmqc,"[['Barnsley', 'Draw', 'Ipswich'], ['302', '487', '459']]","{'Ball possession': ['53.6%', '46.4%'], 'Total shots': ['10', '10'], 'Corners': ['2', '3'], 'Fouls': ['18', '17']}"
League One,England,Bolton,0,Accrington,1,2023-04-25,https://www.goal.com/en/match/bolton-wanderers-vs-accrington-stanley/8h2xd1lsofzyipelqmb5oy49g,"[['Bolton', 'Draw', 'Accrington'], ['495', '387', '127']]","{'Ball possession': ['67%', '33%'], 'Total shots': ['13', '12'], 'Corners': ['10', '4'], 'Fouls': ['10', '14']}"
League One,England,Lincoln,0,Burton Albion,1,2023-04-25,https://www.goal.com/en/match/lincoln-city-vs-burton-albion/843h9m55id8sqvcm5jdyt1o9g,"[['Lincoln', 'Draw', 'Burton Albion'], ['413', '482', '210']]","{'Ball possession': ['57.7%', '42.3%'], 'Total shots': ['13', '10'], 'Corners': ['3', '4'], 'Fouls': ['4', '11']}"
League One,England,Oxford,4,Cheltenham,0,2023-04-25,https://www.goal.com/en/match/oxford-united-vs-cheltenham-town/8gjrd21whftv928bqln3lgsno,"[['Oxford', 'Draw', 'Cheltenham'], ['230', '302', '155']]","{'Ball possession': ['56.2%', '43.8%'], 'Total shots': ['13', '10'], 'Corners': ['4', '2'], 'Fouls': ['12', '12']}"
League One,England,Plymouth,2,Bristol Rovers,0,2023-04-25,https://www.goal.com/en/match/plymouth-argyle-vs-bristol-rovers/8hnqq46e3h9ewz2jun396zj84,"[['Plymouth', 'Draw', 'Bristol Rovers'], ['573', '367', '157']]","{'Ball possession': ['69.4%', '30.6%'], 'Total shots': ['25', '3'], 'Corners': ['10', '2'], 'Fouls': ['10', '17']}"
League Two,England,Grimsby,2,Crewe,0,2023-04-25,https://www.goal.com/en/match/grimsby-town-vs-crewe-alexandra/9a7qr25jgl6lg4w6moskcm044,"[['Grimsby', 'Draw', 'Crewe'], ['239', '240', '107']]","{'Ball possession': ['49.9%', '50.1%'], 'Total shots': ['16', '16'], 'Corners': ['2', '8'], 'Fouls': ['13', '12']}"
