Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Premier League,England,Chelsea,3,Luton,0,2023-08-25,https://www.goal.com/en/match/chelsea-vs-luton-town/caehdsvd61v7xwryjdwmhjaqc,"[['Chelsea', 'Draw', 'Luton'], ['3960', '1490', '872']]","{'Ball possession': ['67.2%', '32.8%'], 'Total shots': ['19', '11'], 'Corners': ['6', '4'], 'Fouls': ['15', '12']}"
La Liga,Spain,Las Palmas,0,Real Sociedad,0,2023-08-25,https://www.goal.com/en/match/las-palmas-vs-real-sociedad/esrnqjrwtranfh9yznsdx1o9g,"[['Las Palmas', 'Draw', 'Real Sociedad'], ['319', '971', '1349']]","{'Ball possession': ['51.9%', '48.1%'], 'Total shots': ['11', '8'], 'Corners': ['5', '7'], 'Fouls': ['7', '29']}"
La Liga,Spain,Celta Vigo,0,Real Madrid,1,2023-08-25,https://www.goal.com/en/match/celta-de-vigo-vs-real-madrid/es9jb3jele3w37w9m7635dgk4,"[['Celta Vigo', 'Draw', 'Real Madrid'], ['361', '1162', '3087']]","{'Ball possession': ['36.4%', '63.6%'], 'Total shots': ['13', '10'], 'Corners': ['3', '5'], 'Fouls': ['19', '14']}"
Bundesliga,Germany,Leipzig,5,Stuttgart,1,2023-08-25,https://www.goal.com/en/match/rb-leipzig-vs-stuttgart/59hunkeqzgf8g3hk8iv82jllg,"[['Leipzig', 'Draw', 'Stuttgart'], ['1499', '1053', '493']]","{'Ball possession': ['53.7%', '46.3%'], 'Total shots': ['20', '8'], 'Corners': ['4', '4'], 'Fouls': ['11', '10']}"
Ligue 1,France,Nantes,3,Monaco,3,2023-08-25,https://www.goal.com/en/match/nantes-vs-monaco/2vhi94e9d0qklkil9j3dcz6c,"[['Nantes', 'Draw', 'Monaco'], ['270', '951', '1348']]","{'Ball possession': ['34.5%', '65.5%'], 'Total shots': ['3', '27'], 'Corners': ['1', '10'], 'Fouls': ['8', '7']}"
Championship,England,Hull,1,Bristol City,1,2023-08-25,https://www.goal.com/en/match/hull-city-vs-bristol-city/8gbmp8ulrl3mscxnfm0oi0t90,"[['Hull', 'Draw', 'Bristol City'], ['551', '630', '298']]","{'Ball possession': ['61.3%', '38.7%'], 'Total shots': ['13', '19'], 'Corners': ['4', '5'], 'Fouls': ['5', '13']}"
CONMEBOL Libertadores,South America,Fluminense,2,Olimpia,0,2023-08-25,https://www.goal.com/en/match/fluminense-vs-olimpia/br0ws6ex02ogndd9dvr1m2m1g,"[['Fluminense', 'Draw', 'Olimpia'], ['420', '226', '152']]","{'Ball possession': ['70.3%', '29.7%'], 'Total shots': ['18', '4'], 'Corners': ['6', '1'], 'Fouls': ['8', '12']}"
CONMEBOL Sudamericana,South America,América MG,1,Fortaleza,3,2023-08-25,https://www.goal.com/en/match/america-mineiro-vs-fortaleza/ciy91td6om7i71hnny3zw6djo,"[['América MG', 'Draw', 'Fortaleza'], ['126', '196', '190']]","{'Ball possession': ['57.4%', '42.6%'], 'Total shots': ['9', '13'], 'Corners': ['2', '3'], 'Fouls': ['9', '10']}"
CONMEBOL Sudamericana,South America,LDU Quito,2,São Paulo,1,2023-08-25,https://www.goal.com/en/match/ldu-quito-vs-sao-paulo/c3c9b508dgozi4zc37o58lh5g,"[['LDU Quito', 'Draw', 'São Paulo'], ['102', '179', '226']]","{'Ball possession': ['46%', '54%'], 'Total shots': ['19', '5'], 'Corners': ['8', '4'], 'Fouls': ['11', '15']}"
Süper Lig,Turkey,Konyaspor,2,Gaziantep,0,2023-08-25,https://www.goal.com/en/match/konyaspor-vs-gaziantep-fk/dyu8qxkrsakqrp58e472nkhsk,"[['Konyaspor', 'Draw', 'Gaziantep'], ['393', '420', '138']]","{'Ball possession': ['52.1%', '47.9%'], 'Total shots': ['17', '8'], 'Corners': ['11', '2'], 'Fouls': ['9', '8']}"
Primeira Liga,Portugal,Estrela,2,Estoril,1,2023-08-25,https://www.goal.com/en/match/estrela-vs-estoril/a1h7uly52glk5tch8oz0l8yl0,"[['Estrela', 'Draw', 'Estoril'], ['171', '433', '286']]","{'Ball possession': ['55.6%', '44.4%'], 'Total shots': ['14', '11'], 'Corners': ['8', '8'], 'Fouls': ['9', '6']}"
J1 League,Japan,Shonan,0,Urawa,1,2023-08-25,https://www.goal.com/en/match/shonan-bellmare-vs-urawa-reds/1stn6v6314evd6rpehif9xw5w,"[['Shonan', 'Draw', 'Urawa'], ['111', '279', '402']]","{'Ball possession': ['48.5%', '51.5%'], 'Total shots': ['8', '8'], 'Corners': ['4', '8'], 'Fouls': ['13', '13']}"
Superliga,Denmark,Randers,1,Viborg,0,2023-08-25,https://www.goal.com/en/match/randers-vs-viborg/9mr8b6pqe43hvduvsx10f5no4,"[['Randers', 'Draw', 'Viborg'], ['138', '326', '242']]","{'Ball possession': ['35.2%', '64.8%'], 'Total shots': ['17', '10'], 'Corners': ['4', '6'], 'Fouls': ['13', '9']}"
Primera A,Colombia,Boyacá Chicó,1,Huila,1,2023-08-25,https://www.goal.com/en/match/boyaca-chico-vs-atletico-huila/5frqzsp1s317ucpx9n1dyh7h0,"[['Boyacá Chicó', 'Draw', 'Huila'], ['58', '90', '47']]","{'Ball possession': ['55.5%', '44.5%'], 'Total shots': ['19', '8'], 'Corners': ['11', '3'], 'Fouls': ['8', '16']}"
Primera A,Colombia,Atl. Nacional,2,Pasto,0,2023-08-25,https://www.goal.com/en/match/atletico-nacional-vs-deportivo-pasto/5gksmexradtu2ddwggc00cob8,"[['Atl. Nacional', 'Draw', 'Pasto'], ['164', '114', '52']]","{'Ball possession': ['59.7%', '40.3%'], 'Total shots': ['23', '16'], 'Corners': ['6', '5'], 'Fouls': ['17', '9']}"
Primera A,Colombia,Cali,0,Millonarios,0,2023-08-25,https://www.goal.com/en/match/deportivo-cali-vs-millonarios/5gdulj96r69el9ac06k57vhn8,"[['Cali', 'Draw', 'Millonarios'], ['87', '131', '128']]","{'Ball possession': ['41.3%', '58.7%'], 'Total shots': ['12', '8'], 'Corners': ['8', '3'], 'Fouls': ['14', '8']}"
Primera División,Uruguay,City Torque,1,Fénix,1,2023-08-25,https://www.goal.com/en/match/city-torque-vs-fenix/63kj3qrxg6dqpoo681qf7yyhg,"[['City Torque', 'Draw', 'Fénix'], ['21', '30', '15']]","{'Corners': ['10', '1'], 'Fouls': ['6', '11']}"
Primera División,Chile,Audax,1,Coquimbo,1,2023-08-25,https://www.goal.com/en/match/audax-italiano-vs-coquimbo-unido/bzbznvng6yix98gllx5wf376c,"[['Audax', 'Draw', 'Coquimbo'], ['47', '88', '43']]","{'Ball possession': ['47.6%', '52.4%'], 'Total shots': ['7', '11'], 'Corners': ['6', '11'], 'Fouls': ['16', '10']}"
2. Bundesliga,Germany,Paderborn,1,Kaiserslautern,2,2023-08-25,https://www.goal.com/en/match/paderborn-vs-kaiserslautern/4hbrc9odajab16olmtt5b9990,"[['Paderborn', 'Draw', 'Kaiserslautern'], ['244', '280', '97']]","{'Ball possession': ['69.7%', '30.3%'], 'Total shots': ['15', '13'], 'Corners': ['1', '2'], 'Fouls': ['17', '12']}"
