Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Premier League,England,Brentford,2,Tottenham,2,2022-12-26,https://www.goal.com/en/match/brentford-vs-tottenham-hotspur/7pth75s0pf15oncmovn8t1puc,"[['Brentford', 'Draw', 'Tottenham'], ['1049', '1921', '3586']]","{'Ball possession': ['39.1%', '60.9%'], 'Total shots': ['9', '15'], 'Corners': ['6', '5'], 'Fouls': ['11', '10']}"
Premier League,England,Crystal Palace,0,Fulham,3,2022-12-26,https://www.goal.com/en/match/crystal-palace-vs-fulham/7q1x8nb5vuj4z7dbgzo6y385w,"[['Crystal Palace', 'Draw', 'Fulham'], ['1769', '1604', '959']]","{'Ball possession': ['36.2%', '63.8%'], 'Total shots': ['4', '23'], 'Corners': ['1', '8'], 'Fouls': ['12', '15']}"
Premier League,England,Everton,1,Wolves,2,2022-12-26,https://www.goal.com/en/match/everton-vs-wolverhampton-wanderers/7q6afsfox61jukxbf9utnnbpw,"[['Everton', 'Draw', 'Wolves'], ['1630', '1665', '971']]","{'Ball possession': ['58.8%', '41.2%'], 'Total shots': ['12', '7'], 'Corners': ['2', '2'], 'Fouls': ['9', '22']}"
Premier League,England,Leicester,0,Newcastle,3,2022-12-26,https://www.goal.com/en/match/leicester-city-vs-newcastle-united/7qdyrfbbfr8wij8rd3fy87eok,"[['Leicester', 'Draw', 'Newcastle'], ['1188', '1604', '2189']]","{'Ball possession': ['60.1%', '39.9%'], 'Total shots': ['8', '12'], 'Corners': ['5', '5'], 'Fouls': ['9', '6']}"
Premier League,England,Southampton,1,Brighton,3,2022-12-26,https://www.goal.com/en/match/southampton-vs-brighton-and-hove-albion/7qn1jobwik3wwwtbcwyat007o,"[['Southampton', 'Draw', 'Brighton'], ['736', '1237', '1608']]","{'Ball possession': ['33.6%', '66.4%'], 'Total shots': ['14', '7'], 'Corners': ['4', '2'], 'Fouls': ['9', '10']}"
Premier League,England,Aston Villa,1,Liverpool,3,2022-12-26,https://www.goal.com/en/match/aston-villa-vs-liverpool/7ppha6ni8fkxglfbg5wunm904,"[['Aston Villa', 'Draw', 'Liverpool'], ['1054', '1525', '4450']]","{'Ball possession': ['48.1%', '51.9%'], 'Total shots': ['12', '16'], 'Corners': ['0', '6'], 'Fouls': ['7', '12']}"
Premier League,England,Arsenal,3,West Ham,1,2022-12-26,https://www.goal.com/en/match/arsenal-vs-west-ham-united/7pljiy2vyhdjcpee5547puzv8,"[['Arsenal', 'Draw', 'West Ham'], ['5232', '1532', '889']]","{'Ball possession': ['66.5%', '33.5%'], 'Total shots': ['16', '8'], 'Corners': ['7', '5'], 'Fouls': ['13', '17']}"
Championship,England,Watford,0,Millwall,2,2022-12-26,https://www.goal.com/en/match/watford-vs-millwall/6473zqq2t25vv0ukado6ek6xg,"[['Watford', 'Draw', 'Millwall'], ['857', '679', '254']]","{'Ball possession': ['44.8%', '55.2%'], 'Total shots': ['7', '23'], 'Corners': ['4', '10'], 'Fouls': ['14', '15']}"
Championship,England,Sunderland,2,Blackburn,1,2022-12-26,https://www.goal.com/en/match/sunderland-vs-blackburn-rovers/6421jgnor2eeos15m6f6l8tuc,"[['Sunderland', 'Draw', 'Blackburn'], ['467', '657', '510']]","{'Ball possession': ['49.8%', '50.2%'], 'Total shots': ['11', '6'], 'Corners': ['7', '3'], 'Fouls': ['15', '13']}"
Championship,England,Bristol City,0,West Bromwich,2,2022-12-26,https://www.goal.com/en/match/bristol-city-vs-west-bromwich-albion/631qioifg8b1h2el1ion4x1jo,"[['Bristol City', 'Draw', 'West Bromwich'], ['425', '741', '664']]","{'Ball possession': ['51.1%', '48.9%'], 'Total shots': ['8', '15'], 'Corners': ['8', '6'], 'Fouls': ['11', '8']}"
Championship,England,Hull,1,Blackpool,1,2022-12-26,https://www.goal.com/en/match/hull-city-vs-blackpool/63cu3dvwrbrxx4fo65uqwb1uc,"[['Hull', 'Draw', 'Blackpool'], ['396', '500', '229']]","{'Ball possession': ['67.3%', '32.7%'], 'Total shots': ['15', '16'], 'Corners': ['11', '8'], 'Fouls': ['18', '13']}"
Championship,England,Middlesbrough,4,Wigan,1,2022-12-26,https://www.goal.com/en/match/middlesbrough-vs-wigan-athletic/63k1vemxmjf7alk3hackfh8us,"[['Middlesbrough', 'Draw', 'Wigan'], ['576', '463', '199']]","{'Ball possession': ['62.3%', '37.7%'], 'Total shots': ['14', '17'], 'Corners': ['9', '10'], 'Fouls': ['8', '11']}"
Championship,England,Preston,1,Huddersfield,2,2022-12-26,https://www.goal.com/en/match/preston-north-end-vs-huddersfield-town/63npxu7j3751ctf1si1mo1fro,"[['Preston', 'Draw', 'Huddersfield'], ['483', '409', '176']]","{'Ball possession': ['46%', '54%'], 'Total shots': ['11', '9'], 'Corners': ['2', '3'], 'Fouls': ['10', '12']}"
