Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Premier League,England,Brighton,1,Aston Villa,2,2022-11-13,https://www.goal.com/en/match/brighton-and-hove-albion-vs-aston-villa/7omnd8h9u7pmsiowydwtguql0,"[['Brighton', 'Draw', 'Aston Villa'], ['2565', '1649', '1173']]","{'Ball possession': ['65.1%', '34.9%'], 'Total shots': ['7', '8'], 'Corners': ['11', '4'], 'Fouls': ['14', '11']}"
Premier League,England,Fulham,1,Man Utd,2,2022-11-13,https://www.goal.com/en/match/fulham-vs-manchester-united/7oqdzu5q0f19thyfvuw6zyas4,"[['Fulham', 'Draw', 'Man Utd'], ['1626', '1984', '7252']]","{'Ball possession': ['52.7%', '47.3%'], 'Total shots': ['14', '14'], 'Corners': ['10', '3'], 'Fouls': ['9', '10']}"
Serie A,Italy,Atalanta,2,Inter,3,2022-11-13,https://www.goal.com/en/match/atalanta-vs-internazionale/4ydm9dlvru3qh0l5a3fl4o1lg,"[['Atalanta', 'Draw', 'Inter'], ['836', '1442', '1898']]","{'Ball possession': ['46.2%', '53.8%'], 'Total shots': ['18', '14'], 'Corners': ['5', '4'], 'Fouls': ['10', '11']}"
Serie A,Italy,Monza,3,Salernitana,0,2022-11-13,https://www.goal.com/en/match/monza-vs-salernitana/4yydgzva9z2dl6a98ieatnj84,"[['Monza', 'Draw', 'Salernitana'], ['723', '912', '458']]","{'Ball possession': ['57.2%', '42.8%'], 'Total shots': ['19', '5'], 'Corners': ['6', '1'], 'Fouls': ['9', '11']}"
Serie A,Italy,Roma,1,Torino,1,2022-11-13,https://www.goal.com/en/match/roma-vs-torino/4z5clcdm3s5tdlwd0z7hfh82c,"[['Roma', 'Draw', 'Torino'], ['1810', '1126', '373']]","{'Ball possession': ['48%', '52%'], 'Total shots': ['13', '10'], 'Corners': ['8', '1'], 'Fouls': ['13', '10']}"
Serie A,Italy,Verona,1,Spezia,2,2022-11-13,https://www.goal.com/en/match/hellas-verona-vs-spezia/4ynwn0p5phc956kcckbjtotuc,"[['Verona', 'Draw', 'Spezia'], ['666', '812', '393']]","{'Ball possession': ['44%', '56%'], 'Total shots': ['18', '16'], 'Corners': ['2', '10'], 'Fouls': ['13', '21']}"
Serie A,Italy,Milan,2,Fiorentina,1,2022-11-13,https://www.goal.com/en/match/milan-vs-fiorentina/4yuuk41dohkr07g186jg5asyc,"[['Milan', 'Draw', 'Fiorentina'], ['2185', '1163', '484']]","{'Ball possession': ['49.7%', '50.3%'], 'Total shots': ['12', '11'], 'Corners': ['5', '7'], 'Fouls': ['13', '11']}"
Serie A,Italy,Juventus,3,Lazio,0,2022-11-13,https://www.goal.com/en/match/juventus-vs-lazio/4yrae6dxmyieq46d6ydyk75zo,"[['Juventus', 'Draw', 'Lazio'], ['2407', '1512', '977']]","{'Ball possession': ['40.8%', '59.2%'], 'Total shots': ['13', '10'], 'Corners': ['2', '6'], 'Fouls': ['10', '8']}"
Bundesliga,Germany,Mainz 05,1,Frankfurt,1,2022-11-13,https://www.goal.com/en/match/mainz-05-vs-eintracht-frankfurt/dluxxsi6x1x0ikraqci6dc4d0,"[['Mainz 05', 'Draw', 'Frankfurt'], ['631', '1440', '2002']]","{'Ball possession': ['39%', '61%'], 'Total shots': ['18', '10'], 'Corners': ['5', '2'], 'Fouls': ['12', '8']}"
Bundesliga,Germany,Freiburg,4,Union Berlin,1,2022-11-13,https://www.goal.com/en/match/freiburg-vs-union-berlin/dlqvspoy3im4qjdgvpvxkgo44,"[['Freiburg', 'Draw', 'Union Berlin'], ['1307', '1488', '1123']]","{'Ball possession': ['72.7%', '27.3%'], 'Total shots': ['7', '4'], 'Corners': ['2', '1'], 'Fouls': ['13', '9']}"
Ligue 1,France,PSG,5,Auxerre,0,2022-11-13,https://www.goal.com/en/match/psg-vs-auxerre/v28g8q5m8j2f72hxi9jaeec4,"[['PSG', 'Draw', 'Auxerre'], ['2467', '759', '250']]","{'Ball possession': ['58.8%', '41.2%'], 'Total shots': ['9', '10'], 'Corners': ['3', '7'], 'Fouls': ['5', '7']}"
