Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
UEFA Champions League,Europe,Atlético,0,Club Brugge,0,2022-10-12,https://www.goal.com/en/match/atletico-madrid-vs-club-brugge/ei4y9ygzpgr1ho2p84262g7x0,"[['Atlético', 'Draw', 'Club Brugge'], ['3059', '2038', '1356']]","{'Ball possession': ['65.2%', '34.8%'], 'Total shots': ['21', '5'], 'Corners': ['12', '1'], 'Fouls': ['8', '7']}"
UEFA Champions League,Europe,Napoli,4,Ajax,2,2022-10-12,https://www.goal.com/en/match/napoli-vs-ajax/9io129aqlnxzyng7jsvbikbo4,"[['Napoli', 'Draw', 'Ajax'], ['4535', '2299', '1486']]","{'Ball possession': ['45.1%', '54.9%'], 'Total shots': ['13', '13'], 'Corners': ['2', '6'], 'Fouls': ['11', '11']}"
UEFA Champions League,Europe,Barcelona,3,Inter,3,2022-10-12,https://www.goal.com/en/match/barcelona-vs-internazionale/ehjb3hfdsjeef7ec9ny7dcz6c,"[['Barcelona', 'Draw', 'Inter'], ['6681', '2351', '2735']]","{'Ball possession': ['61.9%', '38.1%'], 'Total shots': ['25', '11'], 'Corners': ['10', '9'], 'Fouls': ['12', '15']}"
UEFA Champions League,Europe,Leverkusen,0,Porto,3,2022-10-12,https://www.goal.com/en/match/bayer-leverkusen-vs-porto/ei8atnqhvgk5jwl1n9bp0w1zo,"[['Leverkusen', 'Draw', 'Porto'], ['2019', '2079', '1651']]","{'Ball possession': ['64.6%', '35.4%'], 'Total shots': ['17', '5'], 'Corners': ['8', '1'], 'Fouls': ['16', '9']}"
UEFA Champions League,Europe,Rangers,1,Liverpool,7,2022-10-12,https://www.goal.com/en/match/rangers-vs-liverpool/9ir2961t842mg9xshov31k2dw,"[['Rangers', 'Draw', 'Liverpool'], ['1294', '1963', '4785']]","{'Ball possession': ['43.3%', '56.7%'], 'Total shots': ['7', '20'], 'Corners': ['3', '3'], 'Fouls': ['7', '6']}"
UEFA Champions League,Europe,Sporting,0,Marseille,2,2022-10-12,https://www.goal.com/en/match/sporting-cp-vs-olympique-marseille/f4izkqs5s6c5bivroq02dyuxg,"[['Sporting', 'Draw', 'Marseille'], ['2036', '2020', '1548']]","{'Ball possession': ['31.1%', '68.9%'], 'Total shots': ['4', '16'], 'Corners': ['3', '7'], 'Fouls': ['14', '15']}"
UEFA Champions League,Europe,Tottenham,3,Frankfurt,2,2022-10-12,https://www.goal.com/en/match/tottenham-hotspur-vs-eintracht-frankfurt/f4g6g10rfreldw1iuy0tmkvf8,"[['Tottenham', 'Draw', 'Frankfurt'], ['3246', '1822', '852']]","{'Ball possession': ['51.3%', '48.7%'], 'Total shots': ['11', '11'], 'Corners': ['5', '4'], 'Fouls': ['13', '15']}"
UEFA Champions League,Europe,Viktoria Plzeň,2,Bayern München,4,2022-10-12,https://www.goal.com/en/match/viktoria-plzen-vs-bayern-muenchen/ehm0gsc6mj2mhx6hw06j43t3o,"[['Viktoria Plzeň', 'Draw', 'Bayern München'], ['529', '1288', '3033']]","{'Ball possession': ['31.7%', '68.3%'], 'Total shots': ['15', '15'], 'Corners': ['3', '1'], 'Fouls': ['9', '11']}"
Championship,England,Bristol City,2,Preston,1,2022-10-12,https://www.goal.com/en/match/bristol-city-vs-preston-north-end/5kvyo1grbyc4qvwd0opgho9as,"[['Bristol City', 'Draw', 'Preston'], ['556', '755', '462']]","{'Ball possession': ['46.4%', '53.6%'], 'Total shots': ['14', '8'], 'Corners': ['5', '1'], 'Fouls': ['12', '12']}"
Liga Profesional Argentina,Argentina,Aldosivi,0,Banfield,1,2022-10-12,https://www.goal.com/en/match/aldosivi-vs-banfield/ajim9edl7hrf6y35qb859q7mc,"[['Aldosivi', 'Draw', 'Banfield'], ['124', '233', '162']]","{'Ball possession': ['54.4%', '45.6%'], 'Total shots': ['16', '8'], 'Corners': ['3', '4'], 'Fouls': ['12', '15']}"
Liga Profesional Argentina,Argentina,Gimn La Plata,0,San Lorenzo,1,2022-10-12,https://www.goal.com/en/match/gimnasia-la-plata-vs-san-lorenzo/ajeousphut785xvdzt2psax3o,"[['Gimn La Plata', 'Draw', 'San Lorenzo'], ['259', '235', '170']]","{'Ball possession': ['50.3%', '49.7%'], 'Total shots': ['11', '10'], 'Corners': ['8', '5'], 'Fouls': ['12', '15']}"
Liga Profesional Argentina,Argentina,Sarmiento,0,Boca Juniors,1,2022-10-12,https://www.goal.com/en/match/sarmiento-vs-boca-juniors/ajmkczm14knzjnzotrjm97504,"[['Sarmiento', 'Draw', 'Boca Juniors'], ['197', '315', '815']]","{'Ball possession': ['44.3%', '55.7%'], 'Total shots': ['10', '17'], 'Corners': ['9', '6'], 'Fouls': ['14', '14']}"
J1 League,Japan,F Marinos,0,Júbilo,1,2022-10-12,https://www.goal.com/en/match/yokohama-f-marinos-vs-jubilo-iwata/ch9iowz6cg2i9sgxhueqnh8us,"[['F Marinos', 'Draw', 'Júbilo'], ['878', '543', '177']]","{'Ball possession': ['74%', '26%'], 'Total shots': ['21', '6'], 'Corners': ['8', '2'], 'Fouls': ['11', '15']}"
J1 League,Japan,Kawasaki,3,Kyoto,1,2022-10-12,https://www.goal.com/en/match/kawasaki-frontale-vs-kyoto-sanga/c95azcxxi8m94id4oy7excsus,"[['Kawasaki', 'Draw', 'Kyoto'], ['1056', '666', '211']]","{'Ball possession': ['53.5%', '46.5%'], 'Total shots': ['15', '13'], 'Corners': ['6', '7'], 'Fouls': ['9', '17']}"
J1 League,Japan,Tokyo,4,Cerezo,0,2022-10-12,https://www.goal.com/en/match/tokyo-vs-cerezo-osaka/c91fe85g2x1n7lqfdedoinjtg,"[['Tokyo', 'Draw', 'Cerezo'], ['447', '594', '446']]","{'Ball possession': ['53.2%', '46.8%'], 'Total shots': ['17', '6'], 'Corners': ['1', '1'], 'Fouls': ['12', '9']}"
J1 League,Japan,Vissel Kobe,1,Shonan,0,2022-10-12,https://www.goal.com/en/match/vissel-kobe-vs-shonan-bellmare/chdi6yu6l53xpa1sloe9jiiok,"[['Vissel Kobe', 'Draw', 'Shonan'], ['622', '456', '167']]","{'Ball possession': ['46.7%', '53.3%'], 'Total shots': ['14', '13'], 'Corners': ['7', '1'], 'Fouls': ['6', '13']}"
J1 League,Japan,Urawa,1,Consadole,1,2022-10-12,https://www.goal.com/en/match/urawa-reds-vs-consadole-sapporo/ch1b3y5eh99t2jvoldkqbxafo,"[['Urawa', 'Draw', 'Consadole'], ['466', '460', '291']]","{'Ball possession': ['38.1%', '61.9%'], 'Total shots': ['15', '16'], 'Corners': ['1', '5'], 'Fouls': ['7', '9']}"
Primera A,Colombia,Patriotas,1,Pasto,1,2022-10-12,https://www.goal.com/en/match/patriotas-boyaca-vs-deportivo-pasto/21i9esu2rxck10mba01qzwd90,"[['Patriotas', 'Draw', 'Pasto'], ['85', '194', '147']]","{'Ball possession': ['76.1%', '23.9%'], 'Total shots': ['24', '6'], 'Corners': ['8', '0'], 'Fouls': ['9', '5']}"
Primera A,Colombia,Equidad,1,Cortuluá,1,2022-10-12,https://www.goal.com/en/match/la-equidad-vs-cortulua/21ah2o83ud1yuxkztb35j3rpw,"[['Equidad', 'Draw', 'Cortuluá'], ['194', '157', '69']]","{'Ball possession': ['62.3%', '37.7%'], 'Total shots': ['20', '10'], 'Corners': ['9', '3'], 'Fouls': ['13', '19']}"
Primera A,Colombia,Pereira,0,Envigado,2,2022-10-12,https://www.goal.com/en/match/deportivo-pereira-vs-envigado/2260jxftdraaeqi2l4vgtwsno,"[['Pereira', 'Draw', 'Envigado'], ['165', '154', '89']]","{'Ball possession': ['55.4%', '44.6%'], 'Total shots': ['19', '15'], 'Corners': ['5', '2'], 'Fouls': ['4', '5']}"
