Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
MLS,USA,NYCFC,1,Charlotte,1,2023-07-06,https://www.goal.com/en/match/new-york-city-vs-charlotte/abrgvph0oo5fx35uz05cxjoyc,"[['NYCFC', 'Draw', 'Charlotte'], ['252', '250', '126']]","{'Ball possession': ['58.1%', '41.9%'], 'Total shots': ['21', '3'], 'Corners': ['6', '1'], 'Fouls': ['10', '14']}"
Copa do Brasil,Brazil,São Paulo,1,Palmeiras,0,2023-07-06,https://www.goal.com/en/match/sao-paulo-vs-palmeiras/4ydl8pi79x1m14ydfnvtl7g2c,"[['São Paulo', 'Draw', 'Palmeiras'], ['270', '418', '366']]","{'Ball possession': ['56.6%', '43.4%'], 'Total shots': ['18', '8'], 'Corners': ['8', '7'], 'Fouls': ['16', '12']}"
Copa do Brasil,Brazil,América MG,1,Corinthians,0,2023-07-06,https://www.goal.com/en/match/america-mineiro-vs-corinthians/4y102b4ahyujiy9pse2t6jdp0,"[['América MG', 'Draw', 'Corinthians'], ['281', '366', '223']]","{'Ball possession': ['34.8%', '65.2%'], 'Total shots': ['15', '18'], 'Corners': ['5', '4'], 'Fouls': ['6', '6']}"
Copa do Brasil,Brazil,Flamengo,2,Paranaense,1,2023-07-06,https://www.goal.com/en/match/flamengo-vs-athletico-paranaense/4yvxlr5p2fhefir1561ye53bo,"[['Flamengo', 'Draw', 'Paranaense'], ['410', '247', '105']]","{'Ball possession': ['75%', '25%'], 'Total shots': ['12', '8'], 'Corners': ['4', '5'], 'Fouls': ['14', '23']}"
Liga Profesional Argentina,Argentina,R. Central,0,Estudiantes,0,2023-07-06,https://www.goal.com/en/match/rosario-central-vs-estudiantes/2hehf06kmtks0h02zequ42ot0,"[['R. Central', 'Draw', 'Estudiantes'], ['245', '341', '187']]","{'Ball possession': ['52.5%', '47.5%'], 'Total shots': ['17', '16'], 'Corners': ['7', '4'], 'Fouls': ['14', '15']}"
Liga Profesional Argentina,Argentina,Racing Club,1,San Lorenzo,1,2023-07-06,https://www.goal.com/en/match/racing-club-vs-san-lorenzo/2hb1nly5aarkgeuamc37cj1g4,"[['Racing Club', 'Draw', 'San Lorenzo'], ['419', '345', '233']]","{'Ball possession': ['45.9%', '54.1%'], 'Total shots': ['6', '18'], 'Corners': ['2', '3'], 'Fouls': ['9', '12']}"
Liga Profesional Argentina,Argentina,River Plate,2,Colón,0,2023-07-06,https://www.goal.com/en/match/river-plate-vs-colon/2h7fvvb0c8f51sj1qzp1t98us,"[['River Plate', 'Draw', 'Colón'], ['682', '225', '136']]","{'Ball possession': ['69.4%', '30.6%'], 'Total shots': ['20', '4'], 'Corners': ['3', '2'], 'Fouls': ['13', '18']}"
Liga Profesional Argentina,Argentina,Arsenal,1,Def y Justicia,2,2023-07-06,https://www.goal.com/en/match/arsenal-vs-defensa-y-justicia/2gualpj64wpnptxozgrzrgetw,"[['Arsenal', 'Draw', 'Def y Justicia'], ['158', '266', '302']]","{'Ball possession': ['41.7%', '58.3%'], 'Total shots': ['12', '21'], 'Corners': ['4', '6'], 'Fouls': ['13', '11']}"
Liga Profesional Argentina,Argentina,Unión,0,Boca Juniors,0,2023-07-06,https://www.goal.com/en/match/union-vs-boca-juniors/2ghbrr56za86rx76h1m7vea6s,"[['Unión', 'Draw', 'Boca Juniors'], ['224', '311', '565']]","{'Ball possession': ['51.2%', '48.8%'], 'Total shots': ['21', '4'], 'Corners': ['8', '2'], 'Fouls': ['14', '15']}"
Primera División,Uruguay,Nacional,4,Plaza Colonia,1,2023-07-06,https://www.goal.com/en/match/nacional-vs-plaza-colonia/d6b657vyt63b83yc960bi19uc,"[['Nacional', 'Draw', 'Plaza Colonia'], ['116', '88', '31']]","{'Corners': ['7', '2'], 'Fouls': ['6', '6']}"
COSAFA Cup,Africa,Seychelles,0,Comoros,3,2023-07-06,https://www.goal.com/en/match/seychelles-vs-comoros/6ju0aqx62cvzbzni19kll29lg,[],{}
COSAFA Cup,Africa,Zambia,0,Malawi,1,2023-07-06,https://www.goal.com/en/match/zambia-vs-malawi/6kf4oy3ehb2z2o4omzn6v5yqc,"[['Zambia', 'Draw', 'Malawi'], ['179', '170', '69']]","{'Corners': ['9', '8'], 'Fouls': ['9', '7']}"
Premier League,Belarus,Torpedo BelAZ,0,Dinamo Minsk,0,2023-07-06,https://www.goal.com/en/match/torpedo-belaz-vs-dinamo-minsk/14fb9rfn57ylaa1bdcpibgis4,"[['Torpedo BelAZ', 'Draw', 'Dinamo Minsk'], ['58', '159', '147']]","{'Corners': ['4', '3'], 'Fouls': ['17', '16']}"
Premier League,Belarus,BATE,2,Shakhtyor,0,2023-07-06,https://www.goal.com/en/match/bate-vs-shakhtyor-soligorsk/15laze35fjwedvgw81jalc93o,"[['BATE', 'Draw', 'Shakhtyor'], ['172', '178', '84']]","{'Corners': ['5', '3'], 'Fouls': ['9', '12']}"
Serie B,Brazil,CRB,2,Sport,0,2023-07-06,https://www.goal.com/en/match/crb-vs-sport-recife/aspyysqbar3tsibdf8ccfb3mc,"[['CRB', 'Draw', 'Sport'], ['116', '235', '207']]","{'Ball possession': ['40%', '60%'], 'Total shots': ['8', '17'], 'Corners': ['3', '7'], 'Fouls': ['18', '13']}"
UEFA U19 Championship,Europe,Portugal,5,Italy,1,2023-07-06,https://www.goal.com/en/match/portugal-u19-vs-italy-u19/6uxay6jirxci6pjpnlgp4e1as,"[['Portugal', 'Draw', 'Italy'], ['224', '244', '121']]","{'Ball possession': ['65%', '35%'], 'Total shots': ['21', '4'], 'Corners': ['5', '4'], 'Fouls': ['12', '17']}"
UEFA U19 Championship,Europe,Malta,0,Poland,2,2023-07-06,https://www.goal.com/en/match/malta-u19-vs-poland-u19/6uopv4fu5a8xl10jbz8etr4t0,"[['Malta', 'Draw', 'Poland'], ['66', '144', '193']]","{'Ball possession': ['51.1%', '48.9%'], 'Total shots': ['18', '13'], 'Corners': ['4', '2'], 'Fouls': ['21', '23']}"
Ykkönen,Finland,TPS,4,KPV,1,2023-07-06,https://www.goal.com/en/match/tps-vs-kpv/7ao2j5oprril5qsy3sp0rfrx0,"[['TPS', 'Draw', 'KPV'], ['200', '155', '61']]","{'Corners': ['6', '3'], 'Fouls': ['16', '4']}"
1. Deild,Iceland,Fjölnir,4,Leiknir R,1,2023-07-06,https://www.goal.com/en/match/fjoelnir-vs-leiknir-reykjavik/dffj0tu616xytl03psr8vwyl0,"[['Fjölnir', 'Draw', 'Leiknir R'], ['157', '143', '51']]","{'Corners': ['2', '10'], 'Fouls': ['8', '11']}"
A Lyga,Lithuania,Žalgiris,3,Riteriai,0,2023-07-06,https://www.goal.com/en/match/zalgiris-vs-riteriai/e9dk6fzjmys5di4enpel13lsk,"[['Žalgiris', 'Draw', 'Riteriai'], ['105', '94', '30']]","{'Corners': ['5', '1'], 'Fouls': ['7', '8']}"
Premier League,Singapore,Hougang Utd,0,Tampines,1,2023-07-06,https://www.goal.com/en/match/hougang-united-vs-tampines-rovers/dm050gf9erhp06s6jwo1wvm6s,"[['Hougang Utd', 'Draw', 'Tampines'], ['33', '69', '85']]","{'Corners': ['7', '11'], 'Fouls': ['16', '11']}"
Premier League,Singapore,Tanjong,2,Balestier,3,2023-07-06,https://www.goal.com/en/match/tanjong-pagar-vs-balestier-khalsa/dm3tlkyo3154x6l435gx1jbis,[],{}
CONMEBOL Libertadores U20,South America,Cerro Porteño,4,Always Ready,1,2023-07-06,https://www.goal.com/en/match/cerro-porteno-u20-vs-always-ready-u20/1wqysg4s15kqvy63p2xhc9ij8,[],{}
CONMEBOL Libertadores U20,South America,Boca Juniors,1,Huachipato U20,0,2023-07-06,https://www.goal.com/en/match/boca-juniors-u20-vs-huachipato-u20/5rqgijql3radaocia81q2w0t0,[],{}
Friendlies Women,World,Ireland,0,France,3,2023-07-06,https://www.goal.com/en/match/republic-of-ireland-vs-france/2fabxk9v94djl0itrr4f9ls0k,"[['Ireland', 'Draw', 'France'], ['29', '49', '103']]","{'Ball possession': ['27.3%', '72.7%'], 'Total shots': ['2', '11'], 'Corners': ['3', '5'], 'Fouls': ['4', '12']}"
