Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
La Liga,Spain,Girona,2,Athletic Club,1,2022-11-04,https://www.goal.com/en/match/girona-vs-athletic-club/9i3jv0pep675wtw2cy9f6bp5g,[],{}
Serie A,Italy,Udinese,1,Lecce,1,2022-11-04,https://www.goal.com/en/match/udinese-vs-lecce/4xa4myvw6erzvtoqpp9eiq87o,[],{}
Bundesliga,Germany,M'gladbach,3,Stuttgart,1,2022-11-04,https://www.goal.com/en/match/borussia-m-gladbach-vs-stuttgart/dk6bi1g96to98z1nfg3wvvqc4,[],{}
Ligue 1,France,Troyes,1,Auxerre,1,2022-11-04,https://www.goal.com/en/match/troyes-vs-auxerre/udxw88w55ytpip9s79c09ij8,[],{}
Championship,England,Reading,1,Preston,2,2022-11-04,https://www.goal.com/en/match/reading-vs-preston-north-end/5yoifvekw8wyra69m8hicq68k,[],{}
FA Cup,England,Sheff Wed,2,Morecambe,0,2022-11-04,https://www.goal.com/en/match/sheffield-wednesday-vs-morecambe/4c2r5vlf8nkxsscmthw2ehgyc,[],{}
FA Cup,England,Hereford,1,Portsmouth,3,2022-11-04,https://www.goal.com/en/match/hereford-vs-portsmouth/538x9qn8lnja070s4t4jbmqdw,[],{}
Eredivisie,Netherlands,Cambuur,0,NEC,1,2022-11-04,https://www.goal.com/en/match/cambuur-vs-nec/3ecqrxo9ce3yg1y0va0el75sk,[],{}
A-League Men,Australia,Mel Victory,4,Newcastle,0,2022-11-04,https://www.goal.com/en/match/melbourne-victory-vs-newcastle-jets/2czzsidir0nyyfbgyb3m12yvo,[],{}
Süper Lig,Turkey,Kasımpaşa,1,Ankaragücü,1,2022-11-04,https://www.goal.com/en/match/kasimpasa-vs-ankaraguecue/l59cco8kpujhe436470b4sus,[],{}
Süper Lig,Turkey,Ümraniye,3,Alanyaspor,1,2022-11-04,https://www.goal.com/en/match/uemraniyespor-vs-alanyaspor/klxhvqfosj92f3cys3rnw26s,[],{}
Premiership,Scotland,Aberdeen,4,Hibernian,1,2022-11-04,https://www.goal.com/en/match/aberdeen-vs-hibernian/9q6uc972e2jtf0imfohnul82c,[],{}
Premiership,Scotland,Kilmarnock,2,Livingston,3,2022-11-04,https://www.goal.com/en/match/kilmarnock-vs-livingston/9qir1rk6eei1ierjvb5y9k1lg,[],{}
