Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Premier League,England,Liverpool,0,Chelsea,0,2023-01-21,https://www.goal.com/en/match/liverpool-vs-chelsea/7uoopvy787g8eyalpemoa3504,"[['Liverpool', 'Draw', 'Chelsea'], ['4936', '2676', '3709']]","{'Ball possession': ['47.5%', '52.5%'], 'Total shots': ['15', '11'], 'Corners': ['5', '5'], 'Fouls': ['16', '9']}"
Premier League,England,Bournemouth,1,Nottm Forest,1,2023-01-21,https://www.goal.com/en/match/afc-bournemouth-vs-nottingham-forest/7u0g9ku5ahapcoirwc98ewpas,"[['Bournemouth', 'Draw', 'Nottm Forest'], ['996', '1388', '1292']]","{'Ball possession': ['42.4%', '57.6%'], 'Total shots': ['16', '20'], 'Corners': ['4', '6'], 'Fouls': ['10', '7']}"
Premier League,England,Leicester,2,Brighton,2,2023-01-21,https://www.goal.com/en/match/leicester-city-vs-brighton-and-hove-albion/7ukt0rzkdx90bx5nmh62grthw,"[['Leicester', 'Draw', 'Brighton'], ['791', '1195', '2216']]","{'Ball possession': ['36.6%', '63.4%'], 'Total shots': ['9', '13'], 'Corners': ['5', '6'], 'Fouls': ['9', '9']}"
Premier League,England,Southampton,0,Aston Villa,1,2023-01-21,https://www.goal.com/en/match/southampton-vs-aston-villa/7uwdjz1pczv4q0em80nmai710,"[['Southampton', 'Draw', 'Aston Villa'], ['827', '1293', '1444']]","{'Ball possession': ['36.5%', '63.5%'], 'Total shots': ['8', '16'], 'Corners': ['2', '2'], 'Fouls': ['19', '9']}"
Premier League,England,West Ham,2,Everton,0,2023-01-21,https://www.goal.com/en/match/west-ham-united-vs-everton/7v08a5ertzulapbgymtty7q50,"[['West Ham', 'Draw', 'Everton'], ['1274', '984', '565']]","{'Ball possession': ['32.2%', '67.8%'], 'Total shots': ['11', '5'], 'Corners': ['4', '9'], 'Fouls': ['9', '6']}"
Premier League,England,Crystal Palace,0,Newcastle,0,2023-01-21,https://www.goal.com/en/match/crystal-palace-vs-newcastle-united/7u9jyqoz4sqrtw3byovnwp91w,"[['Crystal Palace', 'Draw', 'Newcastle'], ['680', '1247', '2113']]","{'Ball possession': ['39.2%', '60.8%'], 'Total shots': ['6', '16'], 'Corners': ['3', '15'], 'Fouls': ['13', '7']}"
La Liga,Spain,Vallecano,0,Real Sociedad,2,2023-01-21,https://www.goal.com/en/match/rayo-vallecano-vs-real-sociedad/9nibttdmsvf9k09yd69cguuj8,"[['Vallecano', 'Draw', 'Real Sociedad'], ['285', '876', '1352']]","{'Ball possession': ['54.3%', '45.7%'], 'Total shots': ['14', '12'], 'Corners': ['3', '4'], 'Fouls': ['11', '11']}"
La Liga,Spain,Espanyol,1,Betis,0,2023-01-21,https://www.goal.com/en/match/espanyol-vs-real-betis/9nm4couy12yrf8nwdmbr6hkwk,"[['Espanyol', 'Draw', 'Betis'], ['408', '1002', '1100']]","{'Ball possession': ['30.2%', '69.8%'], 'Total shots': ['8', '13'], 'Corners': ['7', '4'], 'Fouls': ['18', '8']}"
La Liga,Spain,Atlético,3,Valladolid,0,2023-01-21,https://www.goal.com/en/match/atletico-madrid-vs-real-valladolid/9n778tyxkaup5hdv3n1f5h5as,"[['Atlético', 'Draw', 'Valladolid'], ['1404', '793', '270']]","{'Ball possession': ['47.2%', '52.8%'], 'Total shots': ['18', '7'], 'Corners': ['4', '1'], 'Fouls': ['12', '7']}"
La Liga,Spain,Sevilla,1,Cádiz,0,2023-01-21,https://www.goal.com/en/match/sevilla-vs-cadiz/9ntxbtrpm06z3wy12bqgv3q50,"[['Sevilla', 'Draw', 'Cádiz'], ['1440', '978', '328']]","{'Ball possession': ['74.9%', '25.1%'], 'Total shots': ['17', '4'], 'Corners': ['8', '1'], 'Fouls': ['15', '14']}"
Serie A,Italy,Verona,2,Lecce,0,2023-01-21,https://www.goal.com/en/match/hellas-verona-vs-lecce/52lecgaqdaqfm3svby0zvwt1w,"[['Verona', 'Draw', 'Lecce'], ['485', '768', '459']]","{'Ball possession': ['41.9%', '58.1%'], 'Total shots': ['11', '9'], 'Corners': ['5', '4'], 'Fouls': ['15', '12']}"
Serie A,Italy,Salernitana,0,Napoli,2,2023-01-21,https://www.goal.com/en/match/salernitana-vs-napoli/535fua9icrjy2moh9j97xv7ro,"[['Salernitana', 'Draw', 'Napoli'], ['256', '811', '1687']]","{'Ball possession': ['25.4%', '74.6%'], 'Total shots': ['5', '9'], 'Corners': ['3', '4'], 'Fouls': ['14', '15']}"
Serie A,Italy,Fiorentina,0,Torino,1,2023-01-21,https://www.goal.com/en/match/fiorentina-vs-torino/52hzbvk6c6lm989kevmsx9rtg,"[['Fiorentina', 'Draw', 'Torino'], ['1117', '1002', '392']]","{'Ball possession': ['62.1%', '37.9%'], 'Total shots': ['19', '9'], 'Corners': ['5', '4'], 'Fouls': ['9', '23']}"
Bundesliga,Germany,Bochum,3,Hertha BSC,1,2023-01-21,https://www.goal.com/en/match/bochum-vs-hertha-bsc/dnh69a3hyegcrqqdairyqyck4,"[['Bochum', 'Draw', 'Hertha BSC'], ['398', '630', '483']]","{'Ball possession': ['49.3%', '50.7%'], 'Total shots': ['10', '11'], 'Corners': ['1', '6'], 'Fouls': ['13', '13']}"
Bundesliga,Germany,Frankfurt,3,Schalke 04,0,2023-01-21,https://www.goal.com/en/match/eintracht-frankfurt-vs-schalke-04/dn9851vi2bfig112s8jb0bztg,"[['Frankfurt', 'Draw', 'Schalke 04'], ['1331', '796', '326']]","{'Ball possession': ['43.7%', '56.3%'], 'Total shots': ['12', '19'], 'Corners': ['5', '4'], 'Fouls': ['16', '10']}"
Bundesliga,Germany,Stuttgart,1,Mainz 05,1,2023-01-21,https://www.goal.com/en/match/stuttgart-vs-mainz-05/dnkzub902s97lx8mtlibjvgus,"[['Stuttgart', 'Draw', 'Mainz 05'], ['531', '586', '335']]","{'Ball possession': ['55.8%', '44.2%'], 'Total shots': ['16', '13'], 'Corners': ['3', '5'], 'Fouls': ['15', '17']}"
