Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
UEFA Champions League,Europe,Astana,1,Dinamo Tbilisi,1,2023-07-12,https://www.goal.com/en/match/astana-vs-dinamo-tbilisi/91s47aw1idnqzgt7v8csa855g,"[['Astana', 'Draw', 'Dinamo Tbilisi'], ['378', '340', '146']]","{'Ball possession': ['50.2%', '49.8%'], 'Total shots': ['15', '10'], 'Corners': ['6', '1'], 'Fouls': ['9', '9']}"
UEFA Champions League,Europe,HJK,1,Larne,0,2023-07-12,https://www.goal.com/en/match/hjk-vs-larne/d3qwtwrkishy9t3aul0ahpvro,"[['HJK', 'Draw', 'Larne'], ['347', '292', '182']]","{'Total shots': ['1', '0'], 'Corners': ['4', '4'], 'Fouls': ['11', '14']}"
UEFA Champions League,Europe,Häcken,3,TNS,1,2023-07-12,https://www.goal.com/en/match/haecken-vs-the-new-saints/1igx00ske9ffjnx9f1yucj5ec,"[['Häcken', 'Draw', 'TNS'], ['356', '279', '156']]","{'Ball possession': ['66.7%', '33.3%'], 'Total shots': ['3', '1'], 'Corners': ['10', '0'], 'Fouls': ['9', '10']}"
UEFA Champions League,Europe,Farul,1,Sheriff,0,2023-07-12,https://www.goal.com/en/match/fcv-farul-constanta-vs-sheriff/49y7zadwhzp70a74696r8t8us,"[['Farul', 'Draw', 'Sheriff'], ['193', '456', '525']]","{'Ball possession': ['52.3%', '47.7%'], 'Total shots': ['11', '19'], 'Corners': ['3', '10'], 'Fouls': ['15', '16']}"
UEFA Champions League,Europe,Slovan,1,Swift,1,2023-07-12,https://www.goal.com/en/match/slovan-bratislava-vs-swift-hesperange/2ij15pyguibjaw9hxlnjczms4,"[['Slovan', 'Draw', 'Swift'], ['342', '295', '121']]","{'Ball possession': ['42.1%', '57.9%'], 'Total shots': ['7', '11'], 'Corners': ['5', '7'], 'Fouls': ['16', '21']}"
UEFA Europa Conference League,Europe,Dudelange,2,St Pat's,1,2023-07-12,https://www.goal.com/en/match/f91-dudelange-vs-st-patrick-s-athletic/a1bmupipifr3j9tf8knjcykus,"[['Dudelange', 'Draw', ""St Pat's""], ['127', '235', '237']]","{'Corners': ['7', '0'], 'Fouls': ['22', '10']}"
UEFA Europa Conference League,Europe,B36,0,Paide,0,2023-07-12,https://www.goal.com/en/match/b36-vs-paide/a1ksoi8pl0a5w6sv3a4a49z4k,"[['B36', 'Draw', 'Paide'], ['180', '183', '88']]","{'Corners': ['8', '2'], 'Fouls': ['10', '13']}"
CONMEBOL Sudamericana,South America,Colo Colo,2,América MG,1,2023-07-12,https://www.goal.com/en/match/colo-colo-vs-america-mineiro/50mffi5evki29w4bouaka972s,"[['Colo Colo', 'Draw', 'América MG'], ['290', '253', '184']]","{'Ball possession': ['52.1%', '47.9%'], 'Total shots': ['12', '10'], 'Corners': ['4', '3'], 'Fouls': ['13', '11']}"
CONMEBOL Sudamericana,South America,Barcelona,2,Estudiantes,1,2023-07-12,https://www.goal.com/en/match/barcelona-vs-estudiantes/4zr4kjw0pjitshwuzr63e6wwk,"[['Barcelona', 'Draw', 'Estudiantes'], ['228', '196', '253']]","{'Ball possession': ['51.5%', '48.5%'], 'Total shots': ['8', '16'], 'Corners': ['5', '4'], 'Fouls': ['13', '13']}"
CONMEBOL Sudamericana,South America,Corinthians,1,Universitario,0,2023-07-12,https://www.goal.com/en/match/corinthians-vs-universitario/51558iowvfcyukg6sikv2qk2c,"[['Corinthians', 'Draw', 'Universitario'], ['347', '188', '137']]","{'Ball possession': ['66.3%', '33.7%'], 'Total shots': ['15', '5'], 'Corners': ['3', '2'], 'Fouls': ['8', '12']}"
Liga Profesional Argentina,Argentina,R. Central,2,Córdoba SdE,0,2023-07-12,https://www.goal.com/en/match/rosario-central-vs-central-cordoba-sde/2hhzbi4ztj3zbp97xtdq7gd90,"[['R. Central', 'Draw', 'Córdoba SdE'], ['246', '199', '94']]","{'Ball possession': ['36.5%', '63.5%'], 'Total shots': ['13', '13'], 'Corners': ['4', '7'], 'Fouls': ['14', '9']}"
Liga Profesional Argentina,Argentina,Independiente,0,NOB,2,2023-07-12,https://www.goal.com/en/match/independiente-vs-newell-s-old-boys/2iuga6tvifvf0rck4etneusk4,"[['Independiente', 'Draw', 'NOB'], ['270', '216', '140']]","{'Ball possession': ['53.6%', '46.4%'], 'Total shots': ['14', '9'], 'Corners': ['3', '6'], 'Fouls': ['15', '18']}"
Liga Profesional Argentina,Argentina,Atl. Tucumán,2,Gimn La Plata,0,2023-07-12,https://www.goal.com/en/match/atletico-tucuman-vs-gimnasia-la-plata/2iqlmwdljjk5ezjcbibjrpw5w,"[['Atl. Tucumán', 'Draw', 'Gimn La Plata'], ['251', '191', '103']]","{'Ball possession': ['39.8%', '60.2%'], 'Total shots': ['13', '13'], 'Corners': ['7', '7'], 'Fouls': ['11', '8']}"
Club Friendlies,World,Feyenoord,2,Club Brugge,0,2023-07-12,https://www.goal.com/en/match/feyenoord-vs-club-brugge/aqurxhhp6pxqfp3hlnxlulyxg,"[['Feyenoord', 'Draw', 'Club Brugge'], ['191', '106', '55']]","{'Ball possession': ['49.8%', '50.2%'], 'Total shots': ['17', '11'], 'Corners': ['4', '1'], 'Fouls': ['12', '10']}"
Club Friendlies,World,Man Utd,2,Leeds,0,2023-07-12,https://www.goal.com/en/match/manchester-united-vs-leeds-united/8zbaxbs6adh9t4s7ikbvj0e1g,"[['Man Utd', 'Draw', 'Leeds'], ['2805', '382', '197']]","{'Ball possession': ['61.5%', '38.5%'], 'Total shots': ['12', '7'], 'Corners': ['7', '5'], 'Fouls': ['7', '9']}"
Club Friendlies,World,Rhynern,0,Dortmund,7,2023-07-12,https://www.goal.com/en/match/westfalia-rhynern-vs-borussia-dortmund/7bnptzg9z0dfz1lj8apynlq1g,"[['Rhynern', 'Draw', 'Dortmund'], ['25', '47', '215']]","{'Ball possession': ['29.1%', '70.9%'], 'Total shots': ['7', '36'], 'Corners': ['2', '16'], 'Fouls': ['5', '6']}"
Club Friendlies,World,Fenerbahçe,1,Crvena Zvezda,3,2023-07-12,https://www.goal.com/en/match/fenerbahce-vs-crvena-zvezda/3u3zx163wqs14dqbsflzlcr9w,"[['Fenerbahçe', 'Draw', 'Crvena Zvezda'], ['122', '67', '51']]","{'Ball possession': ['54.4%', '45.6%'], 'Total shots': ['6', '12'], 'Corners': ['1', '6'], 'Fouls': ['12', '27']}"
COSAFA Cup,Africa,Angola,4,Lesotho,2,2023-07-12,https://www.goal.com/en/match/angola-vs-lesotho/3381y6qmfhnd36zrhir4z2tqs,"[['Angola', 'Draw', 'Lesotho'], ['85', '112', '41']]","{'Corners': ['2', '6'], 'Fouls': ['9', '10']}"
