Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
FIFA World Cup,World,Japan,1,Croatia,1,2022-12-05,https://www.goal.com/en/match/japan-vs-croatia/9t63lrnr7aia41uo9xyk75ld6,"[['Japan', 'Draw', 'Croatia'], ['8245', '3559', '5591']]","{'Ball possession': ['41.8%', '58.2%'], 'Total shots': ['13', '17'], 'Corners': ['8', '5'], 'Fouls': ['13', '16']}"
FIFA World Cup,World,Brazil,4,Korea Rep,1,2022-12-05,https://www.goal.com/en/match/brazil-vs-korea-republic/6uhi1xmvr7m1m2mrr8dn5dvmy,"[['Brazil', 'Draw', 'Korea Rep'], ['10849', '2438', '2619']]","{'Ball possession': ['53.4%', '46.6%'], 'Total shots': ['18', '8'], 'Corners': ['5', '4'], 'Fouls': ['8', '13']}"
Primera A,Colombia,Medellín,1,Pereira,1,2022-12-05,https://www.goal.com/en/match/independiente-medellin-vs-deportivo-pereira/bnysyg8kr1xqi8kmp6fr10kr8,"[['Medellín', 'Draw', 'Pereira'], ['257', '251', '154']]","{'Ball possession': ['56.9%', '43.1%'], 'Total shots': ['20', '7'], 'Corners': ['7', '2'], 'Fouls': ['7', '9']}"
Club Friendlies,World,Demirspor,1,Fortuna,2,2022-12-05,https://www.goal.com/en/match/adana-demirspor-vs-fortuna-sittard/1w35dvxb5iojolyoysup38f84,"[['Demirspor', 'Draw', 'Fortuna'], ['73', '84', '55']]","{'Corners': ['5', '3'], 'Fouls': ['14', '17']}"
Club Friendlies,World,Kayseri,2,Saarbrücken,1,2022-12-05,https://www.goal.com/en/match/kayserispor-vs-saarbruecken/h80yyksnmviybdh3s0p3tbf8,[],{}
Club Friendlies,World,Gaziantep,3,Al Batin,1,2022-12-05,https://www.goal.com/en/match/gaziantep-fk-vs-al-batin/1d4jy787hweqz0gl1n5lt48pg,[],{}
Club Friendlies,World,Gzira Utd,1,Inter,6,2022-12-05,https://www.goal.com/en/match/gzira-united-vs-internazionale/9eb0rll2qwnq380hj7f3c29sk,"[['Gzira Utd', 'Draw', 'Inter'], ['95', '245', '647']]",
Premier League,Armenia,Ararat-Armenia,1,Pyunik,1,2022-12-05,https://www.goal.com/en/match/ararat-armenia-vs-pyunik/1if6ddsow265w8dp3wpil0nx0,[],{}
CSL,China PR,Guoan,1,Dalian,3,2022-12-05,https://www.goal.com/en/match/beijing-guoan-vs-dalian-pro/hn2pl64x5o7dawrhf8zhk8pg,"[['Guoan', 'Draw', 'Dalian'], ['410', '337', '138']]","{'Ball possession': ['70.1%', '29.9%'], 'Total shots': ['14', '13'], 'Corners': ['3', '3'], 'Fouls': ['14', '17']}"
CSL,China PR,Hebei FC,0,Meizhou,4,2022-12-05,https://www.goal.com/en/match/hebei-fc-vs-meizhou-hakka/3t44zwdl5uchkeupoatcgw0k,"[['Hebei FC', 'Draw', 'Meizhou'], ['174', '310', '247']]","{'Ball possession': ['28.7%', '71.3%'], 'Total shots': ['2', '11'], 'Corners': ['2', '2'], 'Fouls': ['5', '10']}"
CSL,China PR,Tianjin JMT,0,Guangzhou,0,2022-12-05,https://www.goal.com/en/match/tianjin-jinmen-tiger-vs-guangzhou-fc/hg03mie7s43yx9of06pjafx0,"[['Tianjin JMT', 'Draw', 'Guangzhou'], ['401', '358', '169']]","{'Ball possession': ['56%', '44%'], 'Total shots': ['11', '6'], 'Corners': ['2', '3'], 'Fouls': ['11', '9']}"
CSL,China PR,Henan,0,Rongcheng,1,2022-12-05,https://www.goal.com/en/match/henan-vs-chengdu-rongcheng/gsxrjc440manjbzljsy8u590,"[['Henan', 'Draw', 'Rongcheng'], ['251', '355', '176']]","{'Ball possession': ['49%', '51%'], 'Total shots': ['8', '14'], 'Corners': ['5', '2'], 'Fouls': ['25', '17']}"
CSL,China PR,Shenhua,0,Zhejiang,2,2022-12-05,https://www.goal.com/en/match/shanghai-shenhua-vs-zhejiang/hrxlf2nmxot25kzbx6oqn2fo,"[['Shenhua', 'Draw', 'Zhejiang'], ['198', '327', '279']]","{'Ball possession': ['36.5%', '63.5%'], 'Total shots': ['6', '10'], 'Corners': ['8', '5'], 'Fouls': ['16', '15']}"
1. Division,Cyprus,Omonia,4,Karmiotissa,0,2022-12-05,https://www.goal.com/en/match/omonia-nicosia-vs-karmiotissa/2235huqiejq070d9n8q1qbggk,"[['Omonia', 'Draw', 'Karmiotissa'], ['333', '382', '107']]","{'Corners': ['4', '5'], 'Fouls': ['11', '15']}"
Premier League Cup,England,Crystal Palace,2,Bristol,5,2022-12-05,https://www.goal.com/en/match/crystal-palace-u21-vs-bristol-city-u21/3d5k97m9t5ju30iady90yd3pw,"[['Crystal Palace', 'Draw', 'Bristol'], ['87', '103', '39']]","{'Ball possession': ['45%', '55%'], 'Total shots': ['8', '15'], 'Corners': ['8', '4'], 'Fouls': ['9', '8']}"
Premier League Cup,England,Hull,1,Charlton,2,2022-12-05,https://www.goal.com/en/match/hull-city-u21-vs-charlton-athletic-u21/1u8be1qux6lqz4hg8k4i9eihg,"[['Hull', 'Draw', 'Charlton'], ['70', '129', '53']]","{'Ball possession': ['55%', '45%'], 'Total shots': ['19', '10'], 'Corners': ['6', '3'], 'Fouls': ['15', '10']}"
Premier League Cup,England,Newcastle,0,Sheffield Utd,1,2022-12-05,https://www.goal.com/en/match/newcastle-united-u21-vs-sheffield-united-u21/3d8exkx1v6v6bwa57ov4a46xg,"[['Newcastle', 'Draw', 'Sheffield Utd'], ['71', '121', '64']]","{'Ball possession': ['58%', '42%'], 'Total shots': ['8', '5'], 'Corners': ['3', '0'], 'Fouls': ['1', '3']}"
Premier League International Cup,Europe,Brighton,2,PSV,2,2022-12-05,https://www.goal.com/en/match/brighton-u21-vs-psv-u21/6w7ueyy0rdkp6or2z09v22xw4,[],{}
National 1,France,Versailles,2,Sedan,0,2022-12-05,https://www.goal.com/en/match/versailles-vs-sedan/634h7bm9ub32numh1yrn48wes,"[['Versailles', 'Draw', 'Sedan'], ['299', '345', '147']]","{'Corners': ['0', '3'], 'Fouls': ['10', '7']}"
Super League 2,Greece,Apollon Pontou,0,Apollon,1,2022-12-05,https://www.goal.com/en/match/apollon-pontou-vs-apollon-larissa/dmpwi3zqd6ic16ftmo2vdhpuc,"[['Apollon Pontou', 'Draw', 'Apollon'], ['63', '147', '79']]","{'Corners': ['3', '2'], 'Fouls': ['12', '14']}"
Super League 2,Greece,Kallithea,3,AEK II,0,2022-12-05,https://www.goal.com/en/match/kallithea-vs-aek-athens-ii/1zkm9bn5k320nouxfs06wgkyc,"[['Kallithea', 'Draw', 'AEK II'], ['99', '122', '44']]","{'Corners': ['5', '8'], 'Fouls': ['15', '8']}"
