Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Friendlies,World,Mexico,2,Guatemala,0,2023-06-08,https://www.goal.com/en/match/mexico-vs-guatemala/8vfcsmn20hxjxt5cax2k4xt78,"[['Mexico', 'Draw', 'Guatemala'], ['266', '98', '52']]","{'Ball possession': ['58.7%', '41.3%'], 'Total shots': ['11', '15'], 'Corners': ['5', '8'], 'Fouls': ['10', '9']}"
CONMEBOL Libertadores,South America,Argentinos,2,Liverpool,1,2023-06-08,https://www.goal.com/en/match/argentinos-juniors-vs-liverpool/cu3ioh5rm6wfgqlcu90e16x3o,"[['Argentinos', 'Draw', 'Liverpool'], ['310', '223', '119']]","{'Ball possession': ['72.4%', '27.6%'], 'Total shots': ['14', '5'], 'Corners': ['5', '4'], 'Fouls': ['10', '13']}"
CONMEBOL Libertadores,South America,Ind. del Valle,3,Corinthians,0,2023-06-08,https://www.goal.com/en/match/independiente-valle-vs-corinthians/9q43td9ba549qpd6kjh17ciz8,"[['Ind. del Valle', 'Draw', 'Corinthians'], ['253', '232', '206']]","{'Ball possession': ['55.7%', '44.3%'], 'Total shots': ['16', '3'], 'Corners': ['4', '3'], 'Fouls': ['5', '8']}"
CONMEBOL Libertadores,South America,Nacional,1,Internacional,1,2023-06-08,https://www.goal.com/en/match/nacional-vs-internacional/ei9f51jwwnwiqy9rdroqmuy38,"[['Nacional', 'Draw', 'Internacional'], ['237', '354', '285']]","{'Ball possession': ['45.3%', '54.7%'], 'Total shots': ['14', '10'], 'Corners': ['5', '2'], 'Fouls': ['19', '10']}"
CONMEBOL Libertadores,South America,Aucas,0,Ñublense,0,2023-06-08,https://www.goal.com/en/match/aucas-vs-nublense/1gwzd5ap3qo55pz913mdqp8no,"[['Aucas', 'Draw', 'Ñublense'], ['179', '174', '111']]","{'Ball possession': ['53.6%', '46.4%'], 'Total shots': ['25', '11'], 'Corners': ['5', '3'], 'Fouls': ['9', '23']}"
CONMEBOL Libertadores,South America,Palmeiras,4,Barcelona,2,2023-06-08,https://www.goal.com/en/match/palmeiras-vs-barcelona/4vas67qk57dj46af06b9o58gk,"[['Palmeiras', 'Draw', 'Barcelona'], ['348', '184', '100']]","{'Ball possession': ['54%', '46%'], 'Total shots': ['26', '12'], 'Corners': ['7', '1'], 'Fouls': ['14', '12']}"
CONMEBOL Libertadores,South America,River Plate,2,Fluminense,0,2023-06-08,https://www.goal.com/en/match/river-plate-vs-fluminense/3c60q412w9ujc6adwsme2foyc,"[['River Plate', 'Draw', 'Fluminense'], ['744', '255', '409']]","{'Ball possession': ['45.5%', '54.5%'], 'Total shots': ['23', '7'], 'Corners': ['9', '4'], 'Fouls': ['18', '14']}"
CONMEBOL Libertadores,South America,The Strongest,1,Sp. Cristal,2,2023-06-08,https://www.goal.com/en/match/the-strongest-vs-sporting-cristal/6qwsmqimchxoeujcz7tmcc1ec,"[['The Strongest', 'Draw', 'Sp. Cristal'], ['284', '176', '134']]","{'Ball possession': ['59.7%', '40.3%'], 'Total shots': ['33', '9'], 'Corners': ['16', '3'], 'Fouls': ['11', '15']}"
CONMEBOL Sudamericana,South America,Blooming,1,Audax,2,2023-06-08,https://www.goal.com/en/match/blooming-vs-audax-italiano/ag60om5mdfsz5nl94wi1xeej8,"[['Blooming', 'Draw', 'Audax'], ['93', '132', '124']]","{'Ball possession': ['55.2%', '44.8%'], 'Total shots': ['11', '8'], 'Corners': ['3', '1'], 'Fouls': ['16', '15']}"
CONMEBOL Sudamericana,South America,Estudiantes,1,RB Bragantino,1,2023-06-08,https://www.goal.com/en/match/estudiantes-vs-rb-bragantino/cn7vs68h628zc74asd4q052xg,"[['Estudiantes', 'Draw', 'RB Bragantino'], ['254', '196', '118']]","{'Ball possession': ['57.5%', '42.5%'], 'Total shots': ['21', '10'], 'Corners': ['3', '4'], 'Fouls': ['14', '19']}"
