Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
FA Cup,England,Forest Green,1,Birmingham,2,2023-01-17,https://www.goal.com/en/match/forest-green-rovers-vs-birmingham-city/9rdwo6ndull725w02lxgw7578,"[['Forest Green', 'Draw', 'Birmingham'], ['513', '1075', '1305']]","{'Ball possession': ['52%', '48%'], 'Total shots': ['8', '6'], 'Corners': ['3', '4'], 'Fouls': ['15', '16']}"
FA Cup,England,Swansea,1,Bristol City,2,2023-01-17,https://www.goal.com/en/match/swansea-city-vs-bristol-city/5kqjp3k9yv235fyrcm1us65n8,"[['Swansea', 'Draw', 'Bristol City'], ['1040', '945', '394']]","{'Ball possession': ['61%', '39%'], 'Total shots': ['18', '6'], 'Corners': ['5', '3'], 'Fouls': ['15', '8']}"
FA Cup,England,Wigan,1,Luton,2,2023-01-17,https://www.goal.com/en/match/wigan-athletic-vs-luton-town/2psji8buhzljtj1txidps16ac,"[['Wigan', 'Draw', 'Luton'], ['604', '862', '707']]","{'Ball possession': ['43%', '57%'], 'Total shots': ['3', '13'], 'Corners': ['1', '5'], 'Fouls': ['14', '10']}"
FA Cup,England,Wolves,0,Liverpool,1,2023-01-17,https://www.goal.com/en/match/wolverhampton-wanderers-vs-liverpool/2igd3lzzqxkga1cn99h18t79w,"[['Wolves', 'Draw', 'Liverpool'], ['1172', '1386', '3329']]","{'Ball possession': ['58%', '42%'], 'Total shots': ['11', '7'], 'Corners': ['4', '2'], 'Fouls': ['10', '11']}"
FA Cup,England,West Bromwich,4,Chesterfield,0,2023-01-17,https://www.goal.com/en/match/west-bromwich-albion-vs-chesterfield/4edhej0fsjoinoymeppcl747o,"[['West Bromwich', 'Draw', 'Chesterfield'], ['1097', '778', '295']]","{'Ball possession': ['55%', '45%'], 'Total shots': ['13', '5'], 'Corners': ['3', '5'], 'Fouls': ['5', '8']}"
Liga MX,Mexico,León,2,Necaxa,1,2023-01-17,https://www.goal.com/en/match/leon-vs-necaxa/6vpiq3p2pgw5035u97wpsr8yc,"[['León', 'Draw', 'Necaxa'], ['315', '228', '95']]","{'Ball possession': ['59.4%', '40.6%'], 'Total shots': ['15', '5'], 'Corners': ['4', '1'], 'Fouls': ['20', '22']}"
First Division A,Belgium,OHL,1,Eupen,1,2023-01-17,https://www.goal.com/en/match/oh-leuven-vs-as-eupen/dmcif0n7veawzigj8cd5bm904,"[['OHL', 'Draw', 'Eupen'], ['344', '478', '242']]","{'Ball possession': ['64.9%', '35.1%'], 'Total shots': ['18', '8'], 'Corners': ['8', '7'], 'Fouls': ['9', '10']}"
First Division A,Belgium,Standard,2,Mechelen,0,2023-01-17,https://www.goal.com/en/match/standard-liege-vs-mechelen/dm3zx3n4bxpe79xk3y344gv84,"[['Standard', 'Draw', 'Mechelen'], ['436', '613', '369']]","{'Ball possession': ['41.7%', '58.3%'], 'Total shots': ['12', '10'], 'Corners': ['7', '7'], 'Fouls': ['12', '13']}"
First Division A,Belgium,Westerlo,2,Genk,3,2023-01-17,https://www.goal.com/en/match/westerlo-vs-genk/dmvs5uzo2h1ph7wp7ao26m2vo,"[['Westerlo', 'Draw', 'Genk'], ['206', '688', '953']]","{'Ball possession': ['60.3%', '39.7%'], 'Total shots': ['14', '8'], 'Corners': ['11', '4'], 'Fouls': ['7', '9']}"
Primeira Liga,Portugal,Gil Vicente,2,Guimarães,1,2023-01-17,https://www.goal.com/en/match/gil-vicente-vs-vitoria-guimaraes/bpggsuj8v7mwcg8kv1t7ft7h0,"[['Gil Vicente', 'Draw', 'Guimarães'], ['384', '487', '364']]","{'Ball possession': ['55%', '45%'], 'Total shots': ['9', '11'], 'Corners': ['3', '0'], 'Fouls': ['14', '12']}"
Copa del Rey,Spain,Real Sociedad,1,Mallorca,0,2023-01-17,https://www.goal.com/en/match/real-sociedad-vs-mallorca/c7eztk8oxcrr7wtg4kyaqgpas,"[['Real Sociedad', 'Draw', 'Mallorca'], ['1890', '992', '317']]","{'Ball possession': ['56.6%', '43.4%'], 'Total shots': ['8', '4'], 'Corners': ['5', '2'], 'Fouls': ['21', '22']}"
