Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
FIFA World Cup,World,Wales,0,Iran,2,2022-11-25,https://www.goal.com/en/match/wales-vs-ir-iran/1072ddxqvn5yty7iq5r09fp5g,"[['Wales', 'Draw', 'Iran'], ['5345', '2756', '1789']]","{'Ball possession': ['61.9%', '38.1%'], 'Total shots': ['10', '21'], 'Corners': ['2', '7'], 'Fouls': ['9', '10']}"
FIFA World Cup,World,Qatar,1,Senegal,3,2022-11-25,https://www.goal.com/en/match/qatar-vs-senegal/6qbmepe6g6gn9bpyxfr5ids7o,"[['Qatar', 'Draw', 'Senegal'], ['2332', '2754', '6227']]","{'Ball possession': ['45.3%', '54.7%'], 'Total shots': ['10', '13'], 'Corners': ['6', '7'], 'Fouls': ['7', '12']}"
FIFA World Cup,World,Netherlands,1,Ecuador,1,2022-11-25,https://www.goal.com/en/match/netherlands-vs-ecuador/82qmmzhrqe5gw3bosc5a3xy50,"[['Netherlands', 'Draw', 'Ecuador'], ['7777', '2663', '1570']]","{'Ball possession': ['54.4%', '45.6%'], 'Total shots': ['2', '15'], 'Corners': ['2', '5'], 'Fouls': ['15', '12']}"
FIFA World Cup,World,England,0,United States,0,2022-11-25,https://www.goal.com/en/match/england-vs-united-states/dfpxwqzmpkuhaqmkw14d9vaxg,[],{}
Premier League,Ukraine,Chornomorets,0,FK Metalist,0,2022-11-25,https://www.goal.com/en/match/chornomorets-vs-fk-metalist-kharkiv/13967x375c3i8nprs9mjzqn10,[],{}
Club Friendlies,World,Nagoya,0,Roma,0,2022-11-25,https://www.goal.com/en/match/nagoya-grampus-vs-roma/385f2jk6wj5h659w42106ybro,"[['Nagoya', 'Draw', 'Roma'], ['119', '197', '581']]","{'Ball possession': ['46.5%', '53.5%'], 'Total shots': ['9', '12'], 'Corners': ['1', '2'], 'Fouls': ['15', '15']}"
Challenger Pro League,Belgium,Club Brugge II,4,Dender,1,2022-11-25,https://www.goal.com/en/match/club-brugge-ii-vs-dender/bmwnr00954tc50nk37yx12zo4,"[['Club Brugge II', 'Draw', 'Dender'], ['107', '184', '79']]","{'Ball possession': ['58.4%', '41.6%'], 'Total shots': ['17', '15'], 'Corners': ['2', '4'], 'Fouls': ['12', '7']}"
Challenger Pro League,Belgium,Genk II,2,RWDM,0,2022-11-25,https://www.goal.com/en/match/krc-genk-ii-vs-rwdm/bn46dahnm5p18hiscsil76qdw,"[['Genk II', 'Draw', 'RWDM'], ['58', '149', '101']]","{'Ball possession': ['38.5%', '61.5%'], 'Total shots': ['13', '14'], 'Corners': ['3', '4'], 'Fouls': ['12', '15']}"
CSL,China PR,Rongcheng,3,Guangzhou City,0,2022-11-25,https://www.goal.com/en/match/chengdu-rongcheng-vs-guangzhou-city/fbhgo8wd5nxqmomgl3fs5s7o,"[['Rongcheng', 'Draw', 'Guangzhou City'], ['258', '273', '103']]","{'Ball possession': ['60.8%', '39.2%'], 'Total shots': ['14', '4'], 'Corners': ['9', '2'], 'Fouls': ['15', '14']}"
CSL,China PR,Shenhua,1,Guoan,2,2022-11-25,https://www.goal.com/en/match/shanghai-shenhua-vs-beijing-guoan/f74est1kc8ntveqlqq1d3z84,"[['Shenhua', 'Draw', 'Guoan'], ['143', '280', '187']]","{'Ball possession': ['32.2%', '67.8%'], 'Total shots': ['7', '14'], 'Corners': ['2', '4'], 'Fouls': ['9', '14']}"
