Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
FIFA Club World Cup,World,Ahly,1,Real Madrid,4,2023-02-08,https://www.goal.com/en/match/al-ahly-vs-real-madrid/39l3pdzszjuoyyo10rfl0gc9g,"[['Ahly', 'Draw', 'Real Madrid'], ['1630', '1603', '5068']]","{'Ball possession': ['38.4%', '61.6%'], 'Total shots': ['15', '19'], 'Corners': ['8', '4'], 'Fouls': ['9', '6']}"
Premier League,England,Man Utd,2,Leeds,2,2023-02-08,https://www.goal.com/en/match/manchester-united-vs-leeds-united/7g67290xscobcqxo6lwqm8h04,"[['Man Utd', 'Draw', 'Leeds'], ['6977', '1624', '1047']]","{'Ball possession': ['65.9%', '34.1%'], 'Total shots': ['24', '8'], 'Corners': ['6', '5'], 'Fouls': ['7', '11']}"
FA Cup,England,Sunderland,2,Fulham,3,2023-02-08,https://www.goal.com/en/match/sunderland-vs-fulham/170ixm8puw7bp4tdldvj6c4yc,"[['Sunderland', 'Draw', 'Fulham'], ['579', '1135', '1445']]","{'Ball possession': ['51.9%', '48.1%'], 'Total shots': ['19', '17'], 'Corners': ['2', '2'], 'Fouls': ['16', '15']}"
CONMEBOL Libertadores,South America,Sport Huancayo,2,Nacional,1,2023-02-08,https://www.goal.com/en/match/sport-huancayo-vs-nacional-asuncion/e5mxocyhujubez0tu5j872jh0,"[['Sport Huancayo', 'Draw', 'Nacional'], ['141', '160', '144']]","{'Ball possession': ['78.1%', '21.9%'], 'Total shots': ['27', '9'], 'Corners': ['6', '3'], 'Fouls': ['9', '3']}"
Coupe de France,France,Angers,1,Nantes,1,2023-02-08,https://www.goal.com/en/match/angers-sco-vs-nantes/2yzb10a658tmx7yujul80dtec,"[['Angers', 'Draw', 'Nantes'], ['393', '834', '750']]","{'Ball possession': ['38.7%', '61.3%'], 'Total shots': ['9', '18'], 'Corners': ['5', '13'], 'Fouls': ['12', '17']}"
Coupe de France,France,Auxerre,2,Rodez,3,2023-02-08,https://www.goal.com/en/match/auxerre-vs-rodez/djdqp10btr25y8jqhy2kmiyok,"[['Auxerre', 'Draw', 'Rodez'], ['547', '566', '191']]","{'Ball possession': ['65.1%', '34.9%'], 'Total shots': ['23', '12'], 'Corners': ['11', '2'], 'Fouls': ['12', '10']}"
Coupe de France,France,Lyon,2,Lille,2,2023-02-08,https://www.goal.com/en/match/olympique-lyonnais-vs-lille/8xri2yl8s2u0kcshhc31hv9ck,"[['Lyon', 'Draw', 'Lille'], ['943', '933', '461']]","{'Ball possession': ['38.5%', '61.5%'], 'Total shots': ['9', '11'], 'Corners': ['5', '13'], 'Fouls': ['13', '14']}"
Coupe de France,France,Paris,1,Annecy,1,2023-02-08,https://www.goal.com/en/match/paris-fc-vs-annecy/1ynw9x5150rdv3iznnrrodyxg,"[['Paris', 'Draw', 'Annecy'], ['522', '576', '257']]","{'Ball possession': ['58.4%', '41.6%'], 'Total shots': ['7', '9'], 'Corners': ['5', '6'], 'Fouls': ['10', '14']}"
Coupe de France,France,Toulouse,3,Reims,1,2023-02-08,https://www.goal.com/en/match/toulouse-vs-reims/at6ft4teipljlbm4fyepjenmc,"[['Toulouse', 'Draw', 'Reims'], ['653', '831', '520']]","{'Ball possession': ['43.4%', '56.6%'], 'Total shots': ['11', '17'], 'Corners': ['2', '7'], 'Fouls': ['11', '10']}"
Coupe de France,France,Vierzon,0,Grenoble,1,2023-02-08,https://www.goal.com/en/match/vierzon-fc-vs-grenoble-foot-38/c4a0r7079xb7hj3q7iitfjuvo,"[['Vierzon', 'Draw', 'Grenoble'], ['155', '384', '397']]","{'Ball possession': ['38.2%', '61.8%'], 'Total shots': ['13', '17'], 'Corners': ['8', '7'], 'Fouls': ['15', '7']}"
