Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Premier League,England,Wolves,0,Man Utd,1,2022-12-31,https://www.goal.com/en/match/wolverhampton-wanderers-vs-manchester-united/7rqa4nd82onyj7qy1gftyw4r8,[],{}
Premier League,England,Bournemouth,0,Crystal Palace,2,2022-12-31,https://www.goal.com/en/match/afc-bournemouth-vs-crystal-palace/7qr5v2e4md5dzui2v8tdwu7mc,[],{}
Premier League,England,Fulham,2,Southampton,1,2022-12-31,https://www.goal.com/en/match/fulham-vs-southampton/7qywl3ccbc0g63hde2a9gqfpw,[],{}
Premier League,England,Man City,1,Everton,1,2022-12-31,https://www.goal.com/en/match/manchester-city-vs-everton/7r6e94z7ikmlrusl4733vk93o,[],{}
Premier League,England,Newcastle,0,Leeds,0,2022-12-31,https://www.goal.com/en/match/newcastle-united-vs-leeds-united/7rac4piut5n53fqowpf2z7fo4,[],{}
Premier League,England,Brighton,2,Arsenal,4,2022-12-31,https://www.goal.com/en/match/brighton-and-hove-albion-vs-arsenal/7qv0qfgbyes2ae4rflw1yaj9w,[],{}
La Liga,Spain,Barcelona,1,Espanyol,1,2022-12-31,https://www.goal.com/en/match/barcelona-vs-espanyol/9juwtssh87e7p0qgdkpamnu38,[],{}
La Liga,Spain,Real Sociedad,2,Osasuna,0,2022-12-31,https://www.goal.com/en/match/real-sociedad-vs-osasuna/9kee7842diz1xitfivqaljd3o,[],{}
La Liga,Spain,Villarreal,2,Valencia,1,2022-12-31,https://www.goal.com/en/match/villarreal-vs-valencia/9klxgf200lxm8b7e3fjxyhams,[],{}
A-League Men,Australia,Central Coast,2,Mel Victory,1,2022-12-31,https://www.goal.com/en/match/central-coast-mariners-vs-melbourne-victory/2gik06qfu1uwvce6kb0v4c5ck,[],{}
Primeira Liga,Portugal,Braga,3,Benfica,0,2022-12-31,https://www.goal.com/en/match/sporting-braga-vs-benfica/bnv89aj6rh4sfzck6era38u8k,[],{}
League One,Scotland,Alloa Athletic,0,Kelty Hearts,0,2022-12-31,https://www.goal.com/en/match/alloa-athletic-vs-kelty-hearts/7t6jqcoo07mv7d97shkb2p8no,[],{}
League One,Scotland,Queen South,1,Clyde,0,2022-12-31,https://www.goal.com/en/match/queen-of-the-south-vs-clyde/7th0g3anzg76pop4sb56dng2c,[],{}
League Two,Scotland,Albion,0,Dumbarton,1,2022-12-31,https://www.goal.com/en/match/albion-rovers-vs-dumbarton/dc3n9pcgekh4w06aa1sg7ju38,[],{}
League Two,Scotland,Stirling,3,Stenhousemuir,1,2022-12-31,https://www.goal.com/en/match/stirling-albion-vs-stenhousemuir/dcfje0p8xo0msehs37wzve710,[],{}
A-League Women,Australia,Newcastle,2,Adelaide,0,2022-12-31,https://www.goal.com/en/match/newcastle-jets-vs-adelaide-united/6ybzlbazc10r5v6sfv7ytkglw,"[['Newcastle', 'Draw', 'Adelaide'], ['39', '70', '54']]","{'Ball possession': ['41.8%', '58.2%'], 'Total shots': ['9', '16'], 'Corners': ['5', '7'], 'Fouls': ['10', '12']}"
A-League Women,Australia,Roar,1,Sydney,4,2022-12-31,https://www.goal.com/en/match/brisbane-roar-vs-sydney/6y3if9h1f6fmu5pic24l731n8,"[['Roar', 'Draw', 'Sydney'], ['20', '74', '71']]","{'Ball possession': ['49%', '51%'], 'Total shots': ['16', '20'], 'Corners': ['4', '3'], 'Fouls': ['14', '9']}"
A-League Women,Australia,Victory,1,Canberra,0,2022-12-31,https://www.goal.com/en/match/melbourne-victory-vs-canberra-united/6y8mc7br7e1y1gmt5h66j7itw,"[['Victory', 'Draw', 'Canberra'], ['50', '61', '20']]","{'Ball possession': ['54.6%', '45.4%'], 'Total shots': ['14', '17'], 'Corners': ['5', '4'], 'Fouls': ['12', '5']}"
Premier League,Bangladesh,Uttara,0,Fortis,1,2022-12-31,https://www.goal.com/en/match/afc-uttara-vs-fortis/1rrd296xaf44wwn5zreih5ij8,[],{}
Premier League,Bangladesh,Kings,2,Rahmatgonj,0,2022-12-31,https://www.goal.com/en/match/bashundhara-kings-vs-rahmatgonj-mfs/1rkd2ruqpgca9h3qrazkqp6ac,[],{}
Premier League,Bangladesh,Mohammedan,2,Abahani Chitta,2,2022-12-31,https://www.goal.com/en/match/mohammedan-dhaka-vs-abahani-chittagong/1rnt2owvg6artw547b5p4pjbo,[],{}
CSL,China PR,Guangzhou City,1,Cangzhou,4,2022-12-31,https://www.goal.com/en/match/guangzhou-city-vs-cangzhou-mighty-lions/n02p6akxhoiwe6g8ief24yl0,[],{}
CSL,China PR,Meizhou,1,Guangzhou,0,2022-12-31,https://www.goal.com/en/match/meizhou-hakka-vs-guangzhou-fc/mk1atqdqefiref3imb3tiuxg,[],{}
CSL,China PR,Port,4,Changchun,0,2022-12-31,https://www.goal.com/en/match/shanghai-port-vs-changchun-yatai/n8upevd2p25pbu912mvesf84,[],{}
CSL,China PR,Rongcheng,3,Dalian,0,2022-12-31,https://www.goal.com/en/match/chengdu-rongcheng-vs-dalian-pro/mpeha3dg0qn4zo356o9a2exg,[],{}
CSL,China PR,Shandong,3,Guoan,0,2022-12-31,https://www.goal.com/en/match/shandong-taishan-vs-beijing-guoan/mvfvibbuxug6egboy5j6e2hg,[],{}
CSL,China PR,Three Towns,3,Tianjin JMT,0,2022-12-31,https://www.goal.com/en/match/wuhan-three-towns-vs-tianjin-jinmen-tiger/np4rjxvuex5rvwwibpn5ubdg,[],{}
CSL,China PR,Zhejiang,4,Wuhan Yangtze,0,2022-12-31,https://www.goal.com/en/match/zhejiang-vs-wuhan-yangtze/n4dseddgv2phtow0hm0arw9g,[],{}
Persian Gulf Pro League,Iran,Mes Kerman,0,Malavan,0,2022-12-31,https://www.goal.com/en/match/mes-kerman-vs-malavan/16wuujczyobfalvd29ep66tqs,[],{}
Persian Gulf Pro League,Iran,Paykan,1,Sepahan,0,2022-12-31,https://www.goal.com/en/match/paykan-vs-sepahan/2umgs553pk2w5c904eg9dy6fo,[],{}
