Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Liga MX,Mexico,Querétaro,2,Cruz Azul,2,2023-03-30,https://www.goal.com/en/match/queretaro-vs-cruz-azul/1g1sn25ch1cpa62cya4asi9sk,[],{}
Primera A,Colombia,Dep. Tolima,1,Millonarios,1,2023-03-30,https://www.goal.com/en/match/deportes-tolima-vs-millonarios/aahchon3cb9fdnev3t9hzxslw,[],{}
Primera Nacional,Argentina,Nueva Chicago,0,Def Unidos,0,2023-03-30,https://www.goal.com/en/match/nueva-chicago-vs-defensores-unidos/b31hr0k3i8tagl0dzvavod9n8,[],{}
Catarinense 1,Brazil,Brusque,3,Barra,1,2023-03-30,https://www.goal.com/en/match/brusque-vs-barra/amevt0wgs3zwqw3c5zkvn7nkk,[],{}
Catarinense 1,Brazil,Hercílio,2,Criciúma,1,2023-03-30,https://www.goal.com/en/match/hercilio-luz-vs-criciuma/58cxwfpf8ippuv361emvbpgd0,[],{}
Piauiense,Brazil,Altos,1,Fluminense PI,0,2023-03-30,https://www.goal.com/en/match/altos-vs-fluminense-pi/73epez1yf3nertmtxtyuhhjis,[],{}
Piauiense,Brazil,Parnahyba,0,Ríver,2,2023-03-30,https://www.goal.com/en/match/parnahyba-vs-river/72lcsqu0qyapnogjr4125intg,[],{}
Paulista A3,Brazil,Capivariano,4,Matonense,1,2023-03-30,https://www.goal.com/en/match/capivariano-vs-matonense/17uqfgchqzt0y22naxk4b5btg,[],{}
Paulista A3,Brazil,Grêmio Pr,3,USAC,1,2023-03-30,https://www.goal.com/en/match/gremio-prudente-vs-uniao-suzano/9vdk3v4d97sh7dlulyh6plz4k,[],{}
Paulista A3,Brazil,Marília,1,São Bernardo,2,2023-03-30,https://www.goal.com/en/match/marilia-vs-ec-sao-bernardo/183zqwabbxtai1sb8rlnt6nmc,[],{}
Paulista A3,Brazil,São José,1,Desp. Brasil,2,2023-03-30,https://www.goal.com/en/match/sao-jose-ec-vs-desportivo-brasil/9vnpk7wojlevn3o5bq6f6hkwk,[],{}
Copa do Nordeste,Brazil,Fortaleza,2,Ceará,3,2023-03-30,https://www.goal.com/en/match/fortaleza-vs-ceara/dr23zlfsbnrkur05460s955w4,[],{}
Copa Verde,Brazil,Goiás,2,Cuiabá,0,2023-03-30,https://www.goal.com/en/match/goias-vs-cuiaba/39dxnkdxng7uxx33s194pc6qc,[],{}
Copa Verde,Brazil,Remo,1,Paysandu,2,2023-03-30,https://www.goal.com/en/match/remo-vs-paysandu/cgtk1iol4o86kxax9efragi6s,[],{}
Primera B,Colombia,Barranquilla,0,Valledupar,0,2023-03-30,https://www.goal.com/en/match/barranquilla-vs-valledupar/84psfehoakg1vb2nd008cmm8k,[],{}
Copa Colombia,Colombia,Petrolera,1,Bogotá,0,2023-03-30,https://www.goal.com/en/match/alianza-petrolera-vs-bogota/1htthdjtv8zsvno86d4awxclw,[],{}
Copa Colombia,Colombia,Cali,2,Leones,0,2023-03-30,https://www.goal.com/en/match/deportivo-cali-vs-leones/4tu8snn5kzwzntmec4e4cp3o,[],{}
Copa Colombia,Colombia,Cartagena,2,Cortuluá,1,2023-03-30,https://www.goal.com/en/match/real-cartagena-vs-cortulua/204jiej0a38roxfy9zu1ipjpw,[],{}
Copa Colombia,Colombia,Cúcuta,0,Quindío,0,2023-03-30,https://www.goal.com/en/match/cucuta-deportivo-vs-deportes-quindio/cbalfeenicshg5imq7wk3y61g,[],{}
Liga Femenina,Colombia,Nacional,3,Real Santander,1,2023-03-30,https://www.goal.com/en/match/atletico-nacional-vs-real-santander/f2iftkf9783joiu07bh5kxyqc,[],{}
Primera División,Costa Rica,Pérez Zeledón,1,Puntarenas,0,2023-03-30,https://www.goal.com/en/match/perez-zeledon-vs-puntarenas/4rruw6iedus58py4ipdhd7xg4,[],{}
Primera División,Costa Rica,SP. San José,2,Alajuelense,0,2023-03-30,https://www.goal.com/en/match/sporting-san-jose-vs-alajuelense/4rvl1kzq2o4sspet2ln0dyzo4,[],{}
Primera División,Costa Rica,Saprissa,1,Guápiles,0,2023-03-30,https://www.goal.com/en/match/deportivo-saprissa-vs-santos-de-guapiles/4robj29f5nm2itd8jxedpevx0,[],{}
Premier League,Egypt,Ceramica Cleo,0,Mokawloon,0,2023-03-30,https://www.goal.com/en/match/ceramica-cleopatra-vs-al-mokawloon/7mtbg9l5c4st0nd0826me2t5g,[],{}
Premier League,Egypt,ENPPI,2,National Bank,1,2023-03-30,https://www.goal.com/en/match/enppi-vs-national-bank-of-egypt/7ngupifsllrcv6yk1i92wlhxw,[],{}
Premier League,Egypt,Smouha,1,Ismaily,3,2023-03-30,https://www.goal.com/en/match/smouha-vs-ismaily/7nns9utjn2w6tfrk9qlagu6tw,[],{}
Primera Division,El Salvador,Dragón,1,Once Deportivo,0,2023-03-30,https://www.goal.com/en/match/dragon-vs-once-deportivo/booqr1yhz3schmes6ai2kvf8,[],{}
Primera Division,El Salvador,Platense,1,Firpo,1,2023-03-30,https://www.goal.com/en/match/platense-vs-firpo/bfgaugbhjs4u2klb49wovrpw,[],{}
Primera Division,El Salvador,Santa Tecla,2,Chalatenango,3,2023-03-30,https://www.goal.com/en/match/santa-tecla-vs-chalatenango/5q97y6pk8dybknslt4881kic,[],{}
Primera Division,El Salvador,Alianza,5,Jocoro,2,2023-03-30,https://www.goal.com/en/match/alianza-vs-jocoro/bljy8ca042riwz9bg7qyd250,[],{}
Primera Division,El Salvador,FAS,0,Marte,0,2023-03-30,https://www.goal.com/en/match/fas-vs-atletico-marte/brtkstevtponlne2d598vhg4,[],{}
Primera Division,El Salvador,Isidro,1,Águila,2,2023-03-30,https://www.goal.com/en/match/isidro-metapan-vs-aguila/bifyujurhia7c74o9tsudwyc,[],{}
UEFA Women's Champions League,Europe,Wolfsburg,1,PSG,1,2023-03-30,https://www.goal.com/en/match/wolfsburg-vs-psg/19rmgstwzqqowb27lfs71o3ro,"[['Wolfsburg', 'Draw', 'PSG'], ['274', '307', '229']]","{'Ball possession': ['49.7%', '50.3%'], 'Total shots': ['15', '16'], 'Corners': ['5', '6'], 'Fouls': ['13', '7']}"
UEFA Women's Champions League,Europe,Chelsea,1,Lyon,2,2023-03-30,https://www.goal.com/en/match/chelsea-vs-olympique-lyonnais/198nyqz0temxqkyrp0ut3afx0,"[['Chelsea', 'Draw', 'Lyon'], ['442', '281', '151']]","{'Ball possession': ['48.2%', '51.8%'], 'Total shots': ['13', '18'], 'Corners': ['8', '6'], 'Fouls': ['16', '13']}"
Liga Nacional,Guatemala,Achuapa,0,Antigua,0,2023-03-30,https://www.goal.com/en/match/achuapa-vs-antigua-gfc/9q2r6kb6up522ypadfrpelslw,[],{}
Liga 1,Indonesia,Bhayangkara,5,RANS,1,2023-03-30,https://www.goal.com/en/match/bhayangkara-vs-rans-nusantara/qr7eql6ocp6esc09yhidx0k4,[],{}
Liga 1,Indonesia,Dewa United,1,Persik,3,2023-03-30,https://www.goal.com/en/match/dewa-united-vs-persik-kediri/r3blko4gclqbm0j467c6d638,[],{}
