Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Primera División,Peru,Boys,0,Alianza Atl.,1,2023-03-27,https://www.goal.com/en/match/sport-boys-vs-alianza-atletico/3g0o75q9dfc3a0jalo3a4neok,"[['Boys', 'Draw', 'Alianza Atl.'], ['33', '44', '31']]","{'Ball possession': ['0%', '100%'], 'Total shots': ['2', '1'], 'Corners': ['4', '6'], 'Fouls': ['11', '9']}"
Primera División,Peru,Deportivo G.,1,CA Mannucci,2,2023-03-27,https://www.goal.com/en/match/deportivo-garcilaso-vs-carlos-mannucci/3fctqz6ay2hd1gojg3024ldzo,"[['Deportivo G.', 'Draw', 'CA Mannucci'], ['58', '48', '24']]","{'Ball possession': ['63.9%', '36.1%'], 'Total shots': ['30', '10'], 'Corners': ['10', '1'], 'Fouls': ['11', '9']}"
Primera División,Peru,UTC Cajamarca,0,Cusco,0,2023-03-27,https://www.goal.com/en/match/utc-cajamarca-vs-cusco/3f7s1gwbzsklxe60x7hrvqxas,"[['UTC Cajamarca', 'Draw', 'Cusco'], ['64', '86', '49']]","{'Ball possession': ['63.7%', '36.3%'], 'Total shots': ['15', '11'], 'Corners': ['9', '2'], 'Fouls': ['11', '16']}"
SWPL 1,Scotland,Rangers,1,Celtic,1,2023-03-27,https://www.goal.com/en/match/rangers-vs-celtic/1un7d57lufo14dxqdkqh2000k,"[['Rangers', 'Draw', 'Celtic'], ['40', '74', '49']]","{'Corners': ['7', '2'], 'Fouls': ['6', '7']}"
Segunda División,Spain,Málaga,2,Leganés,0,2023-03-27,https://www.goal.com/en/match/malaga-vs-leganes/2wa9d4zd94a4w2mv7p4c5kaac,"[['Málaga', 'Draw', 'Leganés'], ['207', '331', '173']]","{'Ball possession': ['52.2%', '47.8%'], 'Total shots': ['11', '4'], 'Corners': ['6', '5'], 'Fouls': ['15', '12']}"
Damallsvenskan,Sweden,Norrköping,2,Växjö,1,2023-03-27,https://www.goal.com/en/match/norrkoeping-vs-vaexjoe/eg4n9ziaqmogiu80epck23spg,"[['Norrköping', 'Draw', 'Växjö'], ['39', '58', '21']]","{'Corners': ['5', '5'], 'Fouls': ['5', '11']}"
MLS Next Pro,USA,Inter Miami II,1,Chicago Fire,3,2023-03-27,https://www.goal.com/en/match/inter-miami-ii-vs-chicago-fire-ii/u63755wcspvlhtvrcgxjc74k,[],{}
MLS Next Pro,USA,St. Louis II,1,Tacoma Def.,1,2023-03-27,https://www.goal.com/en/match/st-louis-city-ii-vs-tacoma-defiance/uimflsi2n8wvhkyryx2a5444,[],{}
MLS Next Pro,USA,Atlanta Utd II,2,New England II,3,2023-03-27,https://www.goal.com/en/match/atlanta-united-ii-vs-new-england-ii/v7j6ztom0onaycjy8oyfjqxg,[],{}
MLS Next Pro,USA,New York RB II,1,Columbus II,1,2023-03-27,https://www.goal.com/en/match/new-york-rb-ii-vs-columbus-crew-ii/uv3oukmyrut61pi5jyn1al1w,[],{}
MLS Next Pro,USA,Earthquakes II,3,LA Galaxy II,0,2023-03-27,https://www.goal.com/en/match/san-jose-earthquakes-ii-vs-la-galaxy-ii/vwcr48zw2jbhod0upravs00k,[],{}
MLS Next Pro,USA,LAFC II,0,North Texas,1,2023-03-27,https://www.goal.com/en/match/los-angeles-ii-vs-north-texas/vjv8lyzrlejihts4t2llc9w4,[],{}
MLS Next Pro,USA,Rapids II,2,Sporting KC II,1,2023-03-27,https://www.goal.com/en/match/colorado-rapids-ii-vs-sporting-kc-ii/w8q8u4l9iff3f5xxzthb8zro,[],{}
MLS Next Pro,USA,Whitecaps FC 2,2,Timbers2,1,2023-03-27,https://www.goal.com/en/match/vancouver-whitecaps-ii-vs-portland-timbers-ii/wl92s00kfjurfb3uixxsdafo,[],{}
NWSL,USA,Thorns,4,Pride,0,2023-03-27,https://www.goal.com/en/match/portland-thorns-vs-orlando-pride/7rxfykjgo42ko790mvpqdapsk,"[['Thorns', 'Draw', 'Pride'], ['22', '19', '6']]","{'Ball possession': ['48.6%', '51.4%'], 'Total shots': ['27', '9'], 'Corners': ['10', '7'], 'Fouls': ['9', '10']}"
NWSL,USA,Dash,0,Racing Lou,0,2023-03-27,https://www.goal.com/en/match/houston-dash-vs-racing-louisville/7sa3upln94pqhp699fxolsmj8,"[['Dash', 'Draw', 'Racing Lou'], ['10', '22', '8']]","{'Ball possession': ['54%', '46%'], 'Total shots': ['15', '17'], 'Corners': ['4', '9'], 'Fouls': ['15', '6']}"
NWSL,USA,Angel City,1,Gotham FC,2,2023-03-27,https://www.goal.com/en/match/angel-city-vs-gotham-fc/7sn954js3scp2kzwzvnenxxck,"[['Angel City', 'Draw', 'Gotham FC'], ['28', '19', '12']]","{'Ball possession': ['55.9%', '44.1%'], 'Total shots': ['11', '15'], 'Corners': ['8', '2'], 'Fouls': ['10', '11']}"
U22 National Team Friendlies,World,Belgium,3,Japan,2,2023-03-27,https://www.goal.com/en/match/belgium-u21-vs-japan-u22/30j0on8frrcj0z7o6kdhku6tw,"[['Belgium', 'Draw', 'Japan'], ['48', '51', '42']]","{'Corners': ['6', '5'], 'Fouls': ['6', '11']}"
U21 National Team Friendlies,World,Netherlands,1,Czechia,1,2023-03-27,https://www.goal.com/en/match/netherlands-u21-vs-czechia-u21/61k8qo3h020qymd0bpkpqnqxg,"[['Netherlands', 'Draw', 'Czechia'], ['65', '37', '11']]","{'Corners': ['4', '8'], 'Fouls': ['8', '4']}"
