Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
La Liga,Spain,Girona,2,Vallecano,2,2022-12-29,https://www.goal.com/en/match/girona-vs-rayo-vallecano/9k6wxzh2vcpirt1ooxdhv0ges,"[['Girona', 'Draw', 'Vallecano'], ['995', '1415', '1173']]","{'Ball possession': ['59.7%', '40.3%'], 'Total shots': ['16', '12'], 'Corners': ['2', '4'], 'Fouls': ['14', '14']}"
La Liga,Spain,Betis,0,Athletic Club,0,2022-12-29,https://www.goal.com/en/match/real-betis-vs-athletic-club/9kamij3x3q0umhdiuysq1r0us,"[['Betis', 'Draw', 'Athletic Club'], ['1281', '1557', '1247']]","{'Ball possession': ['53.1%', '46.9%'], 'Total shots': ['9', '10'], 'Corners': ['2', '6'], 'Fouls': ['8', '17']}"
La Liga,Spain,Atlético,2,Elche,0,2022-12-29,https://www.goal.com/en/match/atletico-madrid-vs-elche/9jr0zg7ks84e8i0n0dr5x41lg,"[['Atlético', 'Draw', 'Elche'], ['2311', '1190', '372']]","{'Ball possession': ['62.3%', '37.7%'], 'Total shots': ['18', '5'], 'Corners': ['3', '5'], 'Fouls': ['14', '20']}"
Ligue 1,France,Lorient,0,Montpellier,2,2022-12-29,https://www.goal.com/en/match/lorient-vs-montpellier/w09chtx84tiwgiwjexes53pw,"[['Lorient', 'Draw', 'Montpellier'], ['1108', '1193', '660']]","{'Ball possession': ['47.7%', '52.3%'], 'Total shots': ['12', '14'], 'Corners': ['5', '2'], 'Fouls': ['15', '15']}"
Ligue 1,France,Reims,3,Rennes,1,2022-12-29,https://www.goal.com/en/match/reims-vs-rennes/wja1b5kpshqonzef01k9mt5g,"[['Reims', 'Draw', 'Rennes'], ['558', '1192', '1348']]","{'Ball possession': ['33.1%', '66.9%'], 'Total shots': ['10', '11'], 'Corners': ['4', '6'], 'Fouls': ['8', '8']}"
Ligue 1,France,Marseille,6,Toulouse,1,2022-12-29,https://www.goal.com/en/match/olympique-marseille-vs-toulouse/w7pg93icwj1tz3gx84wqrms4,"[['Marseille', 'Draw', 'Toulouse'], ['1927', '1142', '339']]","{'Ball possession': ['50.8%', '49.2%'], 'Total shots': ['13', '10'], 'Corners': ['1', '6'], 'Fouls': ['14', '8']}"
Ligue 1,France,Nice,0,Lens,0,2022-12-29,https://www.goal.com/en/match/nice-vs-lens/w3wwyoi9erxqww3kbimhbeac,"[['Nice', 'Draw', 'Lens'], ['865', '1222', '1153']]","{'Ball possession': ['41%', '59%'], 'Total shots': ['9', '10'], 'Corners': ['4', '6'], 'Fouls': ['11', '18']}"
Championship,England,QPR,0,Luton,3,2022-12-29,https://www.goal.com/en/match/queens-park-rangers-vs-luton-town/650hm8rjvq0jf0ceg5lg0gsus,"[['QPR', 'Draw', 'Luton'], ['981', '932', '402']]","{'Ball possession': ['67.8%', '32.2%'], 'Total shots': ['8', '6'], 'Corners': ['6', '0'], 'Fouls': ['10', '20']}"
Championship,England,Blackburn,1,Middlesbrough,2,2022-12-29,https://www.goal.com/en/match/blackburn-rovers-vs-middlesbrough/64e6evsna3n4qqnwsjvuw11jo,"[['Blackburn', 'Draw', 'Middlesbrough'], ['810', '966', '647']]","{'Ball possession': ['44.7%', '55.3%'], 'Total shots': ['9', '11'], 'Corners': ['1', '7'], 'Fouls': ['8', '11']}"
Championship,England,Coventry,0,Cardiff,0,2022-12-29,https://www.goal.com/en/match/coventry-city-vs-cardiff-city/64lbxkh88u0axzyfs1yvoeo7o,"[['Coventry', 'Draw', 'Cardiff'], ['723', '757', '365']]","{'Ball possession': ['57.5%', '42.5%'], 'Total shots': ['15', '6'], 'Corners': ['5', '2'], 'Fouls': ['8', '9']}"
Championship,England,Huddersfield,2,Rotherham,0,2022-12-29,https://www.goal.com/en/match/huddersfield-town-vs-rotherham-united/64p19r1rayghr7zt8pmts5kb8,"[['Huddersfield', 'Draw', 'Rotherham'], ['548', '654', '303']]","{'Ball possession': ['50.5%', '49.5%'], 'Total shots': ['9', '7'], 'Corners': ['0', '2'], 'Fouls': ['6', '13']}"
Championship,England,Millwall,0,Bristol City,0,2022-12-29,https://www.goal.com/en/match/millwall-vs-bristol-city/64smtpr17xmycdi1gcpgvu5g4,[],{}
