Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Friendlies,World,United States,1,Serbia,2,2023-01-26,https://www.goal.com/en/match/united-states-vs-serbia/87lb58bsmcp8ei1sy41f8cus,"[['United States', 'Draw', 'Serbia'], ['387', '227', '190']]","{'Ball possession': ['62%', '38%'], 'Total shots': ['20', '11'], 'Corners': ['9', '3'], 'Fouls': ['9', '13']}"
Eredivisie,Netherlands,Groningen,0,Cambuur,1,2023-01-26,https://www.goal.com/en/match/groningen-vs-cambuur/3jelpk334bvy8sidz5moo2cyc,"[['Groningen', 'Draw', 'Cambuur'], ['1286', '1345', '576']]","{'Ball possession': ['60.2%', '39.8%'], 'Total shots': ['15', '10'], 'Corners': ['9', '1'], 'Fouls': ['11', '5']}"
Eredivisie,Netherlands,Ajax,1,Volendam,1,2023-01-26,https://www.goal.com/en/match/ajax-vs-volendam/3jkare323syeqi01dz79f65uc,"[['Ajax', 'Draw', 'Volendam'], ['2061', '1170', '430']]","{'Ball possession': ['83.1%', '16.9%'], 'Total shots': ['31', '2'], 'Corners': ['14', '0'], 'Fouls': ['6', '13']}"
A-League Men,Australia,Mel Victory,1,Sydney,2,2023-01-26,https://www.goal.com/en/match/melbourne-victory-vs-sydney/2j868mlyrlgklehpz16h999n8,"[['Mel Victory', 'Draw', 'Sydney'], ['433', '634', '442']]","{'Ball possession': ['46.8%', '53.2%'], 'Total shots': ['14', '16'], 'Corners': ['9', '3'], 'Fouls': ['9', '15']}"
Primeira Liga,Portugal,Paços Ferreira,0,Benfica,2,2023-01-26,https://www.goal.com/en/match/pacos-de-ferreira-vs-benfica/btueuxbsns07jnopndskqc3dg,"[['Paços Ferreira', 'Draw', 'Benfica'], ['280', '978', '1765']]","{'Ball possession': ['32.1%', '67.9%'], 'Total shots': ['12', '13'], 'Corners': ['1', '10'], 'Fouls': ['14', '20']}"
Copa del Rey,Spain,Osasuna,2,Sevilla,1,2023-01-26,https://www.goal.com/en/match/osasuna-vs-sevilla/1goeo228oeo1ie0rpzk0zgis4,"[['Osasuna', 'Draw', 'Sevilla'], ['564', '1092', '1436']]","{'Ball possession': ['33.4%', '66.6%'], 'Total shots': ['12', '19'], 'Corners': ['9', '14'], 'Fouls': ['16', '14']}"
Copa del Rey,Spain,Valencia,1,Athletic Club,3,2023-01-26,https://www.goal.com/en/match/valencia-vs-athletic-club/65uhxzdo7yon7qsgi2nz3x1qs,"[['Valencia', 'Draw', 'Athletic Club'], ['1715', '1838', '1280']]","{'Ball possession': ['53.3%', '46.7%'], 'Total shots': ['5', '10'], 'Corners': ['1', '3'], 'Fouls': ['19', '15']}"
Copa del Rey,Spain,Real Madrid,3,Atlético,1,2023-01-26,https://www.goal.com/en/match/real-madrid-vs-atletico-madrid/ei9zbielt2rnhga5jren5pnv8,"[['Real Madrid', 'Draw', 'Atlético'], ['4712', '1804', '1394']]","{'Ball possession': ['60.6%', '39.4%'], 'Total shots': ['23', '12'], 'Corners': ['7', '6'], 'Fouls': ['11', '18']}"
Primera A,Colombia,Águilas D,1,Junior,1,2023-01-26,https://www.goal.com/en/match/aguilas-doradas-vs-junior/23jasudu5z0acioa49hy0gems,"[['Águilas D', 'Draw', 'Junior'], ['65', '111', '59']]","{'Ball possession': ['61.9%', '38.1%'], 'Total shots': ['18', '5'], 'Corners': ['4', '2'], 'Fouls': ['6', '14']}"
Superliga,Albania,Egnatia,1,Kukësi,2,2023-01-26,https://www.goal.com/en/match/egnatia-rrogozhine-vs-kukesi/aykvwtbryumqimkz7o4i3mmfo,"[['Egnatia', 'Draw', 'Kukësi'], ['86', '145', '55']]","{'Corners': ['5', '3'], 'Fouls': ['14', '16']}"
Superliga,Albania,Partizani,0,Teuta,2,2023-01-26,https://www.goal.com/en/match/partizani-tirana-vs-teuta-durres/ayzpetpxhrq1re3hheq7d8etw,"[['Partizani', 'Draw', 'Teuta'], ['198', '206', '58']]","{'Corners': ['4', '4'], 'Fouls': ['16', '17']}"
Superliga,Albania,Erzeni,0,Tirana,2,2023-01-26,https://www.goal.com/en/match/erzeni-shijak-vs-tirana/ayoo3xhe81rxvn47n766p045w,"[['Erzeni', 'Draw', 'Tirana'], ['69', '180', '163']]","{'Corners': ['6', '3'], 'Fouls': ['17', '14']}"
A-League Women,Australia,Victory,3,Sydney,6,2023-01-26,https://www.goal.com/en/match/melbourne-victory-vs-sydney/70ed9ebmd5coyuvxtab9hctn8,"[['Victory', 'Draw', 'Sydney'], ['70', '114', '89']]","{'Ball possession': ['53.6%', '46.4%'], 'Total shots': ['6', '21'], 'Corners': ['3', '7'], 'Fouls': ['14', '13']}"
