Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
UEFA Champions League,Europe,Inter,1,Milan,0,2023-05-16,https://www.goal.com/en/match/internazionale-vs-milan/9c0h4ei9d53up6i6unyoprtas,"[['Inter', 'Draw', 'Milan'], ['3593', '1476', '2389']]","{'Ball possession': ['43.7%', '56.3%'], 'Total shots': ['15', '5'], 'Corners': ['5', '3'], 'Fouls': ['15', '22']}"
Championship,England,Luton,2,Sunderland,0,2023-05-16,https://www.goal.com/en/match/luton-town-vs-sunderland/asqcrab4tft3b85x7427ft4b8,"[['Luton', 'Draw', 'Sunderland'], ['754', '842', '759']]","{'Ball possession': ['37.9%', '62.1%'], 'Total shots': ['16', '11'], 'Corners': ['7', '5'], 'Fouls': ['12', '9']}"
Eredivisie,Netherlands,Groningen,2,Ajax,3,2023-05-16,https://www.goal.com/en/match/groningen-vs-ajax/3ww1780ko8et3buj4avaxbhg4,"[['Groningen', 'Draw', 'Ajax'], ['214', '619', '1163']]","{'Ball possession': ['32%', '68%'], 'Total shots': ['11', '18'], 'Corners': ['3', '10'], 'Fouls': ['12', '5']}"
Süper Lig,Turkey,Sivasspor,1,Kasımpaşa,2,2023-05-16,https://www.goal.com/en/match/sivasspor-vs-kasimpasa/1boayy9lo8ckeq9t4mad9c5xw,"[['Sivasspor', 'Draw', 'Kasımpaşa'], ['454', '518', '214']]","{'Ball possession': ['50.9%', '49.1%'], 'Total shots': ['18', '6'], 'Corners': ['6', '1'], 'Fouls': ['11', '11']}"
Süper Lig,Turkey,Alanyaspor,0,Konyaspor,3,2023-05-16,https://www.goal.com/en/match/alanyaspor-vs-konyaspor/1bt7e46pnq6oh0pe7zchzu0pg,"[['Alanyaspor', 'Draw', 'Konyaspor'], ['367', '583', '312']]","{'Ball possession': ['58.2%', '41.8%'], 'Total shots': ['12', '12'], 'Corners': ['3', '3'], 'Fouls': ['12', '11']}"
Süper Lig,Turkey,İstanbulspor,0,Galatasaray,2,2023-05-16,https://www.goal.com/en/match/istanbulspor-vs-galatasaray/1b4fedyxxg3e9t5nkv1n0setw,"[['İstanbulspor', 'Draw', 'Galatasaray'], ['224', '561', '746']]","{'Ball possession': ['43.1%', '56.9%'], 'Total shots': ['10', '22'], 'Corners': ['3', '9'], 'Fouls': ['12', '10']}"
Liga Profesional Argentina,Argentina,Gimn La Plata,1,Lanús,0,2023-05-16,https://www.goal.com/en/match/gimnasia-la-plata-vs-lanus/27gbl7vz0dau41z7do0eyvhuc,"[['Gimn La Plata', 'Draw', 'Lanús'], ['116', '185', '214']]","{'Ball possession': ['46.6%', '53.4%'], 'Total shots': ['10', '15'], 'Corners': ['4', '5'], 'Fouls': ['12', '15']}"
Liga Profesional Argentina,Argentina,Vélez,0,R. Central,0,2023-05-16,https://www.goal.com/en/match/velez-sarsfield-vs-rosario-central/26p098k6q0tw9736wuyc9ayhg,"[['Vélez', 'Draw', 'R. Central'], ['194', '180', '200']]","{'Ball possession': ['46.5%', '53.5%'], 'Total shots': ['13', '7'], 'Corners': ['3', '4'], 'Fouls': ['7', '10']}"
Primera División,Uruguay,Cerro,1,Racing,0,2023-05-16,https://www.goal.com/en/match/cerro-vs-racing/ec3wskedzn6wdjylr44rajkt0,"[['Cerro', 'Draw', 'Racing'], ['42', '83', '41']]","{'Corners': ['11', '6'], 'Fouls': ['15', '15']}"
Primera División,Chile,U. de Chile,0,Cobresal,0,2023-05-16,https://www.goal.com/en/match/universidad-de-chile-vs-cobresal/brvlwujkqpiu1at53qbooh0r8,"[['U. de Chile', 'Draw', 'Cobresal'], ['108', '139', '80']]","{'Ball possession': ['49.9%', '50.1%'], 'Total shots': ['14', '10'], 'Corners': ['5', '4'], 'Fouls': ['13', '13']}"
Primera División,Chile,O'Higgins,1,Everton,1,2023-05-16,https://www.goal.com/en/match/o-higgins-vs-everton/bs3evdwj4juggqixf35y5kro4,"[[""O'Higgins"", 'Draw', 'Everton'], ['106', '129', '74']]","{'Ball possession': ['49.6%', '50.4%'], 'Total shots': ['12', '17'], 'Corners': ['4', '4'], 'Fouls': ['14', '12']}"
Eliteserien,Norway,Aalesund,3,Molde,1,2023-05-16,https://www.goal.com/en/match/aalesund-vs-molde/bkdifg3vpboqbkfe61bwe3o4,"[['Aalesund', 'Draw', 'Molde'], ['135', '405', '505']]","{'Ball possession': ['31.3%', '68.7%'], 'Total shots': ['13', '16'], 'Corners': ['5', '11'], 'Fouls': ['13', '9']}"
Eliteserien,Norway,Brann,4,Stabæk,1,2023-05-16,https://www.goal.com/en/match/brann-vs-stabaek/bpelijqbrzzjsbkqpj9kthjo,"[['Brann', 'Draw', 'Stabæk'], ['310', '356', '162']]","{'Ball possession': ['54.7%', '45.3%'], 'Total shots': ['10', '8'], 'Corners': ['6', '7'], 'Fouls': ['7', '11']}"
Eliteserien,Norway,Lillestrøm,1,Sarpsborg,2,2023-05-16,https://www.goal.com/en/match/lillestrom-vs-sarpsborg-08/bsodam8uzg5was4j8gbxclqs,"[['Lillestrøm', 'Draw', 'Sarpsborg'], ['445', '390', '144']]","{'Ball possession': ['53.8%', '46.2%'], 'Total shots': ['22', '23'], 'Corners': ['6', '7'], 'Fouls': ['9', '12']}"
Eliteserien,Norway,Rosenborg,1,Haugesund,0,2023-05-16,https://www.goal.com/en/match/rosenborg-vs-haugesund/bvxni9e97jeozxzwemeg5fkk,"[['Rosenborg', 'Draw', 'Haugesund'], ['280', '334', '123']]","{'Ball possession': ['59.2%', '40.8%'], 'Total shots': ['12', '2'], 'Corners': ['6', '2'], 'Fouls': ['9', '9']}"
Eliteserien,Norway,Strømsgodset,1,Sandefjord,0,2023-05-16,https://www.goal.com/en/match/stromsgodset-vs-sandefjord/bzbc6re0wna07qczpi8fuoes,"[['Strømsgodset', 'Draw', 'Sandefjord'], ['175', '238', '111']]","{'Ball possession': ['38.8%', '61.2%'], 'Total shots': ['22', '16'], 'Corners': ['7', '7'], 'Fouls': ['13', '6']}"
Eliteserien,Norway,Tromsø,2,Bodø/Glimt,3,2023-05-16,https://www.goal.com/en/match/tromso-vs-bodo-glimt/c2qgw7t5z34zhtkvv862iuqc,"[['Tromsø', 'Draw', 'Bodø/Glimt'], ['143', '345', '444']]","{'Ball possession': ['37.1%', '62.9%'], 'Total shots': ['10', '15'], 'Corners': ['2', '5'], 'Fouls': ['9', '10']}"
Eliteserien,Norway,Vålerenga,3,HamKam,0,2023-05-16,https://www.goal.com/en/match/valerenga-vs-hamkam/c96czto12xxx811diow1c55g,"[['Vålerenga', 'Draw', 'HamKam'], ['222', '257', '113']]","{'Ball possession': ['71.6%', '28.4%'], 'Total shots': ['17', '7'], 'Corners': ['10', '3'], 'Fouls': ['8', '6']}"
Eliteserien,Norway,Viking,3,Odd,2,2023-05-16,https://www.goal.com/en/match/viking-vs-odd/c5zei0u9qjqafvjhp2qj9jis,"[['Viking', 'Draw', 'Odd'], ['345', '352', '136']]","{'Ball possession': ['51.8%', '48.2%'], 'Total shots': ['16', '6'], 'Corners': ['6', '2'], 'Fouls': ['8', '16']}"
Primera Nacional,Argentina,Güemes,0,SM Tucumán,1,2023-05-16,https://www.goal.com/en/match/club-atletico-gueemes-vs-san-martin-tucuman/b9jb14ney6ybetz90pw65x250,[],{}
Primera Nacional,Argentina,Est Caseros,3,Chaco,0,2023-05-16,https://www.goal.com/en/match/estudiantes-caseros-vs-chaco-for-ever/ch9u7hyt58pk0hbu350ixpmac,[],{}
Primera Nacional,Argentina,San Martín SJ,2,Guillermo Br,1,2023-05-16,https://www.goal.com/en/match/san-martin-san-juan-vs-guillermo-brown/b90ru3j1j79ioo8y7erpudmok,[],{}
Premier League,Armenia,Alashkert,1,BKMA,2,2023-05-16,https://www.goal.com/en/match/alashkert-vs-bkma/1pkk8ug2ajehullrg75kbxono,[],{}
Serie C,Brazil,Operário,1,São José RS,1,2023-05-16,https://www.goal.com/en/match/operario-pr-vs-sao-jose-rs/pcs5tdzes1jwjnaucaxesdn8,"[['Operário', 'Draw', 'São José RS'], ['44', '40', '23']]","{'Corners': ['5', '3'], 'Fouls': ['15', '24']}"
Primera B,Chile,Temuco,2,U. Concepción,1,2023-05-16,https://www.goal.com/en/match/deportes-temuco-vs-universidad-concepcion/35j8ybwymzeoy7xoeyy8ado9g,[],{}
Primera B,Chile,Barnechea,1,Recoleta,0,2023-05-16,https://www.goal.com/en/match/barnechea-vs-recoleta/358txrpb978ryoxshgm3unbx0,[],{}
Primera B,Chile,Antofagasta,0,Wanderers,1,2023-05-16,https://www.goal.com/en/match/deportes-antofagasta-vs-santiago-wanderers/354r1npo5njzcxhbcre56wjro,[],{}
Liga Femenina,Colombia,Llaneros,1,Industriales,2,2023-05-16,https://www.goal.com/en/match/llaneros-vs-industriales/46boi2koux12te9co58qnuvo,[],{}
Liga Pro,Ecuador,Universitario,0,Cumbayá,0,2023-05-16,https://www.goal.com/en/match/tecnico-universitario-vs-cumbaya/2egha9elpaoug144sp9yl5p0,"[['Universitario', 'Draw', 'Cumbayá'], ['45', '59', '30']]","{'Corners': ['9', '0'], 'Fouls': ['13', '17']}"
Premier League,Egypt,Haras,0,Mokawloon,2,2023-05-16,https://www.goal.com/en/match/haras-el-hodood-vs-al-mokawloon/7sd9kfbm0i25cxayepmer4hsk,"[['Haras', 'Draw', 'Mokawloon'], ['34', '109', '101']]","{'Ball possession': ['67.1%', '32.9%'], 'Total shots': ['8', '10'], 'Corners': ['6', '1'], 'Fouls': ['11', '21']}"
Premier League,Egypt,Smouha,1,Future,1,2023-05-16,https://www.goal.com/en/match/smouha-vs-future/7t35lti47vdy12wj57wd2ivis,"[['Smouha', 'Draw', 'Future'], ['73', '188', '116']]","{'Ball possession': ['29.4%', '70.6%'], 'Total shots': ['6', '15'], 'Corners': ['2', '10'], 'Fouls': ['21', '15']}"
Premier League,Egypt,Geish,2,Pharco,2,2023-05-16,https://www.goal.com/en/match/el-geish-vs-pharco/7spl1zfete5epoky35xss9pn8,"[['Geish', 'Draw', 'Pharco'], ['117', '206', '87']]","{'Ball possession': ['26.4%', '73.6%'], 'Total shots': ['6', '9'], 'Corners': ['1', '5'], 'Fouls': ['9', '12']}"
Suomen Cup,Finland,EIF II,0,SalPa,2,2023-05-16,https://www.goal.com/en/match/eif-ii-vs-salpa/cnpa6337daihjic1qm7vylwk4,"[['EIF II', 'Draw', 'SalPa'], ['5', '8', '3']]","{'Corners': ['2', '8'], 'Fouls': ['16', '12']}"
Suomen Cup,Finland,SJK-j Apollo,0,VPS,11,2023-05-16,https://www.goal.com/en/match/sjk-j-apollo-vs-vps/cpd3ubbaqbndmwixz2ucork0k,[],{}
Suomen Cup,Finland,HPS,0,Atlantis,6,2023-05-16,https://www.goal.com/en/match/hps-vs-atlantis/em1c9oul2gllytwf4ddcixams,"[['HPS', 'Draw', 'Atlantis'], ['22', '20', '14']]","{'Corners': ['1', '7'], 'Fouls': ['11', '12']}"
Regionalliga,Germany,Kickers Emden,0,Holstein II,4,2023-05-16,https://www.goal.com/en/match/kickers-emden-vs-holstein-kiel-ii/8t75rsl2syaheekkovwnbllas,"[['Kickers Emden', 'Draw', 'Holstein II'], ['31', '75', '70']]","{'Corners': ['4', '4'], 'Fouls': ['4', '6']}"
Regionalliga,Germany,Hoffenheim II,1,Aalen,0,2023-05-16,https://www.goal.com/en/match/hoffenheim-ii-vs-aalen/glg3q028ylfk8251s0aupzis,"[['Hoffenheim II', 'Draw', 'Aalen'], ['55', '40', '20']]","{'Corners': ['2', '0'], 'Fouls': ['13', '12']}"
Cup,Iceland,Thór,3,Leiknir R,1,2023-05-16,https://www.goal.com/en/match/thor-vs-leiknir-reykjavik/5bq7395wmbjt7ux4wnbs1nk0k,[],{}
Virsliga,Latvia,Auda,0,Riga,2,2023-05-16,https://www.goal.com/en/match/auda-vs-riga/4b3whdpe3m2gtxztn5rltphjo,[],{}
Tweede Divisie,Netherlands,Volendam II,3,IJsselmeervoge,3,2023-05-16,https://www.goal.com/en/match/volendam-ii-vs-ijsselmeervogels/8f7rjg3v2hyyfe8dmp8dpmfpw,"[['Volendam II', 'Draw', 'IJsselmeervoge'], ['0', '0', '3']]","{'Corners': ['4', '8'], 'Fouls': ['7', '12']}"
1. Division,Norway,Moss,1,Åsane,0,2023-05-16,https://www.goal.com/en/match/moss-vs-asane/8yj91qswt9lnhav2rmie9erys,[],{}
