Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Premier League,England,Arsenal,3,Chelsea,1,2023-05-02,https://www.goal.com/en/match/arsenal-vs-chelsea/887fp0ih4vl22bqcj23x73klw,"[['Arsenal', 'Draw', 'Chelsea'], ['5578', '2007', '2659']]","{'Ball possession': ['54.8%', '45.2%'], 'Total shots': ['16', '7'], 'Corners': ['7', '2'], 'Fouls': ['10', '10']}"
La Liga,Spain,Almería,2,Elche,1,2023-05-02,https://www.goal.com/en/match/almeria-vs-elche/a3uws096w28xmmci83v9p51xw,"[['Almería', 'Draw', 'Elche'], ['1073', '1001', '505']]","{'Ball possession': ['46.5%', '53.5%'], 'Total shots': ['10', '14'], 'Corners': ['7', '13'], 'Fouls': ['8', '9']}"
La Liga,Spain,Barcelona,1,Osasuna,0,2023-05-02,https://www.goal.com/en/match/barcelona-vs-osasuna/a3jst67hxh67pwd4oho03o2l0,"[['Barcelona', 'Draw', 'Osasuna'], ['2749', '991', '551']]","{'Ball possession': ['76.2%', '23.8%'], 'Total shots': ['21', '7'], 'Corners': ['11', '0'], 'Fouls': ['7', '10']}"
La Liga,Spain,Real Sociedad,2,Real Madrid,0,2023-05-02,https://www.goal.com/en/match/real-sociedad-vs-real-madrid/a4a50sijyvtvw4qjw44qj6wpg,"[['Real Sociedad', 'Draw', 'Real Madrid'], ['970', '1506', '3303']]","{'Ball possession': ['53%', '47%'], 'Total shots': ['9', '10'], 'Corners': ['2', '6'], 'Fouls': ['17', '9']}"
Ligue 1,France,Toulouse,0,Lens,1,2023-05-02,https://www.goal.com/en/match/toulouse-vs-lens/1fy1xx9djyqpt6ckclhaeczro,"[['Toulouse', 'Draw', 'Lens'], ['641', '1034', '1176']]","{'Ball possession': ['46.2%', '53.8%'], 'Total shots': ['9', '11'], 'Corners': ['5', '0'], 'Fouls': ['5', '7']}"
Serie A,Brazil,Vasco,0,Bahia,1,2023-05-02,https://www.goal.com/en/match/vasco-da-gama-vs-bahia/bgd8hdo7x35krmwxn4qcdzims,"[['Vasco', 'Draw', 'Bahia'], ['263', '213', '124']]","{'Ball possession': ['55%', '45%'], 'Total shots': ['15', '12'], 'Corners': ['7', '6'], 'Fouls': ['19', '19']}"
DFB Pokal,Germany,Freiburg,1,Leipzig,5,2023-05-02,https://www.goal.com/en/match/freiburg-vs-rb-leipzig/b8m2emjh69tbb2l9lcr9kvy1g,"[['Freiburg', 'Draw', 'Leipzig'], ['815', '1131', '1374']]","{'Ball possession': ['53%', '47%'], 'Total shots': ['10', '12'], 'Corners': ['3', '3'], 'Fouls': ['16', '16']}"
Primera A,Colombia,Jaguares,1,Once Caldas,0,2023-05-02,https://www.goal.com/en/match/jaguares-de-cordoba-vs-once-caldas/anyinoeb8xlgpzrwftiegwtn8,"[['Jaguares', 'Draw', 'Once Caldas'], ['95', '121', '54']]","{'Ball possession': ['64.2%', '35.8%'], 'Total shots': ['10', '15'], 'Corners': ['5', '4'], 'Fouls': ['10', '19']}"
League One,England,Shrewsbury,2,Bristol Rovers,1,2023-05-02,https://www.goal.com/en/match/shrewsbury-town-vs-bristol-rovers/8gu7l5od05sr01w6d1ovq153o,"[['Shrewsbury', 'Draw', 'Bristol Rovers'], ['274', '423', '254']]","{'Ball possession': ['30.5%', '69.5%'], 'Total shots': ['6', '21'], 'Corners': ['3', '7'], 'Fouls': ['14', '10']}"
National League,England,Barnet,1,Boreham Wood,2,2023-05-02,https://www.goal.com/en/match/barnet-vs-boreham-wood/e769992y8gbuecev8fyfrsiz8,"[['Barnet', 'Draw', 'Boreham Wood'], ['212', '239', '124']]","{'Corners': ['8', '6'], 'Fouls': ['5', '16']}"
CAF U17 Cup of Nations,Africa,Algeria,0,Senegal,3,2023-05-02,https://www.goal.com/en/match/algeria-u17-vs-senegal-u17/4uvubgbvd7jqbljyqgcl1jl04,[],{}
CAF U17 Cup of Nations,Africa,Congo,1,Somalia,1,2023-05-02,https://www.goal.com/en/match/congo-u17-vs-somalia-u17/4v4114cpqbs66b3bnjraexvys,[],{}
Prim B Metro,Argentina,Fénix,0,Ituzaingó,1,2023-05-02,https://www.goal.com/en/match/fenix-vs-ituzaingo/d4dopcujs1a5hu5gw0ae3zj10,[],{}
Copa Argentina,Argentina,Arsenal,1,Villa Mitre,1,2023-05-02,https://www.goal.com/en/match/arsenal-vs-villa-mitre/a1o4vcspciyxzmouemxvmrevo,[],{}
Premier League,Armenia,Van,0,Urartu,5,2023-05-02,https://www.goal.com/en/match/van-vs-urartu/1ojet5aokdb7ocmjj5z5bik9g,[],{}
Premier League,Armenia,Shirak,0,Pyunik,4,2023-05-02,https://www.goal.com/en/match/shirak-vs-pyunik/1onpwr8rc7wgwh95ufewpp6hg,[],{}
Queensland NPL,Australia,SC Wanderers,0,Redlands Utd,3,2023-05-02,https://www.goal.com/en/match/sc-wanderers-vs-redlands-united/9vvb4ofkkvvujvp0a0lqmqn84,"[['SC Wanderers', 'Draw', 'Redlands Utd'], ['51', '67', '28']]","{'Corners': ['3', '6'], 'Fouls': ['15', '15']}"
Primera División,Bolivia,Always Ready,1,Real Tomayapo,1,2023-05-02,https://www.goal.com/en/match/always-ready-vs-real-tomayapo/4kyx9l8k2q4h87dz94qvbbrbo,"[['Always Ready', 'Draw', 'Real Tomayapo'], ['92', '82', '51']]","{'Ball possession': ['49.8%', '50.2%'], 'Total shots': ['18', '10'], 'Corners': ['6', '6'], 'Fouls': ['14', '12']}"
First League,Bulgaria,Botev Vratsa,2,Lokomotiv Sf,1,2023-05-02,https://www.goal.com/en/match/botev-vratsa-vs-lokomotiv-sofia-1929/aop3jvgougbmau4s31eh4pmhg,"[['Botev Vratsa', 'Draw', 'Lokomotiv Sf'], ['34', '82', '37']]","{'Corners': ['6', '5'], 'Fouls': ['16', '16']}"
First League,Bulgaria,Slavia Sofia,1,Loko Plovdiv,1,2023-05-02,https://www.goal.com/en/match/slavia-sofia-vs-lokomotiv-plovdiv/ap59qr7g9xk9q4iz5uiylpic4,"[['Slavia Sofia', 'Draw', 'Loko Plovdiv'], ['89', '126', '62']]","{'Corners': ['5', '4'], 'Fouls': ['12', '10']}"
Primera B,Colombia,Patriotas,1,Cortuluá,1,2023-05-02,https://www.goal.com/en/match/patriotas-boyaca-vs-cortulua/8czfaakjnbr5vx9e6w9tlu3h0,[],{}
Primera B,Colombia,Atlético,1,Boca,1,2023-05-02,https://www.goal.com/en/match/atletico-vs-boca-juniors-de-cali/8d2pg0p5i846noxbdi7h4raj8,[],{}
Copa Colombia,Colombia,Tigres,1,Magdalena,0,2023-05-02,https://www.goal.com/en/match/tigres-vs-union-magdalena/cl01l2aa2tjnw5f3svsvci2ok,[],{}
FNL,Czech Republic,Příbram,1,Slavia II,2,2023-05-02,https://www.goal.com/en/match/pribram-vs-slavia-praha-ii/40q6hw3cmuzc0h35wae6ou590,"[['Příbram', 'Draw', 'Slavia II'], ['71', '79', '31']]","{'Corners': ['7', '4'], 'Fouls': ['13', '12']}"
Premier League,Egypt,Ghazl,0,Smouha,2,2023-05-02,https://www.goal.com/en/match/ghazl-el-mehalla-vs-smouha/7s2ud6fgihoor4wnn5xj9udqs,"[['Ghazl', 'Draw', 'Smouha'], ['48', '156', '79']]","{'Ball possession': ['69%', '31%'], 'Total shots': ['17', '9'], 'Corners': ['14', '3'], 'Fouls': ['4', '8']}"
Premier League,Egypt,El Dakhleya,1,ENPPI,1,2023-05-02,https://www.goal.com/en/match/el-dakhleya-vs-enppi/7rgl53v724gx9tc3kmelhpn2s,"[['El Dakhleya', 'Draw', 'ENPPI'], ['55', '167', '109']]","{'Ball possession': ['59.3%', '40.7%'], 'Total shots': ['12', '2'], 'Corners': ['7', '4'], 'Fouls': ['6', '16']}"
U18 Premier League,England,Man Utd,1,Everton,1,2023-05-02,https://www.goal.com/en/match/manchester-united-u18-vs-everton-u18/7ptp9h2alq8au8w53gfp8jdas,"[['Man Utd', 'Draw', 'Everton'], ['35', '9', '12']]","{'Ball possession': ['60%', '40%'], 'Total shots': ['16', '14'], 'Corners': ['8', '7'], 'Fouls': ['11', '15']}"
Meistriliiga,Estonia,Trans,2,Laagri,0,2023-05-02,https://www.goal.com/en/match/trans-vs-laagri/1fjtjhkio8uekg3puc5tz5fro,"[['Trans', 'Draw', 'Laagri'], ['54', '61', '22']]","{'Corners': ['5', '0'], 'Fouls': ['15', '14']}"
Meistriliiga,Estonia,Kalju,1,Tallinna Kalev,2,2023-05-02,https://www.goal.com/en/match/nomme-kalju-vs-tallinna-kalev/1fo67eb8khjpi2jvtlbmdn9qs,"[['Kalju', 'Draw', 'Tallinna Kalev'], ['53', '80', '38']]","{'Corners': ['6', '5'], 'Fouls': ['10', '8']}"
National 1,France,Versailles,0,Red Star,3,2023-05-02,https://www.goal.com/en/match/versailles-vs-red-star/6ldwovmwiu24x2mb1m6wt78yc,"[['Versailles', 'Draw', 'Red Star'], ['74', '150', '88']]","{'Corners': ['9', '3'], 'Fouls': ['17', '12']}"
Regionalliga,Germany,Cottbus,1,BFC Dynamo,1,2023-05-02,https://www.goal.com/en/match/energie-cottbus-vs-bfc-dynamo/d7z080d429hygx4vgseexo4k4,"[['Cottbus', 'Draw', 'BFC Dynamo'], ['63', '63', '25']]","{'Corners': ['4', '4'], 'Fouls': ['9', '7']}"
Regionalliga,Germany,Hankofen,2,Vilzing,1,2023-05-02,https://www.goal.com/en/match/hankofen-hailing-vs-vilzing/8csxj8e6szj7dlijb9fkzqcr8,[],{}
Super League 2,Greece,Anagennisi K,2,Almopos,2,2023-05-02,https://www.goal.com/en/match/anagennisi-karditsas-vs-almopos/e07ycaw6onxn7lngnill7fllg,"[['Anagennisi K', 'Draw', 'Almopos'], ['39', '28', '22']]","{'Corners': ['9', '1'], 'Fouls': ['12', '14']}"
Super League 2,Greece,Apollon Pontou,0,Iraklis 1908,5,2023-05-02,https://www.goal.com/en/match/apollon-pontou-vs-iraklis-1908/e0xfthmcx4x64qyxl39peuec4,"[['Apollon Pontou', 'Draw', 'Iraklis 1908'], ['11', '20', '17']]","{'Corners': ['0', '3'], 'Fouls': ['0', '10']}"
State Cup,Israel,Ashdod,1,M Netanya,3,2023-05-02,https://www.goal.com/en/match/ashdod-vs-maccabi-netanya/bb52gft4w84k2oxnrh8wcxogk,"[['Ashdod', 'Draw', 'M Netanya'], ['30', '89', '47']]","{'Corners': ['5', '3'], 'Fouls': ['12', '16']}"
K League 2,Korea Republic,Cheonan City,0,Anyang,4,2023-05-02,https://www.goal.com/en/match/cheonan-city-vs-anyang/7n8ox27aet4uq7z5b3kokf76c,"[['Cheonan City', 'Draw', 'Anyang'], ['35', '104', '95']]","{'Corners': ['3', '9'], 'Fouls': ['7', '16']}"
K League 2,Korea Republic,Dragons,1,Busan IPark,1,2023-05-02,https://www.goal.com/en/match/jeonnam-dragons-vs-busan-ipark/7n5mfeltpeyskejpzgoq92qz8,"[['Dragons', 'Draw', 'Busan IPark'], ['76', '106', '47']]","{'Corners': ['7', '3'], 'Fouls': ['12', '16']}"
