Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Serie A,Italy,Sassuolo,1,Fiorentina,3,2023-06-02,https://www.goal.com/en/match/sassuolo-vs-fiorentina/5mczie0x1ojqfsy8yna7jmfbo,"[['Sassuolo', 'Draw', 'Fiorentina'], ['613', '928', '932']]","{'Ball possession': ['51.3%', '48.7%'], 'Total shots': ['5', '15'], 'Corners': ['2', '4'], 'Fouls': ['7', '15']}"
Copa do Brasil,Brazil,São Paulo,1,Sport,3,2023-06-02,https://www.goal.com/en/match/sao-paulo-vs-sport-recife/33brgirh1p739hw4wzc97wges,"[['São Paulo', 'Draw', 'Sport'], ['337', '176', '59']]","{'Ball possession': ['60%', '40%'], 'Total shots': ['11', '10'], 'Corners': ['6', '10'], 'Fouls': ['10', '12']}"
Copa do Brasil,Brazil,Flamengo,2,Fluminense,0,2023-06-02,https://www.goal.com/en/match/flamengo-vs-fluminense/3435vh7v9gnwrse8ay0xf572s,"[['Flamengo', 'Draw', 'Fluminense'], ['347', '272', '167']]","{'Ball possession': ['28.9%', '71.1%'], 'Total shots': ['12', '9'], 'Corners': ['5', '10'], 'Fouls': ['10', '8']}"
Liga Profesional Argentina,Argentina,Sarmiento,0,NOB,0,2023-06-02,https://www.goal.com/en/match/sarmiento-vs-newell-s-old-boys/2aqe8u0d2ad0l4fbpl3y6nklw,"[['Sarmiento', 'Draw', 'NOB'], ['243', '331', '229']]","{'Ball possession': ['33.7%', '66.3%'], 'Total shots': ['8', '12'], 'Corners': ['4', '6'], 'Fouls': ['12', '6']}"
Liga Profesional Argentina,Argentina,Arsenal,1,Boca Juniors,0,2023-06-02,https://www.goal.com/en/match/arsenal-vs-boca-juniors/2b2jfmteuteo18c23ffiq7b4k,"[['Arsenal', 'Draw', 'Boca Juniors'], ['161', '218', '627']]","{'Ball possession': ['23.5%', '76.5%'], 'Total shots': ['7', '9'], 'Corners': ['4', '4'], 'Fouls': ['18', '9']}"
Primera A,Colombia,Pasto,0,Petrolera,0,2023-06-02,https://www.goal.com/en/match/deportivo-pasto-vs-alianza-petrolera/1htpk5fu6023tieetjfnm4xsk,"[['Pasto', 'Draw', 'Petrolera'], ['115', '117', '73']]","{'Ball possession': ['56.3%', '43.7%'], 'Total shots': ['25', '11'], 'Corners': ['9', '8'], 'Fouls': ['13', '15']}"
Primera A,Colombia,Atl. Nacional,1,Águilas D,0,2023-06-02,https://www.goal.com/en/match/atletico-nacional-vs-aguilas-doradas/1hk2texofadj2lqpyqotyrtw4,"[['Atl. Nacional', 'Draw', 'Águilas D'], ['167', '113', '63']]","{'Ball possession': ['38.3%', '61.7%'], 'Total shots': ['15', '23'], 'Corners': ['5', '13'], 'Fouls': ['12', '7']}"
Primera División,Uruguay,Liverpool,3,Racing,2,2023-06-02,https://www.goal.com/en/match/liverpool-vs-racing/d2d1t95eb9w72ewhsd90f0qok,[],{}
Bundesliga,Austria,A Lustenau,5,Hartberg,1,2023-06-02,https://www.goal.com/en/match/austria-lustenau-vs-hartberg/f10y79zkza6ltk2pddabvodn8,"[['A Lustenau', 'Draw', 'Hartberg'], ['199', '350', '170']]","{'Ball possession': ['60.7%', '39.3%'], 'Total shots': ['17', '10'], 'Corners': ['3', '5'], 'Fouls': ['5', '8']}"
Bundesliga,Austria,Ried,1,WAC,2,2023-06-02,https://www.goal.com/en/match/ried-vs-wolfsberger-ac/f1atykdwa2s9g279yl0zcyhp0,"[['Ried', 'Draw', 'WAC'], ['135', '337', '264']]","{'Ball possession': ['38.7%', '61.3%'], 'Total shots': ['20', '16'], 'Corners': ['6', '6'], 'Fouls': ['13', '7']}"
