Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Serie A,Italy,Cremonese,2,Roma,1,2023-02-28,https://www.goal.com/en/match/cremonese-vs-roma/57kq2kxmj0cy7yugrr3yi2fpw,"[['Cremonese', 'Draw', 'Roma'], ['466', '1359', '2694']]","{'Ball possession': ['33.7%', '66.3%'], 'Total shots': ['6', '10'], 'Corners': ['3', '3'], 'Fouls': ['17', '11']}"
Serie A,Italy,Juventus,4,Torino,2,2023-02-28,https://www.goal.com/en/match/juventus-vs-torino/57s8k0101xk00rmnsu793bhuc,"[['Juventus', 'Draw', 'Torino'], ['3126', '1403', '506']]","{'Ball possession': ['42%', '58%'], 'Total shots': ['13', '8'], 'Corners': ['4', '7'], 'Fouls': ['5', '13']}"
Championship,England,Preston,0,Coventry,0,2023-02-28,https://www.goal.com/en/match/preston-north-end-vs-coventry-city/69v5ynt1o4drhcjj5yhy6c5qs,"[['Preston', 'Draw', 'Coventry'], ['693', '1040', '598']]","{'Ball possession': ['49.9%', '50.1%'], 'Total shots': ['14', '11'], 'Corners': ['4', '2'], 'Fouls': ['10', '11']}"
Championship,England,Luton,2,Millwall,2,2023-02-28,https://www.goal.com/en/match/luton-town-vs-millwall/62jmoen747pvrxbyt0f2a7eac,"[['Luton', 'Draw', 'Millwall'], ['749', '1069', '650']]","{'Ball possession': ['62.5%', '37.5%'], 'Total shots': ['15', '9'], 'Corners': ['6', '2'], 'Fouls': ['11', '12']}"
FA Cup,England,Stoke,0,Brighton,1,2023-02-28,https://www.goal.com/en/match/stoke-city-vs-brighton-and-hove-albion/euuxv2jswfu2chw0eid5nhyxg,"[['Stoke', 'Draw', 'Brighton'], ['525', '1114', '1798']]","{'Ball possession': ['31.1%', '68.9%'], 'Total shots': ['11', '14'], 'Corners': ['3', '5'], 'Fouls': ['14', '10']}"
FA Cup,England,Leicester,1,Blackburn,2,2023-02-28,https://www.goal.com/en/match/leicester-city-vs-blackburn-rovers/e6ubf3lmxnutofonalhwcbthw,"[['Leicester', 'Draw', 'Blackburn'], ['1541', '1015', '501']]","{'Ball possession': ['63.8%', '36.2%'], 'Total shots': ['22', '14'], 'Corners': ['9', '4'], 'Fouls': ['9', '10']}"
FA Cup,England,Fulham,2,Leeds,0,2023-02-28,https://www.goal.com/en/match/fulham-vs-leeds-united/1gki85gpczu6erhn2d7zwygwk,"[['Fulham', 'Draw', 'Leeds'], ['1645', '1173', '645']]","{'Ball possession': ['53.9%', '46.1%'], 'Total shots': ['7', '16'], 'Corners': ['4', '2'], 'Fouls': ['6', '9']}"
FA Cup,England,Bristol City,0,Man City,3,2023-02-28,https://www.goal.com/en/match/bristol-city-vs-manchester-city/1ys2ustkt3409c6hxa11dadxw,"[['Bristol City', 'Draw', 'Man City'], ['482', '906', '2912']]","{'Ball possession': ['29.8%', '70.2%'], 'Total shots': ['5', '16'], 'Corners': ['4', '3'], 'Fouls': ['9', '8']}"
MLS,USA,Portland,1,Sporting KC,0,2023-02-28,https://www.goal.com/en/match/portland-timbers-vs-sporting-kc/9h9qa1j31ia0r97ojdznx5el0,"[['Portland', 'Draw', 'Sporting KC'], ['404', '263', '183']]","{'Ball possession': ['42.7%', '57.3%'], 'Total shots': ['7', '12'], 'Corners': ['3', '11'], 'Fouls': ['12', '9']}"
Liga MX,Mexico,León,1,Monterrey,1,2023-02-28,https://www.goal.com/en/match/leon-vs-monterrey/1l5q37jalv70rx42qegl3fcwk,"[['León', 'Draw', 'Monterrey'], ['168', '225', '342']]","{'Ball possession': ['44.8%', '55.2%'], 'Total shots': ['8', '12'], 'Corners': ['5', '2'], 'Fouls': ['9', '10']}"
Copa do Brasil,Brazil,Resende,1,Ferroviário,2,2023-02-28,https://www.goal.com/en/match/resende-vs-ferroviario/1eoc3ionffgwz1su5d634f1n8,"[['Resende', 'Draw', 'Ferroviário'], ['34', '83', '88']]","{'Corners': ['9', '6'], 'Fouls': ['17', '21']}"
Liga Profesional Argentina,Argentina,Racing Club,2,Lanús,1,2023-02-28,https://www.goal.com/en/match/racing-club-vs-lanus/1raech1rp97s2d664mshhjl04,"[['Racing Club', 'Draw', 'Lanús'], ['348', '253', '220']]","{'Ball possession': ['61.8%', '38.2%'], 'Total shots': ['15', '11'], 'Corners': ['6', '5'], 'Fouls': ['14', '16']}"
Liga Profesional Argentina,Argentina,Córdoba SdE,1,Argentinos,0,2023-02-28,https://www.goal.com/en/match/central-cordoba-sde-vs-argentinos-juniors/1r12cm8aaju73b8hikwepwf84,"[['Córdoba SdE', 'Draw', 'Argentinos'], ['98', '162', '274']]","{'Ball possession': ['24.1%', '75.9%'], 'Total shots': ['6', '16'], 'Corners': ['3', '7'], 'Fouls': ['6', '9']}"
Primeira Liga,Portugal,Guimarães,2,Braga,1,2023-02-28,https://www.goal.com/en/match/vitoria-guimaraes-vs-sporting-braga/bvk7efw1nyh3pxmxgl69abdas,"[['Guimarães', 'Draw', 'Braga'], ['286', '729', '1011']]","{'Ball possession': ['50.9%', '49.1%'], 'Total shots': ['9', '13'], 'Corners': ['3', '5'], 'Fouls': ['16', '13']}"
Coupe de France,France,Lyon,2,Grenoble,1,2023-02-28,https://www.goal.com/en/match/olympique-lyonnais-vs-grenoble-foot-38/5flyzerahbfvpd7wxx8ti06c4,"[['Lyon', 'Draw', 'Grenoble'], ['1620', '804', '250']]","{'Ball possession': ['64.5%', '35.5%'], 'Total shots': ['17', '17'], 'Corners': ['3', '1'], 'Fouls': ['9', '7']}"
Primera A,Colombia,Atl. Nacional,3,Huila,1,2023-02-28,https://www.goal.com/en/match/atletico-nacional-vs-atletico-huila/actcad0kd4dsydefry5av8idw,"[['Atl. Nacional', 'Draw', 'Huila'], ['147', '120', '38']]","{'Ball possession': ['50.8%', '49.2%'], 'Total shots': ['13', '13'], 'Corners': ['7', '11'], 'Fouls': ['11', '9']}"
Primera A,Colombia,Boyacá Chicó,1,Pasto,1,2023-02-28,https://www.goal.com/en/match/boyaca-chico-vs-deportivo-pasto/acj31ijnpdr2hryccqv2js8pg,"[['Boyacá Chicó', 'Draw', 'Pasto'], ['88', '100', '68']]","{'Ball possession': ['55%', '45%'], 'Total shots': ['13', '13'], 'Corners': ['2', '2'], 'Fouls': ['10', '7']}"
Primera División,Uruguay,La Luz,1,City Torque,1,2023-02-28,https://www.goal.com/en/match/la-luz-vs-city-torque/dnx9o7y32ohpj7jb4bg2d2784,[],{}
Primera División,Uruguay,Wanderers,1,Liverpool,1,2023-02-28,https://www.goal.com/en/match/wanderers-vs-liverpool/do6r67x0l3iqg0iqgxd66v190,"[['Wanderers', 'Draw', 'Liverpool'], ['55', '68', '50']]","{'Corners': ['4', '8'], 'Fouls': ['16', '12']}"
Primera División,Chile,Copiapó,2,O'Higgins,2,2023-02-28,https://www.goal.com/en/match/copiapo-vs-o-higgins/bl9cqgey6exlo85hohrm53ndg,"[['Copiapó', 'Draw', ""O'Higgins""], ['56', '115', '93']]","{'Ball possession': ['42.5%', '57.5%'], 'Total shots': ['15', '11'], 'Corners': ['3', '6'], 'Fouls': ['11', '11']}"
Primera División,Chile,Everton,3,Audax,1,2023-02-28,https://www.goal.com/en/match/everton-vs-audax-italiano/bkyfehsksvhb7xt0qihcwr8yc,"[['Everton', 'Draw', 'Audax'], ['77', '101', '52']]","{'Ball possession': ['50.5%', '49.5%'], 'Total shots': ['16', '7'], 'Corners': ['5', '7'], 'Fouls': ['9', '12']}"
Premier League,Ukraine,Minai,1,Shakhtar D,4,2023-02-28,https://www.goal.com/en/match/minai-vs-shakhtar-donetsk/xwingz6fhbpt5vj7shqvn9ck,[],{}
