Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Premier League,England,West Ham,2,Bournemouth,0,2022-10-24,https://www.goal.com/en/match/west-ham-united-vs-afc-bournemouth/7m27f2z56398pv3if38ihsil0,"[['West Ham', 'Draw', 'Bournemouth'], ['2678', '1632', '801']]","{'Ball possession': ['54.4%', '45.6%'], 'Total shots': ['20', '5'], 'Corners': ['5', '0'], 'Fouls': ['9', '11']}"
La Liga,Spain,Celta Vigo,1,Getafe,1,2022-10-24,https://www.goal.com/en/match/celta-de-vigo-vs-getafe/9fbr62dlsciruh47bdim27384,"[['Celta Vigo', 'Draw', 'Getafe'], ['1550', '1401', '706']]","{'Ball possession': ['71.6%', '28.4%'], 'Total shots': ['17', '4'], 'Corners': ['10', '0'], 'Fouls': ['10', '13']}"
Serie A,Italy,Cremonese,0,Sampdoria,1,2022-10-24,https://www.goal.com/en/match/cremonese-vs-sampdoria/4umfbkhsfxhg3wbltn4e0xfro,"[['Cremonese', 'Draw', 'Sampdoria'], ['781', '1283', '1050']]","{'Ball possession': ['51.9%', '48.1%'], 'Total shots': ['21', '8'], 'Corners': ['5', '1'], 'Fouls': ['16', '15']}"
Serie A,Italy,Sassuolo,2,Verona,1,2022-10-24,https://www.goal.com/en/match/sassuolo-vs-hellas-verona/4v6xakgsjstb6b9tg0l1rqgpg,"[['Sassuolo', 'Draw', 'Verona'], ['1716', '1322', '497']]","{'Ball possession': ['51.3%', '48.7%'], 'Total shots': ['14', '13'], 'Corners': ['4', '5'], 'Fouls': ['7', '19']}"
MLS,USA,Austin,2,Dallas,1,2022-10-24,https://www.goal.com/en/match/austin-vs-dallas/bsvhz7xbxi250pn9xfbpie1p0,"[['Austin', 'Draw', 'Dallas'], ['231', '214', '176']]","{'Ball possession': ['47.4%', '52.6%'], 'Total shots': ['18', '9'], 'Corners': ['11', '3'], 'Fouls': ['12', '13']}"
Süper Lig,Turkey,Giresun,1,Ankaragücü,1,2022-10-24,https://www.goal.com/en/match/giresunspor-vs-ankaraguecue/iy5edo1dcxfxlmc2fvw1z21g,"[['Giresun', 'Draw', 'Ankaragücü'], ['307', '548', '275']]","{'Ball possession': ['49.5%', '50.5%'], 'Total shots': ['17', '8'], 'Corners': ['5', '2'], 'Fouls': ['12', '17']}"
Süper Lig,Turkey,Hatay,2,Beşiktaş,1,2022-10-24,https://www.goal.com/en/match/hatayspor-vs-besiktas/j30s7sc78xfglkgc3dtstj4k,"[['Hatay', 'Draw', 'Beşiktaş'], ['223', '699', '938']]","{'Ball possession': ['42.3%', '57.7%'], 'Total shots': ['8', '18'], 'Corners': ['1', '11'], 'Fouls': ['9', '10']}"
Liga MX,Mexico,Monterrey,0,Pachuca,1,2022-10-24,https://www.goal.com/en/match/monterrey-vs-pachuca/7fsa07hgx2y3y2cdztwudl91w,"[['Monterrey', 'Draw', 'Pachuca'], ['209', '153', '197']]","{'Ball possession': ['65.6%', '34.4%'], 'Total shots': ['24', '4'], 'Corners': ['8', '2'], 'Fouls': ['10', '12']}"
Serie A,Brazil,Atlético GO,1,Ceará,0,2022-10-24,https://www.goal.com/en/match/atletico-goianiense-vs-ceara/3s7h4411qozio3sqkgnlz9nh0,"[['Atlético GO', 'Draw', 'Ceará'], ['150', '175', '89']]","{'Ball possession': ['40%', '60%'], 'Total shots': ['12', '12'], 'Corners': ['4', '5'], 'Fouls': ['20', '13']}"
Serie A,Brazil,Coritiba,1,Internacional,1,2022-10-24,https://www.goal.com/en/match/coritiba-vs-internacional/3seetxcmxcpl6994ej0nbvf9w,"[['Coritiba', 'Draw', 'Internacional'], ['76', '198', '280']]","{'Ball possession': ['35.2%', '64.8%'], 'Total shots': ['12', '11'], 'Corners': ['7', '6'], 'Fouls': ['16', '10']}"
