Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
UEFA Champions League,Europe,Bayern München,1,Man City,1,2023-04-19,https://www.goal.com/en/match/bayern-muenchen-vs-manchester-city/9bw7ucn0ex2y9ry3bostbn7ro,"[['Bayern München', 'Draw', 'Man City'], ['3199', '1867', '5271']]","{'Ball possession': ['57.7%', '42.3%'], 'Total shots': ['19', '7'], 'Corners': ['5', '2'], 'Fouls': ['12', '11']}"
UEFA Champions League,Europe,Inter,3,Benfica,3,2023-04-19,https://www.goal.com/en/match/internazionale-vs-benfica/8720cw7euzoeg0kxyys5pgahg,"[['Inter', 'Draw', 'Benfica'], ['2924', '1319', '999']]","{'Ball possession': ['40.1%', '59.9%'], 'Total shots': ['11', '12'], 'Corners': ['4', '6'], 'Fouls': ['13', '10']}"
Championship,England,Blackburn,1,Coventry,1,2023-04-19,https://www.goal.com/en/match/blackburn-rovers-vs-coventry-city/6qwa9xs83fo872nmco1g1t9g4,"[['Blackburn', 'Draw', 'Coventry'], ['791', '990', '462']]","{'Ball possession': ['55.2%', '44.8%'], 'Total shots': ['6', '4'], 'Corners': ['5', '6'], 'Fouls': ['14', '9']}"
Championship,England,QPR,1,Norwich,1,2023-04-19,https://www.goal.com/en/match/queens-park-rangers-vs-norwich-city/6r36k6d5xrw6cqv9pciazle6s,"[['QPR', 'Draw', 'Norwich'], ['337', '825', '828']]","{'Ball possession': ['31.9%', '68.1%'], 'Total shots': ['7', '18'], 'Corners': ['7', '11'], 'Fouls': ['11', '9']}"
Championship,England,Swansea,4,Preston,2,2023-04-19,https://www.goal.com/en/match/swansea-city-vs-preston-north-end/6ra6c0140vk8j8eniswjvjtas,"[['Swansea', 'Draw', 'Preston'], ['720', '824', '369']]","{'Ball possession': ['57.8%', '42.2%'], 'Total shots': ['12', '6'], 'Corners': ['2', '4'], 'Fouls': ['10', '18']}"
Championship,England,Watford,1,Cardiff,3,2023-04-19,https://www.goal.com/en/match/watford-vs-cardiff-city/6rdn3ko6cj82948t9ki7g5rf8,"[['Watford', 'Draw', 'Cardiff'], ['897', '763', '278']]","{'Ball possession': ['73.3%', '26.7%'], 'Total shots': ['14', '9'], 'Corners': ['10', '1'], 'Fouls': ['11', '11']}"
Championship,England,Middlesbrough,3,Hull,1,2023-04-19,https://www.goal.com/en/match/middlesbrough-vs-hull-city/6qzpj3ozbbl4970g4unvpim8k,"[['Middlesbrough', 'Draw', 'Hull'], ['953', '782', '266']]","{'Ball possession': ['54.9%', '45.1%'], 'Total shots': ['21', '7'], 'Corners': ['4', '3'], 'Fouls': ['12', '6']}"
Championship,England,Reading,1,Luton,1,2023-04-19,https://www.goal.com/en/match/reading-vs-luton-town/6r6mjhvhhey2nxcas03z63cwk,"[['Reading', 'Draw', 'Luton'], ['346', '710', '785']]","{'Ball possession': ['32.3%', '67.7%'], 'Total shots': ['9', '18'], 'Corners': ['2', '5'], 'Fouls': ['10', '11']}"
CONMEBOL Libertadores,South America,Fluminense,1,The Strongest,0,2023-04-19,https://www.goal.com/en/match/fluminense-vs-the-strongest/f24omd1gbfuh1v8xeljwd6jo4,"[['Fluminense', 'Draw', 'The Strongest'], ['298', '225', '130']]","{'Ball possession': ['76.6%', '23.4%'], 'Total shots': ['26', '2'], 'Corners': ['10', '3'], 'Fouls': ['8', '11']}"
CONMEBOL Libertadores,South America,Internacional,1,Metropolitanos,0,2023-04-19,https://www.goal.com/en/match/internacional-vs-metropolitanos/bqx0axpnoevr82avi9hye41ec,"[['Internacional', 'Draw', 'Metropolitanos'], ['250', '203', '97']]","{'Ball possession': ['67.7%', '32.3%'], 'Total shots': ['24', '3'], 'Corners': ['14', '0'], 'Fouls': ['7', '11']}"
CONMEBOL Libertadores,South America,Boca Juniors,2,Pereira,1,2023-04-19,https://www.goal.com/en/match/boca-juniors-vs-deportivo-pereira/8w886li79k6ybyavdkz1qao0k,"[['Boca Juniors', 'Draw', 'Pereira'], ['560', '248', '220']]","{'Ball possession': ['58.7%', '41.3%'], 'Total shots': ['16', '11'], 'Corners': ['2', '2'], 'Fouls': ['10', '21']}"
CONMEBOL Libertadores,South America,Olimpia,1,Patronato,0,2023-04-19,https://www.goal.com/en/match/olimpia-vs-patronato/4wlmh25ds55yet02qhbp31b84,"[['Olimpia', 'Draw', 'Patronato'], ['158', '173', '112']]","{'Ball possession': ['56.3%', '43.7%'], 'Total shots': ['12', '10'], 'Corners': ['3', '1'], 'Fouls': ['18', '9']}"
CONMEBOL Libertadores,South America,Paranaense,2,Atl. Mineiro,1,2023-04-19,https://www.goal.com/en/match/athletico-paranaense-vs-atletico-mineiro/b87vsvf1qxaup3a3jms80k844,"[['Paranaense', 'Draw', 'Atl. Mineiro'], ['126', '173', '160']]","{'Ball possession': ['35.5%', '64.5%'], 'Total shots': ['8', '24'], 'Corners': ['3', '10'], 'Fouls': ['11', '13']}"
CONMEBOL Libertadores,South America,Ind. del Valle,2,Liverpool,0,2023-04-19,https://www.goal.com/en/match/independiente-valle-vs-liverpool/e3icm3ts8up8kzdj3llrmxtlg,"[['Ind. del Valle', 'Draw', 'Liverpool'], ['171', '133', '119']]","{'Ball possession': ['69%', '31%'], 'Total shots': ['27', '5'], 'Corners': ['6', '3'], 'Fouls': ['6', '5']}"
CONMEBOL Sudamericana,South America,NOB,3,Blooming,0,2023-04-19,https://www.goal.com/en/match/newell-s-old-boys-vs-blooming/ejfhqxdfvmrbe3mju4lpsf7ys,"[['NOB', 'Draw', 'Blooming'], ['175', '128', '65']]","{'Ball possession': ['65.1%', '34.9%'], 'Total shots': ['17', '4'], 'Corners': ['9', '1'], 'Fouls': ['12', '5']}"
CONMEBOL Sudamericana,South America,RB Bragantino,5,O. Petrolero,0,2023-04-19,https://www.goal.com/en/match/rb-bragantino-vs-oriente-petrolero/bvn335bg9ihxfb8m1qfauz7dg,"[['RB Bragantino', 'Draw', 'O. Petrolero'], ['145', '132', '50']]","{'Ball possession': ['70.5%', '29.5%'], 'Total shots': ['23', '1'], 'Corners': ['8', '0'], 'Fouls': ['11', '13']}"
CONMEBOL Sudamericana,South America,Estudiantes,4,Tacuary,0,2023-04-19,https://www.goal.com/en/match/estudiantes-vs-tacuary/1myq3p22pnvyn390o23sw2uc4,"[['Estudiantes', 'Draw', 'Tacuary'], ['156', '103', '48']]","{'Ball possession': ['71.8%', '28.2%'], 'Total shots': ['21', '7'], 'Corners': ['6', '0'], 'Fouls': ['8', '10']}"
CONMEBOL Sudamericana,South America,Palestino,1,Estudiantes M.,0,2023-04-19,https://www.goal.com/en/match/palestino-vs-estudiantes-de-merida/59195ra5wqgiwh8sgkgxf5wd0,"[['Palestino', 'Draw', 'Estudiantes M.'], ['83', '106', '58']]","{'Ball possession': ['54.4%', '45.6%'], 'Total shots': ['19', '6'], 'Corners': ['4', '5'], 'Fouls': ['20', '16']}"
CONMEBOL Sudamericana,South America,São Paulo,2,Puerto Cabello,0,2023-04-19,https://www.goal.com/en/match/sao-paulo-vs-academia-puerto-cabello/91qnakbl2kvew5fj7x7dveexg,"[['São Paulo', 'Draw', 'Puerto Cabello'], ['174', '108', '48']]","{'Ball possession': ['70.5%', '29.5%'], 'Total shots': ['23', '8'], 'Corners': ['5', '4'], 'Fouls': ['7', '11']}"
CONMEBOL Sudamericana,South America,Santa Fe,2,Gimn La Plata,1,2023-04-19,https://www.goal.com/en/match/independiente-santa-fe-vs-gimnasia-la-plata/bel6piwkwb7ihw76egdvxhces,"[['Santa Fe', 'Draw', 'Gimn La Plata'], ['151', '108', '99']]","{'Ball possession': ['61.7%', '38.3%'], 'Total shots': ['24', '11'], 'Corners': ['6', '5'], 'Fouls': ['11', '8']}"
Eredivisie,Netherlands,Go Ahead,3,Waalwijk,2,2023-04-19,https://www.goal.com/en/match/go-ahead-eagles-vs-rkc-waalwijk/3q5q76vlticpimhio97amdtsk,"[['Go Ahead', 'Draw', 'Waalwijk'], ['941', '1120', '695']]","{'Ball possession': ['63.5%', '36.5%'], 'Total shots': ['25', '5'], 'Corners': ['10', '1'], 'Fouls': ['7', '14']}"
Süper Lig,Turkey,İstanbulspor,3,Antalyaspor,3,2023-04-19,https://www.goal.com/en/match/istanbulspor-vs-antalyaspor/15tr2lk3372p5pvk97djtm710,"[['İstanbulspor', 'Draw', 'Antalyaspor'], ['250', '457', '272']]","{'Ball possession': ['31.6%', '68.4%'], 'Total shots': ['8', '17'], 'Corners': ['3', '5'], 'Fouls': ['19', '10']}"
Süper Lig,Turkey,Kayseri,0,Kasımpaşa,0,2023-04-19,https://www.goal.com/en/match/kayserispor-vs-kasimpasa/16ii5vsfnw7x5k3rmrp9xz190,"[['Kayseri', 'Draw', 'Kasımpaşa'], ['307', '421', '156']]","{'Ball possession': ['52.8%', '47.2%'], 'Total shots': ['8', '8'], 'Corners': ['3', '3'], 'Fouls': ['15', '10']}"
Süper Lig,Turkey,Beşiktaş,3,Hatay,0,2023-04-19,https://www.goal.com/en/match/besiktas-vs-hatayspor/16z1azlecwfhojj0tc8p75ez8,[],{}
Süper Lig,Turkey,Başakşehir,1,Fenerbahçe,2,2023-04-19,https://www.goal.com/en/match/istanbul-basaksehir-vs-fenerbahce/16ncri9rehtxw8gwd5nm939xw,"[['Başakşehir', 'Draw', 'Fenerbahçe'], ['270', '621', '727']]","{'Ball possession': ['34.3%', '65.7%'], 'Total shots': ['6', '20'], 'Corners': ['5', '4'], 'Fouls': ['18', '6']}"
