Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
FIFA Club World Cup,World,Flamengo,2,Hilal,3,2023-02-07,https://www.goal.com/en/match/flamengo-vs-al-hilal/39fkz9088b3u4twkii4pvkduc,"[['Flamengo', 'Draw', 'Hilal'], ['1449', '804', '586']]","{'Ball possession': ['52.1%', '47.9%'], 'Total shots': ['13', '11'], 'Corners': ['4', '4'], 'Fouls': ['15', '15']}"
Serie A,Italy,Salernitana,0,Juventus,3,2023-02-07,https://www.goal.com/en/match/salernitana-vs-juventus/551v525e4uizydqorjxha2i38,"[['Salernitana', 'Draw', 'Juventus'], ['572', '1307', '2175']]","{'Ball possession': ['53.2%', '46.8%'], 'Total shots': ['10', '17'], 'Corners': ['6', '4'], 'Fouls': ['9', '12']}"
Championship,England,Blackpool,2,Huddersfield,2,2023-02-07,https://www.goal.com/en/match/blackpool-vs-huddersfield-town/682cvn35z94czzjmhtxh0uas4,"[['Blackpool', 'Draw', 'Huddersfield'], ['831', '1086', '627']]","{'Ball possession': ['45.2%', '54.8%'], 'Total shots': ['11', '13'], 'Corners': ['3', '7'], 'Fouls': ['9', '7']}"
FA Cup,England,Burnley,2,Ipswich,1,2023-02-07,https://www.goal.com/en/match/burnley-vs-ipswich-town/16rs7yym3n6p441qyuuecmb6c,"[['Burnley', 'Draw', 'Ipswich'], ['1628', '996', '358']]","{'Ball possession': ['59%', '41%'], 'Total shots': ['7', '5'], 'Corners': ['7', '1'], 'Fouls': ['11', '10']}"
FA Cup,England,Fleetwood,1,Sheff Wed,0,2023-02-07,https://www.goal.com/en/match/fleetwood-town-vs-sheffield-wednesday/16y0desln7bsc9xirkud20ftg,"[['Fleetwood', 'Draw', 'Sheff Wed'], ['274', '767', '991']]","{'Ball possession': ['47%', '53%'], 'Total shots': ['13', '11'], 'Corners': ['2', '1'], 'Fouls': ['13', '16']}"
FA Cup,England,Grimsby,3,Luton,0,2023-02-07,https://www.goal.com/en/match/grimsby-town-vs-luton-town/16vg65reg350q13983z8m41ec,"[['Grimsby', 'Draw', 'Luton'], ['231', '715', '922']]","{'Ball possession': ['41%', '59%'], 'Total shots': ['4', '12'], 'Corners': ['1', '8'], 'Fouls': ['9', '7']}"
FA Cup,England,Sheff Utd,3,Wrexham,1,2023-02-07,https://www.goal.com/en/match/sheffield-united-vs-wrexham/asj0x4nq8on6unmi9hvupgcus,"[['Sheff Utd', 'Draw', 'Wrexham'], ['1089', '772', '420']]","{'Ball possession': ['65.4%', '34.6%'], 'Total shots': ['32', '9'], 'Corners': ['12', '3'], 'Fouls': ['8', '6']}"
Liga Profesional Argentina,Argentina,Gimn La Plata,0,Def y Justicia,2,2023-02-07,https://www.goal.com/en/match/gimnasia-la-plata-vs-defensa-y-justicia/1nmnxk7bltflyhtj4avl2j504,"[['Gimn La Plata', 'Draw', 'Def y Justicia'], ['129', '175', '147']]","{'Ball possession': ['49.4%', '50.6%'], 'Total shots': ['16', '6'], 'Corners': ['8', '3'], 'Fouls': ['10', '19']}"
Liga Profesional Argentina,Argentina,Huracán,3,Banfield,2,2023-02-07,https://www.goal.com/en/match/huracan-vs-banfield/1npvk42j8nhwoouawyg882z2s,"[['Huracán', 'Draw', 'Banfield'], ['304', '188', '102']]","{'Ball possession': ['36.8%', '63.2%'], 'Total shots': ['21', '11'], 'Corners': ['8', '3'], 'Fouls': ['25', '9']}"
Primeira Liga,Portugal,Rio Ave,0,Sporting,1,2023-02-07,https://www.goal.com/en/match/rio-ave-vs-sporting-cp/bs8cyw8ib0pkhnhwx333bl2c4,"[['Rio Ave', 'Draw', 'Sporting'], ['170', '536', '976']]","{'Ball possession': ['37.1%', '62.9%'], 'Total shots': ['5', '8'], 'Corners': ['4', '2'], 'Fouls': ['10', '14']}"
