Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Premier League,England,West Ham,2,Arsenal,2,2023-04-16,https://www.goal.com/en/match/west-ham-united-vs-arsenal/85qqs44yn14i0ew9lp6660qvo,"[['West Ham', 'Draw', 'Arsenal'], ['1051', '1328', '4353']]","{'Ball possession': ['28.5%', '71.5%'], 'Total shots': ['16', '11'], 'Corners': ['7', '2'], 'Fouls': ['11', '8']}"
Premier League,England,Nottm Forest,0,Man Utd,2,2023-04-16,https://www.goal.com/en/match/nottingham-forest-vs-manchester-united/85fl77xa4ku7q8n091xkm153o,"[['Nottm Forest', 'Draw', 'Man Utd'], ['724', '1307', '4847']]","{'Ball possession': ['31.8%', '68.2%'], 'Total shots': ['6', '22'], 'Corners': ['4', '9'], 'Fouls': ['9', '9']}"
La Liga,Spain,Girona,2,Elche,0,2023-04-16,https://www.goal.com/en/match/girona-vs-elche/9zm6ji56ey0qb8ua9dywtgdn8,"[['Girona', 'Draw', 'Elche'], ['519', '511', '205']]","{'Ball possession': ['48.3%', '51.7%'], 'Total shots': ['14', '13'], 'Corners': ['3', '4'], 'Fouls': ['9', '14']}"
La Liga,Spain,Getafe,0,Barcelona,0,2023-04-16,https://www.goal.com/en/match/getafe-vs-barcelona/9zidxsvvy8u4ncr6xkvsvsnpw,"[['Getafe', 'Draw', 'Barcelona'], ['344', '838', '2452']]","{'Ball possession': ['33.6%', '66.4%'], 'Total shots': ['5', '15'], 'Corners': ['1', '5'], 'Fouls': ['13', '12']}"
La Liga,Spain,Atlético,2,Almería,1,2023-04-16,https://www.goal.com/en/match/atletico-madrid-vs-almeria/9zz0zbmgox99pp7g4g20vo3dg,"[['Atlético', 'Draw', 'Almería'], ['1100', '630', '226']]","{'Ball possession': ['64.5%', '35.5%'], 'Total shots': ['19', '3'], 'Corners': ['9', '2'], 'Fouls': ['7', '8']}"
La Liga,Spain,Valencia,0,Sevilla,2,2023-04-16,https://www.goal.com/en/match/valencia-vs-sevilla/9zveim20rcdlj8tsdnouoik2c,"[['Valencia', 'Draw', 'Sevilla'], ['603', '877', '765']]","{'Ball possession': ['59.6%', '40.4%'], 'Total shots': ['14', '6'], 'Corners': ['6', '2'], 'Fouls': ['10', '17']}"
Serie A,Italy,Lecce,1,Sampdoria,1,2023-04-16,https://www.goal.com/en/match/lecce-vs-sampdoria/5dvqxiax17skjwdf64wqjzcpg,"[['Lecce', 'Draw', 'Sampdoria'], ['378', '452', '299']]","{'Ball possession': ['41%', '59%'], 'Total shots': ['30', '8'], 'Corners': ['11', '8'], 'Fouls': ['16', '12']}"
Serie A,Italy,Torino,1,Salernitana,1,2023-04-16,https://www.goal.com/en/match/torino-vs-salernitana/5eh3yicp29w6tkxxgr3tpesr8,"[['Torino', 'Draw', 'Salernitana'], ['498', '490', '180']]","{'Ball possession': ['63.8%', '36.2%'], 'Total shots': ['16', '8'], 'Corners': ['4', '2'], 'Fouls': ['14', '14']}"
Serie A,Italy,Sassuolo,1,Juventus,0,2023-04-16,https://www.goal.com/en/match/sassuolo-vs-juventus/5ea45vo3cg7q9xxhlpv6u189g,"[['Sassuolo', 'Draw', 'Juventus'], ['323', '773', '1406']]","{'Ball possession': ['40.5%', '59.5%'], 'Total shots': ['11', '13'], 'Corners': ['10', '13'], 'Fouls': ['10', '5']}"
Serie A,Italy,Roma,3,Udinese,0,2023-04-16,https://www.goal.com/en/match/roma-vs-udinese/5dzbudi6eezrv2j3q8k590xec,"[['Roma', 'Draw', 'Udinese'], ['1278', '771', '292']]","{'Ball possession': ['41.6%', '58.4%'], 'Total shots': ['12', '10'], 'Corners': ['6', '2'], 'Fouls': ['18', '11']}"
Bundesliga,Germany,Bremen,1,Freiburg,2,2023-04-16,https://www.goal.com/en/match/werder-bremen-vs-freiburg/e0da67okg0xn8by9l5bkxzhuc,"[['Bremen', 'Draw', 'Freiburg'], ['358', '667', '669']]","{'Ball possession': ['49.6%', '50.4%'], 'Total shots': ['13', '7'], 'Corners': ['5', '2'], 'Fouls': ['14', '11']}"
Bundesliga,Germany,Union Berlin,1,Bochum,1,2023-04-16,https://www.goal.com/en/match/union-berlin-vs-bochum/dzm02p9jzixyd8jp9e6prtd04,"[['Union Berlin', 'Draw', 'Bochum'], ['1165', '745', '250']]","{'Ball possession': ['39.7%', '60.3%'], 'Total shots': ['10', '14'], 'Corners': ['5', '7'], 'Fouls': ['10', '7']}"
Bundesliga,Germany,Wolfsburg,0,Leverkusen,0,2023-04-16,https://www.goal.com/en/match/wolfsburg-vs-bayer-leverkusen/dzznuhwu9sbhgmtxjygqfmqdw,"[['Wolfsburg', 'Draw', 'Leverkusen'], ['413', '886', '1043']]","{'Ball possession': ['42.7%', '57.3%'], 'Total shots': ['11', '15'], 'Corners': ['2', '5'], 'Fouls': ['10', '17']}"
Ligue 1,France,Lille,2,Montpellier,1,2023-04-16,https://www.goal.com/en/match/lille-vs-montpellier/1d90n99v9acwzjz6v9r08w178,"[['Lille', 'Draw', 'Montpellier'], ['623', '420', '166']]","{'Ball possession': ['69.4%', '30.6%'], 'Total shots': ['17', '4'], 'Corners': ['8', '4'], 'Fouls': ['15', '19']}"
Ligue 1,France,Auxerre,2,Nantes,1,2023-04-16,https://www.goal.com/en/match/auxerre-vs-nantes/1cxb9ovyrutex2m7nx2jluxhw,"[['Auxerre', 'Draw', 'Nantes'], ['245', '420', '255']]","{'Ball possession': ['30.7%', '69.3%'], 'Total shots': ['13', '17'], 'Corners': ['3', '6'], 'Fouls': ['14', '8']}"
Ligue 1,France,Brest,1,Nice,0,2023-04-16,https://www.goal.com/en/match/brest-vs-nice/1dpt6tqzoas5pmu07bwsu1pn8,"[['Brest', 'Draw', 'Nice'], ['164', '382', '375']]","{'Ball possession': ['51.7%', '48.3%'], 'Total shots': ['14', '12'], 'Corners': ['3', '5'], 'Fouls': ['15', '14']}"
Ligue 1,France,Clermont,2,Angers,1,2023-04-16,https://www.goal.com/en/match/clermont-vs-angers-sco/1d5bkxyp5jxwmtgba4cz5zrbo,"[['Clermont', 'Draw', 'Angers'], ['322', '310', '111']]","{'Ball possession': ['52.8%', '47.2%'], 'Total shots': ['12', '7'], 'Corners': ['6', '6'], 'Fouls': ['12', '15']}"
Ligue 1,France,Strasbourg,3,Ajaccio,1,2023-04-16,https://www.goal.com/en/match/strasbourg-vs-ajaccio/1dmb75ur8b8g4234oyjrlj2tw,"[['Strasbourg', 'Draw', 'Ajaccio'], ['328', '333', '95']]","{'Ball possession': ['42.8%', '57.2%'], 'Total shots': ['12', '8'], 'Corners': ['5', '0'], 'Fouls': ['14', '19']}"
Ligue 1,France,Monaco,3,Lorient,1,2023-04-16,https://www.goal.com/en/match/monaco-vs-lorient/1d177sqt58emejunsl8xe03ys,"[['Monaco', 'Draw', 'Lorient'], ['729', '528', '183']]","{'Ball possession': ['46.4%', '53.6%'], 'Total shots': ['11', '7'], 'Corners': ['5', '3'], 'Fouls': ['18', '10']}"
