Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
UEFA Champions League,Europe,Struga,1,Žalgiris,2,2023-07-18,https://www.goal.com/en/match/struga-vs-zalgiris/9hx3hruenzzuclemuergqz3f8,"[['Struga', 'Draw', 'Žalgiris'], ['169', '298', '229']]","{'Ball possession': ['44.5%', '55.5%'], 'Total shots': ['17', '18'], 'Corners': ['1', '4'], 'Fouls': ['16', '11']}"
UEFA Champions League,Europe,Flora,0,Raków,3,2023-07-18,https://www.goal.com/en/match/flora-vs-rakow-czestochowa/9j66r4s16fx5c6to9o8diq5uc,"[['Flora', 'Draw', 'Raków'], ['148', '226', '164']]","{'Ball possession': ['0%', '100%'], 'Total shots': ['0', '3'], 'Corners': ['3', '14'], 'Fouls': ['8', '9']}"
UEFA Champions League,Europe,M Haifa,2,Hamrun,1,2023-07-18,https://www.goal.com/en/match/maccabi-haifa-vs-hamrun-spartans/9jx5j0xidpmp2n6d7iz0k953o,"[['M Haifa', 'Draw', 'Hamrun'], ['178', '152', '61']]","{'Ball possession': ['68.2%', '31.8%'], 'Total shots': ['17', '6'], 'Corners': ['4', '2'], 'Fouls': ['9', '9']}"
UEFA Champions League,Europe,Sheriff,3,Farul,0,2023-07-18,https://www.goal.com/en/match/sheriff-vs-fcv-farul-constanta/9jo7dzx1m2g8dk6ecc87yya6s,"[['Sheriff', 'Draw', 'Farul'], ['269', '231', '109']]","{'Ball possession': ['100%', '0%'], 'Total shots': ['3', '0'], 'Corners': ['10', '0'], 'Fouls': ['15', '14']}"
UEFA Champions League,Europe,BATE,2,Partizani,0,2023-07-18,https://www.goal.com/en/match/bate-vs-partizani-tirana/9kewa9wotmsskxma1t5del6hg,"[['BATE', 'Draw', 'Partizani'], ['230', '260', '118']]","{'Ball possession': ['100%', '0%'], 'Total shots': ['2', '0'], 'Corners': ['2', '7'], 'Fouls': ['13', '16']}"
UEFA Champions League,Europe,TNS,0,Häcken,2,2023-07-18,https://www.goal.com/en/match/the-new-saints-vs-haecken/9gzimbf4fonzfvuu8mpxjdij8,"[['TNS', 'Draw', 'Häcken'], ['79', '150', '154']]","{'Ball possession': ['0%', '100%'], 'Total shots': ['0', '2'], 'Corners': ['3', '1'], 'Fouls': ['5', '3']}"
UEFA Champions League,Europe,Zrinjski,2,Urartu,3,2023-07-18,https://www.goal.com/en/match/zrinjski-vs-urartu/9k5xs8rgh4l6q5bbkbq81kkk4,"[['Zrinjski', 'Draw', 'Urartu'], ['135', '155', '58']]","{'Ball possession': ['33.3%', '66.7%'], 'Total shots': ['2', '3'], 'Corners': ['1', '6'], 'Fouls': ['10', '15']}"
UEFA Champions League,Europe,Breidablik,2,Shamrock,1,2023-07-18,https://www.goal.com/en/match/breidablik-vs-shamrock-rovers/9hkdh349r5bbes68v0obfrswk,"[['Breidablik', 'Draw', 'Shamrock'], ['221', '221', '103']]","{'Ball possession': ['100%', '0%'], 'Total shots': ['2', '1'], 'Corners': ['4', '7'], 'Fouls': ['15', '11']}"
UEFA Europa Conference League,Europe,Balzan,1,Domžale,3,2023-07-18,https://www.goal.com/en/match/balzan-vs-domzale/2rv79jsn8d7ih7r04vtnzzrpw,"[['Balzan', 'Draw', 'Domžale'], ['138', '147', '68']]","{'Corners': ['12', '6'], 'Fouls': ['20', '17']}"
Serie A,Brazil,Goiás,0,Atl. Mineiro,0,2023-07-18,https://www.goal.com/en/match/goias-vs-atletico-mineiro/cbte1vee7hnzx1d0a1p03s74k,"[['Goiás', 'Draw', 'Atl. Mineiro'], ['128', '245', '267']]","{'Ball possession': ['38.6%', '61.4%'], 'Total shots': ['17', '6'], 'Corners': ['6', '4'], 'Fouls': ['16', '14']}"
Liga Profesional Argentina,Argentina,Arsenal,0,Instituto,2,2023-07-18,https://www.goal.com/en/match/arsenal-vs-instituto/2jsyzrzrqdfrydh5pa80ew9hw,"[['Arsenal', 'Draw', 'Instituto'], ['162', '234', '168']]","{'Ball possession': ['50.4%', '49.6%'], 'Total shots': ['4', '7'], 'Corners': ['4', '2'], 'Fouls': ['10', '9']}"
Liga Profesional Argentina,Argentina,Tigre,0,Barracas C,1,2023-07-18,https://www.goal.com/en/match/tigre-vs-barracas-central/2jw8vz0uno50rcf68zl6u2t5g,"[['Tigre', 'Draw', 'Barracas C'], ['188', '229', '121']]","{'Ball possession': ['60.3%', '39.7%'], 'Total shots': ['15', '8'], 'Corners': ['3', '3'], 'Fouls': ['12', '14']}"
Liga Profesional Argentina,Argentina,NOB,0,Atl. Tucumán,0,2023-07-18,https://www.goal.com/en/match/newell-s-old-boys-vs-atletico-tucuman/2j1z0q333oimkj18fxxjk0zys,"[['NOB', 'Draw', 'Atl. Tucumán'], ['206', '192', '151']]","{'Ball possession': ['70.4%', '29.6%'], 'Total shots': ['14', '11'], 'Corners': ['7', '1'], 'Fouls': ['11', '14']}"
Primera A,Colombia,Pereira,0,Cali,2,2023-07-18,https://www.goal.com/en/match/deportivo-pereira-vs-deportivo-cali/5anre82bd5wmnmem537f8s0lw,"[['Pereira', 'Draw', 'Cali'], ['118', '128', '81']]","{'Ball possession': ['56%', '44%'], 'Total shots': ['13', '7'], 'Corners': ['7', '4'], 'Fouls': ['7', '10']}"
Primera División,Uruguay,Maldonado,1,Cerro,2,2023-07-18,https://www.goal.com/en/match/deportivo-maldonado-vs-cerro/d9if44zb0hfimwdtd1wsghlas,[],{}
Primera División,Chile,Unión Española,3,U. de Chile,0,2023-07-18,https://www.goal.com/en/match/union-espanola-vs-universidad-de-chile/buro0mxfnae9zki4f1opb9yj8,"[['Unión Española', 'Draw', 'U. de Chile'], ['81', '137', '78']]","{'Ball possession': ['49.9%', '50.1%'], 'Total shots': ['13', '17'], 'Corners': ['5', '7'], 'Fouls': ['8', '7']}"
Club Friendlies,World,Tottenham,2,West Ham,3,2023-07-18,https://www.goal.com/en/match/tottenham-hotspur-vs-west-ham-united/39xfnoi4bbpfxijzbstyg4dn8,"[['Tottenham', 'Draw', 'West Ham'], ['573', '192', '152']]","{'Ball possession': ['72.2%', '27.8%'], 'Total shots': ['32', '7'], 'Corners': ['16', '4'], 'Fouls': ['10', '9']}"
Club Friendlies,World,Ajax,3,Shakhtar D,0,2023-07-18,https://www.goal.com/en/match/ajax-vs-shakhtar-donetsk/4e6kwhycvw4eht6qr3a8ynq50,"[['Ajax', 'Draw', 'Shakhtar D'], ['273', '126', '66']]","{'Ball possession': ['60.4%', '39.6%'], 'Total shots': ['15', '7'], 'Corners': ['7', '2'], 'Fouls': ['12', '11']}"
Club Friendlies,World,Alanyaspor,3,Konyaspor,1,2023-07-18,https://www.goal.com/en/match/alanyaspor-vs-konyaspor/ed49b6w5sil56aoiu26pkeh3o,[],{}
Club Friendlies,World,Beşiktaş,4,Mezőkövesd,0,2023-07-18,https://www.goal.com/en/match/besiktas-vs-mezokoevesd/7ddbpt5s0ljhgso805toxyj2s,"[['Beşiktaş', 'Draw', 'Mezőkövesd'], ['132', '77', '33']]","{'Ball possession': ['68.9%', '31.1%'], 'Total shots': ['7', '2'], 'Corners': ['5', '1'], 'Fouls': ['18', '6']}"
Club Friendlies,World,Sturm,2,Galatasaray,0,2023-07-18,https://www.goal.com/en/match/sturm-graz-vs-galatasaray/a2e7a1ao5jr7zvwdb4ms3an10,"[['Sturm', 'Draw', 'Galatasaray'], ['58', '84', '177']]","{'Ball possession': ['35.7%', '64.3%'], 'Total shots': ['21', '11'], 'Corners': ['4', '8'], 'Fouls': ['16', '9']}"
Primera Nacional,Argentina,Atlanta,1,Maipú,3,2023-07-18,https://www.goal.com/en/match/atlanta-vs-deportivo-maipu/evel2b05cdyf2ii58hsfy9ixg,[],{}
Prim B Metro,Argentina,Comunicaciones,1,A Quilmes,1,2023-07-18,https://www.goal.com/en/match/comunicaciones-vs-argentino-quilmes/ent398jy0agfjkanh01mwwzys,[],{}
Australia Cup,Australia,Perth,0,Macarthur,4,2023-07-18,https://www.goal.com/en/match/perth-glory-vs-macarthur/bf6a8teir1anextbeafqrknbo,"[['Perth', 'Draw', 'Macarthur'], ['153', '140', '93']]","{'Ball possession': ['60.9%', '39.1%'], 'Total shots': ['15', '10'], 'Corners': ['8', '1'], 'Fouls': ['5', '9']}"
Primera División,Bolivia,The Strongest,2,Independiente,0,2023-07-18,https://www.goal.com/en/match/the-strongest-vs-independiente/4rm6akz0l63wrq8phpsakaxw4,"[['The Strongest', 'Draw', 'Independiente'], ['96', '97', '35']]","{'Ball possession': ['69.9%', '30.1%'], 'Total shots': ['16', '10'], 'Corners': ['8', '1'], 'Fouls': ['9', '14']}"
Primera División,Bolivia,O. Petrolero,1,Universitario,1,2023-07-18,https://www.goal.com/en/match/oriente-petrolero-vs-universitario-de-vinto/4ribzlwh3mvkb12ei8ezajxg4,"[['O. Petrolero', 'Draw', 'Universitario'], ['53', '63', '27']]","{'Ball possession': ['55.3%', '44.7%'], 'Total shots': ['13', '13'], 'Corners': ['11', '1'], 'Fouls': ['17', '17']}"
Serie B,Brazil,Botafogo SP,1,Criciúma,0,2023-07-18,https://www.goal.com/en/match/botafogo-sp-vs-criciuma/bycdgsnhoiutveditjnp5d8no,"[['Botafogo SP', 'Draw', 'Criciúma'], ['95', '164', '112']]","{'Ball possession': ['41.8%', '58.2%'], 'Total shots': ['13', '9'], 'Corners': ['9', '7'], 'Fouls': ['12', '8']}"
Serie C,Brazil,Paysandu,1,Remo,0,2023-07-18,https://www.goal.com/en/match/paysandu-vs-remo/1fwth8rlg8le2hstqrjf1gahg,"[['Paysandu', 'Draw', 'Remo'], ['72', '86', '31']]","{'Corners': ['2', '8'], 'Fouls': ['18', '20']}"
Serie D,Brazil,Democrata GV,2,Resende,0,2023-07-18,https://www.goal.com/en/match/democrata-gv-vs-resende/d6lys9fo1muo7gondaowfgmqc,"[['Democrata GV', 'Draw', 'Resende'], ['23', '33', '12']]","{'Corners': ['2', '7'], 'Fouls': ['13', '15']}"
Primera B,Chile,La Serena,0,Santa Cruz,3,2023-07-18,https://www.goal.com/en/match/la-serena-vs-deportes-santa-cruz/3ako4fs7ukk3ewmhcjsbgjw9g,[],{}
UEFA U19 Championship Women,Europe,Czechia,0,France,1,2023-07-18,https://www.goal.com/en/match/czechia-u19-vs-france-u19/54vh83tcveunz3m7q5bwj4r9w,"[['Czechia', 'Draw', 'France'], ['17', '41', '37']]","{'Corners': ['4', '12'], 'Fouls': ['15', '6']}"
