Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Friendlies,World,Puerto Rico,0,Curaçao,0,2023-06-14,https://www.goal.com/en/match/puerto-rico-vs-curacao/b3y85l8s8kpq0v9cx377kom50,[],{}
Friendlies,World,Kenya,1,Pakistan,0,2023-06-14,https://www.goal.com/en/match/kenya-vs-pakistan/1l7pxd21ztuvn16nt0x8zlzo,"[['Kenya', 'Draw', 'Pakistan'], ['191', '150', '73']]","{'Total shots': ['1', '0']}"
Friendlies,World,Indonesia,0,Palestine,0,2023-06-14,https://www.goal.com/en/match/indonesia-vs-palestine/asbof5kklttnw8tnbixcblx5g,"[['Indonesia', 'Draw', 'Palestine'], ['824', '466', '354']]","{'Corners': ['5', '3'], 'Fouls': ['11', '14']}"
UEFA Nations League,Europe,Netherlands,2,Croatia,4,2023-06-14,https://www.goal.com/en/match/netherlands-vs-croatia/6j7pr8du559c6ubn044cxqsyc,"[['Netherlands', 'Draw', 'Croatia'], ['1721', '972', '774']]","{'Ball possession': ['45.7%', '54.3%'], 'Total shots': ['14', '14'], 'Corners': ['4', '8'], 'Fouls': ['25', '13']}"
Liga Profesional Argentina,Argentina,Colón,1,Estudiantes,0,2023-06-14,https://www.goal.com/en/match/colon-vs-estudiantes/2c1ovw1ujqopsndcan9tp4ftg,"[['Colón', 'Draw', 'Estudiantes'], ['264', '446', '392']]","{'Ball possession': ['40.5%', '59.5%'], 'Total shots': ['10', '15'], 'Corners': ['3', '6'], 'Fouls': ['11', '3']}"
Liga Profesional Argentina,Argentina,Def y Justicia,2,Belgrano,0,2023-06-14,https://www.goal.com/en/match/defensa-y-justicia-vs-belgrano/2cfgnrpgwnjkoz3gxgfrzesd0,"[['Def y Justicia', 'Draw', 'Belgrano'], ['338', '285', '165']]","{'Ball possession': ['48.5%', '51.5%'], 'Total shots': ['18', '16'], 'Corners': ['6', '5'], 'Fouls': ['9', '6']}"
Liga Profesional Argentina,Argentina,Atl. Tucumán,2,Godoy Cruz,1,2023-06-14,https://www.goal.com/en/match/atletico-tucuman-vs-godoy-cruz/2cyrx2pcy5goi2w0biaz9sw0k,"[['Atl. Tucumán', 'Draw', 'Godoy Cruz'], ['308', '380', '271']]","{'Ball possession': ['42.4%', '57.6%'], 'Total shots': ['12', '16'], 'Corners': ['4', '5'], 'Fouls': ['9', '11']}"
Liga Profesional Argentina,Argentina,Gimn La Plata,1,Huracán,0,2023-06-14,https://www.goal.com/en/match/gimnasia-la-plata-vs-huracan/2d8vpoxvmn7x55sdcwkcqpyqc,"[['Gimn La Plata', 'Draw', 'Huracán'], ['324', '353', '213']]","{'Ball possession': ['50.3%', '49.7%'], 'Total shots': ['12', '11'], 'Corners': ['1', '4'], 'Fouls': ['9', '17']}"
Africa Cup of Nations Qualification,Africa,South Sudan,2,Gambia,3,2023-06-14,https://www.goal.com/en/match/south-sudan-vs-gambia/84rbl6va7dtutu96vnop7h05w,"[['South Sudan', 'Draw', 'Gambia'], ['73', '226', '203']]","{'Corners': ['5', '6'], 'Fouls': ['11', '14']}"
Africa Cup of Nations Qualification,Africa,São Tomé,0,Guinea-Bissau,1,2023-06-14,https://www.goal.com/en/match/sao-tome-e-principe-vs-guinea-bissau/3usnr1tp7mmo3i4zr79er95as,[],{}
Africa Cup of Nations Qualification,Africa,Guinea,1,Egypt,2,2023-06-14,https://www.goal.com/en/match/guinea-vs-egypt/xfk6ku2wznomgka4cvrtoavo,"[['Guinea', 'Draw', 'Egypt'], ['130', '342', '518']]","{'Corners': ['2', '2'], 'Fouls': ['16', '14']}"
Primera Nacional,Argentina,Patronato,0,Almirante Br,1,2023-06-14,https://www.goal.com/en/match/patronato-vs-almirante-brown/b45itpxrboa8iqz3z74q7f1uc,[],{}
Copa Argentina,Argentina,Aldosivi,0,San Martín SJ,1,2023-06-14,https://www.goal.com/en/match/aldosivi-vs-san-martin-san-juan/a3bl6x6yek68m3t1oxqi7tg5w,[],{}
Serie D,Brazil,Caucaia,2,Parnahyba,0,2023-06-14,https://www.goal.com/en/match/caucaia-vs-parnahyba/blunvo7cts2xz145doz0afv9w,"[['Caucaia', 'Draw', 'Parnahyba'], ['22', '52', '36']]","{'Corners': ['5', '11'], 'Fouls': ['18', '13']}"
Serie D,Brazil,Nova Iguaçu,3,Vitória,2,2023-06-14,https://www.goal.com/en/match/nova-iguacu-vs-vitoria-es/bqgn9edhgqql6z2d5tlga6k9g,"[['Nova Iguaçu', 'Draw', 'Vitória'], ['12', '52', '38']]","{'Corners': ['2', '6'], 'Fouls': ['28', '21']}"
Serie D,Brazil,Ceilândia,0,CEOV,0,2023-06-14,https://www.goal.com/en/match/ceilandia-vs-ceov-operario/bp3vkmdjhnvfjc3qajy5cbg2c,[],{}
Serie D,Brazil,Fluminense PI,0,Atlético CE,3,2023-06-14,https://www.goal.com/en/match/fluminense-pi-vs-atletico-cearense/bm6n3vjoebhh7a8v2mqogcxsk,[],{}
Serie D,Brazil,Iporá,0,Brasiliense,0,2023-06-14,https://www.goal.com/en/match/ipora-vs-brasiliense/bq51m08seuf9ujunad2mae2hg,[],{}
Serie D,Brazil,Interporto,0,Anápolis,0,2023-06-14,https://www.goal.com/en/match/interporto-vs-anapolis/bprbyntrbued1acropn6ip6ac,[],{}
Serie D,Brazil,U Rondonópolis,3,Real Ariquemes,0,2023-06-14,https://www.goal.com/en/match/uniao-rondonopolis-vs-real-ariquemes/bpfksrqqkk92pjodcl6uph5as,[],{}
Emperor Cup,Japan,Vissel Kobe,3,Parceiro,1,2023-06-14,https://www.goal.com/en/match/vissel-kobe-vs-nagano-parceiro/cplfipx4x7rfw2gcrxjs770no,"[['Vissel Kobe', 'Draw', 'Parceiro'], ['305', '150', '55']]","{'Corners': ['6', '8'], 'Fouls': ['7', '9']}"
Play-offs 3/4,Netherlands,SteDoCo,1,VVSB,0,2023-06-14,https://www.goal.com/en/match/stedoco-vs-vvsb/9jk6r2flgl0dhm6yxmi0tcil0,"[['SteDoCo', 'Draw', 'VVSB'], ['23', '41', '18']]","{'Corners': ['4', '4'], 'Fouls': ['12', '8']}"
