Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Friendlies,World,Argentina,7,Curaçao,0,2023-03-29,https://www.goal.com/en/match/argentina-vs-curacao/8krt6m2v1ttwc7rm5o9ws75zo,[],{}
Primera A,Colombia,Boyacá Chicó,3,Equidad,1,2023-03-29,https://www.goal.com/en/match/boyaca-chico-vs-la-equidad/agku11i8zzx8xpwtxr5up12xg,[],{}
League One,England,Cheltenham,2,Sheff Wed,2,2023-03-29,https://www.goal.com/en/match/cheltenham-town-vs-sheffield-wednesday/81sy1wj3zvx1y83hjo5bsw178,[],{}
League Two,Scotland,Dumbarton,0,Forfar,1,2023-03-29,https://www.goal.com/en/match/dumbarton-vs-forfar-athletic/dhc8sol5296pmrn3phwqm01lg,[],{}
Africa Cup of Nations Qualification,Africa,Mauritania,1,Congo DR,1,2023-03-29,https://www.goal.com/en/match/mauritania-vs-congo-dr/98rwj73hda1cy8d50cdhpzlsk,[],{}
Africa Cup of Nations Qualification,Africa,Rwanda,1,Benin,1,2023-03-29,https://www.goal.com/en/match/rwanda-vs-benin/6nuu7ul6knn6box9oin2atvdg,[],{}
A-League Women,Australia,Sydney,4,Perth Glory,2,2023-03-29,https://www.goal.com/en/match/sydney-vs-perth-glory/703vugw3wtxwjjdzy4cr6i710,"[['Sydney', 'Draw', 'Perth Glory'], ['97', '63', '32']]","{'Ball possession': ['53.1%', '46.9%'], 'Total shots': ['36', '5'], 'Corners': ['5', '0'], 'Fouls': ['13', '10']}"
Pernambucano 1,Brazil,Santa Cruz,1,Íbis,3,2023-03-29,https://www.goal.com/en/match/santa-cruz-vs-ibis/5ak5ck0nd60sv86iceu3ly39w,[],{}
Copa Rio Women,Brazil,Vasco,0,Botafogo,2,2023-03-29,https://www.goal.com/en/match/vasco-da-gama-vs-botafogo/98w7gza2gjfar7igak0f46j2s,[],{}
Copa Colombia,Colombia,Envigado,0,Tigres,0,2023-03-29,https://www.goal.com/en/match/envigado-vs-tigres/r4mlyy3l444rn6fwp2lwm80k,[],{}
Liga Femenina,Colombia,Medellín,1,Atlético Huila,0,2023-03-29,https://www.goal.com/en/match/independiente-medellin-vs-atletico-huila/f5bdcm8z5zpn5b8avg59t69ec,[],{}
Primera División,Costa Rica,Guanacasteca,4,Herediano,0,2023-03-29,https://www.goal.com/en/match/guanacasteca-vs-herediano/4rhccebpe0qhfkildx5tw953o,[],{}
Women's Championship,England,Charlton,1,Lewes,0,2023-03-29,https://www.goal.com/en/match/charlton-athletic-vs-lewes/dnivi4sn95drtvljsankhbpck,"[['Charlton', 'Draw', 'Lewes'], ['29', '20', '7']]","{'Corners': ['4', '5'], 'Fouls': ['6', '14']}"
UEFA Women's Champions League,Europe,Barcelona,5,Roma,1,2023-03-29,https://www.goal.com/en/match/barcelona-vs-roma/19i646e4dfewwfjvrxu8ysahg,"[['Barcelona', 'Draw', 'Roma'], ['318', '194', '99']]","{'Ball possession': ['70.4%', '29.6%'], 'Total shots': ['22', '6'], 'Corners': ['10', '0'], 'Fouls': ['13', '4']}"
UEFA Women's Champions League,Europe,Arsenal,2,Bayern,0,2023-03-29,https://www.goal.com/en/match/arsenal-vs-bayern-muenchen/18z2m4i8blieji3xabxwv9s7o,"[['Arsenal', 'Draw', 'Bayern'], ['309', '266', '231']]","{'Ball possession': ['44%', '56%'], 'Total shots': ['14', '4'], 'Corners': ['6', '7'], 'Fouls': ['8', '9']}"
Regionalliga,Germany,Aubstadt,2,Unterhaching,2,2023-03-29,https://www.goal.com/en/match/aubstadt-vs-unterhaching/8ckwzpvq7dsmf1klqvho3j8r8,[],{}
Regionalliga,Germany,M'gladbach II,2,Wiedenbrück,0,2023-03-29,https://www.goal.com/en/match/borussia-m-gladbach-ii-vs-wiedenbrueck/d56yvqlhru0cxtxjhe8dc9ous,[],{}
Super League 2,Greece,Irodotos,0,AEK II,4,2023-03-29,https://www.goal.com/en/match/irodotos-vs-aek-athens-ii/235yn0wu7not7kp76haa1qhw4,[],{}
Liga 1,Indonesia,PSIS,1,Persebaya,2,2023-03-29,https://www.goal.com/en/match/psis-semarang-vs-persebaya-surabaya/h9ghb55mzj6t1g4jkbwjndas,[],{}
J2 League,Japan,Júbilo,2,Tochigi,0,2023-03-29,https://www.goal.com/en/match/jubilo-iwata-vs-tochigi/1qb0k14tnxi4uimrlkgh9a590,[],{}
J2 League,Japan,Shimizu,1,ThespaKusatsu,3,2023-03-29,https://www.goal.com/en/match/shimizu-s-pulse-vs-thespakusatsu-gunma/1q73iawiayphlfu3wzjweddzo,[],{}
Liga de Expansión MX,Mexico,Mineros,0,Pumas Tabasco,2,2023-03-29,https://www.goal.com/en/match/mineros-de-zacatecas-vs-pumas-tabasco/clbegj3t74jxw5801dmmp1vdg,[],{}
Liga de Expansión MX,Mexico,La Paz,3,Venados FC,2,2023-03-29,https://www.goal.com/en/match/ca-la-paz-vs-venados-fc/clhwtta5bc3b12jrgdlr6wi6s,[],{}
Liga de Expansión MX,Mexico,Cimarrones,0,Alebrijes,0,2023-03-29,https://www.goal.com/en/match/cimarrones-de-sonora-vs-alebrijes-de-oaxaca/clltahmhu4y8i6drejirzzy1g,[],{}
Concacaf Nations League,N/C America,Haiti,3,Bermuda,1,2023-03-29,https://www.goal.com/en/match/haiti-vs-bermuda/3k0qntvq6n7n3deqm8gj7qyvo,[],{}
Concacaf Nations League,N/C America,Guyana,0,Montserrat,0,2023-03-29,https://www.goal.com/en/match/guyana-vs-montserrat/3jwlgodfhskmb2j2he3jdhw5w,[],{}
Concacaf Nations League,N/C America,Bonaire,1,Turks & Caicos,2,2023-03-29,https://www.goal.com/en/match/bonaire-vs-turks-and-caicos-islands/2837h5gjr6g5rdubu00g5isk4,[],{}
Concacaf Nations League,N/C America,USVI,1,Sint Maarten,2,2023-03-29,https://www.goal.com/en/match/us-virgin-islands-vs-sint-maarten/27zydzigltcp55196t5xplk44,[],{}
Concacaf Nations League,N/C America,Canada,4,Honduras,1,2023-03-29,https://www.goal.com/en/match/canada-vs-honduras/8wv1qv25xeg5cuzhlgogq9dec,[],{}
Concacaf Nations League,N/C America,Costa Rica,0,Panama,1,2023-03-29,https://www.goal.com/en/match/costa-rica-vs-panama/d8h3zj68y4kala2ll58vpkaac,[],{}
NPFL,Nigeria,Abia,2,Enugu,1,2023-03-29,https://www.goal.com/en/match/abia-warriors-vs-enugu-rangers/1rkbeepioqdybhsgksilrh5p0,[],{}
NPFL,Nigeria,Bendel Ins.,1,Akwa Utd,1,2023-03-29,https://www.goal.com/en/match/bendel-insurance-vs-akwa-united/1ki5coqrt0oposwqn6ixyaplg,[],{}
NPFL,Nigeria,Dakkada,1,Bayelsa Utd,1,2023-03-29,https://www.goal.com/en/match/dakkada-vs-bayelsa-united/1r4ul459ts9oradty3an57r4k,[],{}
NPFL,Nigeria,Enyimba,1,Nasarawa Utd,1,2023-03-29,https://www.goal.com/en/match/enyimba-vs-nasarawa-united/1kemyuw8jrwxisyvqtqp7dbf8,[],{}
NPFL,Nigeria,Gombe Utd,1,Kwara Utd,0,2023-03-29,https://www.goal.com/en/match/gombe-united-vs-kwara-united/1kpeqcxrvrxmqj12kpkk67zmc,[],{}
NPFL,Nigeria,Shooting Stars,3,Plateau Utd,2,2023-03-29,https://www.goal.com/en/match/shooting-stars-vs-plateau-united/1klrs4fqhxwzmn4vjews3pwyc,[],{}
NPFL,Nigeria,Sunshine,1,Doma United,1,2023-03-29,https://www.goal.com/en/match/sunshine-stars-vs-doma-united/1rcm5h4d65egy0cu15l84dfys,[],{}
NPFL,Nigeria,Tornadoes,2,Wikki,0,2023-03-29,https://www.goal.com/en/match/niger-tornadoes-vs-wikki-tourist/1r8puo0i2xj9ordajs1vtap04,[],{}
NPFL,Nigeria,Warriors,1,Remo Stars,2,2023-03-29,https://www.goal.com/en/match/el-kanemi-warriors-vs-remo-stars/1kt19wa71ugepn3vmuyfleihg,[],{}
Highland / Lowland,Scotland,Brora Rangers,6,Wick,1,2023-03-29,https://www.goal.com/en/match/brora-rangers-vs-wick-academy/9pgxx47w9grkv2jr0l5opl89g,[],{}
Highland / Lowland,Scotland,Clachnacuddin,3,Banks O' Dee,1,2023-03-29,https://www.goal.com/en/match/clachnacuddin-vs-banks-o-dee/9slkzeeu8ket0ws7ugocl0j6c,[],{}
Highland / Lowland,Scotland,Fraserburgh,0,Brechin,0,2023-03-29,https://www.goal.com/en/match/fraserburgh-vs-brechin-city/99nrnlu400dqmu30jz34jipsk,[],{}
Highland / Lowland,Scotland,Strathspey,1,Huntly,4,2023-03-29,https://www.goal.com/en/match/strathspey-thistle-vs-huntly/9x5cb0e5we7qdbdso0oj58d90,[],{}
Thai League 2,Thailand,Chiangmai,4,Raj Pracha,1,2023-03-29,https://www.goal.com/en/match/chiangmai-vs-raj-pracha/alt99mn6q32yra3lwj5k4brx0,[],{}
Thai League 2,Thailand,Customs Utd,2,Nakhon Si Utd,0,2023-03-29,https://www.goal.com/en/match/customs-ladkrabang-utd-vs-nakhon-si-united/alpvnko0a743nfn4m72tusqac,[],{}
Thai League 2,Thailand,Nakhon Pathom,2,Ranong,0,2023-03-29,https://www.goal.com/en/match/nakhon-pathom-united-vs-ranong-united/alwp986j0wh6dvyqlft9fe2ac,[],{}
Thai League 2,Thailand,Rayong,1,Chiangmai Utd,0,2023-03-29,https://www.goal.com/en/match/rayong-vs-chiangmai-united/am07thymsyqfyh5lola9rmot0,[],{}
Thai League 2,Thailand,Samut Prakan,3,Trat,4,2023-03-29,https://www.goal.com/en/match/samut-prakan-city-vs-trat/am3xf403uclcxuq90yew86u50,[],{}
Thai League 2,Thailand,Phrae,0,Kasetsart,0,2023-03-29,https://www.goal.com/en/match/phrae-united-vs-kasetsart/am7o2ufom53dsf6iwxtf3pl3o,[],{}
Thai League 2,Thailand,Uthai Thani,3,Ayutthaya Utd,2,2023-03-29,https://www.goal.com/en/match/uthai-thani-vs-ayutthaya-united/ambffo26wo6trci6x2hs87d3o,[],{}
Thai League 2,Thailand,Krabi,2,Suphanburi,0,2023-03-29,https://www.goal.com/en/match/krabi-vs-suphanburi/amjy0tzn2v8s2p36v4eqh979w,[],{}
Thai League 2,Thailand,Udon Thani,4,Chainat,3,2023-03-29,https://www.goal.com/en/match/udon-thani-vs-chainat-hornbill/ames7ro3eohbysjp0lwmxyntg,[],{}
1. Lig,Turkey,Bandırma,0,Bodrumspor,4,2023-03-29,https://www.goal.com/en/match/bandirmaspor-vs-bodrumspor/6ubnayr56wjz0qt8xtsuowydw,[],{}
1. Lig,Turkey,Gençlerbirliği,3,Adanaspor,0,2023-03-29,https://www.goal.com/en/match/genclerbirligi-vs-adanaspor/6u4khdwxoe41rsy9l969uizh0,[],{}
1. Lig,Turkey,Rize,4,Manisa FK,2,2023-03-29,https://www.goal.com/en/match/rizespor-vs-manisa-fk/6uphj0pf9ikw5ttcy0f80yplg,[],{}
