Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Premier League,England,Fulham,0,Tottenham,1,2023-01-23,https://www.goal.com/en/match/fulham-vs-tottenham-hotspur/7ud84u4m3h4nn1tqg0riqzehg,"[['Fulham', 'Draw', 'Tottenham'], ['1573', '2093', '3175']]","{'Ball possession': ['52.9%', '47.1%'], 'Total shots': ['10', '10'], 'Corners': ['3', '8'], 'Fouls': ['10', '10']}"
La Liga,Spain,Valencia,2,Almería,2,2023-01-23,https://www.goal.com/en/match/valencia-vs-almeria/9nxn7lb8vx13dtyq2a9dr4s2c,"[['Valencia', 'Draw', 'Almería'], ['2271', '1462', '475']]","{'Ball possession': ['57.3%', '42.7%'], 'Total shots': ['16', '14'], 'Corners': ['6', '2'], 'Fouls': ['8', '8']}"
Serie A,Italy,Bologna,1,Cremonese,1,2023-01-23,https://www.goal.com/en/match/bologna-vs-cremonese/52efpnd1kml3azbnbhpfzljpw,"[['Bologna', 'Draw', 'Cremonese'], ['1889', '1260', '444']]","{'Ball possession': ['68.3%', '31.7%'], 'Total shots': ['21', '9'], 'Corners': ['4', '1'], 'Fouls': ['11', '13']}"
Serie A,Italy,Inter,0,Empoli,1,2023-01-23,https://www.goal.com/en/match/internazionale-vs-empoli/52oyhs6oosah4byqtzjozg2z8,"[['Inter', 'Draw', 'Empoli'], ['2515', '1232', '437']]","{'Ball possession': ['49.1%', '50.9%'], 'Total shots': ['16', '13'], 'Corners': ['2', '3'], 'Fouls': ['13', '16']}"
Süper Lig,Turkey,Konyaspor,0,Ankaragücü,1,2023-01-23,https://www.goal.com/en/match/konyaspor-vs-ankaraguecue/ttyi38d9015z5voyte10tic4,"[['Konyaspor', 'Draw', 'Ankaragücü'], ['832', '826', '298']]","{'Ball possession': ['54.6%', '45.4%'], 'Total shots': ['13', '8'], 'Corners': ['6', '4'], 'Fouls': ['14', '15']}"
Süper Lig,Turkey,Ümraniye,1,Fenerbahçe,2,2023-01-23,https://www.goal.com/en/match/uemraniyespor-vs-fenerbahce/ualruzb5nuz92cvs731snaqc,"[['Ümraniye', 'Draw', 'Fenerbahçe'], ['265', '837', '1459']]","{'Ball possession': ['32.2%', '67.8%'], 'Total shots': ['7', '22'], 'Corners': ['1', '6'], 'Fouls': ['11', '15']}"
Liga MX,Mexico,Querétaro,3,Atlas,3,2023-01-23,https://www.goal.com/en/match/queretaro-vs-atlas/1eunb4cy1h37ztfcxrtlysmc4,"[['Querétaro', 'Draw', 'Atlas'], ['67', '140', '154']]","{'Ball possession': ['49.5%', '50.5%'], 'Total shots': ['15', '15'], 'Corners': ['5', '3'], 'Fouls': ['9', '14']}"
Liga MX,Mexico,Pachuca,4,Juárez,1,2023-01-23,https://www.goal.com/en/match/pachuca-vs-juarez/1ezq4wwoyzqstm0d63cakio0k,"[['Pachuca', 'Draw', 'Juárez'], ['242', '170', '67']]","{'Ball possession': ['45.8%', '54.2%'], 'Total shots': ['13', '12'], 'Corners': ['5', '6'], 'Fouls': ['15', '10']}"
Primeira Liga,Portugal,Boavista,1,Chaves,1,2023-01-23,https://www.goal.com/en/match/boavista-vs-chaves/bqo0iq8ujoufi045cqz75u51w,"[['Boavista', 'Draw', 'Chaves'], ['714', '864', '347']]","{'Ball possession': ['47.7%', '52.3%'], 'Total shots': ['18', '7'], 'Corners': ['11', '5'], 'Fouls': ['11', '13']}"
Coupe de France,France,Pays de Cassel,0,PSG,7,2023-01-23,https://www.goal.com/en/match/pays-de-cassel-vs-psg/dombnot698njpf8cr40ehtno4,"[['Pays de Cassel', 'Draw', 'PSG'], ['330', '745', '2570']]","{'Ball possession': ['40.9%', '59.1%'], 'Total shots': ['1', '26'], 'Corners': ['1', '3'], 'Fouls': ['8', '14']}"
Primera División,Chile,Copiapó,2,Colo Colo,5,2023-01-23,https://www.goal.com/en/match/copiapo-vs-colo-colo/bg75225b766o4tne7mh5cn4es,"[['Copiapó', 'Draw', 'Colo Colo'], ['38', '97', '123']]","{'Ball possession': ['48.6%', '51.4%'], 'Total shots': ['12', '10'], 'Corners': ['3', '3'], 'Fouls': ['10', '13']}"
Primera División,Chile,Curicó Unido,1,Coquimbo,0,2023-01-23,https://www.goal.com/en/match/curico-unido-vs-coquimbo-unido/bghsz26alyrqxf6ldyodsf7ys,"[['Curicó Unido', 'Draw', 'Coquimbo'], ['99', '94', '41']]","{'Ball possession': ['56.2%', '43.8%'], 'Total shots': ['19', '14'], 'Corners': ['6', '6'], 'Fouls': ['7', '8']}"
CAF African Nations Championship,Africa,Ghana,3,Morocco,0,2023-01-23,https://www.goal.com/en/match/ghana-vs-morocco/4qp2kr27nzs3h2heix09x5mhg,[],{}
CAF African Nations Championship,Africa,Sudan,0,Madagascar,3,2023-01-23,https://www.goal.com/en/match/sudan-vs-madagascar/4qsj5iytv5rwqsnmcs0p56has,"[['Sudan', 'Draw', 'Madagascar'], ['146', '256', '223']]","{'Ball possession': ['45.9%', '54.1%'], 'Total shots': ['14', '12'], 'Corners': ['3', '5'], 'Fouls': ['10', '6']}"
