Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
UEFA Europa Conference League,Europe,Slovácko,0,Köln,1,2022-10-28,https://www.goal.com/en/match/slovacko-vs-koeln/dm4nzethgv1x12mrmn95ff7dg,"[['Slovácko', 'Draw', 'Köln'], ['460', '874', '753']]",
La Liga,Spain,Mallorca,1,Espanyol,1,2022-10-28,https://www.goal.com/en/match/mallorca-vs-espanyol/9h8abe768actszkfxgekfymms,"[['Mallorca', 'Draw', 'Espanyol'], ['1247', '1354', '817']]","{'Ball possession': ['52%', '48%'], 'Total shots': ['13', '7'], 'Corners': ['4', '4'], 'Fouls': ['15', '9']}"
Bundesliga,Germany,Bremen,1,Hertha BSC,0,2022-10-28,https://www.goal.com/en/match/werder-bremen-vs-hertha-bsc/djigzniutwhuji7vz6tsziz9w,"[['Bremen', 'Draw', 'Hertha BSC'], ['1467', '1423', '832']]","{'Ball possession': ['52.3%', '47.7%'], 'Total shots': ['16', '9'], 'Corners': ['4', '5'], 'Fouls': ['14', '11']}"
Ligue 1,France,Lens,3,Toulouse,0,2022-10-28,https://www.goal.com/en/match/lens-vs-toulouse/sy9dwnzybttube1ju8l25pg4,"[['Lens', 'Draw', 'Toulouse'], ['1724', '1220', '483']]","{'Ball possession': ['53%', '47%'], 'Total shots': ['13', '9'], 'Corners': ['6', '8'], 'Fouls': ['12', '13']}"
Championship,England,Birmingham,2,QPR,0,2022-10-28,https://www.goal.com/en/match/birmingham-city-vs-queens-park-rangers/5vs24nsy42f62jik4dse1mpzo,"[['Birmingham', 'Draw', 'QPR'], ['670', '1029', '1031']]","{'Ball possession': ['35.4%', '64.6%'], 'Total shots': ['7', '15'], 'Corners': ['2', '10'], 'Fouls': ['15', '6']}"
A-League Men,Australia,Wanderers,2,Newcastle,0,2022-10-28,https://www.goal.com/en/match/western-sydney-wanderers-vs-newcastle-jets/2cc0oloj8svg1cyyw3puaw8pg,"[['Wanderers', 'Draw', 'Newcastle'], ['317', '339', '271']]","{'Ball possession': ['49%', '51%'], 'Total shots': ['11', '4'], 'Corners': ['5', '5'], 'Fouls': ['12', '17']}"
Süper Lig,Turkey,Fatih,0,Galatasaray,2,2022-10-28,https://www.goal.com/en/match/fatih-karaguemruek-vs-galatasaray/jcromam6251e8ky7u9w620pg,"[['Fatih', 'Draw', 'Galatasaray'], ['296', '713', '886']]","{'Ball possession': ['30%', '70%'], 'Total shots': ['6', '35'], 'Corners': ['3', '11'], 'Fouls': ['9', '13']}"
Liga MX,Mexico,Toluca,1,Pachuca,5,2022-10-28,https://www.goal.com/en/match/toluca-vs-pachuca/y47buf1x6vc130te5ti2nrpw,"[['Toluca', 'Draw', 'Pachuca'], ['207', '260', '277']]","{'Ball possession': ['62.5%', '37.5%'], 'Total shots': ['21', '14'], 'Corners': ['11', '4'], 'Fouls': ['15', '16']}"
First Division A,Belgium,Genk,3,Mechelen,1,2022-10-28,https://www.goal.com/en/match/genk-vs-mechelen/dfpythxxf579u6e4zfwpqq7f8,"[['Genk', 'Draw', 'Mechelen'], ['971', '615', '187']]","{'Ball possession': ['40.9%', '59.1%'], 'Total shots': ['14', '10'], 'Corners': ['8', '7'], 'Fouls': ['9', '15']}"
Serie A,Brazil,Fortaleza,3,Coritiba,1,2022-10-28,https://www.goal.com/en/match/fortaleza-vs-coritiba/3t2xw7h937v7lyf88ueetlc7o,"[['Fortaleza', 'Draw', 'Coritiba'], ['360', '273', '130']]","{'Ball possession': ['51.5%', '48.5%'], 'Total shots': ['14', '16'], 'Corners': ['3', '3'], 'Fouls': ['15', '12']}"
Serie A,Brazil,São Paulo,2,Atlético GO,1,2022-10-28,https://www.goal.com/en/match/sao-paulo-vs-atletico-goianiense/3sowa8x95jty6ppkcy9b9jo5w,"[['São Paulo', 'Draw', 'Atlético GO'], ['373', '254', '119']]","{'Ball possession': ['53.6%', '46.4%'], 'Total shots': ['13', '19'], 'Corners': ['4', '7'], 'Fouls': ['10', '12']}"
Serie A,Brazil,Atl. Mineiro,1,Juventude,0,2022-10-28,https://www.goal.com/en/match/atletico-mineiro-vs-juventude/3shuhqpk5bao853qv6e9egm50,"[['Atl. Mineiro', 'Draw', 'Juventude'], ['357', '240', '107']]","{'Ball possession': ['61%', '39%'], 'Total shots': ['14', '9'], 'Corners': ['3', '4'], 'Fouls': ['13', '13']}"
Serie A,Brazil,Cuiabá,1,Avaí,0,2022-10-28,https://www.goal.com/en/match/cuiaba-vs-avai/3t9rtgce20qqd3gz9mc0owwt0,"[['Cuiabá', 'Draw', 'Avaí'], ['232', '204', '121']]","{'Ball possession': ['48.2%', '51.8%'], 'Total shots': ['11', '13'], 'Corners': ['10', '6'], 'Fouls': ['15', '11']}"
Primeira Liga,Portugal,Paços Ferreira,0,Marítimo,1,2022-10-28,https://www.goal.com/en/match/pacos-de-ferreira-vs-maritimo/bkpqg6oe800mvqeidd5hk3uok,"[['Paços Ferreira', 'Draw', 'Marítimo'], ['401', '500', '208']]","{'Ball possession': ['51%', '49%'], 'Total shots': ['10', '16'], 'Corners': ['6', '10'], 'Fouls': ['26', '12']}"
Superliga,Denmark,Nordsjælland,2,Horsens,0,2022-10-28,https://www.goal.com/en/match/nordsjaelland-vs-horsens/5e7wcw9sq132klnccclzshgk4,"[['Nordsjælland', 'Draw', 'Horsens'], ['612', '475', '161']]","{'Ball possession': ['65.3%', '34.7%'], 'Total shots': ['20', '0'], 'Corners': ['10', '2'], 'Fouls': ['7', '11']}"
Premier League,Ukraine,Metalist 1925,0,Zorya,3,2022-10-28,https://www.goal.com/en/match/metalist-1925-kharkiv-vs-zorya/ylw50hfkfgd7pqbsx364mfx0,"[['Metalist 1925', 'Draw', 'Zorya'], ['33', '96', '80']]","{'Corners': ['1', '7'], 'Fouls': ['9', '8']}"
2. Bundesliga,Germany,Greuther Fürth,1,Bielefeld,0,2022-10-28,https://www.goal.com/en/match/greuther-fuerth-vs-arminia-bielefeld/46951zsvcqlsdibz8nknfrjf8,"[['Greuther Fürth', 'Draw', 'Bielefeld'], ['352', '438', '185']]","{'Ball possession': ['45%', '55%'], 'Total shots': ['15', '9'], 'Corners': ['6', '3'], 'Fouls': ['12', '13']}"
2. Bundesliga,Germany,Magdeburg,1,Heidenheim,1,2022-10-28,https://www.goal.com/en/match/magdeburg-vs-heidenheim/46zqwdhwhtph3ehhiypa7nqqc,"[['Magdeburg', 'Draw', 'Heidenheim'], ['224', '398', '302']]","{'Ball possession': ['75.5%', '24.5%'], 'Total shots': ['15', '12'], 'Corners': ['7', '4'], 'Fouls': ['11', '11']}"
Ekstraklasa,Poland,Miedź,2,Pogoń,4,2022-10-28,https://www.goal.com/en/match/miedz-legnica-vs-pogon-szczecin/dh3hr81vv7lg9vb2l6y1wn0gk,"[['Miedź', 'Draw', 'Pogoń'], ['63', '206', '187']]","{'Corners': ['3', '2'], 'Fouls': ['11', '5']}"
Ekstraklasa,Poland,Górnik,3,Widzew,0,2022-10-28,https://www.goal.com/en/match/gornik-zabrze-vs-widzew-lodz/dh7an60ggusvzoxy04ekgl3pw,"[['Górnik', 'Draw', 'Widzew'], ['96', '244', '203']]","{'Corners': ['4', '4'], 'Fouls': ['17', '12']}"
National League,England,Barnet,1,Scunthorpe,1,2022-10-28,https://www.goal.com/en/match/barnet-vs-scunthorpe-united/95gtb49uiqi3b8vyngb12fpqs,"[['Barnet', 'Draw', 'Scunthorpe'], ['227', '170', '63']]","{'Corners': ['11', '0'], 'Fouls': ['13', '10']}"
Serie B,Italy,Bari,0,Ternana,0,2022-10-28,https://www.goal.com/en/match/bari-vs-ternana/erjgebqjkrp91cupt704wk4yc,"[['Bari', 'Draw', 'Ternana'], ['227', '322', '166']]","{'Corners': ['8', '5'], 'Fouls': ['21', '9']}"
Championship,Scotland,Morton,4,Inverness,0,2022-10-28,https://www.goal.com/en/match/greenock-morton-vs-inverness-ct/aw9ul7u8abz7g3djtu5ypwy6s,"[['Morton', 'Draw', 'Inverness'], ['95', '199', '100']]","{'Ball possession': ['46%', '54%'], 'Total shots': ['6', '11'], 'Corners': ['2', '4'], 'Fouls': ['14', '10']}"
Championship,Scotland,Queen's Park,2,Dundee,2,2022-10-28,https://www.goal.com/en/match/queen-s-park-vs-dundee/awdjtdbh6udefk1n2llywk3dg,"[[""Queen's Park"", 'Draw', 'Dundee'], ['93', '182', '81']]","{'Ball possession': ['52%', '48%'], 'Total shots': ['11', '14'], 'Corners': ['7', '6'], 'Fouls': ['14', '14']}"
2. Liga,Austria,Amstetten,2,GAK,2,2022-10-28,https://www.goal.com/en/match/amstetten-vs-grazer-ak/b0p1mt6ddqidf76z8quvrdfdg,"[['Amstetten', 'Draw', 'GAK'], ['111', '167', '51']]","{'Ball possession': ['0%', '100%'], 'Total shots': ['2', '2'], 'Corners': ['5', '4'], 'Fouls': ['9', '14']}"
