Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Liga Profesional Argentina,Argentina,Argentinos,0,Instituto,0,2023-07-07,https://www.goal.com/en/match/argentinos-juniors-vs-instituto/2h0qhsxch1yr4xlpba6dg7qj8,"[['Argentinos', 'Draw', 'Instituto'], ['363', '240', '94']]","{'Ball possession': ['70.5%', '29.5%'], 'Total shots': ['18', '8'], 'Corners': ['10', '5'], 'Fouls': ['10', '15']}"
Liga Profesional Argentina,Argentina,Sarmiento,0,Talleres,1,2023-07-07,https://www.goal.com/en/match/sarmiento-vs-talleres-de-cordoba/2gkixwekpj4hd0t9m16pxwu8k,"[['Sarmiento', 'Draw', 'Talleres'], ['162', '238', '301']]","{'Ball possession': ['41.9%', '58.1%'], 'Total shots': ['15', '10'], 'Corners': ['9', '5'], 'Fouls': ['15', '9']}"
Liga Profesional Argentina,Argentina,Belgrano,0,Barracas C,2,2023-07-07,https://www.goal.com/en/match/belgrano-vs-barracas-central/2h3x0gtff1optcr29g3gyjllg,"[['Belgrano', 'Draw', 'Barracas C'], ['306', '238', '126']]","{'Ball possession': ['63.9%', '36.1%'], 'Total shots': ['7', '9'], 'Corners': ['2', '1'], 'Fouls': ['18', '12']}"
Liga Profesional Argentina,Argentina,Huracán,0,Atl. Tucumán,1,2023-07-07,https://www.goal.com/en/match/huracan-vs-atletico-tucuman/2gdisskuae2ypeksk1235ocgk,"[['Huracán', 'Draw', 'Atl. Tucumán'], ['208', '235', '209']]","{'Ball possession': ['60.8%', '39.2%'], 'Total shots': ['19', '6'], 'Corners': ['3', '1'], 'Fouls': ['14', '13']}"
J1 League,Japan,Albirex,0,Vissel Kobe,1,2023-07-07,https://www.goal.com/en/match/albirex-niigata-vs-vissel-kobe/1o2vskmoda7bz8w9thz45sz6c,"[['Albirex', 'Draw', 'Vissel Kobe'], ['157', '311', '497']]","{'Ball possession': ['57.9%', '42.1%'], 'Total shots': ['19', '7'], 'Corners': ['3', '3'], 'Fouls': ['13', '8']}"
Primera División,Chile,Ñublense,0,Unión Española,1,2023-07-07,https://www.goal.com/en/match/nublense-vs-union-espanola/bu3vtr5tyn7dth8km2m8dopw4,"[['Ñublense', 'Draw', 'Unión Española'], ['102', '162', '111']]","{'Ball possession': ['51.3%', '48.7%'], 'Total shots': ['13', '17'], 'Corners': ['3', '2'], 'Fouls': ['2', '8']}"
Eliteserien,Norway,HamKam,2,Aalesund,1,2023-07-07,https://www.goal.com/en/match/hamkam-vs-aalesund/gck7mv9lducrefzmdxirp7o4,"[['HamKam', 'Draw', 'Aalesund'], ['167', '275', '164']]","{'Ball possession': ['48.9%', '51.1%'], 'Total shots': ['16', '17'], 'Corners': ['12', '6'], 'Fouls': ['6', '9']}"
Super League,Malaysia,Kuala Lumpur,3,Terengganu,3,2023-07-07,https://www.goal.com/en/match/kuala-lumpur-city-vs-terengganu/1ijcf1fj8v6dvvfzob0g5vsb8,[],{}
Super League,Malaysia,Perak,1,Kelantan Utd,1,2023-07-07,https://www.goal.com/en/match/perak-vs-kelantan-united/1imsaq57xaks18qte0r14xm38,[],{}
Club Friendlies,World,Aus Klagenfurt,1,Liefering,4,2023-07-07,https://www.goal.com/en/match/austria-klagenfurt-vs-liefering/46s0vibp45nw140keaxodardg,[],{}
