Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
FIFA Women's World Cup,World,Spain,1,England,0,2023-08-20,https://www.goal.com/en/match/spain-vs-england/6z53uiy4g6j2pq7wauz4tfuok,"[['Spain', 'Draw', 'England'], ['1006', '761', '1448']]","{'Ball possession': ['57.2%', '42.8%'], 'Total shots': ['13', '8'], 'Corners': ['7', '3'], 'Fouls': ['9', '16']}"
Premier League,England,Aston Villa,4,Everton,0,2023-08-20,https://www.goal.com/en/match/aston-villa-vs-everton/c6oe7sw0ernomi4nmhfa9erys,"[['Aston Villa', 'Draw', 'Everton'], ['1664', '1000', '538']]","{'Ball possession': ['60.4%', '39.6%'], 'Total shots': ['13', '9'], 'Corners': ['7', '6'], 'Fouls': ['8', '12']}"
Premier League,England,West Ham,3,Chelsea,1,2023-08-20,https://www.goal.com/en/match/west-ham-united-vs-chelsea/c8ow08cuo1jq6wzcxapl29tzo,"[['West Ham', 'Draw', 'Chelsea'], ['1008', '1528', '4473']]","{'Ball possession': ['24.3%', '75.7%'], 'Total shots': ['12', '17'], 'Corners': ['3', '9'], 'Fouls': ['12', '9']}"
La Liga,Spain,Girona,3,Getafe,0,2023-08-20,https://www.goal.com/en/match/girona-vs-getafe/eriflg0glyjiq8ercu1fjc5jo,"[['Girona', 'Draw', 'Getafe'], ['494', '625', '292']]","{'Ball possession': ['64.8%', '35.2%'], 'Total shots': ['7', '9'], 'Corners': ['3', '2'], 'Fouls': ['11', '20']}"
La Liga,Spain,Barcelona,2,Cádiz,0,2023-08-20,https://www.goal.com/en/match/barcelona-vs-cadiz/epprs9aul7hsst166ebrvhyxg,"[['Barcelona', 'Draw', 'Cádiz'], ['2218', '728', '320']]","{'Ball possession': ['75%', '25%'], 'Total shots': ['24', '10'], 'Corners': ['10', '2'], 'Fouls': ['9', '22']}"
La Liga,Spain,Betis,0,Atlético,0,2023-08-20,https://www.goal.com/en/match/real-betis-vs-atletico-madrid/er0gmemgomx88wbpe2gk9w104,"[['Betis', 'Draw', 'Atlético'], ['336', '791', '1218']]","{'Ball possession': ['52.9%', '47.1%'], 'Total shots': ['14', '5'], 'Corners': ['2', '7'], 'Fouls': ['10', '8']}"
Serie A,Italy,Roma,2,Salernitana,2,2023-08-20,https://www.goal.com/en/match/roma-vs-salernitana/86n48axpmvrfthm8jxhapiq6s,"[['Roma', 'Draw', 'Salernitana'], ['1451', '771', '252']]","{'Ball possession': ['59.9%', '40.1%'], 'Total shots': ['13', '3'], 'Corners': ['9', '1'], 'Fouls': ['12', '9']}"
Serie A,Italy,Sassuolo,0,Atalanta,2,2023-08-20,https://www.goal.com/en/match/sassuolo-vs-atalanta/86ysf9u4q7doe27mu4sc2e5n8,"[['Sassuolo', 'Draw', 'Atalanta'], ['277', '746', '843']]","{'Ball possession': ['49.7%', '50.3%'], 'Total shots': ['11', '16'], 'Corners': ['7', '7'], 'Fouls': ['9', '13']}"
Serie A,Italy,Lecce,2,Lazio,1,2023-08-20,https://www.goal.com/en/match/lecce-vs-lazio/86bcjnjdvf1qy31x7l7exlkwk,"[['Lecce', 'Draw', 'Lazio'], ['280', '711', '1092']]","{'Ball possession': ['47.6%', '52.4%'], 'Total shots': ['23', '10'], 'Corners': ['5', '2'], 'Fouls': ['12', '16']}"
Serie A,Italy,Udinese,0,Juventus,3,2023-08-20,https://www.goal.com/en/match/udinese-vs-juventus/87m80rp7z9qy4mmjm9ao5zndg,"[['Udinese', 'Draw', 'Juventus'], ['254', '697', '1444']]","{'Ball possession': ['48.4%', '51.6%'], 'Total shots': ['18', '9'], 'Corners': ['7', '3'], 'Fouls': ['12', '10']}"
Bundesliga,Germany,Union Berlin,4,Mainz 05,1,2023-08-20,https://www.goal.com/en/match/union-berlin-vs-mainz-05/56vdvgcoaw6wwq7lea0iz10yc,"[['Union Berlin', 'Draw', 'Mainz 05'], ['928', '677', '255']]","{'Ball possession': ['46.3%', '53.7%'], 'Total shots': ['11', '10'], 'Corners': ['3', '1'], 'Fouls': ['15', '16']}"
