Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
FIFA World Cup,World,Japan,0,Costa Rica,1,2022-11-27,https://www.goal.com/en/match/japan-vs-costa-rica/28rgj1u8qp0gefw4jg14n56ac,"[['Japan', 'Draw', 'Costa Rica'], ['7353', '2272', '1201']]","{'Ball possession': ['56.8%', '43.2%'], 'Total shots': ['13', '4'], 'Corners': ['5', '0'], 'Fouls': ['22', '9']}"
FIFA World Cup,World,Belgium,0,Morocco,2,2022-11-27,https://www.goal.com/en/match/belgium-vs-morocco/7fgtsy0p8qdoexvf3bof98s9g,"[['Belgium', 'Draw', 'Morocco'], ['6827', '2655', '1889']]","{'Ball possession': ['66.7%', '33.3%'], 'Total shots': ['10', '10'], 'Corners': ['9', '1'], 'Fouls': ['10', '14']}"
FIFA World Cup,World,Croatia,4,Canada,1,2022-11-27,https://www.goal.com/en/match/croatia-vs-canada/88h01ghn4thqe0rbr21sa702c,"[['Croatia', 'Draw', 'Canada'], ['5951', '2807', '1961']]","{'Ball possession': ['48.2%', '51.8%'], 'Total shots': ['13', '8'], 'Corners': ['6', '2'], 'Fouls': ['13', '5']}"
FIFA World Cup,World,Spain,1,Germany,1,2022-11-27,https://www.goal.com/en/match/spain-vs-germany/1jdbfhmoxyv1shmz5vqsyjrx0,"[['Spain', 'Draw', 'Germany'], ['9265', '3819', '5006']]","{'Ball possession': ['64.1%', '35.9%'], 'Total shots': ['7', '11'], 'Corners': ['6', '5'], 'Fouls': ['13', '11']}"
FA Cup,England,Ebbsfleet,0,Fleetwood,1,2022-11-27,https://www.goal.com/en/match/ebbsfleet-united-vs-fleetwood-town/4vmznhhj6002omohl2tbhkoic,"[['Ebbsfleet', 'Draw', 'Fleetwood'], ['167', '319', '302']]","{'Ball possession': ['46.5%', '53.5%'], 'Total shots': ['10', '7'], 'Corners': ['2', '5'], 'Fouls': ['13', '19']}"
FA Cup,England,Bristol Rovers,0,Boreham Wood,2,2022-11-27,https://www.goal.com/en/match/bristol-rovers-vs-boreham-wood/cpde667dlvwo7jba8umfv1444,"[['Bristol Rovers', 'Draw', 'Boreham Wood'], ['502', '428', '135']]","{'Ball possession': ['71%', '29%'], 'Total shots': ['17', '15'], 'Corners': ['5', '4'], 'Fouls': ['5', '13']}"
FA Cup,England,Burton Albion,6,Chippenham,1,2022-11-27,https://www.goal.com/en/match/burton-albion-vs-chippenham-town/17mlpbtg9apifnkb3090os9as,"[['Burton Albion', 'Draw', 'Chippenham'], ['387', '330', '103']]","{'Ball possession': ['59.5%', '40.5%'], 'Total shots': ['21', '6'], 'Corners': ['5', '1'], 'Fouls': ['11', '8']}"
FA Cup,England,Newport,1,Derby,2,2022-11-27,https://www.goal.com/en/match/newport-county-vs-derby-county/2r4senffppnsogyccigm7vztg,"[['Newport', 'Draw', 'Derby'], ['171', '435', '562']]","{'Ball possession': ['36%', '64%'], 'Total shots': ['6', '16'], 'Corners': ['4', '7'], 'Fouls': ['12', '10']}"
FA Cup,England,Ipswich,4,Buxton,0,2022-11-27,https://www.goal.com/en/match/ipswich-town-vs-buxton/6e1h101rw6cvu1x2458mmxudw,"[['Ipswich', 'Draw', 'Buxton'], ['465', '385', '139']]","{'Ball possession': ['75.8%', '24.2%'], 'Total shots': ['26', '6'], 'Corners': ['8', '1'], 'Fouls': ['11', '7']}"
Primera A,Colombia,Águilas D,3,Pasto,4,2022-11-27,https://www.goal.com/en/match/aguilas-doradas-vs-deportivo-pasto/3ti3yun2efkwpjwoulvfdcd1w,"[['Águilas D', 'Draw', 'Pasto'], ['141', '132', '62']]","{'Ball possession': ['49%', '51%'], 'Total shots': ['13', '19'], 'Corners': ['3', '5'], 'Fouls': ['12', '12']}"
Primera A,Colombia,Medellín,2,América,1,2022-11-27,https://www.goal.com/en/match/independiente-medellin-vs-america-de-cali/3tl2ipl6c718s4fiecz3va2hg,"[['Medellín', 'Draw', 'América'], ['164', '147', '65']]","{'Ball possession': ['43.5%', '56.5%'], 'Total shots': ['8', '19'], 'Corners': ['3', '3'], 'Fouls': ['8', '8']}"
Premier League,Ukraine,Lviv,0,Kolos,1,2022-11-27,https://www.goal.com/en/match/lviv-vs-kolos-kovalivka/12wjm9hfgyylbsymepfs9709g,[],{}
Premier League,Ukraine,Zorya,1,Minai,1,2022-11-27,https://www.goal.com/en/match/zorya-vs-minai/13hj5v80d1b9qasq8vui3xc0k,"[['Zorya', 'Draw', 'Minai'], ['131', '111', '41']]","{'Corners': ['6', '4'], 'Fouls': ['6', '8']}"
Serie B,Italy,Reggina,2,Benevento,2,2022-11-27,https://www.goal.com/en/match/reggina-vs-benevento/evnq6r5pr5dsuo8o05qgw6cr8,"[['Reggina', 'Draw', 'Benevento'], ['255', '271', '146']]","{'Corners': ['3', '5'], 'Fouls': ['9', '17']}"
Serie B,Italy,Brescia,2,SPAL,0,2022-11-27,https://www.goal.com/en/match/brescia-vs-spal/eurjdiliqayvxjohqtnna9x5g,"[['Brescia', 'Draw', 'SPAL'], ['224', '288', '103']]","{'Corners': ['3', '6'], 'Fouls': ['16', '15']}"
Serie B,Italy,Cittadella,1,Cosenza,1,2022-11-27,https://www.goal.com/en/match/cittadella-vs-cosenza/euvkxn5do0l3q9aam8e4s9g5w,"[['Cittadella', 'Draw', 'Cosenza'], ['161', '208', '74']]","{'Corners': ['5', '3'], 'Fouls': ['18', '17']}"
Serie B,Italy,Como,1,Bari,1,2022-11-27,https://www.goal.com/en/match/como-vs-bari/euzrnjri0dy66mzc43i4ql1qs,"[['Como', 'Draw', 'Bari'], ['203', '362', '237']]","{'Corners': ['5', '3'], 'Fouls': ['12', '18']}"
Serie B,Italy,Frosinone,2,Cagliari,2,2022-11-27,https://www.goal.com/en/match/frosinone-vs-cagliari/ev3hgnptbomqo1ywhww8i62vo,"[['Frosinone', 'Draw', 'Cagliari'], ['338', '291', '147']]","{'Corners': ['4', '6'], 'Fouls': ['10', '15']}"
Serie B,Italy,Perugia,1,Genoa,0,2022-11-27,https://www.goal.com/en/match/perugia-vs-genoa/evgcdudatyq4119h9xiqw9ams,"[['Perugia', 'Draw', 'Genoa'], ['82', '269', '300']]","{'Corners': ['7', '9'], 'Fouls': ['19', '19']}"
Serie B,Italy,Südtirol,2,Ascoli,2,2022-11-27,https://www.goal.com/en/match/suedtirol-vs-ascoli/evrfjyffeljwnl79cgl31b40k,"[['Südtirol', 'Draw', 'Ascoli'], ['205', '380', '183']]","{'Corners': ['1', '3'], 'Fouls': ['16', '17']}"
Serie B,Italy,Palermo,0,Venezia,1,2022-11-27,https://www.goal.com/en/match/palermo-vs-venezia/ev8uqrq60d079yjw4rduadmok,"[['Palermo', 'Draw', 'Venezia'], ['384', '441', '177']]","{'Corners': ['4', '5'], 'Fouls': ['6', '9']}"
A-League Women,Australia,Perth Glory,0,Adelaide,1,2022-11-27,https://www.goal.com/en/match/perth-glory-vs-adelaide-united/6w0bx0gp461p3pjdlq9d7nuok,"[['Perth Glory', 'Draw', 'Adelaide'], ['48', '82', '74']]","{'Ball possession': ['52.3%', '47.7%'], 'Total shots': ['15', '16'], 'Corners': ['1', '6'], 'Fouls': ['9', '12']}"
Challenger Pro League,Belgium,SK Beveren,2,Lommel,3,2022-11-27,https://www.goal.com/en/match/sk-beveren-vs-lommel/bmoyfuman2ar9d60x8pyxkm50,"[['SK Beveren', 'Draw', 'Lommel'], ['115', '120', '37']]","{'Ball possession': ['59.6%', '40.4%'], 'Total shots': ['19', '9'], 'Corners': ['9', '2'], 'Fouls': ['9', '14']}"
Challenger Pro League,Belgium,Lierse K,2,Virton,2,2022-11-27,https://www.goal.com/en/match/lierse-k-vs-excelsior-virton/bmsr2rm92t3nzm05h9504f0us,"[['Lierse K', 'Draw', 'Virton'], ['128', '139', '46']]","{'Ball possession': ['55.1%', '44.9%'], 'Total shots': ['16', '16'], 'Corners': ['6', '8'], 'Fouls': ['11', '12']}"
