Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
FIFA World Cup,World,Croatia,2,Morocco,1,2022-12-17,https://www.goal.com/en/match/croatia-vs-morocco/7e427ekkso82gl1zswxj3rbl6,"[['Croatia', 'Draw', 'Morocco'], ['5208', '2992', '6465']]","{'Ball possession': ['50.6%', '49.4%'], 'Total shots': ['12', '9'], 'Corners': ['6', '3'], 'Fouls': ['13', '11']}"
Championship,England,Bristol City,1,Stoke,2,2022-12-17,https://www.goal.com/en/match/bristol-city-vs-stoke-city/61wl5fjg5u9rw13i5rgqvrwus,"[['Bristol City', 'Draw', 'Stoke'], ['537', '753', '345']]","{'Ball possession': ['51%', '49%'], 'Total shots': ['14', '6'], 'Corners': ['3', '3'], 'Fouls': ['11', '17']}"
Championship,England,Burnley,3,Middlesbrough,1,2022-12-17,https://www.goal.com/en/match/burnley-vs-middlesbrough/6206a04e8left5ktfjnknr4es,"[['Burnley', 'Draw', 'Middlesbrough'], ['1218', '867', '306']]","{'Ball possession': ['59.5%', '40.5%'], 'Total shots': ['11', '4'], 'Corners': ['4', '1'], 'Fouls': ['13', '4']}"
Championship,England,Cardiff,1,Blackpool,1,2022-12-17,https://www.goal.com/en/match/cardiff-city-vs-blackpool/623slnh0dbas4wl2r4hgcb47o,"[['Cardiff', 'Draw', 'Blackpool'], ['563', '623', '216']]","{'Ball possession': ['55.9%', '44.1%'], 'Total shots': ['22', '9'], 'Corners': ['4', '6'], 'Fouls': ['11', '13']}"
Championship,England,Coventry,3,Swansea,3,2022-12-17,https://www.goal.com/en/match/coventry-city-vs-swansea-city/627i08ggqpz1hpf9v0hjk5kb8,"[['Coventry', 'Draw', 'Swansea'], ['391', '600', '365']]","{'Ball possession': ['29.9%', '70.1%'], 'Total shots': ['17', '17'], 'Corners': ['5', '3'], 'Fouls': ['11', '12']}"
Championship,England,Huddersfield,0,Watford,2,2022-12-17,https://www.goal.com/en/match/huddersfield-town-vs-watford/62b1sjzyydw8blqpkx9jlx4ic,"[['Huddersfield', 'Draw', 'Watford'], ['209', '624', '721']]","{'Ball possession': ['56.6%', '43.4%'], 'Total shots': ['15', '12'], 'Corners': ['7', '11'], 'Fouls': ['10', '15']}"
Championship,England,Hull,1,Sunderland,1,2022-12-17,https://www.goal.com/en/match/hull-city-vs-sunderland/62ga1wo4cja7i5tpvogji0e8k,"[['Hull', 'Draw', 'Sunderland'], ['306', '584', '445']]","{'Ball possession': ['60.9%', '39.1%'], 'Total shots': ['17', '6'], 'Corners': ['7', '4'], 'Fouls': ['8', '13']}"
Championship,England,Preston,0,QPR,1,2022-12-17,https://www.goal.com/en/match/preston-north-end-vs-queens-park-rangers/62qjujkvnpeojd5uievodnkt0,"[['Preston', 'Draw', 'QPR'], ['546', '581', '258']]","{'Ball possession': ['51.9%', '48.1%'], 'Total shots': ['10', '17'], 'Corners': ['4', '4'], 'Fouls': ['18', '13']}"
Championship,England,West Bromwich,3,Rotherham,0,2022-12-17,https://www.goal.com/en/match/west-bromwich-albion-vs-rotherham-united/62u89hsdiepjby0z5fx4hgg0k,"[['West Bromwich', 'Draw', 'Rotherham'], ['643', '542', '189']]","{'Ball possession': ['50.1%', '49.9%'], 'Total shots': ['16', '2'], 'Corners': ['6', '3'], 'Fouls': ['11', '10']}"
Championship,England,Norwich,0,Blackburn,2,2022-12-17,https://www.goal.com/en/match/norwich-city-vs-blackburn-rovers/62n0tggxmqdi4habkywzom4us,"[['Norwich', 'Draw', 'Blackburn'], ['780', '631', '256']]","{'Ball possession': ['59.9%', '40.1%'], 'Total shots': ['19', '7'], 'Corners': ['6', '2'], 'Fouls': ['12', '18']}"
A-League Men,Australia,Wellington,3,Adelaide Utd,1,2022-12-17,https://www.goal.com/en/match/wellington-phoenix-vs-adelaide-united/2f4xwzva7c938e024ngod0nx0,"[['Wellington', 'Draw', 'Adelaide Utd'], ['156', '272', '233']]","{'Ball possession': ['52.7%', '47.3%'], 'Total shots': ['17', '5'], 'Corners': ['16', '1'], 'Fouls': ['15', '13']}"
A-League Men,Australia,Central Coast,2,Sydney,1,2022-12-17,https://www.goal.com/en/match/central-coast-mariners-vs-sydney/2f8u71g9ckbuqvaopam0n20ic,"[['Central Coast', 'Draw', 'Sydney'], ['138', '270', '286']]","{'Ball possession': ['41.1%', '58.9%'], 'Total shots': ['9', '20'], 'Corners': ['4', '11'], 'Fouls': ['12', '9']}"
Premiership,Scotland,Aberdeen,0,Celtic,1,2022-12-17,https://www.goal.com/en/match/aberdeen-vs-celtic/9s5krlu392wst9jhprr3t8ob8,"[['Aberdeen', 'Draw', 'Celtic'], ['142', '408', '552']]","{'Ball possession': ['19.5%', '80.5%'], 'Total shots': ['2', '33'], 'Corners': ['0', '7'], 'Fouls': ['8', '8']}"
Premiership,Scotland,Hearts,3,Kilmarnock,1,2022-12-17,https://www.goal.com/en/match/hearts-vs-kilmarnock/9s9gujl6vtyoz12ty2xh7usd0,"[['Hearts', 'Draw', 'Kilmarnock'], ['210', '315', '138']]","{'Ball possession': ['63.2%', '36.8%'], 'Total shots': ['13', '14'], 'Corners': ['7', '2'], 'Fouls': ['17', '17']}"
Premiership,Scotland,Ross County,1,St. Johnstone,2,2022-12-17,https://www.goal.com/en/match/ross-county-vs-st-johnstone/9spifbva2s3gzzjqoxn7rq5n8,"[['Ross County', 'Draw', 'St. Johnstone'], ['123', '257', '140']]","{'Ball possession': ['38.6%', '61.4%'], 'Total shots': ['3', '21'], 'Corners': ['0', '6'], 'Fouls': ['9', '8']}"
League One,England,Barnsley,2,Burton Albion,0,2022-12-17,https://www.goal.com/en/match/barnsley-vs-burton-albion/7w3ndkhnh1413xp50qsjueq6s,"[['Barnsley', 'Draw', 'Burton Albion'], ['389', '310', '95']]","{'Ball possession': ['47.1%', '52.9%'], 'Total shots': ['10', '8'], 'Corners': ['3', '6'], 'Fouls': ['9', '9']}"
League One,England,Bolton,2,Exeter,0,2022-12-17,https://www.goal.com/en/match/bolton-wanderers-vs-exeter-city/7w8y0qqzha9o4okwcbmjwlkb8,"[['Bolton', 'Draw', 'Exeter'], ['235', '262', '93']]","{'Ball possession': ['51.3%', '48.7%'], 'Total shots': ['10', '5'], 'Corners': ['4', '5'], 'Fouls': ['8', '11']}"
League One,England,Charlton,1,Bristol Rovers,2,2022-12-17,https://www.goal.com/en/match/charlton-athletic-vs-bristol-rovers/7wccmsb01jsgubfdtmke1g1sk,"[['Charlton', 'Draw', 'Bristol Rovers'], ['134', '207', '122']]","{'Ball possession': ['46.5%', '53.5%'], 'Total shots': ['14', '10'], 'Corners': ['9', '3'], 'Fouls': ['11', '11']}"
League One,England,Derby,4,Forest Green,0,2022-12-17,https://www.goal.com/en/match/derby-county-vs-forest-green-rovers/7wjcvroaxb7jvezgvt83hd7v8,"[['Derby', 'Draw', 'Forest Green'], ['332', '284', '92']]","{'Ball possession': ['56.3%', '43.7%'], 'Total shots': ['15', '3'], 'Corners': ['4', '2'], 'Fouls': ['11', '11']}"
League One,England,Plymouth,2,Morecambe,1,2022-12-17,https://www.goal.com/en/match/plymouth-argyle-vs-morecambe/7wu0wh23iuon1c69d42ih90yc,"[['Plymouth', 'Draw', 'Morecambe'], ['443', '285', '91']]","{'Ball possession': ['60.1%', '39.9%'], 'Total shots': ['31', '7'], 'Corners': ['7', '2'], 'Fouls': ['6', '13']}"
League One,England,Portsmouth,0,MK Dons,2,2022-12-17,https://www.goal.com/en/match/portsmouth-vs-milton-keynes-dons/7x173d53j3sm9nuabbqjwgzys,"[['Portsmouth', 'Draw', 'MK Dons'], ['334', '267', '67']]","{'Ball possession': ['63%', '37%'], 'Total shots': ['13', '14'], 'Corners': ['6', '2'], 'Fouls': ['12', '8']}"
League One,England,Sheff Wed,0,Oxford,0,2022-12-17,https://www.goal.com/en/match/sheffield-wednesday-vs-oxford-united/7x4oi9tfgzk1ykmy71d31wj6c,"[['Sheff Wed', 'Draw', 'Oxford'], ['326', '284', '96']]","{'Ball possession': ['46.6%', '53.4%'], 'Total shots': ['16', '13'], 'Corners': ['4', '2'], 'Fouls': ['15', '10']}"
League One,England,Wycombe,1,Ipswich,0,2022-12-17,https://www.goal.com/en/match/wycombe-wanderers-vs-ipswich-town/7x8n51q8bgg241bpyu6o400es,"[['Wycombe', 'Draw', 'Ipswich'], ['103', '265', '274']]","{'Ball possession': ['28.6%', '71.4%'], 'Total shots': ['8', '20'], 'Corners': ['2', '7'], 'Fouls': ['13', '10']}"
League Two,England,Barrow,0,Swindon,1,2022-12-17,https://www.goal.com/en/match/barrow-vs-swindon-town/9q8uwvp3xyyarlaf1u834eiok,"[['Barrow', 'Draw', 'Swindon'], ['128', '164', '54']]","{'Ball possession': ['43.6%', '56.4%'], 'Total shots': ['7', '16'], 'Corners': ['6', '3'], 'Fouls': ['14', '12']}"
League Two,England,L Orient,2,Sutton Utd,0,2022-12-17,https://www.goal.com/en/match/leyton-orient-vs-sutton-united/9qqx71t6jbbstwdaywww6lrtg,"[['L Orient', 'Draw', 'Sutton Utd'], ['269', '184', '53']]","{'Ball possession': ['61.4%', '38.6%'], 'Total shots': ['7', '2'], 'Corners': ['4', '3'], 'Fouls': ['12', '16']}"
Serie B,Italy,Pisa,3,Brescia,0,2022-12-17,https://www.goal.com/en/match/pisa-vs-brescia/ezu0rl0nf68v2183vfjhjwavo,"[['Pisa', 'Draw', 'Brescia'], ['352', '433', '199']]","{'Corners': ['3', '2'], 'Fouls': ['16', '20']}"
Serie B,Italy,Reggina,0,Bari,0,2022-12-17,https://www.goal.com/en/match/reggina-vs-bari/ezxvuuppdgb3jtjonvd6651qs,"[['Reggina', 'Draw', 'Bari'], ['418', '528', '268']]","{'Corners': ['7', '2'], 'Fouls': ['16', '14']}"
Championship,Scotland,Partick,3,Ayr Utd,2,2022-12-17,https://www.goal.com/en/match/partick-thistle-vs-ayr-united/az7ajwsgg9mwxbe5h18sb31n8,"[['Partick', 'Draw', 'Ayr Utd'], ['51', '92', '62']]","{'Ball possession': ['53%', '47%'], 'Total shots': ['13', '8'], 'Corners': ['7', '0'], 'Fouls': ['7', '11']}"
Championship,Scotland,Raith Rovers,1,Arbroath,1,2022-12-17,https://www.goal.com/en/match/raith-rovers-vs-arbroath/azbp6cualowucdc8gabwkyfbo,"[['Raith Rovers', 'Draw', 'Arbroath'], ['41', '75', '25']]","{'Ball possession': ['52%', '48%'], 'Total shots': ['3', '3'], 'Corners': ['4', '5'], 'Fouls': ['6', '5']}"
League One,Scotland,Edinburgh City,2,Montrose,2,2022-12-17,https://www.goal.com/en/match/edinburgh-city-vs-montrose/7sb7qq2j3i40uxbmou4xe5q8k,"[['Edinburgh City', 'Draw', 'Montrose'], ['25', '51', '19']]","{'Ball possession': ['46%', '54%'], 'Total shots': ['6', '8'], 'Corners': ['2', '7'], 'Fouls': ['8', '8']}"
League One,Scotland,Queen South,1,Kelty Hearts,2,2022-12-17,https://www.goal.com/en/match/queen-of-the-south-vs-kelty-hearts/7si7613ksk72b1uu6h6sevh1w,"[['Queen South', 'Draw', 'Kelty Hearts'], ['32', '50', '14']]","{'Ball possession': ['50%', '50%'], 'Total shots': ['6', '9'], 'Corners': ['6', '4'], 'Fouls': ['11', '6']}"
Club Friendlies,World,Man City,2,Girona,0,2022-12-17,https://www.goal.com/en/match/manchester-city-vs-girona/ah3f2ih2zoy9ldw77e9kfep78,"[['Man City', 'Draw', 'Girona'], ['1203', '193', '83']]","{'Ball possession': ['53.1%', '46.9%'], 'Total shots': ['6', '14'], 'Corners': ['2', '6'], 'Fouls': ['12', '7']}"
Club Friendlies,World,PSV,N/A,Sassuolo,N/A,2022-12-17,https://www.goal.com/en/match/psv-vs-sassuolo/706rgwozwk4wv321nvjz45h5g,[],{}
Club Friendlies,World,Betis,1,Inter,1,2022-12-17,https://www.goal.com/en/match/real-betis-vs-internazionale/az1dd2yz1pr0rft8nk2v3yz9w,"[['Betis', 'Draw', 'Inter'], ['86', '202', '419']]","{'Ball possession': ['53.5%', '46.5%'], 'Total shots': ['7', '5'], 'Corners': ['5', '4'], 'Fouls': ['16', '17']}"
Club Friendlies,World,Arsenal,0,Juventus,2,2022-12-17,https://www.goal.com/en/match/arsenal-vs-juventus/b72kr12hc23p6qgd1tc93ju38,"[['Arsenal', 'Draw', 'Juventus'], ['1387', '369', '512']]","{'Ball possession': ['74.9%', '25.1%'], 'Total shots': ['19', '3'], 'Corners': ['10', '1'], 'Fouls': ['12', '8']}"
A-League Women,Australia,Wellington,0,Adelaide,1,2022-12-17,https://www.goal.com/en/match/wellington-phoenix-vs-adelaide-united/6x5gm5nubdl7gbnl9z01kw178,"[['Wellington', 'Draw', 'Adelaide'], ['15', '44', '39']]","{'Ball possession': ['39.6%', '60.4%'], 'Total shots': ['6', '18'], 'Corners': ['4', '12'], 'Fouls': ['12', '13']}"
