Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Serie A,Italy,Juventus,4,Empoli,0,2022-10-21,https://www.goal.com/en/match/juventus-vs-empoli/4ut4yu8i9ufmj495zbms4pk44,"[['Juventus', 'Draw', 'Empoli'], ['2885', '1536', '586']]","{'Ball possession': ['42.4%', '57.6%'], 'Total shots': ['21', '12'], 'Corners': ['6', '4'], 'Fouls': ['13', '11']}"
Bundesliga,Germany,Mainz 05,5,Köln,0,2022-10-21,https://www.goal.com/en/match/mainz-05-vs-koeln/dhwoenk98m9h42npju3775wd0,"[['Mainz 05', 'Draw', 'Köln'], ['1612', '1700', '1134']]","{'Ball possession': ['55.8%', '44.2%'], 'Total shots': ['16', '6'], 'Corners': ['5', '4'], 'Fouls': ['13', '14']}"
Ligue 1,France,Ajaccio,0,PSG,3,2022-10-21,https://www.goal.com/en/match/ajaccio-vs-psg/r8b0vhw3wi9urnjyg1bhb76c,"[['Ajaccio', 'Draw', 'PSG'], ['488', '1319', '3716']]","{'Ball possession': ['35%', '65%'], 'Total shots': ['8', '11'], 'Corners': ['3', '8'], 'Fouls': ['13', '13']}"
MLS,USA,Philadelphia,1,Cincinnati,0,2022-10-21,https://www.goal.com/en/match/philadelphia-union-vs-cincinnati/bsg55bepiqv9q6h0o9dru7sic,"[['Philadelphia', 'Draw', 'Cincinnati'], ['537', '352', '169']]","{'Ball possession': ['45.8%', '54.2%'], 'Total shots': ['16', '15'], 'Corners': ['4', '8'], 'Fouls': ['12', '11']}"
MLS,USA,Los Angeles,3,Galaxy,2,2022-10-21,https://www.goal.com/en/match/los-angeles-vs-la-galaxy/bsl9evb84dpxxv1oeut7igdg4,"[['Los Angeles', 'Draw', 'Galaxy'], ['447', '383', '383']]","{'Ball possession': ['39.2%', '60.8%'], 'Total shots': ['14', '11'], 'Corners': ['7', '2'], 'Fouls': ['18', '11']}"
A-League Men,Australia,Western United,1,Macarthur,1,2022-10-21,https://www.goal.com/en/match/western-united-vs-macarthur/2bkie3noenu91quvblyiez7dg,"[['Western United', 'Draw', 'Macarthur'], ['350', '336', '279']]","{'Ball possession': ['61.4%', '38.6%'], 'Total shots': ['21', '16'], 'Corners': ['9', '4'], 'Fouls': ['14', '8']}"
Süper Lig,Turkey,Antalyaspor,2,İstanbulspor,1,2022-10-21,https://www.goal.com/en/match/antalyaspor-vs-istanbulspor/hzpizmr1ba7e4zxcvsywslxw,"[['Antalyaspor', 'Draw', 'İstanbulspor'], ['701', '718', '305']]","{'Ball possession': ['64.5%', '35.5%'], 'Total shots': ['20', '11'], 'Corners': ['11', '4'], 'Fouls': ['11', '15']}"
Premiership,Scotland,Hibernian,1,St. Johnstone,2,2022-10-21,https://www.goal.com/en/match/hibernian-vs-st-johnstone/9oz6onlysggrwcra9ydtxv310,"[['Hibernian', 'Draw', 'St. Johnstone'], ['640', '619', '226']]","{'Ball possession': ['57.1%', '42.9%'], 'Total shots': ['15', '7'], 'Corners': ['1', '1'], 'Fouls': ['17', '10']}"
Liga MX,Mexico,Pachuca,5,Monterrey,2,2022-10-21,https://www.goal.com/en/match/pachuca-vs-monterrey/7fwkx9npot74gbzx79hp5ha1g,"[['Pachuca', 'Draw', 'Monterrey'], ['311', '268', '235']]","{'Ball possession': ['48.6%', '51.4%'], 'Total shots': ['19', '15'], 'Corners': ['6', '1'], 'Fouls': ['9', '4']}"
First Division A,Belgium,Cercle Brugge,4,Charleroi,1,2022-10-21,https://www.goal.com/en/match/cercle-brugge-vs-sporting-charleroi/devwp9slbc2tx4a9r9omrfdp0,"[['Cercle Brugge', 'Draw', 'Charleroi'], ['681', '738', '366']]","{'Ball possession': ['41.5%', '58.5%'], 'Total shots': ['20', '11'], 'Corners': ['6', '6'], 'Fouls': ['9', '9']}"
Serie A,Brazil,São Paulo,3,Coritiba,1,2022-10-21,https://www.goal.com/en/match/sao-paulo-vs-coritiba/3npjxkf0whpdwh0q6fqhxrqxg,"[['São Paulo', 'Draw', 'Coritiba'], ['525', '346', '144']]","{'Ball possession': ['60.9%', '39.1%'], 'Total shots': ['19', '13'], 'Corners': ['5', '3'], 'Fouls': ['12', '12']}"
Primeira Liga,Portugal,Porto,0,Benfica,1,2022-10-21,https://www.goal.com/en/match/porto-vs-benfica/bkb8031t7vgfa10hzkfaxrmz8,"[['Porto', 'Draw', 'Benfica'], ['1365', '1187', '795']]","{'Ball possession': ['29.9%', '70.1%'], 'Total shots': ['11', '13'], 'Corners': ['4', '4'], 'Fouls': ['14', '19']}"
Superliga,Denmark,OB,3,Lyngby,1,2022-10-21,https://www.goal.com/en/match/ob-vs-lyngby/5dkfltu37545ufxiojz8q64gk,"[['OB', 'Draw', 'Lyngby'], ['524', '579', '185']]","{'Ball possession': ['44.7%', '55.3%'], 'Total shots': ['9', '21'], 'Corners': ['4', '5'], 'Fouls': ['10', '15']}"
Primera División,Uruguay,River Plate,2,City Torque,1,2022-10-21,https://www.goal.com/en/match/river-plate-vs-city-torque/7la5ghj49tebetao3cctg0jdg,"[['River Plate', 'Draw', 'City Torque'], ['87', '107', '34']]","{'Corners': ['7', '4'], 'Fouls': ['12', '14']}"
2. Bundesliga,Germany,Darmstadt 98,1,Holstein,1,2022-10-21,https://www.goal.com/en/match/darmstadt-98-vs-holstein-kiel/45k83vt3jdc980xa9c1ykhclw,"[['Darmstadt 98', 'Draw', 'Holstein'], ['738', '561', '165']]","{'Ball possession': ['50.5%', '49.5%'], 'Total shots': ['20', '14'], 'Corners': ['6', '7'], 'Fouls': ['12', '14']}"
2. Bundesliga,Germany,Rostock,0,Kaiserslautern,2,2022-10-21,https://www.goal.com/en/match/hansa-rostock-vs-kaiserslautern/45yinv5c4osxlif4o1f8p591w,"[['Rostock', 'Draw', 'Kaiserslautern'], ['265', '446', '249']]","{'Ball possession': ['58.2%', '41.8%'], 'Total shots': ['12', '18'], 'Corners': ['8', '6'], 'Fouls': ['10', '7']}"
Ekstraklasa,Poland,Widzew,1,Miedź,0,2022-10-21,https://www.goal.com/en/match/widzew-lodz-vs-miedz-legnica/dgc6dblcxfqus5dllstgpe13o,"[['Widzew', 'Draw', 'Miedź'], ['290', '232', '65']]","{'Corners': ['5', '4'], 'Fouls': ['7', '13']}"
League One,England,Ipswich,1,Derby,0,2022-10-21,https://www.goal.com/en/match/ipswich-town-vs-derby-county/7o23561ngzs129li5r3ojn6z8,"[['Ipswich', 'Draw', 'Derby'], ['577', '582', '320']]","{'Ball possession': ['53.4%', '46.6%'], 'Total shots': ['16', '5'], 'Corners': ['11', '3'], 'Fouls': ['13', '15']}"
National League,England,Notts,3,Maidstone Utd,0,2022-10-21,https://www.goal.com/en/match/notts-county-vs-maidstone-united/93mbbiyyn4ndvjlceqt7rjnro,"[['Notts', 'Draw', 'Maidstone Utd'], ['346', '259', '96']]",
