Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
FIFA World Cup,World,Netherlands,3,United States,1,2022-12-03,https://www.goal.com/en/match/netherlands-vs-united-states/3yeo9n9dkr75f70bo9lcosewa,"[['Netherlands', 'Draw', 'United States'], ['9447', '3132', '3232']]","{'Ball possession': ['41.6%', '58.4%'], 'Total shots': ['11', '17'], 'Corners': ['4', '5'], 'Fouls': ['10', '5']}"
FIFA World Cup,World,Argentina,2,Australia,1,2022-12-03,https://www.goal.com/en/match/argentina-vs-australia/egl2ic1x3t9fxkdewikqeejxm,"[['Argentina', 'Draw', 'Australia'], ['13450', '2674', '2678']]","{'Ball possession': ['60.7%', '39.3%'], 'Total shots': ['14', '5'], 'Corners': ['1', '3'], 'Fouls': ['8', '15']}"
Championship,England,Sunderland,3,Millwall,0,2022-12-03,https://www.goal.com/en/match/sunderland-vs-millwall/5lmzssuqckq80q2ivwm6qijo4,"[['Sunderland', 'Draw', 'Millwall'], ['757', '815', '372']]","{'Ball possession': ['53.5%', '46.5%'], 'Total shots': ['11', '19'], 'Corners': ['1', '8'], 'Fouls': ['10', '19']}"
League One,England,Derby,0,Sheff Wed,0,2022-12-03,https://www.goal.com/en/match/derby-county-vs-sheffield-wednesday/7txsowap09x5mqfzdb6st0nx0,"[['Derby', 'Draw', 'Sheff Wed'], ['351', '484', '357']]","{'Ball possession': ['50.1%', '49.9%'], 'Total shots': ['8', '5'], 'Corners': ['4', '2'], 'Fouls': ['10', '6']}"
League One,England,MK Dons,1,Burton Albion,1,2022-12-03,https://www.goal.com/en/match/milton-keynes-dons-vs-burton-albion/7u8kca1qa8u89b15jrtlny4gk,"[['MK Dons', 'Draw', 'Burton Albion'], ['273', '372', '178']]","{'Ball possession': ['69.6%', '30.4%'], 'Total shots': ['18', '8'], 'Corners': ['11', '2'], 'Fouls': ['7', '13']}"
League One,England,Shrewsbury,2,Lincoln,0,2022-12-03,https://www.goal.com/en/match/shrewsbury-town-vs-lincoln-city/7upbu6cizwg8fs2gnonf2ahp0,"[['Shrewsbury', 'Draw', 'Lincoln'], ['189', '345', '222']]","{'Ball possession': ['43.4%', '56.6%'], 'Total shots': ['10', '13'], 'Corners': ['5', '5'], 'Fouls': ['12', '8']}"
League One,England,Forest Green,2,Cambridge Utd,1,2022-12-03,https://www.goal.com/en/match/forest-green-rovers-vs-cambridge-united/7u1f5xllwpyt9mjc114qd68lw,"[['Forest Green', 'Draw', 'Cambridge Utd'], ['252', '332', '125']]","{'Ball possession': ['43.4%', '56.6%'], 'Total shots': ['12', '8'], 'Corners': ['5', '6'], 'Fouls': ['11', '12']}"
League One,England,Accrington,1,Oxford,1,2022-12-03,https://www.goal.com/en/match/accrington-stanley-vs-oxford-united/7tmvfj4qbqlbsoq5f4dxwkn4k,"[['Accrington', 'Draw', 'Oxford'], ['337', '565', '399']]","{'Ball possession': ['46.9%', '53.1%'], 'Total shots': ['12', '7'], 'Corners': ['5', '2'], 'Fouls': ['11', '14']}"
League Two,England,Gillingham,0,Salford,3,2022-12-03,https://www.goal.com/en/match/gillingham-vs-salford-city/9o86lywsdwa24p4h987iwugb8,"[['Gillingham', 'Draw', 'Salford'], ['158', '263', '155']]","{'Ball possession': ['45.9%', '54.1%'], 'Total shots': ['12', '13'], 'Corners': ['7', '2'], 'Fouls': ['8', '10']}"
League Two,England,L Orient,3,Bradford,0,2022-12-03,https://www.goal.com/en/match/leyton-orient-vs-bradford-city/9oemdyni8w8niixtf4lvbugic,"[['L Orient', 'Draw', 'Bradford'], ['295', '262', '107']]","{'Ball possession': ['46.5%', '53.5%'], 'Total shots': ['10', '8'], 'Corners': ['5', '3'], 'Fouls': ['14', '9']}"
