Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Premier League,England,Bournemouth,4,Leeds,1,2023-04-30,https://www.goal.com/en/match/afc-bournemouth-vs-leeds-united/883pas40nvq9lfaqgsy611nh0,"[['Bournemouth', 'Draw', 'Leeds'], ['1040', '1083', '719']]","{'Ball possession': ['42.1%', '57.9%'], 'Total shots': ['12', '15'], 'Corners': ['2', '6'], 'Fouls': ['12', '14']}"
Premier League,England,Fulham,1,Man City,2,2023-04-30,https://www.goal.com/en/match/fulham-vs-manchester-city/88my9m2nocl6w3j6evx2y61as,"[['Fulham', 'Draw', 'Man City'], ['796', '1013', '3383']]","{'Ball possession': ['37.4%', '62.6%'], 'Total shots': ['4', '12'], 'Corners': ['2', '5'], 'Fouls': ['9', '10']}"
Premier League,England,Man Utd,1,Aston Villa,0,2023-04-30,https://www.goal.com/en/match/manchester-united-vs-aston-villa/88zrhl9dyd9m55ohbez52rkes,"[['Man Utd', 'Draw', 'Aston Villa'], ['3708', '1214', '1042']]","{'Ball possession': ['57.1%', '42.9%'], 'Total shots': ['14', '7'], 'Corners': ['1', '4'], 'Fouls': ['16', '7']}"
Premier League,England,Newcastle,3,Southampton,1,2023-04-30,https://www.goal.com/en/match/newcastle-united-vs-southampton/893f5pbyws2y6oas0xk4jhxck,"[['Newcastle', 'Draw', 'Southampton'], ['1798', '818', '380']]","{'Ball possession': ['63.4%', '36.6%'], 'Total shots': ['22', '4'], 'Corners': ['11', '2'], 'Fouls': ['7', '10']}"
Premier League,England,Liverpool,4,Tottenham,3,2023-04-30,https://www.goal.com/en/match/liverpool-vs-tottenham-hotspur/88uehw52oiejlcbagwqu0fcpg,"[['Liverpool', 'Draw', 'Tottenham'], ['3728', '1276', '893']]","{'Ball possession': ['67.6%', '32.4%'], 'Total shots': ['12', '10'], 'Corners': ['5', '2'], 'Fouls': ['12', '6']}"
La Liga,Spain,Cádiz,2,Valencia,1,2023-04-30,https://www.goal.com/en/match/cadiz-vs-valencia/a2fpcbai045wuhcilkk1rgpw4,"[['Cádiz', 'Draw', 'Valencia'], ['361', '737', '617']]","{'Ball possession': ['39.6%', '60.4%'], 'Total shots': ['8', '16'], 'Corners': ['5', '6'], 'Fouls': ['14', '10']}"
La Liga,Spain,Villarreal,3,Celta Vigo,1,2023-04-30,https://www.goal.com/en/match/villarreal-vs-celta-de-vigo/a2zfjes97kjw9no5ap2vawnpw,"[['Villarreal', 'Draw', 'Celta Vigo'], ['798', '631', '200']]","{'Ball possession': ['51.7%', '48.3%'], 'Total shots': ['9', '14'], 'Corners': ['4', '9'], 'Fouls': ['12', '11']}"
La Liga,Spain,Espanyol,1,Getafe,0,2023-04-30,https://www.goal.com/en/match/espanyol-vs-getafe/a2jm4c0umn7ilz7ss6xx4zw9g,"[['Espanyol', 'Draw', 'Getafe'], ['648', '790', '350']]","{'Ball possession': ['57.1%', '42.9%'], 'Total shots': ['17', '7'], 'Corners': ['6', '3'], 'Fouls': ['12', '23']}"
La Liga,Spain,Valladolid,2,Atlético,5,2023-04-30,https://www.goal.com/en/match/real-valladolid-vs-atletico-madrid/a2vnxn6o4lhujx40pc9sq2p78,"[['Valladolid', 'Draw', 'Atlético'], ['256', '756', '1477']]","{'Ball possession': ['56.8%', '43.2%'], 'Total shots': ['19', '9'], 'Corners': ['9', '1'], 'Fouls': ['14', '8']}"
Serie A,Italy,Inter,3,Lazio,1,2023-04-30,https://www.goal.com/en/match/internazionale-vs-lazio/5fwpt6ktdcgb0hq1xmo1ey68k,"[['Inter', 'Draw', 'Lazio'], ['1191', '773', '450']]","{'Ball possession': ['61.4%', '38.6%'], 'Total shots': ['25', '9'], 'Corners': ['2', '3'], 'Fouls': ['13', '14']}"
