Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Premier League,England,Fulham,2,Chelsea,1,2023-01-12,https://www.goal.com/en/match/fulham-vs-chelsea/7eupj4mft1ft7offllytk0c9g,"[['Fulham', 'Draw', 'Chelsea'], ['2082', '2381', '4891']]","{'Ball possession': ['47.4%', '52.6%'], 'Total shots': ['8', '20'], 'Corners': ['5', '7'], 'Fouls': ['12', '16']}"
Friendlies,World,Finland,0,Estonia,1,2023-01-12,https://www.goal.com/en/match/finland-vs-estonia/73t55u2fyxif7h30wh61b0tuc,"[['Finland', 'Draw', 'Estonia'], ['327', '292', '223']]","{'Ball possession': ['62%', '38%'], 'Total shots': ['11', '4'], 'Corners': ['4', '8'], 'Fouls': ['8', '17']}"
Friendlies,World,Sweden,2,Iceland,1,2023-01-12,https://www.goal.com/en/match/sweden-vs-iceland/31h06nje5w7sj21jk864dj6s4,"[['Sweden', 'Draw', 'Iceland'], ['532', '309', '115']]","{'Ball possession': ['52.8%', '47.2%'], 'Total shots': ['13', '13'], 'Corners': ['3', '4'], 'Fouls': ['16', '15']}"
Super Cup,Spain,Betis,2,Barcelona,2,2023-01-12,https://www.goal.com/en/match/real-betis-vs-barcelona/63wbsfmc4b45p47v4szck4nx0,[],{}
Coppa Italia,Italy,Fiorentina,1,Sampdoria,0,2023-01-12,https://www.goal.com/en/match/fiorentina-vs-sampdoria/7tg7gewb0ocin6982rm6d9b84,"[['Fiorentina', 'Draw', 'Sampdoria'], ['1351', '1037', '415']]","{'Ball possession': ['57%', '43%'], 'Total shots': ['13', '4'], 'Corners': ['3', '3'], 'Fouls': ['16', '19']}"
Coppa Italia,Italy,Roma,1,Genoa,0,2023-01-12,https://www.goal.com/en/match/roma-vs-genoa/7tbkjnbqhf4qbpzarfcwez2ms,"[['Roma', 'Draw', 'Genoa'], ['1665', '1053', '394']]","{'Ball possession': ['50.6%', '49.4%'], 'Total shots': ['25', '7'], 'Corners': ['16', '1'], 'Fouls': ['4', '17']}"
Gulf Cup of Nations,Asia,Iraq,5,Yemen,0,2023-01-12,https://www.goal.com/en/match/iraq-vs-yemen/4fhjch864k3qh5hfdxqsi5444,"[['Iraq', 'Draw', 'Yemen'], ['269', '227', '82']]","{'Ball possession': ['70.4%', '29.6%'], 'Total shots': ['17', '13'], 'Corners': ['2', '4'], 'Fouls': ['6', '7']}"
Gulf Cup of Nations,Asia,Saudi Arabia,1,Oman,2,2023-01-12,https://www.goal.com/en/match/saudi-arabia-vs-oman/4fkoccy0s833wd465wl6i4mqc,"[['Saudi Arabia', 'Draw', 'Oman'], ['233', '265', '155']]","{'Ball possession': ['61.4%', '38.6%'], 'Total shots': ['15', '9'], 'Corners': ['4', '3'], 'Fouls': ['10', '7']}"
Cup,Belgium,R. Union SG,4,Gent,0,2023-01-12,https://www.goal.com/en/match/union-saint-gilloise-vs-gent/8chv2z67uxg0jstp1ezz524us,"[['R. Union SG', 'Draw', 'Gent'], ['795', '708', '317']]","{'Ball possession': ['100%', '0%'], 'Total shots': ['4', '0'], 'Corners': ['5', '6'], 'Fouls': ['9', '10']}"
Goiano 1,Brazil,Goianésia,1,CRAC,3,2023-01-12,https://www.goal.com/en/match/goianesia-vs-crac/xjyz1lcv3g3b3mucxw23r6s4,[],{}
